[00:00.000 --> 00:21.160]  The
[3:22:16.500 --> 3:22:42.500]  The Kool-Aid is good.
[3:22:42.500 --> 3:23:08.500]  The Kool-Aid is good.
[3:23:08.500 --> 3:23:36.500]  The Kool-Aid is good.
[3:23:36.500 --> 3:23:46.500]  The Kool-Aid is good.
[3:23:46.500 --> 3:23:56.500]  The Kool-Aid is good.
[3:23:56.500 --> 3:24:16.500]  The Kool-Aid is good.
[3:24:16.500 --> 3:24:36.500]  The Kool-Aid is good.
[3:24:36.500 --> 3:24:56.500]  The Kool-Aid is good.
[3:24:56.500 --> 3:25:16.500]  The Kool-Aid is good.
[3:25:16.500 --> 3:25:26.500]  The Kool-Aid is good.
[3:25:26.500 --> 3:25:36.500]  The Kool-Aid is good.
[3:25:36.500 --> 3:25:56.500]  The Kool-Aid is good.
[3:25:56.500 --> 3:26:06.500]  The Kool-Aid is good.
[3:26:06.500 --> 3:26:16.500]  The Kool-Aid is good.
[3:26:16.500 --> 3:26:26.500]  The Kool-Aid is good.
[3:26:26.500 --> 3:26:46.500]  The Kool-Aid is good.
[3:26:46.500 --> 3:27:06.500]  The Kool-Aid is good.
[3:27:06.500 --> 3:27:26.500]  The Kool-Aid is good.
[3:27:26.500 --> 3:27:36.500]  The Kool-Aid is good.
[3:27:36.500 --> 3:27:46.500]  The Kool-Aid is good.
[3:27:46.500 --> 3:27:56.500]  The Kool-Aid is good.
[3:27:56.500 --> 3:28:20.500]  The Kool-Aid is good.
[3:28:20.500 --> 3:28:40.500]  The Kool-Aid is good.
[3:28:40.500 --> 3:28:56.500]  The Kool-Aid is good.
[3:28:56.500 --> 3:29:12.500]  The Kool-Aid is good.
[3:29:12.500 --> 3:29:24.500]  The Kool-Aid is good.
[3:29:24.500 --> 3:29:44.500]  The Kool-Aid is good.
[3:29:44.500 --> 3:29:54.500]  The Kool-Aid is good.
[3:29:54.500 --> 3:30:22.500]  The Kool-Aid is good.
[3:30:22.500 --> 3:30:32.500]  The Kool-Aid is good.
[3:30:32.500 --> 3:30:56.500]  The Kool-Aid is good.
[3:30:56.500 --> 3:31:06.500]  The Kool-Aid is good.
[3:31:06.500 --> 3:31:26.500]  The Kool-Aid is good.
[3:31:26.500 --> 3:31:46.500]  The Kool-Aid is good.
[3:31:46.500 --> 3:31:56.500]  The Kool-Aid is good.
[3:32:16.500 --> 3:32:36.500]  The Kool-Aid is good.
[3:32:36.500 --> 3:32:56.500]  The Kool-Aid is good.
[3:32:56.500 --> 3:33:06.500]  The Kool-Aid is good.
[3:33:06.500 --> 3:33:34.500]  The Kool-Aid is good.
[3:33:34.500 --> 3:34:00.500]  The Kool-Aid is good.
[3:34:00.500 --> 3:34:26.500]  The Kool-Aid is good.
[3:34:26.500 --> 3:34:46.500]  The Kool-Aid is good.
[3:34:46.500 --> 3:35:06.500]  The Kool-Aid is good.
[3:35:06.500 --> 3:35:34.500]  The Kool-Aid is good.
[3:35:34.500 --> 3:35:54.500]  The Kool-Aid is good.
[3:35:54.500 --> 3:36:22.500]  The Kool-Aid is good.
[3:36:22.500 --> 3:36:42.500]  The Kool-Aid is good.
[3:36:42.500 --> 3:37:02.500]  The Kool-Aid is good.
[3:37:02.500 --> 3:37:22.500]  The Kool-Aid is good.
[3:37:22.500 --> 3:37:50.500]  The Kool-Aid is good.
[3:37:50.500 --> 3:38:18.500]  The Kool-Aid is good.
[3:38:18.500 --> 3:38:46.500]  The Kool-Aid is good.
[3:38:46.500 --> 3:39:02.500]  The Kool-Aid is good.
[3:39:02.500 --> 3:39:22.500]  The Kool-Aid is good.
[3:39:22.500 --> 3:39:42.500]  The Kool-Aid is good.
[3:39:42.500 --> 3:40:10.500]  The Kool-Aid is good.
[3:40:10.500 --> 3:40:30.500]  The Kool-Aid is good.
[3:40:30.500 --> 3:40:58.500]  The Kool-Aid is good.
[3:40:58.500 --> 3:41:26.500]  The Kool-Aid is good.
[3:41:26.500 --> 3:41:54.500]  The Kool-Aid is good.
[3:41:54.500 --> 3:42:16.500]  The Kool-Aid is good.
[3:42:16.500 --> 3:42:38.500]  The Kool-Aid is good.
[3:42:38.500 --> 3:43:06.500]  The Kool-Aid is good.
[3:43:06.500 --> 3:43:28.500]  The Kool-Aid is good.
[3:43:28.500 --> 3:43:56.500]  The Kool-Aid is good.
[3:43:56.500 --> 3:44:16.500]  The Kool-Aid is good.
[3:44:16.500 --> 3:44:44.500]  The Kool-Aid is good.
[3:44:44.500 --> 3:44:56.500]  The Kool-Aid is good.
[3:44:56.500 --> 3:45:22.500]  The Kool-Aid is good.
[3:45:22.500 --> 3:45:38.500]  The Kool-Aid is good.
[3:45:38.500 --> 3:45:58.500]  The Kool-Aid is good.
[3:45:58.500 --> 3:46:18.500]  The Kool-Aid is good.
[3:46:18.500 --> 3:46:38.500]  The Kool-Aid is good.
[3:46:38.500 --> 3:47:04.500]  The Kool-Aid is good.
[3:47:04.500 --> 3:47:26.500]  The Kool-Aid is good.
[3:47:26.500 --> 3:47:52.500]  The Kool-Aid is good.
[3:47:52.500 --> 3:48:14.500]  The Kool-Aid is good.
[3:48:14.500 --> 3:48:42.500]  The Kool-Aid is good.
[3:48:42.500 --> 3:49:08.500]  The Kool-Aid is good.
[3:49:08.500 --> 3:49:30.500]  The Kool-Aid is good.
[3:49:30.500 --> 3:49:58.500]  The Kool-Aid is good.
[3:49:58.500 --> 3:50:26.500]  The Kool-Aid is good.
[3:50:26.500 --> 3:50:48.500]  The Kool-Aid is good.
[3:50:48.500 --> 3:51:04.500]  The inflation rate in Europe, I forgot exactly what it is, is either 8.6 or 8.9%.
[3:51:04.500 --> 3:51:08.500]  Their interest rate is only 0%.
[3:51:08.500 --> 3:51:12.500]  0% interest rate.
[3:51:12.500 --> 3:51:18.500]  They make fun of Turkey for lowering their interest rates as inflation goes up when they've done the same thing.
[3:51:18.500 --> 3:51:30.500]  Mexico has, they're looking at a 10% annual inflation rate, their interest rate is 8.5%.
[3:51:30.500 --> 3:51:44.500]  Now remember I said, the euro is at parity with the dollar. That means that inflation is going higher.
[3:51:44.500 --> 3:51:46.500]  It's costing you more to buy things.
[3:51:46.500 --> 3:51:50.500]  So the markets in the United States are down.
[3:51:50.500 --> 3:51:52.500]  The dollar is up.
[3:51:52.500 --> 3:51:58.500]  But oil prices are still staying high. They're at $96 a barrel for Brent Crude.
[3:51:58.500 --> 3:52:16.500]  So when you put it all together and then because of the sanctions that the imbeciles beginning with Joe B.S. Biden and then the rest of the Europeans put on the Russians, the gas prices are spiking.
[3:52:16.500 --> 3:52:20.500]  Today they hit another, you know, your record high.
[3:52:20.500 --> 3:52:30.500]  So now as it's costing you more to buy a lot less, this is dragflation.
[3:52:30.500 --> 3:52:38.500]  But I guess they won't allow us to say it because you can't use the word drag, you know, just like you can't say gay to feel happy.
[3:52:38.500 --> 3:52:46.500]  Like I can't care who anybody was. I got a load of friends, you know, gay straight upside down inside out to take it easy.
[3:52:46.500 --> 3:52:59.500]  But this BS, we have sent out tens of thousands of press releases saying this is not stagflation, it's dragflation, and the media refuses to report it.
[3:52:59.500 --> 3:53:08.500]  Economies are dragging down as inflation is going up. The facts are there. I'm not making this up.
[3:53:08.500 --> 3:53:15.500]  You have inflation spiking as GDPs are declining.
[3:53:15.500 --> 3:53:27.500]  And the EU, your UK, where they put an F and a U and a C, whatever you want to throw into it because of the clowns running it, that UK over there,
[3:53:27.500 --> 3:53:36.500]  they got a 10%, they're looking at 10% inflation rate, and they only have an interest rate of 1.75%.
[3:53:36.500 --> 3:53:42.500]  And the fuel prices, they're escalating as well because of the sanctions they put on.
[3:53:42.500 --> 3:53:52.500]  We are in the midst of the worst market crash and economic volatility in modern history.
[3:53:52.500 --> 3:54:06.500]  And with all those fails, they take you to war. They're saying that the Russians are bombing this Ukrainian plant, nuclear power plant that they're in charge of, that all their troops are in.
[3:54:06.500 --> 3:54:12.500]  Why would they bomb a place that they're in? Ukrainians are doing it.
[3:54:12.500 --> 3:54:24.500]  As I said, World War I won't, World War I, World War III won't become official until there's a major attack, be it false flag, nuclear, whatever.
[3:54:24.500 --> 3:54:36.500]  Just like they say Pearl Harbor started World War II, and by the way, 80% of the Americans were against getting involved in World War II before Pearl Harbor.
[3:54:36.500 --> 3:54:39.500]  Same thing with World War I.
[3:54:39.500 --> 3:54:54.500]  What's the difference? It's all a bunch of belong.
[3:54:54.500 --> 3:55:01.500]  Oh, and how about that Prime Minister of Finland? Oh, how she talks so serious like this, and then she's, you know, yeah.
[3:55:01.500 --> 3:55:09.500]  The freak show, like that Gavin Newsom, the arrogant little boy that they're going to, looks like they're going to run for the demo craps.
[3:55:09.500 --> 3:55:18.500]  The president locks down everybody while he's up at the French laundry, eating like $300, $400 plate dinners.
[3:55:18.500 --> 3:55:21.500]  Yep.
[3:55:21.500 --> 3:55:28.500]  So going back to the economy, this thing's going to go down big, it's going to go down hard, and it's going to go down fast when we start people on vacation.
[3:55:28.500 --> 3:55:31.500]  Now we're going to get two weeks of quietness.
[3:55:31.500 --> 3:55:35.500]  The markets could go berserk, but they're not trading very heavy now.
[3:55:35.500 --> 3:55:47.500]  This is the last week of August is the slowest week of the year in terms of news and everything, because people are winding out in summer, and then you have Labor Day weekends.
[3:55:47.500 --> 3:55:50.500]  There's going to be two weeks of quietness in there.
[3:55:50.500 --> 3:55:52.500]  And then the reality is going to hit.
[3:55:52.500 --> 3:56:12.500]  I got this mail from city group from city earn up to $3,500 when you open a city saving account.
[3:56:12.500 --> 3:56:22.500]  Let's see if I put in 10 to $30,000, I earned the grand total of 40 bucks.
[3:56:22.500 --> 3:56:32.500]  If I put in 100,000 to 200,000 or 199,999, I earned the grand total of $400.
[3:56:32.500 --> 3:56:37.500]  You got to put in a million bucks to earn $3,500.
[3:56:37.500 --> 3:56:39.500]  All right.
[3:56:39.500 --> 3:56:43.500]  And then I rigged the game is a million bucks.
[3:56:43.500 --> 3:56:48.500]  Once upon a time when I was a young man, they had things called interest rates.
[3:56:48.500 --> 3:56:54.500]  And when you put money in the bank, you used to get interest on it.
[3:56:54.500 --> 3:56:59.500]  No more with plantation workers of slave landia.
[3:56:59.500 --> 3:57:03.500]  And if we don't reverse it, World War three has begun.
[3:57:03.500 --> 3:57:08.500]  The crime rates are escalating all over the place.
[3:57:08.500 --> 3:57:12.500]  Ukraine was going to bring us into World War three if we don't stop it.
[3:57:12.500 --> 3:57:22.500]  And as the cover of the trends journal for this week coming up, if you support war, you support Satan.
[3:57:22.500 --> 3:57:24.500]  And by the way, I'm not a pacifist.
[3:57:24.500 --> 3:57:32.500]  I'm a fighter, a black belt, close combat, martial artist.
[3:57:32.500 --> 3:57:37.500]  I only attack the attacker.
[3:57:37.500 --> 3:57:41.500]  So we have to unite for peace.
[3:57:41.500 --> 3:57:43.500]  Why did we stand?
[3:57:43.500 --> 3:57:46.500]  Why did we die?
[3:57:46.500 --> 3:57:48.500]  Sold out for more than six months.
[3:57:48.500 --> 3:57:51.500]  Our number one best seller is now back in stock.
[3:57:51.500 --> 3:58:01.500]  Vitamin mineral fusion, all the minerals, all the vitamins, all the key amino acids to turbo charge your immune system and make your body as healthy as it could possibly be.
[3:58:01.500 --> 3:58:04.500]  Ladies and gentlemen, this is our best selling product because people love it.
[3:58:04.500 --> 3:58:07.500]  We first launched it four years ago. I was like, okay, it's another item.
