[00:00:00.170 --> 00:00:00.613]  Network.
[02:43:58.993 --> 02:44:08.281]  And they are completely megalomaniacal, like Marie Antoinette let them eat cake, out of their minds, and extremely, absolutely dangerous.
[02:44:10.856 --> 02:44:13.418]  Now, I do want to go to your phone calls.
[02:44:13.658 --> 02:44:17.400]  We've got military callers calling in, but they don't want to say if they're in the military.
[02:44:17.420 --> 02:44:20.122]  That's how scared people are in this country.
[02:44:20.182 --> 02:44:24.905]  We'll go to Bill, then Tim, then Evan, then Simon and Jason.
[02:44:25.225 --> 02:44:27.967]  Then I've got some other breaking news I should just mention here.
[02:44:28.047 --> 02:44:36.573]  Adam Kokesh, WJLA is reporting, has pled guilty to weapon and drug charges for marijuana and having illegal weapons in the District of Criminals.
[02:44:37.673 --> 02:44:38.374]  So there you go.
[02:44:38.434 --> 02:44:51.280]  He had said he was set up and he called me privately from jail saying he wasn't ready to come on the air but that he had been totally set up and stuff was planted on him but basically that he didn't know what he was going to do because he couldn't prove that so I guess he just wanted out of there.
[02:44:51.700 --> 02:44:57.823]  We'll try to get Adam Kokesh on the Nightly News tonight or we'll see if he wants to come on the show.
[02:44:57.843 --> 02:44:58.324]  I don't know.
[02:44:58.884 --> 02:45:00.445]  So we'll see what unfolds with that.
[02:45:00.525 --> 02:45:02.866]  Second Amendment activist clearly set up folks.
[02:45:03.486 --> 02:45:05.147]  Let's go to Bill in Illinois.
[02:45:05.507 --> 02:45:06.268]  Bill, you're on the air.
[02:45:06.308 --> 02:45:06.648]  Go ahead.
[02:45:07.563 --> 02:45:07.943]  Hi, Alex.
[02:45:08.043 --> 02:45:09.724]  I'm a first-time caller in Chicago here.
[02:45:09.744 --> 02:45:11.305]  How are you doing today?
[02:45:11.325 --> 02:45:11.905]  Well, welcome, sir.
[02:45:12.626 --> 02:45:13.326]  Good, good, good.
[02:45:13.867 --> 02:45:21.050]  I was actually downtown today and I see people walking around looking at their cell phones like robots walking in front of cars and all that kind of stuff.
[02:45:22.451 --> 02:45:23.172]  It's pretty crazy.
[02:45:23.212 --> 02:45:25.713]  So you called in about the purge of the top military?
[02:45:26.754 --> 02:45:27.274]  Actually, no.
[02:45:27.334 --> 02:45:32.937]  I called in because I don't believe our history books because 9-11, you go 40 minutes after that happened,
[02:45:35.171 --> 02:45:38.276]  The official story was laid out a hundred years from now.
[02:45:38.957 --> 02:45:42.543]  In the history books, it's going to say that's still going to be the official story, right?
[02:45:42.563 --> 02:45:46.369]  Go ahead.
[02:45:46.970 --> 02:45:47.611]  Do you believe that, sir?
[02:45:48.670 --> 02:45:50.231]  I was actually not listening to you.
[02:45:50.571 --> 02:45:55.993]  I was asking John if you called in about the purge, because it says on my screen you called in about the purge.
[02:45:56.013 --> 02:45:57.054]  I don't screen calls.
[02:45:58.034 --> 02:46:00.155]  You can call in when we have open lines.
[02:46:00.735 --> 02:46:06.298]  I'm sick of people when I say that I'm talking about a purge saying, did you tell him you were calling in about the purge?
[02:46:06.792 --> 02:46:07.192]  I did not.
[02:46:07.272 --> 02:46:10.594]  No, I told Vanessa specifically I said it would be an interesting caller.
[02:46:10.614 --> 02:46:13.375]  Well, listen, I don't even care about that because I'm not going to screen your call here on air.
[02:46:13.636 --> 02:46:14.456]  I missed what you said.
[02:46:14.556 --> 02:46:15.777]  I was just asking real quick.
[02:46:16.757 --> 02:46:17.758]  Ask your question again about 9-11.
[02:46:17.818 --> 02:46:22.680]  Well, the official story was laid out 40 minutes after it happened, right?
[02:46:23.120 --> 02:46:25.321]  You're asking me if I believe the official story about 9-11?
[02:46:25.602 --> 02:46:27.503]  No, no, absolutely not.
[02:46:27.563 --> 02:46:30.744]  I said the official story was laid out 40 minutes after it happened.
[02:46:30.764 --> 02:46:32.325]  Sure, it was totally scripted, all staged.
[02:46:32.365 --> 02:46:33.406]  It was an inside job, yeah.
[02:46:33.986 --> 02:46:34.126]  Yeah.
[02:46:35.569 --> 02:46:35.869]  No, sir.
[02:46:36.249 --> 02:46:39.351]  I mean, I am undoubtedly the founder of the 9-11 Truth Movement.
[02:46:40.071 --> 02:46:41.992]  I'm the guy that's put false flag on the map.
[02:46:42.192 --> 02:46:43.352]  If I've done anything, it's that.
[02:46:44.153 --> 02:46:47.194]  And I've made five films on 9-11 being an inside job.
[02:46:47.214 --> 02:46:52.896]  And absolutely, it was a staged event to radically re-engineer America.
[02:46:53.296 --> 02:46:54.657]  Bipartisan criminal action.
[02:46:54.977 --> 02:46:59.879]  We don't know exactly what happened, but we know the official story is a complete fairy tale.
[02:47:00.834 --> 02:47:03.695]  And they blew up Building 7 and it was controlled demolitions.
[02:47:04.015 --> 02:47:07.435]  And I heard them on CBS Radio say they were going to blow up Building 7.
[02:47:07.755 --> 02:47:13.156]  And then we found the videos later, years later, when they finally archived BBC and CNN from live.
[02:47:13.416 --> 02:47:15.156]  They go, get ready for the controlled demolition.
[02:47:15.537 --> 02:47:18.737]  And then folks said, how do you get ready for a controlled demolition in the middle of this?
[02:47:18.757 --> 02:47:19.797]  And they go, we're not going to talk about it.
[02:47:19.997 --> 02:47:20.757]  We didn't blow it up.
[02:47:21.017 --> 02:47:21.678]  They blew it up.
[02:47:21.998 --> 02:47:23.338]  They were caught with their pants down.
[02:47:23.898 --> 02:47:24.958]  The hijackers were U.S.
[02:47:24.998 --> 02:47:25.598]  government agents.
[02:47:25.638 --> 02:47:28.899]  We don't know if they were triple agents or what even really happened.
[02:47:28.939 --> 02:47:29.919]  We just know there's a cover-up.
[02:47:30.848 --> 02:47:34.270]  We know enough to put a bunch of people in handcuffs and bring them in as suspects.
[02:47:35.511 --> 02:47:36.151]  In this government.
[02:47:37.612 --> 02:47:40.554]  I mean, is that your point of your question or what do you want to ask me?
[02:47:41.812 --> 02:47:43.353]  You just put an exclamation point on it.
[02:47:43.373 --> 02:47:44.454]  Alright, Bill, you're awesome.
[02:47:44.634 --> 02:47:45.735]  I appreciate your call.
[02:47:46.335 --> 02:47:47.556]  Again, we don't screen your calls.
[02:47:47.596 --> 02:47:54.481]  Sometimes it says what you called in about, so I was like, you want to talk about the purge, and then I was asking John, did that guy tell you it was about the purge?
[02:47:54.861 --> 02:48:01.185]  I just want to hear from the military about the purge, because it's finally getting media attention, and I've heard the military's really upset.
[02:48:01.225 --> 02:48:02.446]  We've had Navy SEALs on, and
[02:48:04.367 --> 02:48:06.588]  Military police send us videos that have gone viral.
[02:48:07.009 --> 02:48:09.030]  Those have been reposted in Kurt Nimmo's article.
[02:48:09.370 --> 02:48:11.912]  Obama's unprecedented purge of the U.S.
[02:48:11.972 --> 02:48:13.993]  military accelerates.
[02:48:14.033 --> 02:48:18.916]  I think we should add the word accelerates to Kurt's headline because that's what his article's about.
[02:48:19.396 --> 02:48:20.517]  And we have the proof right there.
[02:48:20.537 --> 02:48:21.277]  That's a big deal.
[02:48:22.098 --> 02:48:26.880]  And it's just funny because usually I get all these military calls and I'm not looking for them and now I'm not getting any.
[02:48:27.561 --> 02:48:29.182]  Let's talk to Tim in Maine.
[02:48:29.662 --> 02:48:30.503]  Tim, you're on the air.
[02:48:30.543 --> 02:48:30.883]  Go ahead.
[02:48:31.823 --> 02:48:32.603]  Good afternoon, Alex.
[02:48:32.623 --> 02:48:34.104]  This is such an honor to talk to you.
[02:48:34.124 --> 02:48:35.525]  Honor to talk to you, brother.
[02:48:36.306 --> 02:48:42.469]  Well, listen, you... I don't think people really understand the magnitude of the information that you are providing with your resources.
[02:48:43.150 --> 02:48:46.251]  Ten years ago, I thought, this guy, he's way off base.
[02:48:46.612 --> 02:48:50.474]  I have followed you, and I am so surprised at how right you are with everything.
[02:48:50.934 --> 02:48:52.215]  And I use your words.
[02:48:52.955 --> 02:48:53.716]  I don't believe you.
[02:48:53.976 --> 02:48:56.677]  I go find out for myself, and I am so impressed.
[02:48:57.658 --> 02:48:59.499]  This is very scary times, Alex.
[02:49:00.422 --> 02:49:06.385]  And I can tell you that I've been watching what's been going on, I listen to you, I do my own homework, and I make my own decisions.
[02:49:06.985 --> 02:49:09.727]  And this is difficult to believe what's going on.
[02:49:09.747 --> 02:49:17.670]  Now, the next step of DHS, I've been watching what you're talking about, and then I see it in the news, exactly what is going on.
[02:49:18.411 --> 02:49:23.693]  We have such a large population here that are sheep, that are going to go along with this.
[02:49:24.073 --> 02:49:26.434]  I am scared to death of what's going on with DHS.
[02:49:26.915 --> 02:49:29.416]  With the next step, and they keep throttling it up,
[02:49:30.117 --> 02:49:32.518]  Alex, they're not going to stop until they have us all in cages.
[02:49:34.459 --> 02:49:41.521]  They're already coming out and saying we're not going to let you release a movie unless it's feminist and gay approved with these certifications.
[02:49:41.561 --> 02:49:47.303]  The big banks are saying we're going to, I mean it's like putting yellow stars on Jews so they couldn't do business.
[02:49:47.743 --> 02:49:57.447]  It's political correctness as a weapon to shut down all their competition and the term gay and lesbian is just a litmus test to go after conservatives and libertarians.
[02:49:58.347 --> 02:50:02.030]  And then, you know, let us teach your five-year-old how to have anal sex, or you're a bigot.
[02:50:02.410 --> 02:50:04.412]  And I'll, no, we're against pedophilia.
[02:50:05.753 --> 02:50:10.536]  And so they're using political correctness as a license to get their little mitts on our children.
[02:50:11.577 --> 02:50:13.138]  And, you know, folks aren't buying this.
[02:50:13.158 --> 02:50:15.880]  The Digital Journal has a great article out that says op-ed.
[02:50:15.900 --> 02:50:18.662]  I actually asked Watson to do this article yesterday.
[02:50:18.682 --> 02:50:20.043]  He's a great guy.
[02:50:20.063 --> 02:50:20.843]  He's hadn't done it yet.
[02:50:20.924 --> 02:50:22.325]  Like, like, like, you know, why?
[02:50:22.405 --> 02:50:23.946]  I even said, I said, we need an article like
[02:50:26.931 --> 02:50:30.372]  Y-L-A-X could be a false flag and then use all the anomalies and issues.
[02:50:30.872 --> 02:50:32.773]  And that's basically what this article did.
[02:50:33.113 --> 02:50:34.653]  Showing the history of staged terror.
[02:50:35.053 --> 02:50:36.394]  Why government staged terror.
[02:50:36.434 --> 02:50:37.554]  This government's done it before.
[02:50:37.954 --> 02:50:40.235]  Show their suspects they have a motive to get power.
[02:50:40.695 --> 02:50:41.636]  Arm the TSA.
[02:50:41.676 --> 02:50:43.116]  The official story doesn't add up.
[02:50:43.696 --> 02:50:45.797]  They did the story.
[02:50:45.837 --> 02:50:47.157]  It says we know they exist.
[02:50:47.437 --> 02:50:48.758]  We know our government's done them before.
