[00:00:00.149 --> 00:00:02.172]  You're listening to GCN.
[03:03:59.350 --> 03:04:11.418]  Sociopaths will always gravitate towards power, and the sociopaths will get together and pick the meanest one, but now we have the tools to hopefully identify them and call them out.
[03:04:11.938 --> 03:04:14.000]  But, you know, this report just came out, Alex.
[03:04:14.020 --> 03:04:14.680]  Oh, 500 plus pages.
[03:04:16.581 --> 03:04:20.585]  Uh, and no one was indicted and no, you know, Obama's a war criminal.
[03:04:20.645 --> 03:04:21.765]  Bush is a war criminal.
[03:04:22.326 --> 03:04:27.830]  Uh, by, by the, by definition in this report, you, uh, condoning torture and that just went out.
[03:04:28.150 --> 03:04:29.051]  Hey, you know what?
[03:04:29.071 --> 03:04:30.192]  I was so wound up earlier.
[03:04:30.212 --> 03:04:31.033]  I was running over you.
[03:04:31.253 --> 03:04:32.394]  If you got to go, you got to go.
[03:04:32.434 --> 03:04:34.756]  You want to continue one more segment to get into that report?
[03:04:35.856 --> 03:04:36.777]  I'm here, buddy.
[03:04:36.797 --> 03:04:40.120]  Yeah, let's pull up the bipartisan report that Bush Jr.
[03:04:40.480 --> 03:04:41.661]  and Obama are war criminals.
[03:04:41.901 --> 03:04:47.045]  And there's been no coverage, because the next day after it came out, the Boston bombing happened.
[03:04:47.265 --> 03:04:48.466]  And again... Ah.
[03:04:49.306 --> 03:04:49.727]  Oh, yes.
[03:04:50.067 --> 03:04:51.048]  Oh, that's right.
[03:04:51.368 --> 03:04:51.748]  Oh, yes.
[03:04:52.469 --> 03:04:52.809]  Oh, yes.
[03:04:53.209 --> 03:04:58.653]  So we'll pull up that war criminal report and do one more segment with Richard Belzer, because he's absolutely right.
[03:04:59.054 --> 03:05:01.215]  What happens if they get caught but don't get in trouble?
[03:05:01.556 --> 03:05:02.616]  That emboldens them.
[03:05:03.357 --> 03:05:03.937]  Oh, my gosh.
[03:05:04.037 --> 03:05:04.558]  We'll be right back.
[03:05:06.872 --> 03:05:08.034]  Hello, I'm Alex Jones.
[03:05:08.294 --> 03:05:18.728]  Myself, my family, the InfoWars.com team want to relay to you and your families that we are intensifying our efforts against the globalists on every front.
[03:05:18.968 --> 03:05:21.832]  InfoWars.com is leading the fight against
[03:05:21.892 --> 03:05:22.292]  I don't know.
[03:05:40.905 --> 03:05:46.566]  They wish to hide themselves during this tectonic battle between the forces of freedom and darkness.
[03:05:47.046 --> 03:05:56.529]  You are the response to the globalist technocrats and their program of global eugenics dehumanization and ultimate extermination.
[03:05:56.949 --> 03:05:58.109]  The war is here.
[03:05:58.449 --> 03:05:59.849]  It's an info war.
[03:06:00.350 --> 03:06:02.830]  The spirit of 1776 versus the mindset of 1984.
[03:06:07.276 --> 03:06:11.420]  What do you do when your propane runs out and you don't have a large amount of wood for cooking?
[03:06:11.841 --> 03:06:15.264]  That's when you need a Grover Rocket Stove from StockStorage.com.
[03:06:15.524 --> 03:06:22.571]  The Grover Rocket Stove starts easily with any combustible material like junk mail, small twigs, leaves, weeds or dry sagebrush.
[03:06:22.892 --> 03:06:26.956]  Then just add a small amount of kindling wood and you'll be cooking entire meals in minutes.
[03:06:27.256 --> 03:06:36.122]  Grover Rocket Stoves are made right here in the USA and are built to last a lifetime using heavy-duty thick gauge steel and are painted with high temp paint to withstand heat.
[03:06:36.462 --> 03:06:47.108]  Go to stockstorage.com and see three great Grover Rocket Stoves, stainless steel, heavy-duty, or our original Grover Rocket Stove for only $135 and get free shipping to the lower 48.
[03:06:47.168 --> 03:06:49.590]  For phone orders, call 801-361-6984 or go to stockstorage.com.
[03:06:49.770 --> 03:06:50.070]  That's 801-361-6984.
[03:06:56.334 --> 03:06:56.755]  We're good.
[03:07:06.667 --> 03:07:08.588]  We've lived in this neighborhood for years.
[03:07:09.069 --> 03:07:12.191]  We have an alarm system and all of our doors have deadbolts.
[03:07:12.611 --> 03:07:16.193]  They kicked in our door and were in and out of our house in about 5 minutes.
[03:07:16.573 --> 03:07:22.137]  The police arrived in about 20 minutes, but they were long gone with our TV, jewelry, and my guns.
[03:07:22.477 --> 03:07:25.019]  I kept thinking, what if my family had been home?
[03:07:25.379 --> 03:07:32.344]  The police officer said that more than 85% of break-ins are through a door, and that deadbolts alone don't stop intruders.
[03:07:32.924 --> 03:07:38.390]  The officer told me to go to EasyArmor.net if we wanted something that would actually stop an intruder.
[03:07:38.790 --> 03:07:44.596]  EasyArmor reinforces all of the weak points on your doors and is guaranteed to prevent kick-ins.
[03:07:44.896 --> 03:07:50.382]  I was surprised at how little EasyArmor costs and I installed EasyArmor in about 30 minutes.
[03:07:50.922 --> 03:07:52.403]  Visit EasyArmor.net.
[03:07:52.543 --> 03:07:55.565]  That's the letters E-Z-A-R-M-O-R.net.
[03:07:55.705 --> 03:07:57.766]  Or call 888-58-ARMOR.
[03:07:57.867 --> 03:07:59.468]  That's 888-582-7667.
[03:08:00.628 --> 03:08:02.069]  EasyArmor.net.
[03:08:02.249 --> 03:08:03.870]  Ultimate door security made easy.
[03:08:11.415 --> 03:08:16.979]  We now take you live to the Central Texas Command Center in the heart of the Resistance.
[03:08:17.439 --> 03:08:19.981]  You're listening to the Alex Jones Show.
[03:08:22.372 --> 03:08:24.985]  Okay, to illustrate how Google can censor.
[03:08:26.184 --> 03:08:31.525]  Results on two different computers last night and then again today.
[03:08:32.465 --> 03:08:37.686]  I tried to search Bush Obama ordered torture, Bush Obama committed torture.
[03:08:37.706 --> 03:08:38.786]  Can we punch up the screen here?
[03:08:38.806 --> 03:08:40.506]  Again, it's 2.08 central time.
[03:08:40.526 --> 03:08:45.447]  We're into overdrive right now with Richard Belzer, author, comedian, movie star, TV star, you name it.
[03:08:45.747 --> 03:08:51.608]  But all around really smart, informed guy since the 70s exposing the conspiracies of corruption.
[03:08:52.409 --> 03:08:54.609]  But look, I type in Obama Bush committed torture.
[03:08:56.025 --> 03:09:05.192]  And I get global research, I get Democracy Now!, Before It's Nose, Infowars, look, Huffington Post, okay?
[03:09:05.633 --> 03:09:08.495]  Now again, this originally happened in the New York Times.
[03:09:09.796 --> 03:09:11.637]  Day before the bombing.
[03:09:12.918 --> 03:09:14.439]  Bush Obama committed torture.
[03:09:14.599 --> 03:09:15.240]  New York Times.
[03:09:15.300 --> 03:09:16.721]  I put in New York Times!
[03:09:18.102 --> 03:09:25.428]  And I finally get an April 16th article barely mentioning the article from the 14th, the day before the bombing.
[03:09:26.499 --> 03:09:37.202]  And it goes on to show the task force, led by a Republican and a Democrat for the Congressional Committee, found that they ordered them to do it and it still continues.
[03:09:37.242 --> 03:09:46.104]  So, you know, you go see Zero Dark Thirty that's a bunch of torture porn, and then they have Obama on the TV set in that going, I've now ordered torture to stop, and then
[03:09:47.202 --> 03:09:51.145]  In the movie they go, we can't torture to keep you safe anymore because Obama ordered torture to stop.
[03:09:51.405 --> 03:09:53.467]  Folks, they're torturing people all over the place.
[03:09:53.847 --> 03:10:02.995]  And I mean, putting them in small cages too small for them, waterboarding them, burying them alive, electroshock, drugs, that's all been declassified.
[03:10:03.435 --> 03:10:05.356]  Really by whistleblowers, not even declassified.
[03:10:05.376 --> 03:10:08.299]  They're trying to arrest people that exposed it, but it's been confirmed.
[03:10:08.559 --> 03:10:10.621]  Raping people's kids in front of them, army report.
[03:10:11.081 --> 03:10:13.363]  Just type in army report on Abu Ghraib torture.
[03:10:14.815 --> 03:10:19.617]  They did stuff in there I can't even say on air, with small children and battery acid.
[03:10:21.398 --> 03:10:24.740]  Large objects, battery acid, you can figure it out if you want to.
[03:10:25.420 --> 03:10:37.886]  And then you see movies like Hostel and Saw, and I know the Saw producer, Mark Berg, not a bad guy, but they're making money off this, where it's desensitizing people, showing all the torture, the cutting up.
[03:10:38.466 --> 03:10:40.327]  I mean, I went to a horror movie with my dad,
[03:10:43.593 --> 03:10:45.096]  Evil Dead, you know, the remake.
[03:10:45.136 --> 03:10:46.118]  I thought, well, I want to see this.
[03:10:46.679 --> 03:10:53.290]  And I went to it, and they were really violent, chopping people up, graphic stuff, and people were laughing in the audience.
[03:10:53.951 --> 03:10:55.775]  And it was not a comedy like the first one.
[03:10:58.055 --> 03:10:59.796]  I mean, I like that Army of Darkness comedy.
[03:10:59.917 --> 03:11:03.079]  You know, some of those... Who's that guy, the dark-haired actor?
[03:11:03.099 --> 03:11:03.940]  I forget his name.
[03:11:03.980 --> 03:11:05.601]  Yeah, Bruce Campbell.
[03:11:05.641 --> 03:11:06.722]  That's pretty funny stuff.
[03:11:07.062 --> 03:11:08.323]  But this was not funny.
[03:11:08.684 --> 03:11:09.765]  And people were laughing at it.
[03:11:10.305 --> 03:11:12.347]  And my point is, we're losing our humanity.
[03:11:12.387 --> 03:11:15.770]  Now, Richard Belzer, I'll give you the floor in the last ten minutes here of this segment.
[03:11:15.810 --> 03:11:21.814]  But, you know, getting at this, because you mentioned this last segment is why I held you over, and I appreciate you holding over with us.
[03:11:22.215 --> 03:11:24.357]  It comes out that, okay, Bush ordered it.
[03:11:25.017 --> 03:11:27.781]  And then when they got caught, they sent people to prison that followed the orders.
[03:11:28.638 --> 03:11:28.858]  Right.
[03:11:29.178 --> 03:11:36.340]  And then, now they're continuing it, and they're expanding it, and they're not even torturing real Al Qaeda.
[03:11:36.360 --> 03:11:36.960]  They run them.
[03:11:37.220 --> 03:11:40.480]  They're doing it for fake confessions to have show trials.
[03:11:41.121 --> 03:11:49.822]  I mean, and now they're saying, oh, the one brother that lived, he confessed in his bed while under sedation, but we don't have proof of that.
[03:11:50.062 --> 03:11:51.643]  I mean, right there the guy walks.
[03:11:51.903 --> 03:11:52.883]  You can't get a fair trial.
[03:11:52.903 --> 03:11:55.624]  They go, well, he's a terrorist, so he does it.
[03:11:55.764 --> 03:11:56.904]  No more due process.
[03:11:57.898 --> 03:12:00.142]  Well, you know, they said it wasn't even clear.
[03:12:00.162 --> 03:12:04.269]  He may have shot himself in the neck or he was shot by the police.
[03:12:04.329 --> 03:12:07.554]  And how do you have a gun battle with a guy who doesn't have a gun?
[03:12:08.618 --> 03:12:11.000]  Oh, he climbed out of there unhurt and they cut his throat out.
[03:12:11.160 --> 03:12:12.220]  I mean, it's incredible.
[03:12:13.041 --> 03:12:14.762]  And we're supposed to believe that he confessed.
[03:12:15.142 --> 03:12:18.064]  You know, it's just, it's such an insult.
[03:12:18.145 --> 03:12:24.949]  That's why, you know, you and I could probably get, part of our anger is the patronization and the utter contempt for the American people.
[03:12:25.550 --> 03:12:32.454]  The founders felt that an informed citizen's degree was really a key to, you know, picking your leaders.
[03:12:32.774 --> 03:12:37.578]  And they've really bastardized and diluted
[03:12:38.336 --> 03:12:39.955]  You know, our country was a great idea.
[03:12:40.698 --> 03:12:46.582]  But it's been appropriated by these thugs who now have technology on their side.
[03:12:46.622 --> 03:12:49.444]  That's why we have to be really vigilant.
[03:12:50.105 --> 03:12:53.447]  You know, like you said, our refrigerators now know what we eat.
[03:12:53.967 --> 03:12:55.809]  Jesus, I mean, God.
[03:12:55.949 --> 03:13:09.538]  And you have a groundbreaking, multi-year investigation, bipartisan, whistleblowers risk their lives, and they go, okay, you tortured, you ordered it, you're war criminals, it's indisputable, premeditated, you lied,
[03:13:10.666 --> 03:13:11.888]  And they don't get in trouble for that?
[03:13:12.169 --> 03:13:12.870]  Benghazi?
[03:13:13.270 --> 03:13:14.072]  IRSgate?
[03:13:14.733 --> 03:13:19.560]  I mean, these people make Nixon... It's just incredible.
[03:13:19.600 --> 03:13:22.765]  I mean, how much... How much can they get away with, Richard?
[03:13:22.905 --> 03:13:23.726]  Are they above the law?
[03:13:24.304 --> 03:13:27.145]  Well, literally yes.
[03:13:28.406 --> 03:13:38.289]  Nixon got caught, but he was busted not for any reasons like secretly bombing Cambodia or any of that stuff.
