[00:00:03.123 --> 00:00:05.145]  You're listening to GCN.
[05:32:03.103 --> 05:32:11.712]  If the police and the authorities choose to do that, but, you know, I definitely wouldn't want, you know, if I was there, you know, I wouldn't want people trying to, who's this guy in this backpack?
[05:32:11.732 --> 05:32:12.613]  You know, I understand what you're saying.
[05:32:12.633 --> 05:32:13.594]  You have a very good point.
[05:32:13.614 --> 05:32:14.755]  Yeah, there is a fine line.
[05:32:14.855 --> 05:32:21.942]  You know, the case of Richard Jewell, you know, who was unfairly dragged through the coals for something like that.
[05:32:22.023 --> 05:32:23.264]  So it is a fine line.
[05:32:24.625 --> 05:32:39.752]  It is good that the public is putting these pictures out there, because it's not just people with backpacks, but I don't know if you saw the pictures on the website, there are a couple of guys that, as Alex said, they look very much like military special forces, especially the caps that they were wearing.
[05:32:39.972 --> 05:32:46.195]  They're standing right next to each other, they got stuff in their ears, they're on, both of them on a cell phone, they both got backpacks, they both have identical faces.
[05:32:46.215 --> 05:32:48.056]  They're pretty much wearing matching uniforms.
[05:32:49.217 --> 05:32:57.542]  It's not camo print, but they're wearing matching uniforms, just like if you saw some kids wearing school uniform, they're wearing the same matching uniform.
[05:32:57.582 --> 05:32:58.762]  Now, Phil, you're in the city.
[05:32:58.822 --> 05:33:00.724]  Have you seen anything unusual?
[05:33:00.784 --> 05:33:03.866]  Is the city still on lockdown mode?
[05:33:04.046 --> 05:33:08.669]  I did see one thing that stuck out was the infamous black helicopter.
[05:33:08.809 --> 05:33:10.029]  I live in Waltham, actually.
[05:33:11.266 --> 05:33:12.227]  You know, it was amazing.
[05:33:12.268 --> 05:33:15.011]  Right after it happened, I could feel the rotors.
[05:33:15.031 --> 05:33:16.734]  That's how I know when something big is coming.
[05:33:16.854 --> 05:33:17.054]  Wow.
[05:33:17.194 --> 05:33:18.076]  And there it was.
[05:33:18.156 --> 05:33:19.177]  Flew right over the city.
[05:33:19.217 --> 05:33:21.280]  Big black, flat black helicopter.
[05:33:21.541 --> 05:33:23.604]  They don't exist according to Joe Biden.
[05:33:23.624 --> 05:33:24.405]  Those things never existed.
[05:33:24.425 --> 05:33:24.905]  They don't exist.
[05:33:26.573 --> 05:33:50.241]  But the other thing I had an inclination of was that there's a chance that maybe you're blowing up their Patsy's because these pictures that you're sourcing, one of them might be the Patsy and now that they're connected with other people in communications and the pictures, I mean you guys might really be directly messing up the whole narrative of a single individual also because they're all saying suspect.
[05:33:50.561 --> 05:33:52.482]  Not one person has said suspect.
[05:33:52.982 --> 05:33:54.483]  Absolutely, absolutely.
[05:33:56.164 --> 05:33:56.784]  Thank you very much.
[05:33:56.944 --> 05:34:00.426]  There's definitely plenty of people that could be the potential suspect.
[05:34:00.606 --> 05:34:14.493]  We've been showing photographs on Infowars.com today and you know, lo and behold, you can see it right there if you're watching these guys in the Punisher logo hats and time to tell what they had, if anything, to do with the incident.
[05:34:14.533 --> 05:34:16.554]  We'll move on now to Damon in Oklahoma.
[05:34:17.094 --> 05:34:18.315]  I believe we talked to Damon yesterday.
[05:34:19.634 --> 05:34:25.519]  Yeah, I just wanted to point out again the BS that we talked about.
[05:34:25.759 --> 05:34:32.825]  If somebody's ever written the names down, Obama, Biden, and if you take out the NLA out of the name, you combine it, it'll make Biden.
[05:34:40.652 --> 05:34:44.413]  And I'm not saying it's actually that obvious, but the B.S.
[05:34:44.513 --> 05:34:45.053]  I mean, I don't know.
[05:34:45.133 --> 05:34:51.494]  I know cities usually don't have abbreviations, but if you were to abbreviate Boston with Boston B.B.S.
[05:34:52.634 --> 05:34:53.795]  and then we have the N.L.A.
[05:34:53.835 --> 05:34:54.075]  again.
[05:34:55.715 --> 05:34:56.575]  Very interesting point.
[05:34:56.595 --> 05:35:01.716]  Have you anything new that you've discovered about the bombing or anything new that you find to be suspect?
[05:35:03.037 --> 05:35:09.258]  No, other than, like I said, I just happened to watch the episode and knew something was coming, but I thought it was L.A.
[05:35:09.298 --> 05:35:09.578]  I didn't
[05:35:10.385 --> 05:35:11.886]  Never dawned on me that it would be Boston.
[05:35:12.246 --> 05:35:14.448]  So, I just wanted to throw that out there again.
[05:35:14.508 --> 05:35:24.514]  Also, things that people are looking for things to do and get the word out, messages, freedom quotes, different things, right on the currency.
[05:35:24.954 --> 05:35:25.915]  Put it out there on the currency.
[05:35:25.935 --> 05:35:27.396]  Everybody touches the currency every day.
[05:35:29.657 --> 05:35:31.959]  Alright, well thank you for your call.
[05:35:32.039 --> 05:35:45.071]  You know when he said that I remember there used to be this stamp that a group sold and you could stamp your George Washington Federal Reserve notes and it had like a dialogue box that said, I grew hemp.
[05:35:45.411 --> 05:35:51.497]  Speaking of which, the Illinois House just approved the use of medical marijuana straight off of the AP today.
[05:35:52.137 --> 05:35:52.857]  We're good to go.
[05:36:09.341 --> 05:36:26.622]  There have, there's been an effort by two or three Republican lawmakers, Dana Rohrbach out of California and some others, who have joined with Democrats to say that, to sponsor a bill that would tell the federal government that they should respect the laws of the states on this issue.
[05:36:27.222 --> 05:36:35.648]  Which, basically, they should respect the laws of the states on most issues that have not been expressly, where the powers have not been expressly granted to them, which is what the Tenth Amendment says.
[05:36:36.028 --> 05:36:43.593]  But it's nice that they want to reinforce the Tenth Amendment, which they all swear an oath to uphold when they take office, as a condition of taking office.
[05:36:43.673 --> 05:36:44.974]  Right, and in what state was that, David?
[05:36:45.014 --> 05:36:45.855]  That was in Illinois.
[05:36:46.375 --> 05:36:54.380]  So, I'm not exactly sure what the criteria is to get one, to get some medical marijuana, but, you know, let's say if it's a backache, I'm pretty sure a lot of people have backaches out there.
[05:36:54.781 --> 05:36:56.422]  Well, the sad thing about it is, is that
[05:36:57.943 --> 05:37:08.749]  There are a lot of conditions that marijuana can be very useful to people and from glaucoma to... Oh yes, definitely, definitely a legitimate treatment and legitimate situation.
[05:37:08.769 --> 05:37:20.636]  Someone in our family was diagnosed with glaucoma and I looked it up and you know the side effects of all these other drugs for treatment were very very serious as you hear when you listen to the pharmaceutical commercials on television.
[05:37:21.116 --> 05:37:31.424]  I'm just looking at this, I'm sorry to interrupt you, if we can go back up to that building, it just like, they picked the scariest image, it almost looks like a haunted house.
[05:37:32.004 --> 05:37:36.948]  Yeah, if you can see it right there, watching on Infowars.com forward slash listen, it almost looks like a haunted house.
[05:37:37.288 --> 05:37:39.910]  They passed marijuana bills to put the scary image up.
[05:37:40.070 --> 05:37:40.851]  I'm sorry Dave, go ahead.
[05:37:41.380 --> 05:38:00.234]  But I was just going to say that if you look at for people that were undergoing glaucoma it said that the two things that they said negative about it was that it could cause euphoria and increased appetite and the biggest negative of it was that they hadn't studied it so they didn't know what dosage you needed to take.
[05:38:00.254 --> 05:38:01.996]  They didn't know how much you had to smoke.
[05:38:02.056 --> 05:38:03.437]  I bet some people would line up for that.
[05:38:04.597 --> 05:38:08.499]  The bottom line is it's just silly.
[05:38:08.719 --> 05:38:17.164]  It's just silly that they're locking people up for this, that they're taking people's children for this, and we need to have a little bit more reason as well as compassion for people.
[05:38:17.184 --> 05:38:21.446]  It's horrible that people would deny anything from someone who is suffering from a disease
[05:38:21.946 --> 05:38:22.887]  That could alleviate that.
[05:38:23.147 --> 05:38:33.713]  I know an activist going back to the 90s, Peter McWilliams, and he basically choked to death on his own vomit in prison after a judge locked him up so he couldn't get medical marijuana.
[05:38:33.773 --> 05:38:33.974]  Wow.
[05:38:34.114 --> 05:38:35.775]  Back in the early 90s in California.
[05:38:35.835 --> 05:38:37.636]  We should not be doing things like that in this country.
[05:38:37.676 --> 05:38:45.240]  Yeah, and just, you know, I talk a lot about my experiences working out of jail and, you know, guys would come in, you know, for public intox, you know, usually
[05:38:46.221 --> 05:38:52.605]  Usually drunks, you know, guys stumbling down the streets, a lot of them being homeless people and transients, and they'd come in at our jail.
[05:38:52.645 --> 05:39:00.930]  It was time-paced, 16 hours, so you'd come in, sit in, 16 hours, and you're back on the street, but you come in with some marijuana, you know, they're trying to send you up the river, you know.
[05:39:01.250 --> 05:39:02.151]  For a mandatory minimum.
[05:39:02.371 --> 05:39:03.411]  Yeah, mandatory minimum.
[05:39:03.431 --> 05:39:04.092]  That's exactly what it was.
[05:39:04.112 --> 05:39:08.474]  The prison wouldn't let out the rapists and the murderers, so we'd keep those marijuana possession users in there.
[05:39:08.495 --> 05:39:09.115]  That's so ridiculous.
[05:39:09.155 --> 05:39:12.297]  All right, we're going to move on now to Andre in NY.
[05:39:14.246 --> 05:39:15.066]  Hey, how you guys doing?
[05:39:15.327 --> 05:39:16.167]  Very well, very well.
[05:39:16.347 --> 05:39:17.888]  I'm sorry, can you hold on just one second, Andre?
[05:39:17.928 --> 05:39:19.068]  Is that breaking news we're watching?
[05:39:20.829 --> 05:39:23.751]  Okay, Andre, just hang tight for just one second.
[05:39:23.771 --> 05:39:24.551]  We'll come back to you in a second.
[05:39:24.571 --> 05:39:25.151]  Can we turn that up?
[05:39:29.973 --> 05:39:31.254]  Okay, just whenever you can.
[05:39:35.216 --> 05:39:40.538]  Okay, the title says, Major Defeat for Gun Control Advocates, Senate Blocks Expansion of Background Checks.
[05:39:40.639 --> 05:39:43.340]  That would keep guns out of the hands of criminals and save lives.
[05:39:44.511 --> 05:39:47.533]  I'd like to thank Connecticut Senators Blumenthal and Murphy.
[05:39:48.293 --> 05:39:49.594]  They've been right with us.
[05:40:05.524 --> 05:40:10.086]  It was Joe Biden, and I'm pretty sure he was hugging a Sandy Hook mom and her kids.
[05:40:11.006 --> 05:40:13.047]  Mrs. Giffords was there as well.
