[00:00:00.089 --> 00:00:01.309]  Network.
[03:04:57.340 --> 03:05:00.223]  We're going to come back with a special report, more on those statistics on the guns.
[03:05:01.823 --> 03:05:02.984]  Hello, I'm Alex Jones.
[03:05:03.244 --> 03:05:13.691]  Myself, my family, the InfoWars.com team want to relay to you and your families that we are intensifying our efforts against the globalists on every front.
[03:05:13.911 --> 03:05:18.034]  InfoWars.com is leading the fight against the technocrats.
[03:05:18.374 --> 03:05:20.816]  But we can't do that without your help.
[03:05:21.116 --> 03:05:31.763]  By getting the films, bumper stickers, and t-shirts at InfoWars.com, you will wake up people in your area and support our operation as we move to the next level.
[03:05:32.363 --> 03:05:35.645]  We need your help to spread the word like never before.
[03:05:35.865 --> 03:05:41.508]  They wish to hide themselves during this tectonic battle between the forces of freedom and darkness.
[03:05:42.009 --> 03:05:51.494]  You are the response to the globalist technocrats and their program of global eugenics dehumanization and ultimate extermination.
[03:05:51.894 --> 03:05:53.074]  The war is here.
[03:05:53.415 --> 03:05:54.835]  It's an info war.
[03:05:55.296 --> 03:05:58.017]  The spirit of 1776 versus the mindset of 1984.
[03:06:01.619 --> 03:06:02.620]  My name is Steven Heuer.
[03:06:02.740 --> 03:06:09.967]  After 22 years of nutritional counseling, I've observed that most brain malfunctions have at their roots some form of toxicity and brain damage.
[03:06:10.067 --> 03:06:21.917]  So whether it is poor memory, poor focus, lack of creative thinking, or more serious matters like inability to focus, speak normally, or remember things, the emphasis to getting one's brain working optimally needs to be on detoxification.
[03:06:22.097 --> 03:06:26.902]  One World Way supports your body's number one means of detoxification, which is glutathione production.
[03:06:27.242 --> 03:06:31.823]  My name is Angie, and my son has suffered from borderline autism and constipation.
[03:06:32.003 --> 03:06:36.124]  I got him on One World Way, and in two months his constipation is gone.
[03:06:36.264 --> 03:06:41.465]  He's become friendlier, he can carry on a normal conversation with me, and he's made his first friend.
[03:06:41.885 --> 03:06:45.626]  He's doing great, and he looks forward to taking One World Way every day.
[03:06:45.646 --> 03:06:50.107]  You could offer him a present, or a cake, and he would prefer the One World Way.
[03:06:50.447 --> 03:06:52.609]  Go to oneworldway.com.
[03:06:52.629 --> 03:06:55.291]  That's oneworld, W-H-E-Y.com.
[03:06:55.391 --> 03:06:57.413]  Or call 888-988-3325.
[03:06:57.453 --> 03:06:58.915]  That's 888-988-3325.
[03:06:59.015 --> 03:07:05.480]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[03:07:06.161 --> 03:07:08.303]  I want you to know some very important information.
[03:07:09.184 --> 03:07:17.511]  In 1985, President Ronald Reagan requested that carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[03:07:18.138 --> 03:07:23.079]  Now, 27 years later, carnivore capsules are used around the world to keep people healthy.
[03:07:23.679 --> 03:07:34.661]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[03:07:35.061 --> 03:07:42.063]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[03:07:42.743 --> 03:07:47.007]  Call 1-866-VENUSFLY or order from carnivora.com.
[03:07:47.047 --> 03:07:50.229]  That's C-A-R-N-I-V-O-R-A dot com.
[03:07:50.650 --> 03:07:53.572]  That's 1-866-836-8735.
[03:07:53.592 --> 03:07:57.615]  1-866-VENUSFLY or visit carnivora.com.
[03:07:57.896 --> 03:07:58.917]  Protect your immune system.
[03:07:59.177 --> 03:08:00.238]  It's the only one you've got.
[03:08:00.258 --> 03:08:04.181]  He's the T-Rex of political talk.
[03:08:04.781 --> 03:08:07.464]  Alex Jones on the GCN Radio Network.
[03:08:16.880 --> 03:08:27.244]  Alright, if you just joined us for the last hour, we had Cenk Uygur of the Young Turks on, and I don't think he's an evil person, a bad person at heart, like a Piers Morgan.
[03:08:28.585 --> 03:08:44.151]  But, he just makes excuses after excuses after excuses, and I was talking to Melissa Melton during the break, and we were talking about how everybody's getting these allergies, and they're getting worse and worse, people that never had them are getting them, to like normal foods, even stuff that isn't GMO.
[03:08:44.793 --> 03:08:47.416]  And it's because we're being biologically manipulated.
[03:08:47.497 --> 03:08:57.790]  And I have more than a hundred eugenics books written by the top scientists, the heads of IBM, the White House science czar, how they would engineer this in the 30s, 40s, 50s, 60s, 70s, 80s, 90s.
[03:09:00.393 --> 03:09:04.214]  We're going to get into some gun statistics here as we go into the fourth hour of Overdrive with Melissa Melton.
[03:09:04.874 --> 03:09:07.774]  But you were telling me a story and I said, well, can you tell that story on air?
[03:09:07.794 --> 03:09:09.135]  And you said, yes, you would.
[03:09:09.155 --> 03:09:11.855]  You had to take your son to the emergency room last night.
[03:09:12.155 --> 03:09:15.696]  And I'm telling Cenk, I'm going, listen, don't give your kids vaccines.
[03:09:15.736 --> 03:09:16.916]  I'd like to send you the inserts.
[03:09:17.516 --> 03:09:19.437]  And listen, this GMO is really designed.
[03:09:19.457 --> 03:09:21.037]  And he's like, I don't believe they want to do that to me.
[03:09:21.577 --> 03:09:22.978]  I'm like, what about black men and syphilis?
[03:09:23.018 --> 03:09:24.118]  What about the atomic soldiers?
[03:09:24.158 --> 03:09:25.298]  They're just not listening.
[03:09:25.418 --> 03:09:28.499]  OK, there's a global scientific dictatorship.
[03:09:28.899 --> 03:09:29.599]  It's a plan.
[03:09:30.519 --> 03:09:32.202]  And 99% of people are not in on it.
[03:09:32.342 --> 03:09:42.016]  It's a very small technocratic group, but just like they have the Times of London, Bill Gates, Oprah Winfrey, Warren Buffett, Soros, about 30 of them met.
[03:09:42.981 --> 03:09:48.523]  At Rockefeller University, quote, secret meeting to discuss global government to reduce our population.
[03:09:48.963 --> 03:09:50.063]  It's always the same.
[03:09:50.083 --> 03:09:54.424]  I mean, when I say I've read a hundred books, okay, I'm not exaggerating.
[03:09:54.904 --> 03:10:01.286]  A hundred books they've read, it's more than a hundred, where they admit their global government plan, where they admit they're killing us.
[03:10:02.247 --> 03:10:06.768]  Cancer is, I mean, that Miss America contestant's having both her breasts removed.
[03:10:08.229 --> 03:10:11.712]  And she's wondering why her mother and all her family's dying of breast cancer.
[03:10:11.752 --> 03:10:14.014]  Why is breast cancer up 3,000-something percent?
[03:10:14.354 --> 03:10:15.074]  Why is the U.S.
[03:10:15.114 --> 03:10:16.756]  leading it worldwide in the increase?
[03:10:16.936 --> 03:10:17.756]  There's never a discussion.
[03:10:17.836 --> 03:10:18.697]  Why is it exploding?
[03:10:19.278 --> 03:10:20.118]  Why is it exploding?
[03:10:20.338 --> 03:10:25.022]  Why are all these other, autism, all these other cancers, why, why, why, why, why, why?
[03:10:25.322 --> 03:10:27.824]  I mean, you give your kid a vaccine, they have a convulsion right there.
[03:10:28.104 --> 03:10:31.347]  Now the doctors are taught, this is in the news, say, that's normal to have a convulsion.
[03:10:31.667 --> 03:10:31.927]  Really?
[03:10:32.247 --> 03:10:33.769]  And your two-year-old never talks again?
[03:10:35.328 --> 03:10:39.295]  And again, it's around 18 months to two years when they all build up the 50-something vaccines.
[03:10:39.335 --> 03:10:39.816]  Now it's going to be 100.
[03:10:39.856 --> 03:10:42.200]  And then 200 they're talking about by age, too.
[03:10:43.895 --> 03:10:44.935]  Yeah, let's turn her mic on.
[03:10:44.955 --> 03:10:46.636]  Go ahead and say what you said again.
[03:10:46.736 --> 03:10:47.436]  The U.S.
[03:10:47.456 --> 03:10:49.417]  has the most aggressive vaccine schedule in the world.
[03:10:50.117 --> 03:10:50.817]  It's unprecedented.
[03:10:51.078 --> 03:10:53.698]  We have so many vaccines that are given, and it is amazing.
[03:10:53.738 --> 03:10:57.620]  I think it's like 69 by 18 that you're supposed to take now.
[03:10:57.640 --> 03:10:58.400]  50-something by 2.
[03:10:58.440 --> 03:10:59.981]  Yeah, and it just keeps going up.
[03:11:00.641 --> 03:11:01.901]  So, and they just keep adding more.
[03:11:01.941 --> 03:11:03.802]  And Bill Gates is funding putting it in the food.
[03:11:04.142 --> 03:11:07.703]  Pears and bananas, where you, you're gonna take, and mosquitoes that come bite you.
[03:11:08.043 --> 03:11:09.584]  You don't have a choice, Bill Gates says.
[03:11:09.844 --> 03:11:13.589]  He even has a clothing thing now that's going to have nanotech in it that's going to dispense medication.
[03:11:13.629 --> 03:11:15.151]  Well, that doesn't sound like it's dangerous.
[03:11:15.211 --> 03:11:15.992]  Yeah, that sounds great.
[03:11:16.333 --> 03:11:17.334]  No, everything's fine.
[03:11:17.514 --> 03:11:18.436]  There's not a plan.
[03:11:18.476 --> 03:11:20.999]  You know, the globalists just took over and are launching drones.
[03:11:21.019 --> 03:11:24.324]  They admit humans won't even be in the equation soon, only the elite.
[03:11:24.524 --> 03:11:27.428]  Let's build giant robot armies for eugenics-based elite.
[03:11:27.668 --> 03:11:28.689]  That sounds wonderful, yes.
[03:11:28.749 --> 03:11:29.909]  And then we'll all wear their medications.
[03:11:29.929 --> 03:11:31.090]  Tell folks what happened to your son.
[03:11:31.711 --> 03:11:35.493]  My ex decided to take him to a well-known fast food restaurant and get him some... Say the name.
[03:11:35.733 --> 03:11:36.273]  Burger King.
[03:11:36.333 --> 03:11:37.074]  It was Burger King.
[03:11:37.114 --> 03:11:38.135]  And get him some onion rings.
[03:11:38.575 --> 03:11:44.258]  And within probably 20 minutes of eating these onion rings, his whole body just welled up with huge rashes and blisters.
[03:11:44.959 --> 03:11:48.101]  And he had to go to the emergency room because his eyes were swelling shut.
[03:11:49.685 --> 03:11:54.187]  A couple years ago we'd be on a road trip and now we always pack all our food.
[03:11:54.268 --> 03:11:54.628]  Period.
[03:11:55.068 --> 03:11:55.468]  Period.
[03:11:55.568 --> 03:11:59.971]  And find out where at least a semi-organic store is somewhere around there.
[03:12:00.211 --> 03:12:01.571]  Or we pack it all on a road trip.
[03:12:02.352 --> 03:12:08.935]  Because every time I give in, alright, I guess we'll pull into one of the big names, my children get sick and act like demons.
[03:12:09.576 --> 03:12:11.577]  And the thing is, it's been shown to be addictive.
[03:12:11.597 --> 03:12:14.799]  Because McDonald's and others, by law, they call it an additive.
[03:12:14.819 --> 03:12:16.780]  It has silicone in a lot of the frying agents.
[03:12:17.700 --> 03:12:18.600]  I mean, silicone!
[03:12:18.640 --> 03:12:24.822]  Silicone, and then high fructose corn syrup and everything too, and it's just the whole combination of all those chemicals all at once hitting a small child.
[03:12:24.842 --> 03:12:37.224]  It's just amazing, but yeah, I've never, I mean, even when we've ever gone there, I mean, we eat it, we always feel crappy like you said, but this is the first time this has ever happened, and we will not be eating there ever again.
[03:12:37.244 --> 03:12:38.425]  I mean, it was scary.
[03:12:38.705 --> 03:12:39.405]  It really scared me.
[03:12:39.425 --> 03:12:41.045]  They thought his throat might swell shut.
[03:12:41.325 --> 03:12:42.426]  They had to give him two medications.
[03:12:42.506 --> 03:12:44.166]  And the hospital said it was an allergic reaction.
[03:12:44.326 --> 03:12:48.429]  It was an allergic reaction, and that was the only thing that he'd ingested or anything.
[03:12:48.449 --> 03:12:50.690]  And again, 20 years ago there might have been one or two food allergies.
[03:12:51.011 --> 03:12:52.311]  Now it's hundreds of things.
[03:12:52.712 --> 03:12:53.953]  Eat a mango, die.
[03:12:53.973 --> 03:12:56.454]  One in five Americans are allergic to wheat.
[03:12:56.474 --> 03:12:58.235]  They have wheat gluten issues now.
[03:12:58.876 --> 03:13:00.577]  And again, didn't used to be the case.
[03:13:00.857 --> 03:13:03.899]  My grandmother, almost 90, never had allergies, has horrible ones, always lived here.
[03:13:05.400 --> 03:13:06.181]  It's everybody I know.
[03:13:06.201 --> 03:13:12.245]  I mean, listen, I've been exercising, I've been eating almost no GMO, really working hard to do it, except when I'm on the road, then it's hard.
[03:13:12.565 --> 03:13:13.066]  It's a habit.
[03:13:13.806 --> 03:13:19.871]  I have been swimming two miles a day back when I could still go swimming before it was too cold, jogging, hiking, climbing mountains.
[03:13:20.232 --> 03:13:27.698]  My muscles get bigger and stuff, but I've got allergies now to cedar, where I may have to leave in the winter and go remote, do the show from another city.
