[00:00:02.304 --> 00:00:04.326]  You're listening to GCN.
[02:55:05.249 --> 02:55:09.135]  We'll share personal health info with federal and state agencies.
[02:55:09.155 --> 02:55:09.775]  Of course they do.
[02:55:10.617 --> 02:55:14.962]  Report school districts scan children's eyes for bus program without permission.
[02:55:15.022 --> 02:55:15.623]  Of course they do.
[02:55:15.663 --> 02:55:17.986]  It's all about the state taking over your kids.
[02:55:19.454 --> 02:55:23.436]  It's like Obama having a gay and lesbian event and having, you know, young children introduce it.
[02:55:24.076 --> 02:55:24.997]  It's inappropriate.
[02:55:25.357 --> 02:55:32.261]  Whether it was the thing about heterosexual thing, it's just always shoving sex in everybody's face and trying to everybody, your kids are ours.
[02:55:32.881 --> 02:55:36.063]  Flashback, Obama launches total takeover of media system.
[02:55:36.523 --> 02:55:42.606]  I cover that because now it's being announced that your cell phones will have text and coming up video break-ins even when it's off.
[02:55:43.247 --> 02:55:45.248]  The government will force its way in.
[02:55:46.565 --> 02:55:52.886]  State photo ID databases becomes troves for police for the face scanning camera databases.
[02:55:53.607 --> 02:55:54.547]  You see how that works?
[02:55:55.267 --> 02:55:56.607]  Told you years ago that's what it was for.
[02:55:56.647 --> 02:55:57.647]  It was in the executive order.
[02:55:58.087 --> 02:55:59.868]  That's in my first film, made in 1997.
[02:56:01.148 --> 02:56:05.069]  And now it's being used in that same executive order.
[02:56:05.109 --> 02:56:14.771]  It says they're going to take blood at checkpoints, but they're without warrants, but they're priming the pump right now with checkpoints and the cops going, Martin do I have some blood?
[02:56:15.535 --> 02:56:18.596]  Every person goes, you know, the cop said, stab your child!
[02:56:18.616 --> 02:56:19.876]  The mother goes, ha ha ha!
[02:56:20.116 --> 02:56:22.557]  Just whatever they're told, you know, just worshiping government.
[02:56:23.477 --> 02:56:24.877]  It's all Stockholm Syndrome.
[02:56:26.218 --> 02:56:30.299]  Athens man spends 10 hours in cell for refusing to give DNA.
[02:56:30.319 --> 02:56:35.180]  They're just taking DNA for everybody, even if you're arrested for bubblegum, you know, throwing bubblegum on the sidewalk.
[02:56:35.600 --> 02:56:38.741]  That's just some of the news on that front.
[02:56:39.966 --> 02:56:43.008]  But just keep pushing, Crooks, because your approval ratings are dropping.
[02:56:43.028 --> 02:56:43.768]  Everybody hates you.
[02:56:44.128 --> 02:56:45.549]  Everybody knows who you are, okay?
[02:56:46.689 --> 02:56:48.710]  Keep calling me a kook and a liar and a nutball.
[02:56:48.750 --> 02:56:49.811]  Everybody knows you're liars.
[02:56:50.151 --> 02:56:51.212]  That just sends everybody here.
[02:56:52.372 --> 02:56:58.876]  Supreme Court rules Arizona cannot require voters to prove U.S.
[02:56:58.916 --> 02:56:59.516]  citizenship.
[02:56:59.596 --> 02:57:00.076]  Incredible.
[02:57:00.636 --> 02:57:09.141]  Don't have to even show an I.D., ladies and gentlemen, because, again, they're going to bring in groups of people that are clients of the government to vote to take our guns.
[02:57:10.710 --> 02:57:14.852]  So there you go, there's that very important information.
[02:57:14.892 --> 02:57:16.833]  That's just some of the news we have on that front.
[02:57:17.713 --> 02:57:20.914]  Continuing here, Google's launching internet balloons.
[02:57:21.174 --> 02:57:22.935]  They're really NSA balloons.
[02:57:23.655 --> 02:57:25.396]  That's their cover for that.
[02:57:26.216 --> 02:57:29.178]  Putin says West arming Syrian rebels who eat human flesh.
[02:57:29.218 --> 02:57:29.859]  That's Reuters.
[02:57:30.219 --> 02:57:32.501]  And they go on in the article and admit, well, they do eat human flesh.
[02:57:32.841 --> 02:57:34.902]  We, of course, broke those articles about a month ago.
[02:57:36.524 --> 02:57:41.867]  France's News 24 reports Saudi Arabia wants missiles for Syrian rebels.
[02:57:42.768 --> 02:57:45.330]  And I predicted this would happen about three months ago.
[02:57:45.370 --> 02:57:46.571]  I said they'll have the Saudis.
[02:57:48.430 --> 02:57:57.956]  Come out, because they always use them as a surrogate to say, oh, we need to transfer missiles to them to shoot down aircraft so that there's not a discussion of where they really got them.
[02:57:59.517 --> 02:58:02.839]  And that is from NATO out of Libya, which we know they did.
[02:58:03.600 --> 02:58:05.481]  That way, when Al Qaeda shoots down U.S.
[02:58:05.541 --> 02:58:10.004]  airliners, they'll say Saudi Arabia gave it to them, and then we'll invade some other country.
[02:58:10.204 --> 02:58:11.485]  Oh, Saudi Arabia gave them the missiles?
[02:58:11.785 --> 02:58:13.186]  Well, we'll invade Russia then.
[02:58:14.110 --> 02:58:16.293]  Like, oh, Saudi Arabia?
[02:58:16.313 --> 02:58:17.274]  The hijackers came from there?
[02:58:17.294 --> 02:58:18.696]  Well, we'll invade their enemy Iraq.
[02:58:18.876 --> 02:58:19.176]  How's that?
[02:58:19.597 --> 02:58:20.097]  That's right!
[02:58:20.158 --> 02:58:21.279]  Blow them Arabs up!
[02:58:24.002 --> 02:58:25.204]  There you go, ladies and gentlemen.
[02:58:25.224 --> 02:58:27.046]  That's just some of the news.
[02:58:28.868 --> 02:58:29.529]  And then I've got...
[02:58:31.704 --> 02:58:32.705]  The shutdown of U.S.
[02:58:32.745 --> 02:58:36.227]  producing a abysmally low number of primary care doctors.
[02:58:36.608 --> 02:58:39.590]  The plan is bankrupt healthcare, then fully nationalize it.
[02:58:39.890 --> 02:58:43.773]  So their goal of bankrupting America is going right on schedule.
[02:58:43.873 --> 02:58:46.795]  The Detroitization of the Republic.
[02:58:47.235 --> 02:58:48.236]  Nightly News tonight, 7 o'clock.
[02:58:50.278 --> 02:58:51.739]  7 o'clock Central tonight.
[02:58:52.119 --> 02:58:53.420]  PrisonPlanet.tv.
[02:58:53.940 --> 02:58:56.062]  Visit GCNlive.com today.
[02:58:59.011 --> 02:59:00.932]  In the last two years alone, the U.S.
[02:59:00.952 --> 02:59:02.853]  has seen huge losses to our food supply.
[02:59:03.093 --> 02:59:08.557]  In 2011, storms and floods raged across the U.S., costing us $20 billion in lost crops alone.
[02:59:08.777 --> 02:59:12.539]  In 2012, we saw the largest drought in the country in more than 50 years.
[02:59:12.799 --> 02:59:16.521]  You may think out of sight, out of mind, and so you don't think you will be affected.
[02:59:16.701 --> 02:59:17.882]  The fact is, you are.
[02:59:18.082 --> 02:59:18.862]  We all are.
[02:59:19.103 --> 02:59:21.424]  Food shortages drive prices up for everyone.
[02:59:21.724 --> 02:59:30.009]  You might not be able to control Mother Nature, but you can control your food prices by freezing the cost and availability of your food supply with eFoodsDirect.
[02:59:30.210 --> 02:59:31.430]  Be prepared before you need it.
[02:59:31.590 --> 02:59:34.773]  With nutrient-dense food you can store for up to 25 years.
[02:59:35.053 --> 02:59:37.294]  You can hope for the best, but hope won't feed you.
[02:59:37.414 --> 02:59:41.817]  Do what I've done and get your own supply of the best storable foods out there from eFoodsDirect.
[02:59:41.957 --> 02:59:47.801]  Call 800-409-5633 or visit them on the web at efoodsdirect.com forward slash Alex.
[02:59:48.061 --> 02:59:49.462]  And check out their spring specials.
[02:59:49.703 --> 02:59:55.948]  Again, that number is 800-409-5633 or on the web at efoodsdirect.com forward slash Alex.
[02:59:56.188 --> 02:59:58.090]  You can bet your life on eFoods Direct.
[02:59:59.812 --> 03:00:02.694]  Coast to coast, direct from Austin.
[03:00:03.415 --> 03:00:06.618]  You're listening to the Alex Jones Broadcasting Network.
[03:00:14.041 --> 03:00:17.625]  The nanny state could care less about composting.
[03:00:34.758 --> 03:00:42.264]  You can bet when he's staying in $5,000 a night hotels, like Michelle Obama stays in $3,000 ones, they're not composting.
[03:00:42.904 --> 03:00:46.487]  Nanny Mike strikes again, plans to force citizens to compost.
[03:00:46.807 --> 03:00:48.929]  That's an excuse to dig through your trash and fine you.
[03:00:48.949 --> 03:00:49.930]  They've already done it in Europe.
[03:00:50.350 --> 03:00:52.492]  That's up on Infowars.com right now.
[03:00:54.514 --> 03:01:01.081]  Speaking of bankrupting America, $3,300 per room a night for Obama and his entourage.
[03:01:01.121 --> 03:01:01.922]  That's per room.
[03:01:02.382 --> 03:01:09.830]  And Obama assassination bid fears aircraft carriers on standby off Irish coast during G8 summit.
[03:01:10.010 --> 03:01:13.574]  Aircraft carriers to make it look like this puppet actually runs something.
[03:01:15.117 --> 03:01:17.299]  These presidents are puppets, ladies and gentlemen.
[03:01:17.639 --> 03:01:19.381]  Speaking of this, and I'll get a few calls in.
[03:01:19.801 --> 03:01:22.263]  The Gateway Pundit reported on this yesterday, so we talked about it.
[03:01:22.764 --> 03:01:27.087]  AT&T to load iPhones with emergency alerts from Obama that you can't switch off.
[03:01:27.127 --> 03:01:28.248]  And I told you this years ago.
[03:01:29.129 --> 03:01:31.391]  And here's one of our crew's phones.
[03:01:32.392 --> 03:01:33.793]  T-Mobile, Verizon, you name it.
[03:01:34.193 --> 03:01:35.675]  It's not just the NSA.
[03:01:37.196 --> 03:01:38.197]  That's spying on you.
[03:01:38.237 --> 03:01:41.399]  The government now will send you messages even when your phone's off.
[03:01:42.039 --> 03:01:47.943]  It will turn on because the Fuhrer, Kim Jong-un, I mean, Obama, is telling you.
[03:01:48.243 --> 03:01:51.245]  And again, they prime it with stuff like, oh, Amber Alert, a little girl's missing.
[03:01:51.566 --> 03:01:56.069]  Or, oh, flash flood warning, this area, until 10.30 p.m., oh, what would you do?
[03:01:56.089 --> 03:02:00.552]  Uh, I mean, Nanny State, oh, messages to you, everyone.
[03:02:01.352 --> 03:02:04.756]  This is so they can flash up people who they want to pick up in the future and stuff.
[03:02:05.136 --> 03:02:08.479]  Imagine what Hitler would have done with this system.
[03:02:08.720 --> 03:02:09.781]  Let's jam in some calls.
[03:02:09.841 --> 03:02:10.401]  Thanks for holding.
[03:02:10.742 --> 03:02:11.663]  Charlene!
[03:02:11.683 --> 03:02:14.586]  I call this from my rifle, Charlene.
[03:02:14.606 --> 03:02:15.547]  That's from Full Metal Jacket.
[03:02:15.807 --> 03:02:17.669]  In Pennsylvania, you're on the air.
[03:02:19.377 --> 03:02:31.127]  I just wanted to report that Bachman, Gorman, and Steve King are having a rally, which they can't call a rally, for open discussion on the stand-up against Amnesty.
[03:02:31.407 --> 03:02:34.470]  It's now called a press news conference.
[03:02:35.230 --> 03:02:35.411]  Good.
[03:02:35.431 --> 03:02:38.153]  It's in the Capitol steps on Wednesday.
[03:02:38.902 --> 03:02:40.023]  Well, everybody should be there.
[03:02:41.103 --> 03:02:45.665]  This is to bankrupt the country, and to drive down wages, and it will not help the third world countries.
[03:02:46.586 --> 03:02:50.208]  And the globalists are rubbing their hands together, saying they're going to let the illegals vote and take our guns.
[03:02:51.128 --> 03:02:53.730]  And then they plan to have a civil war, which is all planned as well.
[03:02:53.810 --> 03:03:03.815]  I mean, again, if most of the illegals weren't programmed for socialism, and programmed to dislike the good parts of this country,
[03:03:05.478 --> 03:03:07.019]  The globalists wouldn't be letting him in.
[03:03:07.159 --> 03:03:13.041]  They want this because it is the coup de grace against this republic, Charlene.
[03:03:16.022 --> 03:03:19.444]  I agree, and they're asking for anybody in the Sydney area to come there.
[03:03:19.464 --> 03:03:23.366]  It might last all day because it's going to be the longest news conference they ever had.
[03:03:24.166 --> 03:03:33.270]  Yeah, maybe we should send one of our reporters there who's on the east coast because this is the type of stuff we need to be covering and I should have gotten into the amnesty thing more today.
[03:03:33.330 --> 03:03:33.750]  It's just like
[03:03:34.702 --> 03:03:39.164]  You know, the herbicide in the water can get everybody breast cancer and everything else.
[03:03:39.985 --> 03:03:41.025]  Look, it's craziness.
[03:03:41.225 --> 03:03:45.047]  The globalists just love to kill people and control things, and they make excuses for why they're doing it.
[03:03:45.348 --> 03:03:46.028]  Thank you, Charlene.
[03:03:46.328 --> 03:03:47.309]  Corey, you're on the air.
[03:03:47.329 --> 03:03:47.689]  Go ahead.
[03:03:47.709 --> 03:03:49.690]  Hello, Alex.
[03:03:50.530 --> 03:03:53.572]  I've got a plan to exponentially increase your listenership.
[03:03:54.592 --> 03:03:55.553]  I went to StartPage.
[03:03:55.593 --> 03:03:59.595]  I got a printout of the Alex Jones radio station PDF file.
[03:04:00.375 --> 03:04:03.577]  I found out locally here it's KIDO out of Boise.
[03:04:04.705 --> 03:04:11.232]  Anyway, I made a two-by-three sign that says, out of the loop, find out now, tune in to 580k IDO.
[03:04:11.793 --> 03:04:14.476]  At the same time you're on in the local area, 5 to 8 p.m.
