[00:00:02.782 --> 00:00:04.806]  You're listening to GCN.
[02:47:05.520 --> 02:47:19.684]  Knowing what goes on in the government of Belize, what it's used for, how famously piratical it is, I don't know about those individuals, but I know that certainly I would be concerned if I had the entire Belizean mafia-style government angry at me.
[02:47:19.824 --> 02:47:19.964]  Right.
[02:47:20.144 --> 02:47:24.065]  And the other thing is that they have a longer reach than you might imagine.
[02:47:24.405 --> 02:47:29.847]  For example, there are American businesses that would love to do business in Belize for a lot of reasons.
[02:47:29.867 --> 02:47:34.528]  You can do illegal things there if you pay the right people and your profits can soar.
[02:47:35.528 --> 02:47:40.312]  In fact, the Belizean soccer team came to Portland, where I live, in July.
[02:47:40.392 --> 02:47:41.233]  That's kind of weird, isn't it?
[02:47:41.253 --> 02:47:41.914]  To play soccer.
[02:47:41.954 --> 02:47:54.724]  And with them, there was an American businessman who had a private jet, who was flying around John Salvador, and two other people, the head of the press office in Belize and a city councilman named Dean Samuels.
[02:47:56.235 --> 02:47:59.956]  And, um, you know, you look at that and think, well, you know, I don't know, why did they come to my city?
[02:48:00.036 --> 02:48:03.117]  Why did the head of national security come to my town way up there, you know?
[02:48:03.217 --> 02:48:05.817]  So I'm thinking, well, I don't know, maybe I should be cautious.
[02:48:06.197 --> 02:48:06.958]  And I am cautious.
[02:48:07.078 --> 02:48:08.198]  I don't call that paranoia.
[02:48:08.398 --> 02:48:10.198]  Well, I mean, you'd be stupid if you weren't concerned.
[02:48:10.238 --> 02:48:10.738]  I would be stupid.
[02:48:10.758 --> 02:48:14.239]  And so as a result, when I go somewhere, people arrive in advance.
[02:48:14.779 --> 02:48:15.600]  They check things out.
[02:48:15.640 --> 02:48:17.940]  They look to see if anything unusual is happening.
[02:48:18.740 --> 02:48:20.041]  I change venues constantly.
[02:48:20.101 --> 02:48:22.641]  I tell them I'm going to be staying at one hotel and check into another.
[02:48:23.261 --> 02:48:25.302]  And when I arrive, I arrive with some serious security.
[02:48:27.483 --> 02:48:42.629]  Well, I mean, going back to Belize, you were talking about Muslims in certain countries and riots, and it was nowhere in the press, and then it had to be four months later, exactly what you said about that came out, and you said that's one of the reasons they were after you.
[02:48:43.189 --> 02:48:47.811]  I mean, do you now know, have you figured out, out of all the reasons, why you think folks were after you?
[02:48:48.780 --> 02:48:49.961]  They're asking because of what I knew.
[02:48:50.121 --> 02:49:01.686]  Because, you know, when they raided my compound in Orange Walk in May, shot my dog in front of my eyes, did a half million dollars worth of damage, kept me handcuffed in the sun for 14 hours.
[02:49:01.986 --> 02:49:05.288]  By the way, I don't recommend that as something to do for fun, Alex.
[02:49:05.308 --> 02:49:05.868]  Well, that hurts!
[02:49:05.988 --> 02:49:06.928]  That does hurt, believe me.
[02:49:07.869 --> 02:49:09.690]  I tried not to whimper the whole day and I didn't.
[02:49:10.971 --> 02:49:18.802]  And then left, and then came back and said, you know, are you going to reconsider giving us a donation to the party?
[02:49:18.982 --> 02:49:19.883]  And I go, no I'm not.
[02:49:19.923 --> 02:49:20.624]  I went to the press.
[02:49:21.771 --> 02:49:23.693]  At that point, I started handing out presents.
[02:49:23.753 --> 02:49:27.835]  Computers that I had my own software on just to monitor things.
[02:49:27.895 --> 02:49:32.278]  I gave them to all the government ministers and their secretaries and their aides.
[02:49:32.358 --> 02:49:34.480]  And that's how I found out what was happening.
[02:49:34.620 --> 02:49:35.881]  So you gave them a Trojan horse.
[02:49:36.341 --> 02:49:37.742]  You made them think they'd won.
[02:49:37.782 --> 02:49:38.963]  You started giving them goodies.
[02:49:39.003 --> 02:49:39.423]  Absolutely.
[02:49:39.823 --> 02:49:40.143]  Absolutely.
[02:49:40.163 --> 02:49:42.105]  And just like the general public, they just take devices.
[02:49:42.125 --> 02:49:43.065]  They take devices.
[02:49:43.085 --> 02:49:43.786]  They don't think.
[02:49:43.826 --> 02:49:44.907]  They don't think, well, who is this man?
[02:49:44.927 --> 02:49:46.327]  Well, I'm John McAfee, for heaven's sake.
[02:49:46.388 --> 02:49:47.989]  I invented computer security.
[02:49:48.849 --> 02:49:53.132]  You think I can't turn on your microphone on your laptop in your office and watch what you're doing?
[02:49:53.492 --> 02:49:54.373]  That's so trivial.
[02:49:54.853 --> 02:49:55.573]  Anybody can do it.
[02:49:56.154 --> 02:49:59.676]  So, maybe in retrospect it may have been a mistake.
[02:50:00.056 --> 02:50:01.697]  Because then you learned all the secrets.
[02:50:01.717 --> 02:50:02.818]  You were like your own private NSA.
[02:50:02.858 --> 02:50:05.140]  I learned all the stuff that's going on and it was scary.
[02:50:05.660 --> 02:50:08.522]  And then I came back and I made the mistake of actually telling it on the blog.
[02:50:09.238 --> 02:50:21.872]  And so, yeah, you know, you would be paranoid, too, if, you know, these people came up to your town, and some shady American businessman with a private jet flying them all over America, showing up in your town, is like, whoa!
[02:50:22.673 --> 02:50:26.957]  So, you know, maybe the next time I'm on your show, we will discuss this in greater detail.
[02:50:26.997 --> 02:50:28.139]  It might make a really nice show.
[02:50:29.870 --> 02:50:30.911]  Yeah, absolutely.
[02:50:30.991 --> 02:50:32.033]  I tell you.
[02:50:32.133 --> 02:50:41.564]  Because an event did actually happen recently that caused me to more than double my security and start asking a bunch of very hard questions.
[02:50:41.704 --> 02:50:43.727]  I bet they're not happy they messed with you though.
[02:50:45.332 --> 02:50:47.755]  If they wouldn't have done that to your dog and all that stuff, would everything be fine?
[02:50:47.775 --> 02:50:48.736]  They didn't shot my dog.
[02:50:49.136 --> 02:50:50.157]  I think we could have fixed it.
[02:50:50.277 --> 02:50:51.358]  But you don't shoot my dogs.
[02:50:52.199 --> 02:50:53.100]  My dogs are family.
[02:50:53.681 --> 02:50:57.985]  You know, I don't know how you feel about animals, but a dog is... Oh, I love dogs.
[02:50:58.385 --> 02:51:00.327]  Well, you know, they're a member of the family.
[02:51:00.367 --> 02:51:01.408]  They provide protection.
[02:51:01.428 --> 02:51:03.270]  I think they're maybe the best members of my family.
[02:51:03.490 --> 02:51:04.792]  Well, certainly the most loyal member.
[02:51:04.832 --> 02:51:05.352]  Exactly.
[02:51:05.753 --> 02:51:07.514]  I promise you, he's never going to turn on you.
[02:51:07.555 --> 02:51:07.915]  Exactly.
[02:51:07.935 --> 02:51:08.576]  We'll be right back.
[02:51:09.557 --> 02:51:14.658]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[02:51:15.018 --> 02:51:23.501]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[02:51:23.921 --> 02:51:31.223]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[02:51:31.743 --> 02:51:39.125]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[02:51:39.645 --> 02:51:43.048]  I personally store and use their high-quality products.
[02:51:43.588 --> 02:51:47.230]  It tastes great, and it's easy to store for up to 25 years.
[02:51:47.791 --> 02:51:54.375]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[02:51:54.936 --> 02:52:01.681]  Visit mypatriotsupply.com forward slash Alex today, with the New World Order making rapid advances on every front.
[02:52:02.141 --> 02:52:06.204]  It is essential to prepare with My Patriot Supply today.
[02:52:09.164 --> 02:52:14.885]  The Genesis Communications Network is one of America's premier broadcasters of captivating talk radio.
[02:52:15.105 --> 02:52:16.245]  We thank you for listening.
[02:52:16.486 --> 02:52:21.707]  Now, just imagine, there are thousands of people who are just as passionate about radio as you are.
[02:52:21.867 --> 02:52:26.028]  But what you may not realize is how easy and affordable it is to advertise with us.
[02:52:26.248 --> 02:52:30.588]  Radio commercials for your business could be heard on hundreds of radio stations across the U.S.
[02:52:30.769 --> 02:52:31.349]  every day.
[02:52:31.829 --> 02:52:36.550]  We can help you by creating an effective radio advertising campaign for your company.
[02:52:36.910 --> 02:52:37.750]  From script writing
[02:52:39.691 --> 02:52:41.791]  Just like the one you're listening to right now.
[02:52:42.091 --> 02:52:45.413]  No other network provides the level of customer service we do.
[02:52:45.693 --> 02:52:49.394]  When it comes to radio advertising, we are your one-stop shop.
[02:52:49.594 --> 02:52:52.995]  And no matter how big or small your business is, we can help.
[02:52:53.556 --> 02:53:03.339]  Email us at advertise at GCNlive.com, and an experienced advertising executive will help you take the first step towards driving more customers to your business or website.
[02:53:03.599 --> 02:53:05.780]  Advertise at GCNLive.com.
[02:53:05.960 --> 02:53:06.300]  Easy.
[02:53:06.460 --> 02:53:07.081]  Affordable.
[02:53:07.241 --> 02:53:08.041]  Effective.
[02:53:08.621 --> 02:53:09.642]  My name is Josh.
[02:53:10.022 --> 02:53:12.443]  One World Whey is the best in the market, hands down.
[02:53:12.583 --> 02:53:13.143]  I'm in the U.S.
[02:53:13.183 --> 02:53:15.224]  Navy, and I live a very active lifestyle.
[02:53:15.404 --> 02:53:17.965]  Being a vegetarian, it's hard getting all the protein I need.
[02:53:18.185 --> 02:53:21.747]  I tried their vegan protein powders, and I just wasn't feeling any change.
[02:53:21.987 --> 02:53:27.970]  The Meathead Supplement Store Whey Protein kind of worked for a bit, but it left me feeling bloated, and my digestion seemed to slow down.
[02:53:28.110 --> 02:53:32.932]  By some divine stroke of luck, I heard a commercial of One World Whey on the radio, and it struck my interest.
[02:53:33.192 --> 02:53:35.354]  I have to tell you, I am so glad I got it.
[02:53:35.534 --> 02:53:38.516]  I have been taking it for a week and the results are amazing.
[02:53:38.776 --> 02:53:41.379]  I don't feel tired when I have to get up at 4.30am.
[02:53:41.679 --> 02:53:42.980]  I look and feel better.
[02:53:43.380 --> 02:53:45.642]  I recover faster from my two workouts a day.
[02:53:46.115 --> 02:53:48.597]  When I don't have time to eat good food, I take it.
[02:53:48.857 --> 02:53:51.800]  And I don't feel the urge to stuff my face for hours.
[02:53:52.020 --> 02:53:55.143]  I got up this morning and I looked the leanest I've looked since high school.
[02:53:55.343 --> 02:53:56.504]  I can go on and on.
[02:53:56.584 --> 02:53:59.246]  The best I can do to repay you is buy more and tell my friends.
[02:53:59.406 --> 02:53:59.847]  Call 888-988-3325.
[02:53:59.867 --> 02:54:00.087]  That's 888-988-3325.
[02:54:00.107 --> 02:54:00.988]  Or visit OneWorldWHEY.com.
[02:54:10.816 --> 02:54:15.960]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[02:54:16.640 --> 02:54:18.942]  Because there's a war on for your mind.
[02:54:27.699 --> 02:54:31.082]  Technology is rapidly increasing, to say the least.
[02:54:31.302 --> 02:54:34.185]  Some people like Ray Kurzweil believe that there's going to be a singularity.
[02:54:34.205 --> 02:54:41.252]  I believe you'll have a singularity in information and news first, or something approximating that, something getting close to it.
[02:54:42.173 --> 02:54:45.515]  Where, no matter what the system does, they're not going to be able to hide stuff anymore.
[02:54:46.296 --> 02:54:48.677]  And when they try to put out disinfo, that's going to be exposed.
[02:54:48.697 --> 02:54:49.498]  That's already happening.
[02:54:49.518 --> 02:54:52.920]  The Pentagon PSYOPs head came out a few months ago and said they're in deep trouble.
[02:54:53.160 --> 02:54:55.482]  They're ordered to lie to the public and the public's catching them.
[02:54:56.022 --> 02:54:57.783]  And the Pentagon said, we want to stop lying.
[02:54:58.524 --> 02:55:01.826]  And there were people freaking out during the Pentagon briefing that was streamed on the internet.
[02:55:02.226 --> 02:55:03.487]  Getting up and saying, we don't want to lie anymore.
[02:55:03.507 --> 02:55:04.187]  I mean, it was real.
[02:55:04.527 --> 02:55:04.728]  Sure.
[02:55:04.888 --> 02:55:09.631]  But I think at the higher level, they told them to do it to try to get people's confidence to go, we promise we won't lie anymore.
[02:55:10.103 --> 02:55:16.888]  But here is Ray Kurzweil, one of the Google execs, saying, meet the Google executive who plans to cheat death.
[02:55:17.249 --> 02:55:23.634]  Ray Kurzweil takes 150 vitamins a day so he can hold out long enough for invention of robots that'll keep humans alive.
