[00:00:00.000 --> 00:00:01.000]  [BEEP]
[03:41:30.627 --> 03:41:33.789]  9-11 said this is a different world.
[03:41:34.129 --> 03:41:39.292]  Look at all the security measures we now have post 9-11 that we would have never envisioned.
[03:41:40.413 --> 03:41:41.634]  We went through Hurricane Sandy.
[03:41:42.967 --> 03:41:44.511]  We didn't build back what was.
[03:41:45.012 --> 03:41:46.956]  You build back better than before.
[03:41:46.976 --> 03:41:50.805]  Oh, we build back better than before.
[03:41:53.533 --> 03:41:57.396]  Okay, and he talks about reimagining all of this.
[03:41:57.736 --> 03:42:03.341]  He talks about, you know, he actually lies and says that, oh, we didn't need the facilities for people, right?
[03:42:03.361 --> 03:42:04.722]  We didn't need the Javits Center.
[03:42:05.243 --> 03:42:06.123]  We didn't need the ship.
[03:42:06.403 --> 03:42:14.210]  No, because you had a policy of not treating people early or at all, and instead putting them back in nursing homes to infect people.
[03:42:14.710 --> 03:42:16.532]  And then they got rid of you via a sex fest.
[03:42:16.672 --> 03:42:30.660]   And then somehow they had the foresight To get rid of your brother, who we already knew was helping you via these sex pest investigations, not Andrew Capo Cuomo serial killer policy, you know, investigations.
[03:42:30.700 --> 03:42:31.421]  Not those, right?
[03:42:31.901 --> 03:42:45.128]  And he gets out of CNN just before his lead producer is involved in a pedophilia scandal where he's grooming young girls to be on tape, sometimes via their mother.
[03:42:45.769 --> 03:42:46.749]  Got out on that one.
[03:42:46.789 --> 03:42:47.370]  So weird.
[03:42:47.990 --> 03:42:56.914]  So we're going to come back, we're going to talk about this real transhumanist agenda, and we're going to show you that this has been in the works for some time.
[03:42:57.134 --> 03:43:00.295]  Go to SaveInfoWars.com right now and make that donation.
[03:43:01.101 --> 03:43:11.385]  All across the world, whether you're in Canada or whether you're in Australia or Germany, the politicians use the exact same slogans like Build Back Better and The Great Reset.
[03:43:11.945 --> 03:43:16.327]  And now they're telling everyone that, oh, sorry, it's permanent.
[03:43:16.487 --> 03:43:23.389]  You're always going to wear a mask and you're going to get multiple shots up to 6, 7, 8, 9, even 10 times a year.
[03:43:23.749 --> 03:43:25.050]  And that'll be on your app.
[03:43:25.530 --> 03:43:30.352]  And if you don't have it on your app, you're not going to be allowed to buy and sell or leave your house.
[03:43:30.852 --> 03:43:36.396]  And now countries like Germany are saying we may make it mandatory.
[03:43:37.157 --> 03:43:40.659]  In fact, now Germany says starting February 1st it will be mandatory.
[03:43:40.680 --> 03:43:45.183]  And now the unelected head of the EU Commission, she says they're looking at making it mandatory.
[03:43:45.203 --> 03:43:47.745]  And now Boris Johnson is saying mandatory.
[03:43:48.065 --> 03:43:51.668]  That means come to your house, forcibly inject you.
[03:43:52.728 --> 03:43:55.990]  And what's insane is all the statistics, all the numbers are out.
[03:43:56.510 --> 03:43:59.272]  It's the vaccinated that are sick and dying because it's not a vaccine.
[03:43:59.552 --> 03:44:04.154]  It's a gene therapy that erases your immune system.
[03:44:04.955 --> 03:44:06.136]  Just search it yourself.
[03:44:06.256 --> 03:44:12.799]  COVID-19, Pfizer, Moderna vaccines, lower immunity and find out how they do it.
[03:44:12.839 --> 03:44:15.201]  They turn off your killer T's.
[03:44:15.221 --> 03:44:17.602]  They don't kill them like HIV does.
[03:44:18.202 --> 03:44:19.023]  It just turns them off.
[03:44:20.279 --> 03:44:21.799]  And then you know what happens.
[03:44:22.079 --> 03:44:27.440]  Killer Ts stop cancer, they stop viruses, they stop bacteria, they stop infections.
[03:44:29.081 --> 03:44:31.441]  We're having our defenses literally lowered.
[03:44:31.521 --> 03:44:46.164]  And now the Pentagon, that means the globalist controlled occupied system, it's not our military anymore at the top, has said, oh, we've just so happened been working in secret on an omnibus COVID shot that stops all spike proteins.
[03:44:47.418 --> 03:44:53.500]  Well, viruses in our body, most of them are good and actually share information with our cells and other life forms.
[03:44:53.820 --> 03:44:54.901]  That's what the science shows.
[03:44:55.741 --> 03:45:07.925]  And so attacking the spike protein that isn't just on viruses, but is on other cells in our bodies, is going to cause massive autoimmune disorders, ADE, the list goes on and on.
[03:45:08.185 --> 03:45:18.547]   And the scientists that warned of this a year and a half ago when the injections were starting, have now all So, we're entering the darkest time in human history.
[03:45:19.875 --> 03:45:21.016]  But thank God for you.
[03:45:21.316 --> 03:45:23.537]  And thank God that we have InfoWars.
[03:45:24.318 --> 03:45:29.481]  And thank God that we knew about the globalist plans from Operation Lockstep many years ago and have been warning people.
[03:45:30.042 --> 03:45:39.228]  And so now, top scientists like Dr. Wolfgang Wudarg and Dr. Michael Yedon and others have come out and said, no, this is a depopulation program.
[03:45:40.068 --> 03:45:44.171]  And then by the third shot, you basically have no immune system anymore.
[03:45:46.434 --> 03:45:55.344]  And the globalists are counting on this being so horrific, so horrible, that people just can't even come to grips with how sinister and out of control this is.
[03:45:56.165 --> 03:46:00.890]  So that's why I'm asking all of you now, more than ever, to pray to God for a global awakening.
[03:46:01.271 --> 03:46:14.745]   And to pray to God that your friends, your family, your neighbors, and others don't just have the scales taken from their eyes, but that they be given A spirit of enlightenment and leadership to help wake up and warn others because they're not coming for our children.
[03:46:14.985 --> 03:46:18.929]  They've come for our children and children all over the Western world taking these shots are having heart attacks.
[03:46:19.130 --> 03:46:19.810]  They're getting sick.
[03:46:20.011 --> 03:46:25.757]  They're dying and now they're doing testing on babies and coming after the newborns and say they want to make that mandatory.
[03:46:26.137 --> 03:46:29.320]  Hell, a lot of major cities already made it mandatory for five-year-olds and up.
[03:46:29.921 --> 03:46:33.745]   It's not If it's not a win, it's now here.
[03:46:34.266 --> 03:46:35.826]  And please continue to keep us on air.
[03:46:35.846 --> 03:46:38.828]  I want to thank you for your investment over the years at MFullWorstore.com.
[03:46:39.068 --> 03:46:43.490]  You get great products that enrich your life and make your life better while keeping the tip of the spear.
[03:46:43.810 --> 03:46:45.291]  That's all of us collectively on air.
[03:46:45.651 --> 03:46:46.572]  So thank you so much.
[03:46:46.672 --> 03:46:48.833]  Please visit MFullWorstore.com.
[03:46:49.173 --> 03:46:55.676]  Going into the new year, boost your immune system with Vitamineral Fusion, DNA Force Plus, and so much more at MFullWorstore.com.
[03:46:55.896 --> 03:46:57.377]  God bless, and again, good luck.
[03:47:02.170 --> 03:47:06.256]  Leading a frontal assault on the lies of the New World Order.
[03:47:06.576 --> 03:47:08.576]  It's Alex Jones.
[03:47:08.576 --> 03:47:20.576]  [music]
[03:47:20.576 --> 03:47:22.576]  We are back. It is the fourth hour of the Alex Jones Show.
[03:47:23.404 --> 03:47:24.805]  I am Jason Bermas, sitting in.
[03:47:24.845 --> 03:47:33.712]  We are talking transhumanism, the Great Reset, building back better, and of course DARPA's role in all of this.
[03:47:33.952 --> 03:47:40.157]  And when you look at this RAND document, I want to focus in right now on the term magnetic.
[03:47:40.797 --> 03:47:45.679]  Okay, because they have both invasive and non-invasive programs.
[03:47:45.719 --> 03:47:50.021]  If you look up here, when they speak of invasive, they mean surgical.
[03:47:50.641 --> 03:47:51.801]  Okay, that's what it means.
[03:47:52.342 --> 03:48:07.908]  But, when you look down here, it says another DARPA program, the Next Generation Non-Surgical Neurotechnology Program, involves a non-invasive system capable of reading from and writing to multiple points in the brain at once.
[03:48:09.028 --> 03:48:16.373]  Okay, and the natural extension of that is using EEG, I'm sorry, EEG waves, right?
[03:48:16.853 --> 03:48:20.335]  And transcranial magnetic stimulation.
[03:48:20.756 --> 03:48:22.657]  This is not science fiction.
[03:48:23.277 --> 03:48:25.218]  This is happening now.
[03:48:25.939 --> 03:48:32.803]   Okay, and that is why I am extremely, extremely apprehensive of What?
[03:48:33.244 --> 03:48:35.065]  Endorsing someone like Elon Musk?
[03:48:35.105 --> 03:48:38.087]  Although we are going to show you where he tells the truth, right?
[03:48:38.127 --> 03:48:40.549]  We don't endorse lies, alright?
[03:48:40.609 --> 03:48:41.470]  That's what we don't do.
[03:48:41.490 --> 03:48:48.956]  We don't point out, you know, just the negatives of someone when, yes, they are talking about some positive things.
[03:48:49.176 --> 03:48:54.460]   What you're actually looking at there is yet another book Called the Great Reset, right?
[03:48:54.480 --> 03:48:59.341]  That's their Twitter fact-check plan to save us all, the World Economic Forum.
[03:48:59.722 --> 03:49:01.402]  That's from July of 2020.
[03:49:02.903 --> 03:49:03.923]  Published July of 2020.
[03:49:04.043 --> 03:49:04.283]  Okay?
[03:49:04.523 --> 03:49:09.685]  So again, all of this is outwardly there.
[03:49:10.105 --> 03:49:14.827]  One of the big excuses they say they need to regulate your life is because what?
[03:49:14.967 --> 03:49:16.248]  You're a carbon criminal!
[03:49:17.108 --> 03:49:18.469]  You're a carbon criminal!
[03:49:18.929 --> 03:49:22.712]  It's absolutely ridiculous jackassery.
[03:49:23.392 --> 03:49:23.772]  Okay?
[03:49:24.353 --> 03:49:28.675]  And there is more than enough energy on the planet.
[03:49:28.695 --> 03:49:30.477]  There's more than enough room on the planet.
[03:49:30.497 --> 03:49:32.218]  We played Kurzweil last time.
[03:49:32.718 --> 03:49:33.959]  Mr. Transhumanist.
[03:49:34.239 --> 03:49:35.900]  Mr. Singularity, right?
[03:49:36.520 --> 03:49:41.684]  Talking about how 95% of the usable land and energy is unused.
[03:49:42.364 --> 03:49:47.205]  OK, we haven't harnessed one ten thousandth of what we can from the sun.
[03:49:47.745 --> 03:49:48.085]  All right.
[03:49:48.586 --> 03:49:56.168]  So here's Musk admitting that, yeah, population control and implosion is actually a bad thing.
[03:49:56.708 --> 03:49:58.268]  And maybe A.I.
[03:49:58.508 --> 03:50:01.269]  is, you know, the most dangerous, but that could be dangerous, too.
[03:50:02.309 --> 03:50:04.790]  Well, A.I.
[03:50:04.850 --> 03:50:07.050]  is certainly one of the biggest risks.
[03:50:07.250 --> 03:50:08.491]  It could be the biggest risk.
[03:50:11.167 --> 03:50:15.349]  I think we need to watch out about population collapse.
[03:50:16.170 --> 03:50:18.671]  This is somewhat counterintuitive to most people.
[03:50:19.812 --> 03:50:23.054]  They think that, well, there's so many humans, maybe too many humans.
[03:50:23.894 --> 03:50:25.415]  But that's just because they live in a city.
[03:50:26.415 --> 03:50:33.079]  If you're in an aircraft and you look down, say, if you dropped a cannonball, how often would you hit a person?
[03:50:33.239 --> 03:50:33.879]  Basically never.
[03:50:33.899 --> 03:50:36.801]  In fact, there's stuff falling in from space all the time.
[03:50:38.002 --> 03:50:40.323]  Natural meteorites, old rocket stages, all the time.
[03:50:42.339 --> 03:51:00.846]  But nobody worries about it because the actual, in fact, there's a good website, a cool website called WaitButWhy and this guy Tim Urban, he actually just did the math and all humans on earth could fit in the city of New York on one floor.
[03:51:00.986 --> 03:51:01.987]  Don't even need the upper floors.
[03:51:03.021 --> 03:51:11.605]  So, that's actually the cross-section of humans as seen from Earth is extremely tiny, basically vanishingly small, almost nothing.
[03:51:13.246 --> 03:51:16.348]  So, we need to watch out about population collapse.
[03:51:17.708 --> 03:51:20.970]  Slow growth rate, I think, is a big risk.
[03:51:21.801 --> 03:51:23.702]  And remember, this is pre-COVID-1984.
[03:51:23.802 --> 03:51:26.643]  I think that's either 2018 or 2019.
[03:51:27.003 --> 03:51:28.264]  And I agree with him!
[03:51:28.884 --> 03:51:29.705]  I agree with him!
[03:51:30.045 --> 03:51:35.988]  But then why are you pumping the invasive technology via Neuralink, right?
[03:51:36.388 --> 03:51:37.428]  That's what I want to know.
[03:51:37.488 --> 03:51:37.809]  Why?
[03:51:38.149 --> 03:51:41.030]  What, do we just have to join this thing, Elon?
[03:51:41.490 --> 03:51:42.911]  I mean, I don't believe that.
[03:51:43.351 --> 03:51:48.153]  And remember, aside from, oh, we're going to help people with Alzheimer's, right?
[03:51:48.313 --> 03:51:49.274]  Oh, that's very noble.
[03:51:49.815 --> 03:51:52.740]  And we're going to help people that are para and quadriplegics.
[03:51:52.760 --> 03:51:53.481]  Again, very noble.
