[00:00:00.429 --> 00:00:04.212]  2024.
[05:08:17.933 --> 05:08:18.513]  I've moved on.
[05:08:18.533 --> 05:08:20.054]  I only tell bad stories.
[05:08:20.094 --> 05:08:20.614]  I'll let this again.
[05:08:20.634 --> 05:08:21.734]  I'm like, why are you telling a bad story about myself?
[05:08:22.075 --> 05:08:23.215]  Because I've been a sinner.
[05:08:23.255 --> 05:08:23.895]  I've been bad.
[05:08:23.995 --> 05:08:25.356]  I want people to know that I've done evil.
[05:08:26.176 --> 05:08:27.897]  They harden their heart and say, well, screw God.
[05:08:27.917 --> 05:08:30.679]  I don't want to hear the Holy Spirit when it comes and says it's wrong.
[05:08:32.062 --> 05:08:34.903]  If you've still got an inkling of that, the Holy Spirit's still in you.
[05:08:34.923 --> 05:08:36.544]  You haven't gone to the ultimate sin.
[05:08:37.764 --> 05:08:38.745]  Give to God.
[05:08:38.845 --> 05:08:39.705]  Say, I'm sorry.
[05:08:39.865 --> 05:08:40.385]  Heal me.
[05:08:40.405 --> 05:08:40.865]  Humility.
[05:08:40.885 --> 05:08:43.906]  And show me what I'm supposed to do to reverse this.
[05:08:44.007 --> 05:08:45.447]  And God cleared that all out.
[05:08:45.927 --> 05:08:47.948]  So it's, you ask for forgiveness.
[05:08:48.168 --> 05:08:50.109]  You've made a confession to God.
[05:08:50.129 --> 05:08:51.329]  Okay, you've made a confession.
[05:08:51.469 --> 05:08:52.410]  You ask for forgiveness.
[05:08:52.470 --> 05:08:55.191]  And then you repent, which means to turn away from.
[05:08:55.911 --> 05:08:56.071]  Right?
[05:08:56.451 --> 05:08:57.632]  I got three rules on my team.
[05:08:57.672 --> 05:08:58.593]  Number one, Psalm 115.
[05:08:59.033 --> 05:08:59.713]  Not to us, Lord.
[05:08:59.773 --> 05:09:00.394]  Not to us, Lord.
[05:09:00.454 --> 05:09:01.734]  But thy name be the glory.
[05:09:02.215 --> 05:09:03.495]  My guys know this.
[05:09:03.716 --> 05:09:04.516]  God gets all the glory.
[05:09:04.576 --> 05:09:07.037]  Number two, no unrepentant sin on the team.
[05:09:07.498 --> 05:09:07.718]  What?
[05:09:09.359 --> 05:09:10.700]  Doc, boss!
[05:09:10.840 --> 05:09:11.680]  I didn't say no sin.
[05:09:11.740 --> 05:09:13.081]  Jesus would be the only guy on the team.
[05:09:13.341 --> 05:09:14.802]  I said no unrepentant sin.
[05:09:14.922 --> 05:09:16.223]  That means walk away from it.
[05:09:16.543 --> 05:09:21.186]  Yeah, you might bounce back, but as long as you keep coming back to us and let us know, we're all in this balance beam together.
[05:09:21.977 --> 05:09:23.058]  Let's lift each other up.
[05:09:23.078 --> 05:09:23.878]  Yeah, we're not perfect.
[05:09:23.898 --> 05:09:24.058]  Yeah.
[05:09:24.419 --> 05:09:26.080]  And then number three, no cowards.
[05:09:27.361 --> 05:09:28.301]  That's God's number one rule.
[05:09:28.402 --> 05:09:28.802]  That's right.
[05:09:29.162 --> 05:09:31.364]  And the only reason I tell those stories is not to be weak.
[05:09:31.604 --> 05:09:36.267]  God told me, like, admit you did this to people because they're listening.
[05:09:36.287 --> 05:09:41.070]  They need to know that it's because I remember my dad when I was like 18, right out of high school.
[05:09:41.371 --> 05:09:42.672]  It was like a week after high school.
[05:09:42.692 --> 05:09:43.552]  I'll finish the story and you can go.
[05:09:43.692 --> 05:09:43.993]  Yeah, yeah.
[05:09:44.153 --> 05:09:44.493]  No, we're good.
[05:09:44.793 --> 05:09:48.575]  And my dad didn't sneak around and look at my stuff, but I was lazy.
[05:09:49.415 --> 05:09:58.539]  And they were out of town, and I took this, you know, like, I was like 18, like 25 year old woman up, and used my parents' bed in the house, and all this stuff, and she left stuff.
[05:09:58.819 --> 05:10:02.841]  And they get there, and the woman literally sits there and talks to my mom in the kitchen.
[05:10:03.801 --> 05:10:09.964]  And then my dad's sitting there looking, because my wallet's on the coffee table, and he sees an abortion slip.
[05:10:10.922 --> 05:10:17.487]  That I guess from this woman had given me or whatever, from like months before, and my dad said, you get out of my house right now.
[05:10:18.708 --> 05:10:20.069]  We don't kill our grandchildren.
[05:10:20.749 --> 05:10:21.770]  You need to repent to God.
[05:10:21.830 --> 05:10:22.631]  This is sick.
[05:10:23.011 --> 05:10:26.754]  And I said, Dad, I've been doing, I didn't, you know, he said, get out of here.
[05:10:26.774 --> 05:10:28.195]  And they threw me out the next day.
[05:10:28.675 --> 05:10:32.318]  And my dad's not an aggressive mean guy, but they were like, you get your shit, you get out of here right now.
[05:10:32.678 --> 05:10:34.580]  And my dad said, I'm going to pray to God you repent from this.
[05:10:34.820 --> 05:10:35.801]  Stop killing my grandchildren.
[05:10:36.221 --> 05:10:42.604]  And I literally thought back like, well, they say it's not a kid, it's a blob of cells, but it was like, and I literally had nightmares for months about it.
[05:10:42.644 --> 05:10:43.264]  I moved out.
[05:10:43.645 --> 05:10:44.405]  It was this big thing.
[05:10:44.445 --> 05:10:50.728]  And for years, I just, like two, three years with any women, and met my wife, who I had three children with, all that stuff.
[05:10:51.028 --> 05:10:55.510]  But it was literally my dad with the authority said, don't kill my grandchildren anymore.
[05:10:55.530 --> 05:10:58.312]  And the only reason I tell that story is, you've killed your children.
[05:10:58.392 --> 05:10:59.712]  You didn't know like I didn't know.
[05:10:59.932 --> 05:11:00.693]  I figured it out.
[05:11:00.713 --> 05:11:01.633]  My dad called me out.
[05:11:02.053 --> 05:11:02.694]  I stopped it.
[05:11:02.954 --> 05:11:05.035]  And I literally got my mission a few years after that.
[05:11:06.136 --> 05:11:13.144]  And that is God's creation.
[05:11:13.425 --> 05:11:14.526]  That's not your creation.
[05:11:14.766 --> 05:11:15.767]  That's God's creation.
[05:11:16.168 --> 05:11:17.229]  That's the next generation.
[05:11:17.670 --> 05:11:19.452]  Because what do we want as the next generation?
[05:11:19.592 --> 05:11:19.953]  AI?
[05:11:20.453 --> 05:11:22.315]  Or do we want some kind of transhuman thing?
[05:11:22.416 --> 05:11:24.838]  Or some kind of trans person to be the next generation?
[05:11:25.379 --> 05:11:26.579]  Well, that's it.
[05:11:26.780 --> 05:11:30.221]  I would die today, no question, for any of my four children.
[05:11:30.781 --> 05:11:33.202]  And I look back at at least ten children I murdered.
[05:11:33.462 --> 05:11:34.922]  And I say this, not to build myself up.
[05:11:34.942 --> 05:11:36.243]  People say, why is he doing this?
[05:11:36.543 --> 05:11:38.423]  No, I have nightmares still.
[05:11:38.804 --> 05:11:41.424]  I literally, I would do anything for my children.
[05:11:41.444 --> 05:11:44.866]  They are the most, I would literally cut my arms off if they told me.
[05:11:44.886 --> 05:11:46.846]  I would take a freaking meat cleaver to my face.
[05:11:47.306 --> 05:11:50.167]  And I literally was deceived in a daze.
[05:11:50.548 --> 05:11:52.368]  And just to have women, women, women, women.
[05:11:52.608 --> 05:11:53.709]  They'd say, I need 300 bucks.
[05:11:53.749 --> 05:11:54.389]  Boom, boom, boom.
[05:11:56.150 --> 05:11:58.991]  But when I was finally convicted, my dad called me out.
[05:11:59.611 --> 05:12:00.352]  It was the change.
[05:12:00.392 --> 05:12:02.293]  So I don't say that to make myself sound big.
[05:12:02.353 --> 05:12:02.873]  I'm bad.
[05:12:03.133 --> 05:12:04.234]  But God forgave me.
[05:12:04.274 --> 05:12:06.094]  That's what I'm trying to tell people, is you can be forgiven.
[05:12:06.395 --> 05:12:07.175]  God forgave you.
[05:12:07.255 --> 05:12:10.116]  God forgave Paul and made him one of the apostles.
[05:12:10.717 --> 05:12:11.917]  Paul killed Christians.
[05:12:12.297 --> 05:12:12.858]  He was Saul.
[05:12:13.038 --> 05:12:16.740]  And they changed his name after he went blind and then he had eyes to see.
[05:12:16.760 --> 05:12:18.440]  So, Saul of Tarsus.
[05:12:18.861 --> 05:12:19.441]  Saul of Tarsus.
[05:12:20.066 --> 05:12:20.186]  Yeah.
[05:12:20.726 --> 05:12:22.847]  I want to tell this story again because it's real.
[05:12:22.907 --> 05:12:23.968]  That was my experience.
[05:12:24.308 --> 05:12:30.031]  But it took the authority of my dad on Earth, that's what God got, to say, don't you ever kill my grandkids again.
[05:12:30.131 --> 05:12:31.412]  Get the fuck out of my house.
[05:12:32.148 --> 05:12:33.689]  And he has the authority to do that as your father.
[05:12:34.169 --> 05:12:35.370]  And so do we with our children.
[05:12:35.390 --> 05:12:36.931]  We have the authority to do that.
[05:12:37.011 --> 05:12:40.153]  But out of love, out of love is why he did that.
[05:12:40.694 --> 05:12:43.055]  Because he loved those children.
[05:12:43.595 --> 05:12:44.136]  He was crying.
[05:12:44.156 --> 05:12:44.796]  He was crying.
[05:12:45.216 --> 05:12:45.397]  Yeah.
[05:12:45.877 --> 05:12:48.579]  But you've been forgiven of that because that's what Jesus' blood is about.
[05:12:48.899 --> 05:12:49.699]  That's the atonement.
[05:12:50.000 --> 05:12:52.021]  That's the reclamation of those things.
[05:12:52.421 --> 05:12:54.141]  I agree, but you said faith without works is dead.
[05:12:54.161 --> 05:12:59.642]  I'm not the Bible scholar you are, but then when I repented of that, I got rebuilt, then God said, now here's your mission.
[05:12:59.903 --> 05:13:00.543]  Now here's your mission.
[05:13:00.723 --> 05:13:16.966]  Right, because now you are on a focus where it's not yourself, it's not InfoWars, it's the kingdom, and it's doing what's right for the kingdom, which is to protect this republic, this constitutional republic right now, so that we don't continue to destroy the human race.
[05:13:17.546 --> 05:13:20.147]  And that's what the Bible talks about, is the principalities.
[05:13:20.407 --> 05:13:22.649]  But God has His command order, so does the enemy.
[05:13:23.409 --> 05:13:23.989]  Absolutely.
[05:13:24.069 --> 05:13:27.391]  Everything we do, we think we invented, no, is a copy of what's actually going on.
[05:13:28.411 --> 05:13:32.053]  Satan has his generals and his colonels and his sergeants.
[05:13:32.073 --> 05:13:32.753]  There's a hierarchy.
[05:13:32.793 --> 05:13:33.674]  Those are principalities.
[05:13:34.274 --> 05:13:35.735]  Over Texas, there's a principality.
[05:13:36.987 --> 05:13:38.708]  Over the oil business, there's a principality.
[05:13:38.828 --> 05:13:41.209]  Over the porn business, there's a principality.
[05:13:41.309 --> 05:13:44.130]  Over the banking system, there's a principality.
[05:13:44.170 --> 05:13:46.911]  But we have the authorities to pray.
[05:13:48.371 --> 05:13:50.472]  We could send legions of angels if we wanted to.
[05:13:50.512 --> 05:13:51.112]  We could say that.
[05:13:51.152 --> 05:13:53.153]  We could all collectively pray that.
[05:13:53.313 --> 05:13:54.774]  And use that Special Forces analogy.
[05:13:54.834 --> 05:13:58.595]  We're like the Special Forces calling in the airstrikes, but we don't use the power.
[05:13:59.135 --> 05:14:01.396]  That's why they wanted to shut down the churches during COVID.
[05:14:01.636 --> 05:14:02.936]  Because we have the airstrikes.
[05:14:02.997 --> 05:14:04.137]  We can call the airstrikes in.
[05:14:05.615 --> 05:14:12.864]  I was at the Takoa, Georgia, and I'm reading this thing about General George S. Patton.
[05:14:14.246 --> 05:14:15.167]  The Battle of the Bulge.
[05:14:15.988 --> 05:14:16.669]  They were surrounded.
[05:14:16.709 --> 05:14:18.771]  That's the 101st at the Battle of the Bulge.
[05:14:19.091 --> 05:14:20.093]  The Currahee boys.
[05:14:20.717 --> 05:14:21.377]  They're surrounded.
[05:14:21.397 --> 05:14:22.698]  They have no way out.
[05:14:23.038 --> 05:14:23.959]  Patton can't get to them.
[05:14:24.159 --> 05:14:24.639]  It's snow.
[05:14:24.900 --> 05:14:26.301]  He doesn't have any logistics supply.
[05:14:26.561 --> 05:14:30.143]  He goes to the chaplain and says, I need you to give me a prayer so we can win this battle.
[05:14:30.163 --> 05:14:31.844]  And the chaplain says, I can't do that.
[05:14:32.284 --> 05:14:33.645]  I don't pray war stuff.
[05:14:33.685 --> 05:14:34.426]  He goes, you're fired.
[05:14:34.446 --> 05:14:35.246]  Give me the next chaplain.
[05:14:35.546 --> 05:14:36.887]  Next chaplain says, I'll do a prayer.
[05:14:37.267 --> 05:14:41.330]  Collectively, he gives it to the divisions and says, all of you boys pray this at the same time.
[05:14:41.750 --> 05:14:42.351]  Corporate prayer.
[05:14:42.391 --> 05:14:43.052]  He knew the power.
[05:14:43.252 --> 05:14:44.313]  He knew the power of prayer.
[05:14:44.654 --> 05:14:45.214]  And what happened?
[05:14:45.514 --> 05:14:47.016]  They busted through the bulge.
[05:14:47.076 --> 05:14:48.538]  The battling bastards of Bastogne.
[05:14:48.818 --> 05:14:52.903]  They busted through the bulge on December the 25th when they started fighting at Christmas.
[05:14:53.383 --> 05:14:54.885]  They're in there during Christmas time.
[05:14:54.905 --> 05:14:57.388]  I don't know what day specifically they broke out from that.
[05:14:57.668 --> 05:14:58.809]  December 24th, I read it, yeah.
[05:14:58.929 --> 05:15:07.554]  Right, and so then you get all the resupply comes in, the clouds open up, the planes are flying, right, so they can do sorties, close air support.
[05:15:07.654 --> 05:15:09.015]  On Christmas Day, they start killing them.
[05:15:09.035 --> 05:15:10.756]  They start strafing and they start killing them.
[05:15:10.776 --> 05:15:11.997]  To go all the way to Berlin after that.
[05:15:12.759 --> 05:15:13.720]  From a power of prayer.
[05:15:14.280 --> 05:15:15.040]  That's the important thing.
[05:15:15.060 --> 05:15:15.981]  Because Patton knew.
[05:15:16.381 --> 05:15:19.503]  So are we not in that position right now where we are completely surrounded?
[05:15:19.803 --> 05:15:21.844]  Look, me on that border, you know what I'm surrounded by?
[05:15:22.144 --> 05:15:25.126]  Cartels to the south and mainstream media to the north.
[05:15:25.906 --> 05:15:28.828]  Or the corporatocracies.
[05:15:28.968 --> 05:15:31.009]  But George Washington prayed constantly.
[05:15:31.109 --> 05:15:32.590]  What real general doesn't?
[05:15:33.391 --> 05:15:34.812]  George Washington prayed constantly.
[05:15:34.912 --> 05:15:35.432]  Ceasingly.
[05:15:36.209 --> 05:15:36.469]  He did.
[05:15:36.489 --> 05:15:46.156]  Yeah, his wife prayed for him on a rock there at Fredericksburg where the Battle of Fredericksburg took place, on a rock that was hit by a shell from the north when it was firing at the south.
[05:15:46.777 --> 05:16:05.371]  It hit, think about that, from the Revolutionary War, George Washington's wife prayed at a rock at Fredericksburg, and then at the Battle of Fredericksburg in 1864 or something, I think around that time, 1776 to 1864, a shell hits it from the north and says, now there's a crack in that rock.
[05:16:06.425 --> 05:16:08.346]  There's a significance to all these things.
[05:16:08.666 --> 05:16:09.126]  A revelation.
[05:16:09.146 --> 05:16:09.947]  God keeps showing us.
