[00:00:00.000 --> 00:00:03.439]  [BEEPING]
[03:21:45.019 --> 03:21:46.720]  That's not, that's, no, it's actually true.
[03:21:46.780 --> 03:21:47.580]  But you're right.
[03:21:48.040 --> 03:21:52.162]  You can't even say something's true because we're not a Dr. Fauci.
[03:21:52.442 --> 03:21:56.744]  Did you see the clip of him that resurfaced where he said, we're gonna get past all the BS.
[03:21:57.424 --> 03:21:59.425]  He said, he spelled it out.
[03:21:59.725 --> 03:22:03.086]  He said, we're gonna get past the BS by locking people down.
[03:22:03.786 --> 03:22:06.667]  And that'll teach them and then they'll drop the BS and take the shot.
[03:22:06.767 --> 03:22:09.268]  It's all coercion, people.
[03:22:09.508 --> 03:22:10.829]  And that's called bullying.
[03:22:12.156 --> 03:22:18.662]  So, uh, yeah, I mean, I can't say anything that contradicts the FDA, the CDC, or the WHO.
[03:22:18.702 --> 03:22:19.903]  And that's normal in a democracy, by the way.
[03:22:19.943 --> 03:22:21.485]  And that's normal in a democracy.
[03:22:21.525 --> 03:22:23.947]  Well, I look down on China, frankly, because they don't have freedom.
[03:22:24.267 --> 03:22:24.928]  I just have to say that.
[03:22:24.968 --> 03:22:25.268]  Hey, right.
[03:22:25.609 --> 03:22:26.810]  I apologize.
[03:22:26.870 --> 03:22:27.611]  That was a joke.
[03:22:27.831 --> 03:22:29.292]  Every shot works perfectly.
[03:22:29.452 --> 03:22:31.815]  The swine flu shots in the 70s didn't hurt anybody.
[03:22:33.456 --> 03:22:37.618]  The anthrax shots did not get pulled by the Pentagon both times because it killed a bunch of people.
[03:22:37.778 --> 03:22:39.259]  Everybody loved the anthrax shot.
[03:22:39.279 --> 03:22:39.760]  That's right.
[03:22:40.220 --> 03:22:40.960]  It was perfect.
[03:22:41.241 --> 03:22:43.342]  The mRNA shot works perfectly.
[03:22:43.422 --> 03:22:43.742]  Yes.
[03:22:44.503 --> 03:22:46.704]  It actually cures myocarditis.
[03:22:46.824 --> 03:22:48.345]  There might be side effects.
[03:22:48.365 --> 03:22:49.326]  It's climate change doing it.
[03:22:49.746 --> 03:22:55.089]  But they are rare and it will keep you from getting seriously ill, hospitalized, or dead.
[03:22:55.109 --> 03:22:56.390]  Did you hear about Holiday Heart?
[03:22:56.470 --> 03:22:58.492]  All the articles that everybody's suddenly having heart attacks.
[03:22:58.552 --> 03:22:59.112]  It's quite normal.
[03:22:59.172 --> 03:23:00.212]  He got a holiday heart?
[03:23:00.292 --> 03:23:02.073]  It's probably from the holidays.
[03:23:02.093 --> 03:23:04.234]  That's what the Grinch got at the end?
[03:23:04.514 --> 03:23:07.936]  He got a holiday heart?
[03:23:08.736 --> 03:23:19.141]  I just have to show you the reach of Bill Gates, who funds the WHO, and I'm on YouTube and Google, and I'm not allowed to contradict them, which means I'm not allowed to contradict Bill Gates, who's just a simple farmer.
[03:23:20.261 --> 03:23:22.402]  Hey, Bill Gates is my doctor.
[03:23:22.502 --> 03:23:29.325]  I love the fact that he used to sell crappy software and got busted for running a monopoly and was loading stuff onto it to control it.
[03:23:29.345 --> 03:23:32.026]  I mean, no, I want him to be in charge of my life.
[03:23:32.186 --> 03:23:33.146]  I love Bill Gates.
[03:23:34.027 --> 03:23:37.468]  I think it's good that he spends $2 billion a year on U.S.
[03:23:37.508 --> 03:23:42.690]  media and then they underwrite it and don't even tell you that he's paying for these programs about how great he is.
[03:23:42.790 --> 03:23:44.331]  I think that's totally normal.
[03:23:44.951 --> 03:23:54.736]  Not only does he fund the journalism schools, he then funds the journalism outlets, and then he funds the products that the journalists that he fought and fayed for are now going to cover.
[03:23:55.657 --> 03:23:57.718]  It's quite a scam that he's pulled off.
[03:23:58.778 --> 03:23:59.959]  No, it's not a scam, Jimmy.
[03:24:00.459 --> 03:24:08.704]   Bill Gates was going to Epstein Island all those times to hang out with Amelita Express to save children.
[03:24:08.964 --> 03:24:10.386]  He's actually a superhero.
[03:24:10.846 --> 03:24:14.550]  And it was actually Bill Gates, you know, that went in there, into the prison.
[03:24:15.350 --> 03:24:15.671]  Yeah.
[03:24:15.751 --> 03:24:17.472]  Try to tell him to be more careful next time.
[03:24:17.713 --> 03:24:18.533]  Yeah, he's trying.
[03:24:18.573 --> 03:24:20.075]  Like those guys on To Catch a Predator.
[03:24:20.115 --> 03:24:21.836]  Like, I just want to warn him it's dangerous.
[03:24:22.597 --> 03:24:25.700]  Well, do you remember what happened when they asked Bill Gates on PBS?
[03:24:25.740 --> 03:24:30.444]  They said, you know, he said, well, he's dead now, so you got to be careful.
[03:24:30.564 --> 03:24:36.249]  Yeah, that's what he said to Judy Woodruff because he did not expect her to press him on that because he funds that show.
[03:24:36.870 --> 03:24:37.751]  That that's another thing.
[03:24:37.951 --> 03:24:42.154]  They didn't have a science and medical department at that show until he funded it.
[03:24:42.555 --> 03:24:44.577]  And then he couldn't believe she was pushing back on him.
[03:24:45.277 --> 03:24:51.819]  And I just have to say once again that the vaccines are safe and effective, especially the polio and the COVID one.
[03:24:52.179 --> 03:24:53.039]  They're fantastic.
[03:24:53.079 --> 03:24:56.900]  The WHO, CDC, and the FDA endorse them.
[03:24:56.920 --> 03:24:58.920]  I'll take it a step further and say the lockdowns worked.
[03:24:59.060 --> 03:25:01.061]  And not only that, masks worked.
[03:25:01.081 --> 03:25:02.141]  Masks worked for sure.
[03:25:02.321 --> 03:25:03.621]  WHO said they didn't, by the way.
[03:25:03.661 --> 03:25:04.561]  But I say they do.
[03:25:04.601 --> 03:25:05.862]  Let me just say this real quick.
[03:25:05.882 --> 03:25:06.462]  This is important.
[03:25:07.422 --> 03:25:13.566]  I want to say that when President Biden said, if you take the shot, you can't get it or spread it, was true.
[03:25:13.946 --> 03:25:17.028]  When Rachel Maddow says, when you get the shot, you can't get it or spread it.
[03:25:17.329 --> 03:25:18.730]  That's all true, folks.
[03:25:18.990 --> 03:25:22.372]  That's why they want you to take eight of them, because one works so well.
[03:25:23.553 --> 03:25:24.433]  I want to show you this.
[03:25:24.513 --> 03:25:28.236]  Tucker Carlson said this, and he was talking about UFOs.
[03:25:28.656 --> 03:25:31.078]  And I want to get your reaction to what he says here.
[03:25:32.219 --> 03:25:33.300]  These are my views, okay?
[03:25:33.340 --> 03:25:34.001]  They can't be proven.
[03:25:34.542 --> 03:25:35.844]  But I think they're informed views.
[03:25:37.486 --> 03:25:40.490]  The phenomenon is real, it's been recorded for thousands of years, we know that.
[03:25:40.991 --> 03:25:47.721]  There's something buzzing around us in the skies, but also under the oceans, we now know, and probably underground as well.
[03:25:48.361 --> 03:25:49.161]  Um, so it's real.
[03:25:49.842 --> 03:25:54.323]  Uh, the government's lied about it a million different ways, probably for a million different reasons for at least 80 years.
[03:25:54.563 --> 03:25:55.443]  That's also confirmed.
[03:25:55.463 --> 03:25:56.303]  They're lying about it now.
[03:25:56.604 --> 03:25:57.484]  Who knows what their motives are?
[03:25:57.504 --> 03:26:00.445]  And they're also trying to keep a lot of this stuff from being disclosed.
[03:26:00.485 --> 03:26:00.905]  That's true.
[03:26:01.285 --> 03:26:01.505]  Yes.
[03:26:02.045 --> 03:26:03.366]  So to those people, it's like it's a PSYOP.
[03:26:03.406 --> 03:26:19.034]   Well, yeah, everything's a PSYOP, but I know for a dead certain fact that it's provable That's a Mitch McConnell and Speaker Johnson and a couple committee chairmen who should all know better are trying to prevent the UAP Disclosure Act of 2023 from taking effect in a meaningful way.
[03:26:19.474 --> 03:26:20.875]  So they are trying to hide it still.
[03:26:20.915 --> 03:26:21.395]  That's a fact.
[03:26:22.155 --> 03:26:23.877]  My own view is that these are not aliens.
[03:26:25.137 --> 03:26:27.559]  There's no evidence that they've come from somewhere else.
[03:26:27.759 --> 03:26:28.760]  We would probably know.
[03:26:28.820 --> 03:26:34.323]  We've got a lot of technology that's watching what comes in and out of the atmosphere and there's no evidence of that.
[03:26:38.556 --> 03:26:39.837]  This is my view.
[03:26:39.857 --> 03:26:45.581]  Again, it can't be proven, but I'm just telling you after a lot of conversations, I think it's likely that the U.S.
[03:26:45.601 --> 03:26:50.984]  government has had contact with these, direct contact, and over a period of years.
[03:26:51.625 --> 03:26:52.685]  I find that really disturbing.
[03:26:54.046 --> 03:27:03.052]  And a bunch of other things that are highly distressing that I can't prove, and so I'm not going to throw them out there, but I'll tell you this.
[03:27:03.832 --> 03:27:28.483]   I've talked to a lot of people about this now because I've never been interested in UFOs until like five years ago and I was like wait this is real what is this why aren't we talking about this I'm just like coming at it from a totally idiotic I don't know anything curious position which is my normal posture on everything and so I've talked to a lot of people and my view is that There, you know, this is my opinion, that there are things about this that are really disturbing.
[03:27:29.123 --> 03:27:39.805]  And while I hate any kind of government secrecy, and if I could prove any of this, I would say it immediately, consequences be damned, I do sort of understand why they don't want to let this stuff out.
[03:27:39.865 --> 03:27:48.947]  It's not about, oh, we've got fragments of one of these crafts at a Lockheed, you know, facility in California, and we have biologics from the, you know, everyone knows that that's likely true.
[03:27:49.107 --> 03:27:56.823]   Well, it's certainly true that they have the, you know, pieces of this stuff. But I think it's likely that it's
[03:27:56.823 --> 03:27:58.182]  darker than that and that the U.S.
[03:27:58.182 --> 03:28:00.641]  government is, I said the U.S. government, people in the U.S.
[03:28:00.641 --> 03:28:04.612]   government, not the U.S. government, but you know there are parts of vast, it's the largest
[03:28:04.612 --> 03:28:10.182]   human organization in history, parts of it you know have knowledge that is very, very disturbing.
[03:28:10.431 --> 03:28:18.760]  And I personally think, strongly think, that there's a spiritual component to this that I don't understand and will not pretend to understand.
[03:28:19.501 --> 03:28:22.864]  But I think it's very clear that there's a spiritual component to this.
[03:28:22.884 --> 03:28:27.189]   That's one of the reasons the Vatican, and again, I'm not Catholic, So what do you think he's talking about there?
[03:28:27.329 --> 03:28:27.669]  Go ahead.
[03:28:27.568 --> 03:28:32.648]   over a hundred years has an observatory etc etc I mean it's it's it's pretty
[03:28:32.648 --> 03:28:37.448]   obvious that these are not men from Mars that I think that was a psyop because I
[03:28:37.448 --> 03:28:41.327]   think the truth is a little bit wilder and has deeper implications just than
[03:28:41.327 --> 03:28:47.488]   than that so what do you think he's talking about there he's go ahead well I
[03:28:47.488 --> 03:28:55.287]   have to be really careful here because you know I'm friends with Tucker
[03:28:53.093 --> 03:28:57.134]  I hang out with him, go hunting with him and shooting and go visit him and things like that.
[03:28:57.274 --> 03:29:02.195]  In fact, I invited him to come out to Florida sometime next month and I just love Tucker, love him to death.
[03:29:03.075 --> 03:29:09.316]  I started becoming really fatigued and sleeping longer and then it switched and I started having sleepless nights.
[03:29:09.676 --> 03:29:13.877]  She was feeling weak and a recent blood test revealed a vitamin D deficiency.
[03:29:14.137 --> 03:29:19.818]  The stress was causing my body to not take in the nutrients properly.
[03:29:19.838 --> 03:29:22.500]  There's really three kinds of people when it comes to this very important subject.
[03:29:22.319 --> 03:29:26.639]   out that people who are deficient in vitamin D were more likely to have trouble doing daily
[03:29:26.639 --> 03:29:33.158]   basic tasks. She says symptoms can include hair loss, memory or mood changes and fatigue.
[03:29:33.158 --> 03:29:36.158]  Many of us are avoiding the sun and we're wearing sunscreen.
[03:29:36.158 --> 03:29:41.109]   That's great news for skin cancer prevention, not such good news for our vitamin D
[03:29:41.109 --> 03:29:46.350]   levels. There's really three kinds of people when it comes to this very important
[03:29:46.350 --> 03:29:51.179]   subject. There's people that don't know the information. There's people that do know the
[03:29:51.179 --> 03:29:53.399]  information but don't act on it.
[03:29:53.384 --> 03:29:56.085]  And there's people that do know the information and do act on it.
[03:29:56.506 --> 03:29:58.907]  And that third group is who you want to be part of.
[03:29:59.487 --> 03:30:04.250]  Now, you can do a search in 10 seconds and prove all this for yourself.
