[00:00:20.814 --> 00:00:22.716]  Awesome!
[03:17:28.865 --> 03:17:29.786]  Don't meddle in the election.
[03:17:30.026 --> 03:17:31.727]  Don't continue to suppress and censor speech.
[03:17:32.087 --> 03:17:34.929]  And they would have been able to save their stockholders over $100 billion.
[03:17:35.249 --> 03:17:35.830]  But they refused.
[03:17:36.130 --> 03:17:40.453]  They decided they're going to go after- Oh, they're now spinning it because we cut off the fake news and we lost money.
[03:17:40.973 --> 03:17:44.456]  No, it's because you're censoring and antitrust investigations have been opened up on you.
[03:17:44.656 --> 03:17:45.136]  Precisely.
[03:17:45.397 --> 03:17:49.379]  There would be no antitrust investigation if they weren't engaged in any antitrust illicit activity.
[03:17:49.699 --> 03:18:07.932]  When they decided to go from just being a technological monopoly on a platform and instead be a technological monopoly on speech, on press, and on elections, they made a decision that was a fateful decision that has now cost them billions of dollars, will cost them billions of dollars more in the future, and now they're under major antitrust investigation, and it's not gonna stop at Google.
[03:18:08.052 --> 03:18:08.932]  It's gonna keep going.
[03:18:09.352 --> 03:18:14.616]  All of these big social media tech giants might be taken apart, might be wiped off the map.
[03:18:14.616 --> 03:18:24.520]  Yeah, might be basically forced to dissolve and forced to separate out its assets in the same way that Rockefeller was with Standard Oil back at the turn of the century.
[03:18:24.900 --> 03:18:26.941]  So I think what's happening is there's now the U.S.
[03:18:26.961 --> 03:18:32.423]  Federal Trade Commission has now announced that Facebook has agreed to subject itself to an antitrust investigation.
[03:18:32.884 --> 03:18:36.805]  The Google antitrust investigation was leaked on Friday.
[03:18:37.406 --> 03:18:43.068]  There's talk that it will go further than Facebook and Google and they're looking at Twitter, they're looking at Netflix, they're looking at other operators.
[03:18:43.508 --> 03:19:04.598]  So these operators that decided to be so overtly political over the last two years, that they were going to use their tech monopoly, their platform monopoly, to suppress, censor speech, to shame individuals, to leak private information against them, to use and leverage their power to help the Democrats take the House, to help the Democrat win the Senate in 2017, threatening to do so the same in 2020.
[03:19:05.538 --> 03:19:09.220]  When they reach the point where not only they ban people from using your name and InfoWars name,
[03:19:09.560 --> 03:19:17.026]  And at the same time, banned Paul Joseph Watson from all Facebook and Instagram overnight.
[03:19:17.086 --> 03:19:19.669]  They agreed he hadn't violated any rule ever.
[03:19:19.689 --> 03:19:23.011]  It was such a shock that it's what put the president in motion.
[03:19:23.031 --> 03:19:26.955]  He realized, okay, this is too severe, so severe, action needs to be taken.
[03:19:27.235 --> 03:19:32.920]  Let's unleash the kraken of antitrust enforcement against these rogue operators.
[03:19:33.120 --> 03:19:40.643]  Who think now they get to control and govern the country and get to impose a Chinese social credit model system on the United States democracy and speech systems.
[03:20:06.385 --> 03:20:09.127]  You're listening to The Alex Jones Show.
[03:20:14.511 --> 03:20:18.955]  When I was summoned from Montgomery, I had my guitar on my back.
[03:20:20.496 --> 03:20:24.099]  When a stranger stopped beside me in an antique Cadillac.
[03:20:25.220 --> 03:20:30.024]  He was dressed like 1950, half drunk and hollow-eyed.
[03:20:30.776 --> 03:20:35.160]  He said, it's a long walk to Nashville, would you like to ride?
[03:20:35.520 --> 03:20:37.682]  Waging war on corruption.
[03:20:38.202 --> 03:20:42.987]  It's Alex Jones, coming to you live from the front lines of the Infowar.
[03:20:43.007 --> 03:20:44.688]  I sat down in the front seat.
[03:20:45.389 --> 03:20:47.250]  He turned on the radio.
[03:20:48.011 --> 03:20:52.795]  And them sad old songs coming out of them speakers was solid country gold.
[03:20:53.796 --> 03:20:58.220]  Then I noticed the stranger was ghost white pale when he asked me for a light.
[03:20:59.264 --> 03:20:59.705]  Wait a minute.
[03:20:59.725 --> 03:21:00.426]  That's not George Strait.
[03:21:00.466 --> 03:21:00.886]  Who is that?
[03:21:13.676 --> 03:21:15.977]  Can you bend them guitar strings?
[03:21:17.998 --> 03:21:29.285]  It's kind of your country version of it's a long way to the top if you want to rock and roll.
[03:21:29.305 --> 03:21:30.986]  All right, let's get serious.
[03:21:32.046 --> 03:21:37.970]  I literally, a couple times a day, punch in Alex Jones on YouTube to see the latest incredible stuff, good, bad, ugly, going on.
[03:21:38.430 --> 03:21:39.631]  And I punched it in earlier.
[03:21:41.385 --> 03:21:50.994]  And the headline came up in the Washington Post video feed that Senator Ted Cruz says we should stand up to voices like Alex Jones, not silence them.
[03:21:51.854 --> 03:21:54.177]  Now, I never said Ted Cruz's dad killed Kennedy.
[03:21:54.837 --> 03:21:58.701]  I said the word was he was in the CIA out of Cuba, was an anti-communist.
[03:21:58.741 --> 03:21:59.882]  That's a good thing, Ted!
[03:22:01.431 --> 03:22:03.913]  The media ran with that, and you dropped out of the race a day later.
[03:22:03.933 --> 03:22:05.374]  Because the word is, it's true.
[03:22:05.454 --> 03:22:09.237]  Your dad was in the CIA out of Cuba, then sent to Canada, and we all know that.
[03:22:09.838 --> 03:22:10.779]  And he was an anti-communist.
[03:22:10.799 --> 03:22:11.319]  That's a good thing.
[03:22:12.000 --> 03:22:13.961]  And I supported Ted Cruz over Beto.
[03:22:14.542 --> 03:22:14.922]  Obviously.
[03:22:14.942 --> 03:22:16.143]  I think Ted's a great guy overall.
[03:22:17.504 --> 03:22:19.966]  But, and I ran into him in D.C., and we had a nice talk.
[03:22:20.567 --> 03:22:26.231]  But here's the Washington Post, Jeff Bezos' operation, trying to get him to throw me under the bus.
[03:22:26.591 --> 03:22:26.952]  Here it is.
[03:22:28.393 --> 03:22:34.257]  To your point about fraud and knowing things are falsehoods and taking them down, how then do you address something like Alex Jones?
[03:22:34.778 --> 03:22:41.403]  This is somebody who very publicly was posting conspiracy theories about quite a good number of things, including the shooting at Sandy Hook.
[03:22:41.903 --> 03:22:46.686]  At times it appeared like you had been defending his ability to say that, so let's just start with the basics.
[03:22:46.706 --> 03:22:47.867]  What are your thoughts on Alex Jones?
[03:22:47.907 --> 03:22:50.169]  Should he have been able to continue to do these things all night?
[03:22:50.549 --> 03:22:54.012]  I think, listen, I think Alex Jones is a nut.
[03:22:55.069 --> 03:22:56.050]  I don't listen to the guy.
[03:22:56.070 --> 03:22:57.330]  I don't know what he has to say.
[03:22:59.431 --> 03:23:05.174]  But I also don't like that a handful of Silicon Valley billionaires suddenly decided this voice shall be silenced.
[03:23:05.934 --> 03:23:10.697]  We the Star Chamber have spoken and his listeners have no right to hear him.
[03:23:10.737 --> 03:23:16.580]  Now, part of the reason I spoke out in support of Alex Jones is because he's been a son of a bitch to me.
[03:23:17.700 --> 03:23:22.823]  The guy goes on air and routinely accuses my father of killing John F. Kennedy.
[03:23:24.761 --> 03:23:27.703]  For the record, he didn't do it, but my dad did take out Jimmy Hoffa.
[03:23:27.763 --> 03:23:28.724]  I apologize for that.
[03:23:31.586 --> 03:23:36.410]  Look, to be honest, I don't like crackpots that accuse my father of murder.
[03:23:36.430 --> 03:23:37.271]  All right, let's hit pause.
[03:23:38.172 --> 03:23:44.116]  What's up with every interviewer either being a transvestite or like a weird little robot soy boy?
[03:23:45.057 --> 03:23:51.082]  Because they put out all these things I didn't say or didn't do, and then this person's supposed to renounce them.
[03:23:52.790 --> 03:23:55.611]  The New York Times promoted fake WMDs that killed millions.
[03:23:56.111 --> 03:23:57.591]  They run the whole Arab Spring.
[03:23:57.631 --> 03:23:59.612]  They do all this criminal stuff on purpose.
[03:23:59.912 --> 03:24:01.272]  They lie continually.
[03:24:02.312 --> 03:24:05.313]  And they go, oh, Alex Jones does all these bad things.
[03:24:07.254 --> 03:24:08.274]  I had Roger Stone on.
[03:24:09.554 --> 03:24:09.794]  Ted.
[03:24:10.875 --> 03:24:15.596]  And Roger Stone, at that time, Ted, was talking to the president and talking to
[03:24:17.870 --> 03:24:21.891]  CENTCOM, Special Operations Command, and the word is your dad was in the CIA.
[03:24:22.171 --> 03:24:24.871]  And we just brought that up, and you dropped it out of the race the next day.
[03:24:25.531 --> 03:24:28.112]  So, you're recycling all this.
[03:24:28.152 --> 03:24:30.993]  So, you should be mad at Trump if you're mad about that.
[03:24:31.013 --> 03:24:34.313]  Because we all know where it came from, and we know Trump repeated it.
[03:24:34.853 --> 03:24:36.594]  Oh, but you love him now, don't you?
[03:24:38.354 --> 03:24:39.714]  I did my job, buddy boy.
[03:24:40.134 --> 03:24:40.594]  And you know it.
[03:24:40.974 --> 03:24:43.355]  Like getting your ass into office here in Texas.
[03:24:45.481 --> 03:24:49.625]  Here he is sucking the lollipop of the Washington Post.
[03:24:49.645 --> 03:24:50.205]  Let's continue.
[03:24:51.166 --> 03:24:54.529]  Like crackpots that accused my father of murder.
[03:24:56.411 --> 03:24:59.194]  That's why I defended his First Amendment rights.
[03:25:00.526 --> 03:25:05.990]  Because the First Amendment is about letting people speak and letting the marketplace of ideas decide.
[03:25:06.030 --> 03:25:10.313]  It's precisely because I was defending someone who comes after me.
[03:25:11.514 --> 03:25:15.597]  To illustrate, this is not about my particular policy views being favored.
[03:25:15.617 --> 03:25:22.802]  This is about... And it used to be, by the way... The soy boy is in love.
[03:25:22.822 --> 03:25:23.743]  Can we back this up?
[03:25:23.763 --> 03:25:26.425]  In fact, do these guys get a hotel room later?
[03:25:26.465 --> 03:25:27.846]  Which is fine, I'm super liberal.
[03:25:28.942 --> 03:25:31.383]  But like, I think we know who's pitching and who's catching here.
[03:25:32.204 --> 03:25:35.885]  Did Ted Cruz have his legs up behind that guy's ears an hour later in a hotel room?
[03:25:36.586 --> 03:25:38.166]  And by the way, that's called comedy, folks.
[03:25:38.246 --> 03:25:39.387]  I'm not being serious here.
[03:25:39.507 --> 03:25:43.989]  But, I mean, Soy Boy looks like he stepped off a little flying saucer.
[03:25:44.789 --> 03:25:45.850]  Maybe it's a gray alien.
[03:25:45.870 --> 03:25:47.290]  I'm being sarcastic, folks.
[03:25:47.330 --> 03:25:48.091]  It's all called comedy.
[03:25:48.751 --> 03:25:54.514]  But seriously, Ted, Ted, you wouldn't have got elected if we didn't support you for the Senate again.
[03:25:55.359 --> 03:26:04.881]  And you go back to your vomit, you go back to these guys that would slit your throat in a minute, as if groveling to the Washington Post will make... We've already overthrown them.
[03:26:04.901 --> 03:26:05.982]  We've already defeated them.
[03:26:06.242 --> 03:26:15.544]  And we keep going through this Groundhog Day every time that some chicken-necked soy boy that no one even knows who he is, and then you're gonna just go into this prostration before him.
[03:26:15.784 --> 03:26:16.324]  Let's continue.
[03:26:18.332 --> 03:26:23.194]  And it used to be, by the way, journalists used to be vigorous in protecting free speech.
[03:26:23.234 --> 03:26:24.175]  It's really striking.
[03:26:24.295 --> 03:26:25.015]  That's a good point, now.
[03:26:25.435 --> 03:26:26.575]  How many journalists... Pause.
[03:26:26.595 --> 03:26:27.476]  Back this up five seconds.
[03:26:27.956 --> 03:26:30.677]  So he does his little, I'm not with Alex Jones.
[03:26:30.757 --> 03:26:31.897]  Now he tells you what he really thinks.
[03:26:32.017 --> 03:26:32.858]  I like Ted Cruz.
[03:26:34.418 --> 03:26:36.079]  We had a private conversation in D.C.
[03:26:37.580 --> 03:26:38.300]  Part of it on tape.
[03:26:38.440 --> 03:26:40.341]  The point is, I like Ted Cruz.
[03:26:40.361 --> 03:26:41.381]  He could be president someday.
[03:26:41.741 --> 03:26:42.761]  Knock it off, Ted.
[03:26:43.662 --> 03:26:44.722]  Your dad was in the CIA.
[03:26:44.942 --> 03:26:46.563]  You want us to release the documents?
[03:26:47.739 --> 03:26:49.099]  That doesn't mean he killed JFK.
[03:26:50.840 --> 03:26:52.000]  He was involved in New Orleans.
[03:26:54.321 --> 03:26:55.041]  Knock it off!
[03:26:56.662 --> 03:26:58.782]  We're here to protect and defend your ideas.
[03:26:58.842 --> 03:26:59.982]  We like what you do.
[03:27:00.843 --> 03:27:03.844]  So stop acting like this cocksucker next to you.
[03:27:04.004 --> 03:27:05.424]  I'm sorry, whatever he is, delay that.
[03:27:07.385 --> 03:27:11.086]  Stop acting like this little trendy next to you is your life raft.
[03:27:11.366 --> 03:27:12.066]  He ain't, man.
[03:27:12.306 --> 03:27:15.087]  He'll take you down like a ton of bricks tied to your ankles.
[03:27:15.307 --> 03:27:15.767]  Go back to him.
[03:27:18.502 --> 03:27:23.345]  And it used to be, by the way, journalists used to be vigorous in protecting free speech.
[03:27:23.385 --> 03:27:24.345]  It's really striking.
[03:27:25.606 --> 03:27:30.629]  How many journalists are perfectly fine with the massive power big tech has to censor views?
[03:27:30.649 --> 03:27:34.691]  And it may be because the views they're suppressing journalists disagree with.
[03:27:34.711 --> 03:27:40.474]  So if they're suppressing pro-life views, look, most journalists are not pro-life, so what skin is it off my nose?
[03:27:41.513 --> 03:27:52.522]  Well, I think that's a very dangerous power to hand over if you suddenly have two or three billionaires deciding what speech is allowed, what speech is not, and it's all invisible.
