[00:00:01.733 --> 00:00:02.915]  Coast to coast.
[02:52:56.141 --> 02:52:58.044]  A $25 gift, free.
[02:52:58.485 --> 02:53:01.110]  So don't waste your time dealing with scum.
[02:53:01.470 --> 02:53:08.162]  Visit GetSimplySafe.com GetSimplySafe.com GetSimplySafe.com
[02:53:09.721 --> 02:53:14.782]  To thank you for being a loyal listener, we have a limited time freebie offer for you.
[02:53:15.462 --> 02:53:23.024]  Claim your free heirloom tomato seeds, just pay shipping, right now at 123freeseeds.com.
[02:53:23.784 --> 02:53:25.624]  These aren't ordinary seeds.
[02:53:26.104 --> 02:53:34.946]  These are heirloom, non-genetically modified, super seeds that are open pollinated and can be grown, harvested, and replanted endlessly.
[02:53:35.606 --> 02:53:40.707]  These survival seeds are actually more valuable than gold in a crisis.
[02:53:41.567 --> 02:53:53.550]  Go to 123freeseeds.com and you can get an airtight storage packet of 150 super seeds free while supplies last to say thank you for being a loyal listener.
[02:53:54.230 --> 02:53:55.811]  First come, first served.
[02:53:56.231 --> 02:53:57.111]  Just cover shipping.
[02:53:57.771 --> 02:54:04.104]  Go to 123freeseeds.com now to see if your free heirloom seeds are still available.
[02:54:04.485 --> 02:54:05.226]  That's 123freeseeds.com.
[02:54:30.556 --> 02:54:36.423]  Folks, the truth is we're at the same place the Germans were in about 1939, the same place the Russians were in the 30s as well.
[02:54:37.103 --> 02:54:39.646]  We got a giant tyranny, and it's growing fast.
[02:54:39.706 --> 02:54:41.668]  Edward Snowden, in fact, I meant to cover his quote today.
[02:54:44.160 --> 02:54:52.242]  He said basically America has been taken over by criminal interests that are trying to grow as fast as they can and basically enslave everyone.
[02:54:52.922 --> 02:54:54.203]  And that's what it is.
[02:54:54.223 --> 02:55:07.186]  If there's a list of tyranny, a list of bad things that happen in oppressive countries, our government is checking every box off until they grind through the paper with the pencil.
[02:55:07.286 --> 02:55:12.467]  I mean, they're just like grinding into it and like pouring black ink on it.
[02:55:13.288 --> 02:55:19.029]  They're creating new boxes to check off of just over-the-top, unbelievable tyranny.
[02:55:19.329 --> 02:55:24.050]  Microphones going up everywhere, calling them gunshot detectors, and then you go research and find out they're listening to everyone.
[02:55:24.110 --> 02:55:26.010]  I mean, it's just unbelievable.
[02:55:26.110 --> 02:55:33.411]  And I'll tell you, Arizona took out their speed cameras because people just kept climbing up on the poles and smashing them with baseball bats.
[02:55:34.272 --> 02:55:35.332]  Only Arizona did that.
[02:55:35.632 --> 02:55:42.233]  And again, my issue is, at a certain point, when the government's totally criminal, it becomes criminal to not resist them.
[02:55:43.089 --> 02:55:48.433]  And we need to do everything we can short of violence to other people now to turn this around.
[02:55:48.993 --> 02:55:49.314]  Okay?
[02:55:49.834 --> 02:55:57.259]  And, you know, I'm not saying you should climb up at night on billboards that are promoting vaccines and say, you know, may kill you on it.
[02:55:57.860 --> 02:56:01.803]  But I can't drive by a billboard that says that and then not
[02:56:02.754 --> 02:56:04.415]  Literally wake up at 3 a.m.
[02:56:04.475 --> 02:56:05.776]  and not want to go drive out and do it.
[02:56:05.836 --> 02:56:06.496]  I just can't help it.
[02:56:06.536 --> 02:56:08.117]  I've got to physically fight them as well.
[02:56:08.437 --> 02:56:09.638]  Anthony, I mean, what's it like for you?
[02:56:09.658 --> 02:56:13.520]  You were kind of describing during the break that you get energized by the resistance.
[02:56:13.760 --> 02:56:17.942]  People think it's like work, too, to go out and create art against tyranny.
[02:56:18.242 --> 02:56:19.703]  I find it to be energizing.
[02:56:20.069 --> 02:56:22.270]  No, it's not only that, it's a catharsis.
[02:56:23.071 --> 02:56:28.994]  Everybody feels these passions and you see this corruption and these outrages and you don't know what to do with that.
[02:56:29.014 --> 02:56:35.297]  You feel that anxiety and that anger and that rage and you want to channel it into something positive.
[02:56:35.397 --> 02:56:43.882]  And the way I can do it as an artist is to create these images and try to create a picture that is a starting point for a conversation about these things.
[02:56:44.788 --> 02:56:46.609]  And that's what I'm all about.
[02:56:46.649 --> 02:56:57.257]  But everybody has something they can do to channel that passion to something positive rather than negative and to make it about something other than just hating the other.
[02:56:57.797 --> 02:57:06.624]  You know, think about your enemy and think about how you can make them come to your side rather than just alienating them further from you and pushing them further away.
[02:57:07.324 --> 02:57:08.605]  That's what's interesting.
[02:57:08.825 --> 02:57:11.728]  It's very easy to just say, I hate you and push you away.
[02:57:12.208 --> 02:57:15.791]  It's a lot more difficult to try to create something that brings people together.
[02:57:15.831 --> 02:57:16.852]  Listen, we're all Americans.
[02:57:17.392 --> 02:57:18.353]  What is being a patriot?
[02:57:18.753 --> 02:57:22.576]  Is it saying I support the troops while you support a war that sends them into a meat grinder?
[02:57:22.596 --> 02:57:23.237]  I don't think so.
[02:57:23.897 --> 02:57:28.300]  It's about preserving the things that made this country great, that made us special.
[02:57:29.101 --> 02:57:31.343]  And now these ideas are being demonized.
[02:57:31.403 --> 02:57:31.903]  I mean, it's insane.
[02:57:31.923 --> 02:57:36.667]  And by the way, America was special because you had more opportunity here and weren't born into a caste.
[02:57:36.707 --> 02:57:38.668]  It wasn't perfect, but better than all the rest.
[02:57:38.969 --> 02:57:40.490]  Folks from all the other countries will tell you that.
[02:57:40.810 --> 02:57:44.653]  Now we're becoming just like all those others on an index of economic freedom.
[02:57:44.993 --> 02:57:45.434]  The U.S.
[02:57:45.514 --> 02:57:46.815]  isn't even in the top 10 now.
[02:57:47.115 --> 02:57:48.116]  We used to be number one.
[02:57:48.516 --> 02:57:49.836]  We're also number one in everything else.
[02:57:49.896 --> 02:57:50.897]  We were exceptional.
[02:57:51.377 --> 02:58:01.379]  We had some problems, and we let criminals come in and guilt us in to a new form of authoritarianism, not to get rid of our authoritarian tendencies that we already had, but to create something even worse.
[02:58:01.879 --> 02:58:03.099]  I just thought of a great artwork.
[02:58:03.419 --> 02:58:09.761]  You could say, support the troops, and have, like, some pro-war guy pointing and show them being fed into a meat grinder.
[02:58:09.901 --> 02:58:10.081]  Yeah.
[02:58:10.681 --> 02:58:11.661]  Well, that's good.
[02:58:11.681 --> 02:58:11.861]  See?
[02:58:12.021 --> 02:58:12.521]  I gotta take it.
[02:58:12.541 --> 02:58:13.641]  Where's my notebook?
[02:58:13.921 --> 02:58:15.002]  No, but you were just saying that.
[02:58:15.022 --> 02:58:15.622]  That'd be good to...
[02:58:16.821 --> 02:58:20.824]  No, but I look, and the other thing is kind of like, try to think outside the box.
[02:58:21.425 --> 02:58:24.888]  You know, don't think about just the left-right, think about right-wrong.
[02:58:25.188 --> 02:58:26.769]  That's really the big picture.
[02:58:26.789 --> 02:58:26.949]  I agree.
[02:58:26.969 --> 02:58:28.050]  Let's come back and take a few calls.
[02:58:28.110 --> 02:58:29.551]  Anthony Frieda, AnthonyFrieda.com.
[02:58:29.872 --> 02:58:31.373]  And folks can go there and get prints, can't they?
[02:58:32.970 --> 02:58:33.790]  They certainly can.
[02:58:34.371 --> 02:58:34.911]  You can get them there.
[02:58:34.931 --> 02:58:35.851]  I mean, you never promote that.
[02:58:35.871 --> 02:58:36.871]  You give everything away for free.
[02:58:36.911 --> 02:58:37.932]  Folks should go buy your prints.
[02:58:38.252 --> 02:58:42.434]  We've gotten quite a few of them and have them adorning the walls of our terrorist compound.
[02:58:42.854 --> 02:58:44.714]  And be sure and go to Infowarslife.com.
[02:58:44.975 --> 02:58:46.475]  More of the great iodine came in.
[02:58:46.795 --> 02:58:48.016]  Infowarslife.com.
[02:58:48.036 --> 02:58:48.416]  Stay with us.
[02:58:48.556 --> 02:58:52.477]  Thank you for listening to GCN.
[02:58:52.517 --> 02:58:54.898]  Visit GCNlive.com today.
[02:58:59.406 --> 02:59:01.047]  Introducing Pro-1.
[02:59:01.307 --> 02:59:04.829]  All of your filtration in one system, portable, on-the-go.
[02:59:04.969 --> 02:59:09.371]  No more do you have two or three filters to just reduce sodium fluoride.
[02:59:09.511 --> 02:59:15.494]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[02:59:15.614 --> 02:59:26.399]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[02:59:26.599 --> 02:59:32.906]  It is the only one that does it and out of the gates, we have it discounted at 10% off with promo code WATER.
[02:59:33.086 --> 02:59:47.821]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands.
[02:59:48.001 --> 02:59:48.702]  Coast to Coast.
[02:59:48.722 --> 02:59:50.563]  Direct from Austin.
[02:59:50.583 --> 02:59:52.865]  You're listening to the Alex Jones Broadcasting Network.
[03:00:14.198 --> 03:00:14.839]  Big Brother.
[03:00:15.500 --> 03:00:16.521]  Mainstream media.
[03:00:17.262 --> 03:00:18.383]  Government cover-ups.
[03:00:19.044 --> 03:00:19.845]  You want answers?
[03:00:20.606 --> 03:00:21.527]  Well, so does he.
[03:00:22.167 --> 03:00:25.772]  He's Alex Jones on the GCN Radio Network.
[03:00:26.352 --> 03:00:30.417]  And now, live from Austin, Texas, Alex Jones.
[03:00:40.171 --> 03:00:43.532]  Well, I did get to a lot of your calls earlier, and I'm sorry some folks have been having to hold.
[03:00:43.592 --> 03:00:45.353]  Anthony Frida is our guest here.
[03:00:45.373 --> 03:00:49.815]  I want to jam in a few final calls from folks that have been holding the longest, like Tony and Lewis.
[03:00:49.955 --> 03:00:51.876]  I think the others, unfortunately, were out of time.
[03:00:52.356 --> 03:00:53.697]  If you call back tomorrow, I'll get you on.
[03:00:53.777 --> 03:00:56.238]  Anthony, you were making a good point during that one-minute break.
[03:00:57.452 --> 03:01:03.654]  Yeah, I think it's important to just, like you do, shatter these paradigms, the left-right paradigm, and think of the bigger picture.
[03:01:03.674 --> 03:01:10.697]  I mean, these people, you know, if you hate Democrats, you think all the problems in the world are their fault, or if you hate Republicans, you think all the problems in the world are their fault.
[03:01:10.717 --> 03:01:11.717]  You know, these are your neighbors.
[03:01:11.737 --> 03:01:13.558]  These are the kids teaching your kids at school.
[03:01:13.598 --> 03:01:14.658]  These are not your enemy.
[03:01:15.038 --> 03:01:17.379]  We need to try to figure out ways to bring them together.
[03:01:17.799 --> 03:01:18.119]  I agree.
[03:01:18.160 --> 03:01:21.983]  Matt Drudge tweeted famously that it's not about left and right anymore.
[03:01:22.484 --> 03:01:24.746]  It's about libertarian versus authoritarian.
[03:01:25.046 --> 03:01:25.246]  Yeah.
[03:01:25.647 --> 03:01:27.308]  And that's really like a moral thing.
[03:01:27.689 --> 03:01:28.429]  Is this fair?
[03:01:28.590 --> 03:01:29.330]  Is this moral?
[03:01:29.791 --> 03:01:31.492]  Is this more freedom or less?
[03:01:31.572 --> 03:01:33.574]  I mean, every issue has a moral component.
[03:01:33.614 --> 03:01:36.057]  And that's, you know, the older you get, the more mature you get.
[03:01:36.377 --> 03:01:40.121]  Hopefully you start to see things on a moral and not a partisan perspective.
[03:01:40.964 --> 03:01:42.165]  That's a good quote, Anthony Frieda.
[03:01:42.185 --> 03:01:44.666]  You need to see things on a moral, not a partisan perspective.
[03:01:45.367 --> 03:01:48.749]  But to know the moral perspective, you've got to research things, and that's the difference.
[03:01:49.129 --> 03:01:52.352]  You've got to actually know what's going on, and the truth will set you free.
[03:01:52.912 --> 03:01:53.853]  Let's go to Tony.
[03:01:55.053 --> 03:01:56.635]  We've got three Tonys in the building now.
[03:01:56.695 --> 03:01:59.316]  Tony, Tony, and we've got Anthony Gucciardi back there, too.
[03:01:59.556 --> 03:02:00.917]  Go ahead, Tony, you're on the air.
[03:02:00.937 --> 03:02:02.378]  How you doing, Alex?
[03:02:02.619 --> 03:02:02.959]  Good, buddy.
[03:02:04.000 --> 03:02:06.704]  I found something pretty good in the research I was doing.
[03:02:06.724 --> 03:02:08.986]  You know, you helped wake me up about five or six years ago.
[03:02:09.487 --> 03:02:15.895]  But what I found with all these fraudulent ordinances going on in every town, that people always want to know what they can do to fight it.
