[00:00:00.670 --> 00:00:01.210]  Network.
[02:55:46.770 --> 02:55:54.016]  And we have a whole team there of people, some of them pharmacists and others, when they answer the phone, others trained by them, to answer your questions.
[02:55:54.076 --> 02:55:55.237]  InfoWarsHealth.com.
[02:55:55.498 --> 02:56:00.202]  This is a revolution though, because I'll tell you this, beyond Tangy Tangerine, Polymburst Plus,
[02:56:01.202 --> 02:56:02.963]  The essential fatty acids, all of it.
[02:56:04.924 --> 02:56:06.364]  What it's giving me is more energy.
[02:56:06.724 --> 02:56:09.846]  Because we always think of drugs as something magic to give us energy.
[02:56:09.926 --> 02:56:10.146]  No!
[02:56:10.666 --> 02:56:13.747]  We're designed for the minerals, the trace elements, the things we need.
[02:56:14.047 --> 02:56:16.328]  The government says we need 40-something vitamins and minerals.
[02:56:16.348 --> 02:56:16.629]  We need 90.
[02:56:17.649 --> 02:56:20.090]  And it's all available at InfoWarsHealth.com.
[02:56:20.830 --> 02:56:21.911]  Okay, so continuing...
[02:56:22.711 --> 02:56:25.834]  Basically, you're saying, get out in the sunshine while you wean yourself off.
[02:56:26.214 --> 02:56:27.636]  There's different regimens online.
[02:56:27.696 --> 02:56:30.238]  Doctors say it takes about two months, generally, depending on the type.
[02:56:30.518 --> 02:56:33.381]  But obviously, consult one of the physicians.
[02:56:33.681 --> 02:56:39.006]  Problem is, these psychologists aren't really physicians, and they'll tell you, stay on it, or their answer's more of it.
[02:56:39.026 --> 02:56:40.087]  Well, this isn't working.
[02:56:40.247 --> 02:56:41.008]  Well, stack them!
[02:56:41.348 --> 02:56:42.749]  You know, that'll fix it.
[02:56:42.809 --> 02:56:44.630]  So, we're not telling you what to do.
[02:56:44.750 --> 02:56:49.073]  I'm saying get out, exercise, fresh air, pray to God.
[02:56:49.093 --> 02:56:50.974]  If you don't believe in that, meditate.
[02:56:51.014 --> 02:56:52.054]  All the studies show it works.
[02:56:52.535 --> 02:56:54.076]  For whatever reason, praying helps.
[02:56:54.676 --> 02:56:56.377]  You know, there are no atheists in foxholes.
[02:56:56.397 --> 02:57:01.020]  Ben, what are some of the... I mean, why do the studies show, I've got them right here, that the praying helps?
[02:57:02.273 --> 02:57:04.294]  Well, relaxation response.
[02:57:04.594 --> 02:57:10.777]  You know, that's the reason why people have religion in the first place, is this idea that there's something that can help them, that can take control over their lives.
[02:57:11.217 --> 02:57:19.740]  You know, I'm not a particularly religious person, but I'm a very spiritual person, and there's a lot of good that can be had by understanding... Yeah, when you pray, what are you focusing on?
[02:57:19.780 --> 02:57:20.601]  The great void?
[02:57:20.641 --> 02:57:21.321]  The great unknown?
[02:57:21.581 --> 02:57:22.061]  The universe?
[02:57:22.081 --> 02:57:23.182]  You're forgetting all this.
[02:57:23.222 --> 02:57:23.862]  You're, ah,
[02:57:24.102 --> 02:57:28.024]  The magic of the body, the amazingness of nature, the cosmos.
[02:57:28.544 --> 02:57:33.186]  There's a hundred trillion cells in your body, and each one of them has 18 feet of DNA.
[02:57:33.206 --> 02:57:36.807]  If you added all the DNA in your body, it would go 300 billion miles.
[02:57:36.847 --> 02:57:44.751]  You have a coordinated, tightly choreographed system that is beyond belief, just in a tiny cell of which you have a hundred trillion.
[02:57:44.771 --> 02:57:45.911]  It's unbelievable, Alex!
[02:57:46.251 --> 02:57:47.732]  It's unbelievable!
[02:57:48.092 --> 02:57:49.954]  We're the most unbelievable creatures.
[02:57:49.994 --> 02:57:51.876]  We should be only focusing on that.
[02:57:52.217 --> 02:57:55.240]  Let alone the cosmos that is trillions upon trillions.
[02:57:55.260 --> 02:57:55.520]  Exactly!
[02:57:55.581 --> 02:57:56.361]  I mean, look, look, look.
[02:57:56.502 --> 02:57:59.185]  One piece of human DNA, as you know, three billion long.
[02:57:59.865 --> 02:58:02.648]  Three billion long, one piece.
[02:58:02.749 --> 02:58:03.930]  We are incredible!
[02:58:04.170 --> 02:58:04.710]  Incredible.
[02:58:04.810 --> 02:58:05.931]  Alex, do you know what a cell is?
[02:58:05.951 --> 02:58:09.612]  A cell is a tiny, we talk about cells so glibly, but what is this thing?
[02:58:09.652 --> 02:58:20.856]  It's a tiny little animal that if you took it out of your body and put it in a petri dish, it would walk to food, it would run away from poison, it excretes, it reproduces, it has a skeletal system, and it's 1,100th the size of a human.
[02:58:20.876 --> 02:58:22.256]  No, no, we're just like jellyfish.
[02:58:22.276 --> 02:58:23.477]  We are a colony creature.
[02:58:25.080 --> 02:58:26.120]  You know about that, don't you?
[02:58:26.801 --> 02:58:28.321]  The fact that our tissues make up a colony.
[02:58:28.341 --> 02:58:29.041]  We are a colony.
[02:58:29.222 --> 02:58:29.622]  That's right.
[02:58:29.642 --> 02:58:31.202]  We're a hundred trillion cell colony.
[02:58:31.242 --> 02:58:32.083]  That's exactly right.
[02:58:32.263 --> 02:58:33.263]  Let alone the bacteria you've got.
[02:58:33.283 --> 02:58:35.904]  With DNA that resonates from signals from space.
[02:58:36.224 --> 02:58:36.684]  Proven.
[02:58:37.165 --> 02:58:37.765]  Antennas.
[02:58:37.845 --> 02:58:39.145]  Spiritual antennas.
[02:58:39.325 --> 02:58:39.826]  We'll be back.
[02:58:43.267 --> 02:58:45.127]  Thank you for listening to GCN.
[02:58:46.688 --> 02:58:48.929]  Visit GCNlive.com today.
[02:58:53.900 --> 02:59:01.587]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[02:59:02.027 --> 02:59:05.651]  Alex and his staff have used these pure soap products for years.
[02:59:06.111 --> 02:59:12.917]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[02:59:13.397 --> 02:59:16.220]  See them on the web at 5starsoap.com.
[02:59:16.420 --> 02:59:20.922]  Or call 800-340-7091 for a free catalog.
[02:59:21.262 --> 02:59:26.924]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[02:59:27.184 --> 02:59:32.307]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[02:59:32.607 --> 02:59:34.227]  This is an amazing deal.
[02:59:34.587 --> 02:59:39.209]  You can save thousands of dollars and you will love the way real soap makes you feel.
[02:59:39.810 --> 02:59:42.971]  See them on the web at 5starsoap.com or call
[02:59:43.671 --> 02:59:47.474]  800-340-7091 for a free catalog.
[02:59:52.697 --> 02:59:53.858]  Coast to Coast.
[02:59:54.218 --> 02:59:55.599]  Direct from Austin.
[02:59:56.279 --> 02:59:59.481]  You're listening to the Alex Jones Broadcasting Network.
[03:00:06.414 --> 03:00:10.576]  Big Brother, Mainstream Media, Government Cover-Ups.
[03:00:11.236 --> 03:00:12.036]  You want answers?
[03:00:12.817 --> 03:00:14.718]  Well, so does he.
[03:00:14.738 --> 03:00:18.019]  He's Alex Jones on the GCN Radio Network.
[03:00:18.559 --> 03:00:22.661]  And now, live from Austin, Texas, Alex Jones.
[03:00:23.061 --> 03:00:28.944]  I promise you this, unless I get run over by a car, the next couple of weeks we'll get Ben back to take an hour or two of calls.
[03:00:30.024 --> 03:00:34.188]  On allergies, on getting off serotonin reuptake inhibitors, on weight loss, everything.
[03:00:34.609 --> 03:00:40.375]  And again, we're doing a few minutes of infomercialing here, but really, this is all, hey, go eat more eggs, folks, drink more milk, I mean, you know, healthy milk.
[03:00:41.356 --> 03:00:43.878]  It's just, it really, you know, more sunlight.
[03:00:43.978 --> 03:00:49.223]  It's, it's, now we do have Sleep Ease that does have the...
[03:00:50.925 --> 03:01:01.373]  Uh, chemicals, uh, the 5-HTP in it that then, I guess, gets converted over to the tryptophan and other things that the EPA took off the market with a fake scare a few decades ago.
[03:01:01.833 --> 03:01:07.157]  But the precursor of it, SleepEase, available at InfoWarsHealth.com right now.
[03:01:07.177 --> 03:01:08.918]  Uh, they're in the huge catalog.
[03:01:08.938 --> 03:01:11.700]  Uh, but, uh, Ben, you've agreed to stay another 20 minutes.
[03:01:11.720 --> 03:01:14.342]  What I'm gonna do is we're gonna come back in the next segment.
[03:01:14.362 --> 03:01:17.384]  I'm gonna throw it to you to cover areas of this in general.
[03:01:17.684 --> 03:01:19.265]  Then I'm gonna come back in a final segment.
[03:01:19.285 --> 03:01:20.106]  We're in overdrive.
[03:01:20.646 --> 03:01:36.036]  Right now this is just the reason I get so excited about all this is the truth is laying around all in front of us and it really makes me mad at the power structure because you're a nice guy you say well most doctors and people don't know this and that's actually true because I know a lot of doctors my dad knows a lot of them but
[03:01:37.119 --> 03:01:39.180]  A lot of them in the power structure, they do know.
[03:01:39.720 --> 03:01:44.841]  And it's very cold-blooded that, you know, double-blind studies sugar pills better than Prozac.
[03:01:45.361 --> 03:01:54.944]  I mean, what's happening in Harris and Kleibold and all these guys who are on these drugs when they go crazy and have that same million-mile stare, you know, crazy man look on their face?
[03:01:55.444 --> 03:01:56.625]  What's happening to them?
[03:01:57.844 --> 03:02:05.709]  When they're playing murder simulator video games, and they're on four or five drugs, and a amphetamine drug on top of it usually, and they go and kill everybody.
[03:02:05.729 --> 03:02:07.210]  I mean, they're highly suggestible.
[03:02:07.990 --> 03:02:12.133]  Violence and paranoia are part of the hypervigilant response.
[03:02:12.793 --> 03:02:15.014]  Vigilance is important, you know, you gotta be aware.
[03:02:15.295 --> 03:02:18.376]  But this hypervigilant response is akin to paranoia.
[03:02:18.396 --> 03:02:20.678]  What we call paranoia can be defined as hypervigilance.
[03:02:21.158 --> 03:02:34.369]  When you start messing around with serotonin, pharmacologically manipulating its levels, keeping serotonin activity high artificially, you run the risk of this kind of paranoia hypervigilance, which is where rage comes from and rageful behavior comes from.
[03:02:34.669 --> 03:02:40.574]  You can't mess around with your brain chemistry artificially and not expect to create problems.
[03:02:41.074 --> 03:02:45.678]  And this whole idea of chemical imbalance manipulating the brain, Alex, do you think there's a test for serotonin?
[03:02:45.698 --> 03:02:49.641]  Do you think you go to a psychiatrist and he does a test to see how high your serotonin levels are?
[03:02:49.721 --> 03:02:50.922]  They just put you on a collateral.
[03:02:50.962 --> 03:02:51.743]  They just give them to you.
[03:02:51.883 --> 03:02:52.644]  They just give them to you.
[03:02:52.664 --> 03:02:53.364]  That's exactly right.
[03:02:53.384 --> 03:02:55.706]  They give them to you like they're M&Ms or like they're candy.
[03:02:56.067 --> 03:02:59.210]  The fact of the matter is the history of psychiatry is not very pretty.
[03:02:59.250 --> 03:03:00.891]  The history of medicine in general is not very pretty.
[03:03:00.931 --> 03:03:12.182]  The inventor of the lobotomy, as you know, a hundred years ago, did thousands, thousands, where he would go before a carnival and take a mentally retarded person and jam an ice pick in their brain in front of people.
[03:03:12.862 --> 03:03:13.642]  That's how they do.
[03:03:13.682 --> 03:03:14.863]  That's how they used to cure depression.
[03:03:14.883 --> 03:03:19.485]  They would hack your brain out, or electroconvulsive therapy, where they'd shock you into being happy.
[03:03:19.545 --> 03:03:21.066]  This is the history of psychiatry.
[03:03:21.386 --> 03:03:23.888]  But Alex, the question is, is why are we complicit?
[03:03:24.368 --> 03:03:25.749]  Why do we participate?
[03:03:26.069 --> 03:03:28.250]  Why do we listen to anything they tell us?
[03:03:28.690 --> 03:03:34.432]  When, like you say, the information is right there in plain sight, perhaps hidden in plain sight, but it's in plain sight.
[03:03:34.472 --> 03:03:35.893]  I sent you a stack of information.
[03:03:35.913 --> 03:03:39.214]  It took me all of 15 or 20 minutes to gather that information.
[03:03:39.574 --> 03:03:40.575]  It's everywhere.
