[00:00:03.652 --> 00:00:05.702]  You're listening to GCN.
[02:41:12.211 --> 02:41:13.331]  I also bought a Big Mac.
[02:41:13.912 --> 02:41:15.952]  I'm going to look at the beef patty under the microscope.
[02:41:15.992 --> 02:41:16.393]  I'm going to go
[02:41:17.273 --> 02:41:27.638]  I'm not going to give out the names of where I'm going, but I'm going to other fast food chains and we're going to put these foods under the microscope and report forensically, scientifically, exactly what we're finding there.
[02:41:28.298 --> 02:41:35.802]  And by the way, I'm showing folks the London Guardian here from several years ago pointing out that it has silicone.
[02:41:36.702 --> 02:41:38.804]  Uh, in it from silly putty and breast implants.
[02:41:38.844 --> 02:41:47.289]  Now, by the way, just a little bit of that leaking into women, everyone knows, caused lupus and autoimmune disorders and even deaths in some of the confirmed cases, but it's okay for you to eat it.
[02:41:47.750 --> 02:41:57.576]  And just as a layman, Mike, I've done research, I know you've gone to all the medical experts, but doesn't silicone actually clog up the kidneys and attack the intestines and everything else?
[02:41:57.616 --> 02:42:04.561]  I mean, I don't mean to be an extremist, but we probably shouldn't be eating silicone, especially fried silicone.
[02:42:04.881 --> 02:42:06.042]  Or is that extreme to say?
[02:42:06.802 --> 02:42:10.925]  Well, it's a compound form of silicone.
[02:42:11.005 --> 02:42:15.587]  It's not the same thing exactly that's used in breast implants.
[02:42:15.807 --> 02:42:17.869]  It's a variation of it, but I agree with you.
[02:42:18.609 --> 02:42:22.471]  These elements, these compounds, are not food, okay?
[02:42:22.771 --> 02:42:32.077]  They don't belong in the human body, and across the board, I'm not talking about just chicken McNuggets, but across the board, when you have all of these additives in foods that are not foods themselves,
[02:42:32.577 --> 02:42:35.640]  You begin to see patterns of kidney function problems.
[02:42:35.680 --> 02:42:37.321]  You begin to see digestive problems.
[02:42:37.641 --> 02:42:40.904]  You begin to see Crohn's disease, which is inflammation of the digestive tract.
[02:42:41.444 --> 02:42:51.412]  All kinds of disorders come out of this, and I got to tell you, this is my new focus, Alex, is to run this forensic food laboratory throughout the year.
[02:42:51.773 --> 02:42:55.596]  I'm going to be bringing you, as time allows, if you're interested... Oh, absolutely!
[02:42:55.796 --> 02:43:01.299]  Really amazing reports of what we're finding, not just with microscopy, but also some other tests.
[02:43:01.359 --> 02:43:06.001]  I'm not going to give out what we're doing yet, but it is stuff that's going to shock the world.
[02:43:06.401 --> 02:43:08.742]  I think today the FDA needs to take a look at this.
[02:43:09.042 --> 02:43:13.645]  You know, the FDA jumps on raw milk because of what's supposed to be, what's in the milk.
[02:43:13.665 --> 02:43:17.887]  Oh, they take people's children and try to take their children if they feed them goat's milk.
[02:43:18.007 --> 02:43:20.508]  I think the entire family should be executed.
[02:43:21.288 --> 02:43:21.768]  Exactly!
[02:43:21.888 --> 02:43:29.971]  And then they say, well, this is okay to have these weird fibers and hairs in chicken McNuggets because it's all dead food, so therefore it's not harmful.
[02:43:30.331 --> 02:43:34.292]  Look, I'm not saying these structures are harmful, but we need to investigate.
[02:43:34.732 --> 02:43:39.333]  And people have brought to my attention today the topic that you have covered a lot, Morgellons.
[02:43:39.793 --> 02:43:46.315]  This mysterious disease that the CDC says doesn't even exist, and yet people keep finding all this evidence of weird fibers.
[02:43:46.335 --> 02:43:48.676]  Well, they do have medical doctors that say it is real, yeah.
[02:43:49.016 --> 02:43:49.576]  Yes, yes.
[02:43:49.916 --> 02:43:53.438]  But the establishment says, you know, they're not acknowledging it yet.
[02:43:53.478 --> 02:43:58.581]  Well, we found things in these chicken McNuggets that resemble Morgellons.
[02:43:58.921 --> 02:44:00.522]  I'm not saying it is Morgellons.
[02:44:01.242 --> 02:44:06.885]  We can't say that yet, but it resembles them and that alone is pretty frightening to me.
[02:44:07.085 --> 02:44:15.889]  Well, let me expand on this because according to the medical reports even CNN's done, this dimethypolysiloxane, how do you say the
[02:44:16.269 --> 02:44:16.749]  Silazane.
[02:44:17.249 --> 02:44:17.690]  Silazane.
[02:44:17.710 --> 02:44:18.750]  So how do you pronounce it correctly?
[02:44:18.770 --> 02:44:23.032]  The stuff that's in silicone that they fry in, not just McDonald's.
[02:44:23.052 --> 02:44:24.052]  Let's not single them out.
[02:44:24.452 --> 02:44:34.617]  I was reading that this is used in hundreds of not just fast foods, but products that have a quote, any type of breading for the fluffing in the frying process.
[02:44:34.797 --> 02:44:37.138]  It's an anti-foaming agent is what it's used for.
[02:44:38.118 --> 02:44:49.161]  And you find, throughout the food supply, some of the research that we're doing, for example, you'll find polypropylene glycol very commonly used in, like, fake blueberries, used in blueberry muffins and breads.
[02:44:49.521 --> 02:44:54.402]  And polypropylene glycol is an antifreeze that's used to winterize RVs.
[02:44:55.082 --> 02:44:57.203]  And it's listed by the... I saw that in the mainstream news.
[02:44:57.223 --> 02:44:58.043]  Well, what's wrong with that?
[02:44:58.063 --> 02:45:00.724]  I mean, shouldn't we give our dogs and cats little bowls of it?
[02:45:01.596 --> 02:45:14.223]  Well, I think the big picture of all this, Alex, why are the globalists able to pull off what they're doing right now in Egypt and with America trying to destroy the real constitutional roots of our nation?
[02:45:14.683 --> 02:45:17.865]  It's because they can dumb people down through the food supply.
[02:45:18.245 --> 02:45:19.606]  They can poison you with the food.
[02:45:20.006 --> 02:45:22.127]  It's not just the chemicals, it's also the heavy metals.
[02:45:22.167 --> 02:45:25.209]  We know that lead and cadmium and so on in large quantities.
[02:45:25.249 --> 02:45:27.470]  I'm not talking about just trace amounts like parts per billion.
[02:45:27.490 --> 02:45:28.610]  I'm talking about big amounts.
[02:45:28.630 --> 02:45:37.755]  Yeah, I was reading a Washington Post that 40 plus percent of all sugared processed foods have high levels of lead in them.
[02:45:38.395 --> 02:45:39.115]  Why is that?
[02:45:39.675 --> 02:45:40.656]  Where is all this coming from?
[02:45:41.656 --> 02:45:41.816]  That's
[02:46:11.696 --> 02:46:14.877]  That has bio-accumulated all the big pharma drugs, everything.
[02:46:15.217 --> 02:46:17.758]  Yes, the metals are accumulated there.
[02:46:17.778 --> 02:46:21.740]  You can get a lot of metals from eating, let's say, shrimp from China, for example.
[02:46:22.220 --> 02:46:25.221]  Loaded with, well, some of it is loaded with mercury.
[02:46:25.241 --> 02:46:28.222]  And even if you don't eat a lot of bad stuff, it doesn't matter.
[02:46:28.562 --> 02:46:35.845]  The plants you're eating are having the, that most of the big sewage places are producing, they're having the human,
[02:46:36.445 --> 02:46:36.685]  I think.
[02:46:57.643 --> 02:47:00.246]  Of a mind control weapon of sorts.
[02:47:00.767 --> 02:47:07.195]  And it's very effective at keeping people dumbed down to the point where they will buy any other agenda out there.
[02:47:08.135 --> 02:47:08.635]  Absolutely.
[02:47:08.655 --> 02:47:10.336]  Look at this article out of Live Science.
[02:47:10.916 --> 02:47:12.796]  It's also out of Haratz.
[02:47:12.957 --> 02:47:16.157]  It's also from the Israeli government on George Washington's blog.
[02:47:16.197 --> 02:47:17.078]  Link's right through to it.
[02:47:17.858 --> 02:47:23.940]  Israel's Supreme Court has outlawed water fluoridation, saying it reduces IQ and gives you cancer.
[02:47:24.800 --> 02:47:27.021]  Sounds like they're pretty extremist there.
[02:47:28.141 --> 02:47:33.985]  They've said, quote, Israel's Supreme Court has ruled that water fluoridation in the country must end next year.
[02:47:34.025 --> 02:47:38.188]  According to news reports, the landmark decision goes even further than legislation by the health minister.
[02:47:39.008 --> 02:47:48.875]  Yield German, good for them, wish we had him as a health minister, earlier in the year that would have ended mandatory fluoridation nationwide, reports the Irish publication, Hot Press.
[02:47:48.955 --> 02:47:53.598]  And then in Washington's blog, it links through to the Israeli government doing that.
[02:47:53.718 --> 02:47:55.819]  So, wow, I wonder what's happening also.
[02:47:57.200 --> 02:47:58.882]  They're ending the practice in Portland, Oregon.
[02:47:59.202 --> 02:48:03.066]  They're ending it in most of New Zealand, many cities like Calgary in Canada.
[02:48:03.707 --> 02:48:05.729]  Tampa ended it, but then they reversed the law.
[02:48:06.069 --> 02:48:10.353]  Boy, I tell ya, there are a lot of crazy people that read the Harvard study that it brain damages us.
[02:48:10.753 --> 02:48:18.721]  Well, the big news on fluoride, which is going to come out in more detail, and in fact, your team did an excellent video report on this, I think, last year in Austin.
[02:48:19.102 --> 02:48:20.963]  An undercover hidden camera report, remember that?
[02:48:21.664 --> 02:48:31.093]  The big story on fluoride is that the fluoride powder that is bought to dump into the water supply is absolutely loaded with heavy metals.
[02:48:32.139 --> 02:48:34.000]  Oh yeah, that's from China mainly.
[02:48:34.340 --> 02:48:35.120]  They admit it.
[02:48:35.180 --> 02:48:36.441]  It's hundreds of things, yeah.
[02:48:36.681 --> 02:48:39.582]  Yes, chemical compounds, industrial waste, heavy metals.
[02:48:41.803 --> 02:48:48.585]  If the truth gets out on what's in fluoride, it's going to be the largest public health scandal in human history.
[02:48:49.245 --> 02:48:54.547]  It is an extremely toxic substance, toxic not only to neurology but also to the kidneys.
[02:48:55.027 --> 02:48:58.409]  And Alex, if you damage your kidneys, you can't process vitamin D.
[02:48:59.349 --> 02:49:05.893]  Meaning you can be in the sun and you can take vitamin D supplements, but you can't turn it into blood-soluble, blood-circulating vitamin D. How extreme?
[02:49:06.294 --> 02:49:07.434]  You know, how dare you?
[02:49:07.635 --> 02:49:12.058]  Because we've got news reports where they admit up to 350 chemicals in the Chinese fluoride.
[02:49:12.078 --> 02:49:13.318]  That's the majority of fluoride here.
[02:49:13.639 --> 02:49:14.879]  It's all their toxic waste.
[02:49:14.980 --> 02:49:21.344]  Lead, mercury, arsenic, cobalt, uranium, plutonium, strontium.
[02:49:21.424 --> 02:49:22.645]  What is wrong with that?
[02:49:22.765 --> 02:49:28.909]  China is using the United States water municipalities as its toxic waste disposal
[02:49:29.830 --> 02:49:31.191]  Well, but that's good!
[02:49:31.231 --> 02:49:33.913]  It's good to have your child die, isn't it?
[02:49:34.293 --> 02:49:36.815]  I guess, but it's certainly effective at keeping people dumbed down.
[02:49:36.836 --> 02:49:40.018]  Well, thank God Homeland Security is keeping us safe from Al-Qaeda right now.
[02:49:40.459 --> 02:49:44.362]  Right, but they'll let China ship in toxic metals to be put right into the mouths of babies.
[02:49:45.723 --> 02:49:46.884]  It's absolutely incredible.
[02:49:46.924 --> 02:49:52.510]  The crimes against humanity that are taking place through food and water and medicine right now are just absolutely astonishing.
[02:49:52.911 --> 02:50:02.761]  But we are going to be working on this now with a whole new level of laboratory equipment and training that I've gone through to be a certified lab technician on a lot of different pieces of equipment.
[02:50:03.222 --> 02:50:07.266]  We're going to blow the lid on this stuff, Alex, and that's my new focus.
[02:50:07.286 --> 02:50:08.107]  So I appreciate you
[02:50:08.427 --> 02:50:11.591]  Sure, I know you've been hiring a lot of firms to do that in the past, but now you're doing it.
[02:50:11.691 --> 02:50:12.512]  Very exciting.
[02:50:12.872 --> 02:50:14.314]  Mike Adams, NaturalNews.com.
[02:50:14.334 --> 02:50:15.775]  But you know, none of it matters.
[02:50:15.916 --> 02:50:22.423]  MSNBC says that this is a hate-filled show connected to the Boston bombing and that I'm deeply racist, Mike.
[02:50:23.404 --> 02:50:23.844]  I don't believe that.
[02:50:23.864 --> 02:50:31.409]  I actually started writing an article in your defense to say publicly, I've been around you in person, I've never seen you act in any kind of racist way.
[02:50:31.429 --> 02:50:37.273]  In fact, you've always gone out of your way to protect African American babies against the abortions.
