[00:00:02.631 --> 00:00:03.233]  We're good.
[03:37:58.311 --> 03:38:04.874]  They're so ignorant to follow these politicians, and you see now their poll ratings going way up.
[03:38:04.874 --> 03:38:06.935]  Get this in your head.
[03:38:06.935 --> 03:38:24.143]  How about a low-life piece of stupid garbage, when you look at them in the face, you say, how could anybody with a brain bigger than a pig think that this stupid moron with a pair of cojones smaller than a moth balls
[03:38:24.861 --> 03:38:27.102]  No, not the ones you put in your closet.
[03:38:27.102 --> 03:38:29.703]  Smaller than the ones on Morph.
[03:38:29.703 --> 03:38:36.627]  How would anybody believe George W. Bush?
[03:38:36.627 --> 03:38:40.709]  Saddam Hussein has weapons of mass destruction and ties to Al Qaeda.
[03:38:40.709 --> 03:38:44.991]  Oh yeah, remember when we landed on that aircraft carrier?
[03:38:44.991 --> 03:38:46.372]  Yep, we won.
[03:38:46.372 --> 03:38:46.592]  Yep.
[03:38:48.055 --> 03:38:49.636]  Just like they're doing now.
[03:38:49.636 --> 03:38:51.837]  That's how stupid the people are.
[03:38:51.837 --> 03:38:56.920]  That little slimy, low-life, murderous, piece-of-garbage crap Bush.
[03:38:56.920 --> 03:39:00.101]  His popularity rating scored to 680% following 9-11.
[03:39:04.386 --> 03:39:07.667]  Taking us to war against Afghanistan, they didn't do anything to us.
[03:39:07.667 --> 03:39:10.248]  Yeah, I know, so don't make the nods there!
[03:39:10.248 --> 03:39:12.069]  And we got to go there!
[03:39:12.069 --> 03:39:17.191]  It's the longest war in American history, and we don't have an exit strategy, just like we don't have one for this!
[03:39:17.191 --> 03:39:18.551]  But we're sick!
[03:39:18.551 --> 03:39:21.132]  We're sick, demented people!
[03:39:21.132 --> 03:39:22.953]  We're politicians!
[03:39:22.953 --> 03:39:27.495]  Someone that's manipulative and devious to politicize and to ask for an organization.
[03:39:27.495 --> 03:39:27.835]  Yeah, them!
[03:39:29.230 --> 03:39:37.893]  And they're doing the same thing now, and the little sheep are following, one after another, bowing down to politicians.
[03:39:37.893 --> 03:39:41.074]  And here's what else has happened.
[03:39:41.074 --> 03:39:52.217]  As my friend Stephen Green has put in my mind and made very clear to me, the morons are on a power trip.
[03:39:52.217 --> 03:39:57.359]  They're giving us a go into the supermarket now to stick our feet those shields up now.
[03:39:58.055 --> 03:40:01.058]  They're telling you to put money down, they yell at you.
[03:40:01.058 --> 03:40:07.163]  They told us we weren't allowed to bring, we had to be bringing reusable bags in New York.
[03:40:07.163 --> 03:40:08.924]  They weren't giving out bags anymore.
[03:40:08.924 --> 03:40:13.208]  You had to pay for a plastic bag when you went shopping, a paper bag rather.
[03:40:13.208 --> 03:40:19.593]  Now you can't bring a reusable bag in after they were selling them to us for 50 cents a bag.
[03:40:20.538 --> 03:40:21.778]  Now it's reusable!
[03:40:21.778 --> 03:40:23.199]  You bring it in the fires!
[03:40:23.199 --> 03:40:26.079]  And now you've got these little white lives everywhere!
[03:40:26.079 --> 03:40:27.720]  Get in your waters!
[03:40:27.720 --> 03:40:28.860]  Don't they love it?
[03:40:28.860 --> 03:40:31.560]  This is how communism goes!
[03:40:31.560 --> 03:40:33.501]  This is how Stalinism!
[03:40:33.501 --> 03:40:34.901]  This is how Hitlerism!
[03:40:34.901 --> 03:40:36.941]  Mussoliniism!
[03:40:36.941 --> 03:40:38.862]  And now we have Americanism!
[03:40:38.862 --> 03:40:40.002]  With a K in there!
[03:40:40.002 --> 03:40:45.963]  And the little people telling us what to do and how to do it!
[03:40:45.963 --> 03:40:46.703]  Stand in line!
[03:40:46.703 --> 03:40:46.884]  You're...
[03:40:49.810 --> 03:40:56.552]  My employees yesterday and the day before went to get some things on Saturday.
[03:40:56.552 --> 03:40:59.752]  And you're not allowed to go in the stores.
[03:40:59.752 --> 03:41:00.793]  They meet you outside.
[03:41:00.793 --> 03:41:01.853]  Curbside service.
[03:41:01.853 --> 03:41:03.233]  You go up to the store.
[03:41:03.233 --> 03:41:04.774]  She's standing behind the line.
[03:41:04.774 --> 03:41:06.414]  She's standing away from the guy.
[03:41:06.414 --> 03:41:08.675]  The guy says, You're not six feet away from me!
[03:41:08.675 --> 03:41:12.576]  She says, Yes, I am.
[03:41:12.576 --> 03:41:13.116]  No, you're not.
[03:41:13.116 --> 03:41:15.116]  So am I five feet away?
[03:41:15.116 --> 03:41:15.696]  She said, Yeah.
[03:41:15.696 --> 03:41:18.257]  She said, Why don't you call the police?
[03:41:18.257 --> 03:41:18.537]  Alright?
[03:41:20.086 --> 03:41:29.330]  The morons, the idiots, the gutless little people are now on a power trip.
[03:41:29.330 --> 03:41:38.595]  Starting from the top, a low-life like Cuomo giving himself the power.
[03:41:38.595 --> 03:41:45.138]  How about that Whitmere, Witlessmere, Witless Jerklessmere?
[03:41:45.138 --> 03:41:48.159]  From Michigan.
[03:41:49.420 --> 03:41:59.408]  Residents will no longer be able to jump in the car or cross the street to visit friends or relatives inside the state.
[03:41:59.408 --> 03:42:04.932]  These are the sick people that are running and ruining our lives!
[03:42:04.932 --> 03:42:08.515]  The Communist Chinese have won!
[03:42:08.515 --> 03:42:10.297]  Surveillance everywhere!
[03:42:10.297 --> 03:42:16.782]  We are people of the Communist states of the world!
[03:42:17.441 --> 03:42:21.244]  We'll follow the orders of your dictators!
[03:42:21.244 --> 03:42:24.967]  You all do what you are told!
[03:42:24.967 --> 03:42:27.950]  Freedom is dead.
[03:42:27.950 --> 03:42:35.396]  And so too will we be if we don't stand up and fight!
[03:42:35.396 --> 03:42:36.717]  Support InfoWars!
[03:42:36.717 --> 03:42:41.081]  Subscribe to the Trends Journal!
[03:42:41.081 --> 03:42:42.842]  Do what you can!
[03:42:42.842 --> 03:42:43.983]  Buy their products!
[03:42:43.983 --> 03:42:44.504]  Speak up!
[03:42:50.293 --> 03:43:02.762]  When one studies history and human nature, you learn very quickly that rugged individualism and people that think for themselves build free societies, innovate, do amazing things.
[03:43:02.762 --> 03:43:15.832]  But those that love to grovel, those that love to be subservient, those that love to comply and think that it's a virtue, they create stagnation, corruption, tyranny, and then finally collapse.
[03:43:17.558 --> 03:43:20.220]  And the world is now being tested.
[03:43:20.220 --> 03:43:33.071]  And we're seeing lots of dutiful individuals who've complied and submitted their whole lives believing if they just submit now in a bigger way, somehow they'll create a heavenly future.
[03:43:33.071 --> 03:43:38.436]  But the technocrats running the global system are oppressive and anti-human.
[03:43:39.565 --> 03:43:41.227]  And are psychotic.
[03:43:41.227 --> 03:43:43.369]  And are building an anti-human future.
[03:43:43.369 --> 03:43:48.435]  Submission to them is like tying a big boulder around your neck and throwing it into the ocean.
[03:43:50.546 --> 03:43:52.967]  We told you it was coming.
[03:43:52.967 --> 03:44:00.450]  We told you they'd use a virus to scare everyone into submission and set up martial law and quarantines and lockdowns and now it's here.
[03:44:00.450 --> 03:44:02.131]  And I'm here to tell you the rest of the story.
[03:44:02.131 --> 03:44:03.292]  Three things we all need to do.
[03:44:03.292 --> 03:44:05.673]  Pray to God for justice.
[03:44:05.673 --> 03:44:06.893]  Seek his face and repent.
[03:44:06.893 --> 03:44:12.996]  Get politically active and wake others up to understand this is the world government, the castle of society, it's all being announced.
[03:44:13.796 --> 03:44:19.578]  And get prepared yourselves and boost your immune systems and get high-quality food.
[03:44:19.578 --> 03:44:21.579]  And we're able to ship storable food again.
[03:44:21.579 --> 03:44:27.141]  Our supplier has expanded their factories and now are able to take new orders.
[03:44:27.141 --> 03:44:28.642]  And it's not about this virus, folks.
[03:44:28.642 --> 03:44:30.323]  That's only the trigger, the detonator.
[03:44:30.323 --> 03:44:33.684]  It's about what's coming in the future where the elections may be canceled.
[03:44:33.684 --> 03:44:37.946]  With the globalists trying to implode the economy, this is just the beginning of the crisis.
[03:44:39.146 --> 03:44:40.587]  Not the middle and not the end.
[03:44:40.587 --> 03:44:46.352]  So get prepared now while you still can at InfoMarshal.com and please be Paul Revere's and spread the word.
[03:44:51.483 --> 03:44:56.706]  Allergies, dander, asthma, germs, toxins.
[03:44:56.706 --> 03:45:00.988]  There are many reasons why we need to think about what is really in the air around us.
[03:45:00.988 --> 03:45:05.431]  We may not be able to stop breathing, but we can control what's in the air we breathe.
[03:45:05.431 --> 03:45:13.836]  The revolutionary Alexa Pure Breathe air filtration system is a powerful ally in the fight against the dangerous toxins and viruses in the air.
[03:45:13.836 --> 03:45:21.060]  Powerful, quiet, and effective, the Breathe uses a four-step purification process to help you breathe easier and cleaner.
[03:45:21.480 --> 03:45:25.083]  Similar systems could cost hundreds to even thousands of dollars.
[03:45:25.083 --> 03:45:30.406]  But the Alexa Pure Breeze air purification is the best and most affordable bar none.
[03:45:30.406 --> 03:45:38.472]  The breeze and the ion cluster patented technology used in the system eliminate up to 99.97% of airborne contaminants.
[03:45:38.472 --> 03:45:43.855]  Get the Alexa Pure Breeze today and save big on a world-class air filtration system for your home.
[03:45:43.855 --> 03:45:46.117]  Don't keep breathing toxic or dangerous air.
[03:45:46.117 --> 03:45:48.158]  Get this special today at Infowarsstore.com.
[03:45:49.989 --> 03:45:58.972]  Across Europe, across the UK and the United States, humans are beginning to attack 5G and other cell tower systems.
[03:45:58.972 --> 03:46:03.394]  It's on record that these systems cause massive increases of cancer.
[03:46:03.394 --> 03:46:08.636]  They're bombarding us with a weapon system and they're surveilling us.
[03:46:09.076 --> 03:46:13.537]  Now, I'm not encouraging people to go out and burn these things down or destroy them.
[03:46:13.537 --> 03:46:14.777]  But what I'm saying is this.
[03:46:14.777 --> 03:46:28.080]  When you attack people with electromagnetic radiation and with microwaves, and when the public sees the effects, when they put them on top schools and they have huge cancer clusters, the globalists are going to have major pushback.
[03:46:28.080 --> 03:46:32.621]  And now Google is banning anybody that criticizes 5G in any way.
[03:46:32.621 --> 03:46:36.782]  They have truly proven that they are the definition of anti-human evil.
[03:46:37.302 --> 03:46:39.083]  You're listening to the Alex Jones Show!
[03:47:10.103 --> 03:47:12.505]  Waging war on corruption.
[03:47:12.505 --> 03:47:15.208]  It's Gerald Celente.
[03:47:15.208 --> 03:47:18.491]  You're listening to The Alex Jones Show.
[03:47:18.491 --> 03:47:23.755]  Globalists are using COVID-19 to launch the Globalist Takeover.
[03:47:23.755 --> 03:47:26.398]  If Trump understands this, and if everybody understands this...
[03:47:26.938 --> 03:47:39.027]  We can defeat the entire New World Order right now instead of have them have their takeover, which is implantable microchips, forced inoculations, world government martial laws all being announced as the solution.
[03:47:39.027 --> 03:47:54.198]  The communist Chinese on Saturday morning released to what is probably one of the biggest publications in the world, the Daily Mail, a document stating that they did indeed test with bats
[03:47:55.379 --> 03:48:14.520]  In the Wuhan Level 4 Bioweapons Lab, coronaviruses that they took out of bats and injected into piglets, and when the piglets died from it, they ground up the piglets and fed it to other piglets.
[03:48:15.819 --> 03:48:18.761]  So what did the author of the U.S.
[03:48:18.761 --> 03:48:28.266]  biological weapons law, who practices law at The Hague, represents Presidents and Prime Ministers, you know, the guy with three Harvard degrees.
[03:48:28.266 --> 03:48:37.091]  He said nine weeks ago that it's a U.S.-made bioweapon given to the Chinese to be spliced with these airborne
[03:48:38.123 --> 03:49:05.052]  Coronavirus is the bat's ab to give it gain of function, and that while it's all being blamed on Trump, what's going to happen to the economy, he predicted that, that it's Obama and Hillary and Fauci who are over it at the NIH, who allowed the programs from 2012 to 2017, because Obama funded into the year Trump was elected and got into office, that they allowed the transfer of this to the Communist Chinese,
[03:49:06.926 --> 03:49:09.268]  To develop this airborne bioweapon.
[03:49:09.268 --> 03:49:12.810]  What in the hell is going on here and what do you expect to happen now?
[03:49:12.810 --> 03:49:34.205]  If President Trump doesn't understand that this is an extremely dangerous, offensive, biological warfare weapon that we the American people are facing, a lot of us are going to die.
[03:49:34.205 --> 03:49:35.386]  There's no doubt about it.
[03:49:36.030 --> 03:49:51.540]  Because all the people Trump have around him, not counting Vice President Pence, have been lying and covering this up from the get-go, and have been promoting their own interests and their own agenda.
[03:49:51.540 --> 03:49:56.583]  And right now, that is the direction in which we are moving.
[03:49:56.583 --> 03:50:04.028]  And now, the Communist Chinese come out, and they release this document to the mail,
[03:50:05.433 --> 03:50:07.915]  Saying yes, it turns out we lied to you.
[03:50:07.915 --> 03:50:11.757]  We said we weren't working with coronaviruses or bats in the laboratory.
