[00:00:00.289 --> 00:00:08.032]  From the front lines of the information war, it's Alex Jones.
[02:45:39.776 --> 02:45:45.478]  Donald Trump coming out and making the exact same point that I did, which is the fact that it was not a doctored video.
[02:45:45.578 --> 02:45:47.758]  It was a gif image uploaded to Twitter.
[02:45:48.118 --> 02:45:50.339]  There was no deliberate doctoring whatsoever.
[02:45:50.639 --> 02:45:54.720]  You look up the meaning of doctoring, it's to deliberately change a video to mislead.
[02:45:54.880 --> 02:45:56.361]  That was not the case.
[02:45:56.781 --> 02:45:59.202]  But this is the slippery slope that they're going to employ.
[02:45:59.822 --> 02:46:01.183]  But they're saying, no, you can trust them.
[02:46:01.823 --> 02:46:04.084]  They understand satire and parody.
[02:46:04.224 --> 02:46:04.884]  Yeah, right.
[02:46:05.024 --> 02:46:13.147]  Every time the Babylon Bee gets a viral article on Facebook, the blue check marks, again, stampede for it to be censored.
[02:46:13.587 --> 02:46:21.370]  In fact, there's a post here which I flagged up yesterday by somebody called Cindy Ortiz, former CIA employee.
[02:46:22.051 --> 02:46:33.134]  Deep State employee who said, quote, A post from a satirical website has been shared more than 500,000 times saying the DNC called for the flag to be a half-mast because of Soleimani.
[02:46:33.435 --> 02:46:38.076]  Some family members just called because their Republican friends on Facebook are circulating it like it's legit!
[02:46:38.736 --> 02:46:39.697]  Oh my God, panic!
[02:46:40.217 --> 02:46:41.377]  We have a lot of work to do.
[02:46:41.797 --> 02:46:43.358]  Yeah, here's the work you need to do.
[02:46:43.758 --> 02:46:47.539]  Create some satirical websites to compete with the Babylon Bee.
[02:46:48.613 --> 02:46:52.296]  Everybody knows the Babylon Bee is a satirical website, okay?
[02:46:53.196 --> 02:46:59.761]  Create your own satirical websites to compete with it, to get viral traction on Facebook, and then it cancels it out.
[02:46:59.861 --> 02:47:01.482]  Oh no, but they can't do that, can they?
[02:47:01.702 --> 02:47:03.604]  Because they don't have senses of humour.
[02:47:04.524 --> 02:47:06.386]  The left can't meme.
[02:47:06.786 --> 02:47:11.890]  It's not a cliché, it's absolutely true, and that's why they want to ban memes.
[02:47:13.151 --> 02:47:14.231]  Absolutely incredible.
[02:47:15.432 --> 02:47:16.453]  And on a similar topic,
[02:47:17.600 --> 02:47:23.241]  Headline out of Breitbart, Charlie Hebdo marks five-year terror attack anniversary with internet censorship criticism.
[02:47:23.841 --> 02:47:33.863]  Remember the reason why jihadists attacked Charlie Hebdo cartoonists in January 2015 was because they were offended at what these cartoonists were publishing.
[02:47:34.204 --> 02:47:40.985]  And in the five years following that, all the social media giants followed suit by censoring quote offensive content.
[02:47:41.425 --> 02:47:45.406]  Well now to mark the five-year anniversary of the terror attack that saw 12 people killed,
[02:47:46.323 --> 02:47:51.856]  Satirical publication Charlie Hebdo has hit out against social media censorship in a special new issue.
[02:47:53.678 --> 02:47:59.684]  And if you look at the cover, which is in the article here, it's titled, New Censorship, New Dictatorships.
[02:47:59.764 --> 02:48:07.252]  It shows a man with a pencil and paper being crushed by a mobile phone with the logos of Twitter, Facebook and Snapchat.
[02:48:07.632 --> 02:48:11.716]  Again, with the caption, New Censorship, New Dictatorships.
[02:48:12.156 --> 02:48:14.259]  And that is precisely the point.
[02:48:14.659 --> 02:48:17.402]  Kudos to Charlie Hebdo for continuing to stay on this.
[02:48:17.942 --> 02:48:22.224]  Again, they were basically, you know, we had the whole Just Sweet Charlie movement immediately after.
[02:48:22.244 --> 02:48:28.046]  You probably remember world leaders marching in the streets of Paris hand in hand.
[02:48:28.126 --> 02:48:33.708]  Then a few months after that, it kind of ended very quickly and it wasn't Just Sweet Charlie, it was F Charlie.
[02:48:33.928 --> 02:48:37.710]  And it was, oh, well, they offended some jihadists, so maybe they deserved it.
[02:48:38.190 --> 02:48:45.033]  You literally had the Pope come out and say, oh, well, if somebody punched my mother in the face, I would react.
[02:48:46.431 --> 02:48:56.395]  Literally siding with the jihadist by giving them legitimacy and saying, oh well if they were offended by Charlie Hebdo's criticism of Islam, you know, maybe they deserved it.
[02:48:56.435 --> 02:48:58.596]  Maybe Charlie Hebdo should have shown up about Islam.
[02:48:59.116 --> 02:49:00.437]  Absolutely horrific and it's
[02:49:01.738 --> 02:49:04.140]  Really odd to think that that was five years ago.
[02:49:04.200 --> 02:49:20.572]  It seems much closer, but Charlie Hebdo still going strong, now calling out social media censorship of offensive content five years after their officers were attacked by jihadists who were offended by their offensive content.
[02:49:22.453 --> 02:49:26.216]  Now, of course, last night, on Sunday night, sorry, during the Golden Globes,
[02:49:27.682 --> 02:49:34.790]  We had Ricky Gervais come out and say, don't get up here and use this as a platform for your dumb political speeches and what proceeded to happen.
[02:49:35.531 --> 02:49:39.756]  Numerous celebrities got up and used it as a platform for their dumb political speeches.
[02:49:40.857 --> 02:49:42.740]  And we also had Michelle Williams.
[02:49:43.901 --> 02:49:45.383]  This is a tweet by Lila Rose.
[02:49:46.474 --> 02:49:49.057]  Who is founder president of Live Action.
[02:49:49.457 --> 02:49:56.485]  She said, Michelle Williams, while visibly pregnant, claimed she wouldn't have won a Golden Globes award if she didn't kill her previous child.
[02:49:56.886 --> 02:49:57.306]  That's right.
[02:49:57.346 --> 02:50:01.491]  She literally got up and gave a speech and said, thank God for abortion.
[02:50:01.931 --> 02:50:06.216]  Basically, if I hadn't have killed my child, I wouldn't be able to get this little award.
[02:50:06.677 --> 02:50:07.838]  That was the gist of it.
[02:50:09.631 --> 02:50:11.532]  Absolutely despicable, you're going to hell.
[02:50:11.832 --> 02:50:13.833]  I hope it's worth your little golden award.
[02:50:14.253 --> 02:50:16.855]  She said, no trophy is worth more than a child's life.
[02:50:18.235 --> 02:50:20.296]  She didn't say that, but that was a summary of what she said.
[02:50:20.336 --> 02:50:21.657]  That was basically the gist of it.
[02:50:22.817 --> 02:50:28.160]  And Lila Rose says, sacrificing our children to pursue our dreams is a total antithesis of women's empowerment.
[02:50:28.580 --> 02:50:30.041]  But how did the media react to it?
[02:50:30.061 --> 02:50:31.642]  Well, here's the headline out of the Federalist.
[02:50:32.242 --> 02:50:37.424]  Media bias vividly illustrated in headlines about Michelle Williams' pro-abortion Golden Globe speech.
[02:50:37.985 --> 02:50:38.745]  What were the headlines?
[02:50:39.688 --> 02:50:44.330]  As she literally celebrated aborting her kids so she could get ahead in life.
[02:50:45.030 --> 02:50:45.630]  CNN!
[02:50:46.411 --> 02:50:48.992]  Read Michelle Williams' powerful speech about choice.
[02:50:49.012 --> 02:50:49.032]  E!
[02:50:49.832 --> 02:50:50.172]  News!
[02:50:50.492 --> 02:50:54.634]  Michelle Williams delivers powerful speech about women's rights at the 2020 Golden Globes.
[02:50:55.174 --> 02:50:55.494]  People!
[02:50:55.554 --> 02:51:00.076]  Michelle Williams powerfully champions women's rights to choose in Golden Globes speech.
[02:51:00.871 --> 02:51:24.053]  So they took a speech by somebody who was literally celebrating the fact that she killed her baby in order to receive this award and said that that was a powerful message for young women and we wonder why young women across the West, across America, are having so few babies and their fertility rates continue to plummet while elsewhere in the world they don't seem to be having the same problems because
[02:51:27.639 --> 02:51:29.241]  We're good to go.
[02:51:45.390 --> 02:51:49.152]  Now it's easier than ever to have Band.Video on your iPhone.
[02:51:49.693 --> 02:51:52.914]  Simply go to Band.Video with your Safari browser.
[02:51:53.175 --> 02:51:55.836]  Then you click the Share button at the bottom of the screen.
[02:51:56.456 --> 02:51:59.318]  When the menu comes up, you simply click Add to Home Screen.
[02:51:59.999 --> 02:52:01.700]  It will then ask you to name the app.
[02:52:02.240 --> 02:52:03.661]  I suggest Band.Video.
[02:52:04.321 --> 02:52:09.426]  You will now have BAN.VIDEO app on your home screen, despite the fact that Tim Cook tried to stop it.
[02:52:09.786 --> 02:52:17.734]  The globalists think you're lazy, but by taking a little bit of action, you can override them, have the app, and then tell others about it so they can get the app.
[02:52:18.275 --> 02:52:24.661]  So it's up to you whether you want to defy big tech and click the share buttons below on your email, on Facebook, on Twitter, on YouTube.
[02:52:24.981 --> 02:52:27.784]  However you want, be sure and share BAN.VIDEO.
[02:52:34.113 --> 02:52:39.499]  I wanted to talk about Super Silver whitening toothpaste because I hadn't tried it except for maybe the last week and a half.
[02:52:39.939 --> 02:52:43.423]  And I told Alex, I said, man, this is the best toothpaste I've ever tried.
[02:52:43.483 --> 02:52:45.766]  He's like, well, what are you doing just sitting in here telling me?
[02:52:45.786 --> 02:52:47.588]  You got to get up there and tell people.
[02:52:47.628 --> 02:52:49.209]  So here I am telling people.
[02:52:49.950 --> 02:52:59.456]  Super silver whitening toothpaste is by far the best toothpaste I've ever tried and I'm 45 years old and I've tried a lot of different toothpaste and it's fluoride free.
[02:53:00.117 --> 02:53:11.364]  I think the big difference the game changer in this is the coral calcium because after I brush my teeth with this they feel so clean and the toothpaste that I don't even like rinse out my mouth after I brush my teeth with this.
[02:53:11.645 --> 02:53:12.445]  It feels so good.
[02:53:12.925 --> 02:53:16.868]  It feels like it feels like good things are happening in my mouth.
[02:53:17.088 --> 02:53:19.390]  In fact, I find myself brushing my teeth
[02:53:20.110 --> 02:53:22.893]  Three to four times a day rather than just twice a day now.
[02:53:23.273 --> 02:53:24.935]  Because I like the way it feels.
[02:53:42.008 --> 02:53:43.670]  Sometimes, you know, I went a little bit crazy.
[02:53:43.710 --> 02:53:45.292]  I put TurboForce in my coffee.
[02:53:45.392 --> 02:53:46.293]  That was a crazy week.
[02:53:46.594 --> 02:53:56.706]  I don't remember sleeping, but... As far as the products go, TurboForce is my favorite, and all the Infowars products are down to taking control of your life, taking control of your health, and not relying on other people to do it for you.
[02:53:58.028 --> 02:53:59.350]  Nobody wakes up in the morning...
[02:54:00.816 --> 02:54:02.998]  And thinks, I'm gonna give that person over there a better life.
[02:54:03.198 --> 02:54:04.519]  I'm gonna wake up today, you know what?
[02:54:04.579 --> 02:54:08.763]  I'm gonna spend my entire day trying to make that guy over there healthier, happier, and richer.
