[00:00:00.009 --> 00:00:01.532]  The Alex Jones Show.
[03:17:16.705 --> 03:17:17.946]  Honestly, I really think
[03:17:18.869 --> 03:17:27.498]  Voters and Americans are looking at this guy saying, it's refreshing to hear somebody not be a wuss, not be a politician, and really say what they think.
[03:17:27.558 --> 03:17:28.659]  These aren't dumb people.
[03:17:28.999 --> 03:17:31.842]  These are American patriots, and they want this country turned around.
[03:17:32.122 --> 03:17:34.144]  I don't want nuance, I want bold colors.
[03:17:34.364 --> 03:17:35.265]  Red, white, and blue.
[03:17:35.605 --> 03:17:39.709]  America I have seen in the last several decades absolutely fray and decline.
[03:17:39.809 --> 03:17:43.113]  When I saw those guys on the boats, on their knees,
[03:17:44.301 --> 03:17:48.142]  I mean, that says a picture about America that I haven't seen ever before.
[03:17:48.642 --> 03:17:54.883]  Democrats, not one or two, but many, are voting for Donald Trump, as well as Republicans.
[03:17:54.963 --> 03:17:56.604]  I've seen this all over the place.
[03:17:57.344 --> 03:18:02.025]  So I think there's a big, big movement happening, and I gotta say that, you know, we need him.
[03:18:03.025 --> 03:18:04.345]  You know, this is a movement, folks.
[03:18:04.385 --> 03:18:06.366]  This is not, like, even maybe about me.
[03:18:06.746 --> 03:18:07.866]  I don't want it to be about me.
[03:18:08.446 --> 03:18:09.786]  This is about common sense.
[03:18:10.087 --> 03:18:11.947]  It's about doing the right thing.
[03:18:13.953 --> 03:18:18.597]  The silent majority is back, and we're gonna take the country back!
[03:18:21.280 --> 03:18:25.444]  I have a big heart, I'm gonna take care of people, I'm gonna make sure that this country comes first.
[03:18:25.704 --> 03:18:27.746]  We don't come first, we don't come tenth.
[03:18:27.786 --> 03:18:30.889]  We take care of everyone else but our own, and that's gonna change.
[03:18:31.769 --> 03:18:38.696]  We're gonna become rich again, we're gonna become safe again, and we're gonna become strong again.
[03:18:39.687 --> 03:18:41.010]  Nothing is wrong with us.
[03:18:41.350 --> 03:18:43.314]  We don't have to like illegal aliens.
[03:18:44.216 --> 03:18:45.178]  We don't have to.
[03:18:45.459 --> 03:18:46.401]  We're Americans.
[03:18:46.461 --> 03:18:47.703]  We want Americans first.
[03:18:48.665 --> 03:18:49.888]  Why can't we be first?
[03:18:53.058 --> 03:18:54.920]  We are ready for a change.
[03:18:55.040 --> 03:18:58.783]  We are ready and our troops deserve the best.
[03:18:59.804 --> 03:19:03.247]  And in the Middle East, I guess we've spent five trillion dollars.
[03:19:03.787 --> 03:19:09.252]  We could have rebuilt our bridges, our tunnels, our roads, our hospitals, our airports.
[03:19:09.572 --> 03:19:11.613]  We could have rebuilt our country.
[03:19:11.954 --> 03:19:13.575]  We could have rebuilt our military.
[03:19:13.835 --> 03:19:16.297]  We could have taken care of Social Security.
[03:19:16.658 --> 03:19:19.240]  We could have taken care of everything.
[03:19:20.598 --> 03:19:22.539]  We are going to win so much.
[03:19:22.639 --> 03:19:24.841]  We're going to have win after win after win.
[03:19:24.861 --> 03:19:27.742]  You people are going to get sick and tired of winning.
[03:19:27.762 --> 03:19:35.347]  You're going to say, please, please, President Trump, we can't take this much victory.
[03:19:35.407 --> 03:19:35.747]  Please stop.
[03:19:35.767 --> 03:19:36.768]  We don't want any more wins.
[03:19:36.868 --> 03:19:38.689]  And I'm going to say to you, we're going to win.
[03:19:38.709 --> 03:19:40.270]  I don't care what you say.
[03:19:40.590 --> 03:19:44.032]  We're going to make our country great again.
[03:19:44.432 --> 03:19:45.973]  We're going to win.
[03:19:46.033 --> 03:19:46.934]  We're going to win.
[03:19:47.054 --> 03:19:48.455]  And we're going to win.
[03:20:12.188 --> 03:20:18.652]  I'm Nick Sobolewski, a SelectQuote agent with a true story of how SelectQuote goes to bat for you buying term life insurance.
[03:20:19.613 --> 03:20:22.375]  A while back, a man called me who had had prostate cancer.
[03:20:23.195 --> 03:20:26.898]  He asked if I could beat a very high quote another life insurance agent had given him.
[03:20:27.558 --> 03:20:28.799]  I said, let me see.
[03:20:29.379 --> 03:20:39.963]  Well, I took his pertinent information, then shopped the highly-rated, price-competitive companies we represent, and found one who pre-approved him for a premium way below what he had been quoted.
[03:20:40.443 --> 03:20:51.588]  When it comes to term life insurance, no other company touches select quotes, experience, and expertise in finding the right policy at the right price for almost anyone.
[03:20:52.526 --> 03:20:53.206]  How about you?
[03:20:53.546 --> 03:20:54.827]  For your free quote, call 1-800-654-1632.
[03:20:54.847 --> 03:20:55.147]  That's 1-800-654-1632.
[03:20:55.167 --> 03:20:55.227]  1-800-654-1632.
[03:20:55.287 --> 03:20:56.267]  Or go to selectquote.com.
[03:20:56.287 --> 03:20:56.648]  We shop.
[03:20:56.668 --> 03:20:57.028]  You save.
[03:21:08.992 --> 03:21:15.934]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[03:21:16.194 --> 03:21:25.578]  At InfoWarsLife, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[03:21:25.878 --> 03:21:32.700]  Now, InfoWarsLife.com has taken colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[03:21:33.240 --> 03:21:40.704]  Infowarslife.com developed Silver Bullet by closely working with one of the top silver manufacturing labs in the United States.
[03:21:41.064 --> 03:21:44.386]  We set out to bring you the very best at the lowest price.
[03:21:44.746 --> 03:21:49.508]  Find out more about the proprietary development of Silver Bullet at Infowarslife.com.
[03:21:49.708 --> 03:21:53.770]  In these times, it's essential to have high-quality, loyal silver on hand.
[03:21:54.130 --> 03:21:56.872]  No survival chest is complete without Silver Bullet.
[03:21:57.192 --> 03:22:00.213]  Exclusively available at Infowarslife.com.
[03:22:00.273 --> 03:22:01.774]  Secure your Silver Bullet today.
[03:22:01.994 --> 03:22:03.775]  Hey!
[03:22:05.816 --> 03:22:15.881]  I rode the elevator with you, but I don't work on the upper floors.
[03:22:16.302 --> 03:22:22.825]  I just want to squeeze in there right next to you, so the RFID scanner in my pocket can capture all your personal information.
[03:22:23.165 --> 03:22:26.287]  Your debit and credit cards, even your work ID badge.
[03:22:26.647 --> 03:22:29.048]  So your identity is now my identity.
[03:22:29.608 --> 03:22:30.049]  Going up?
[03:22:30.989 --> 03:22:38.917]  So am I. For over 10 years, ID Stronghold has pioneered RFID-blocking wallets and ID badge holders for consumers, the U.S.
[03:22:38.957 --> 03:22:41.699]  military, and even the Executive Office of the President.
[03:22:42.240 --> 03:22:43.761]  Shouldn't you be protected too?
[03:22:44.402 --> 03:22:49.006]  ID Stronghold wallets cost about the same as wallets in most stores, but give you extra protection.
[03:22:49.346 --> 03:22:52.049]  I'm Wal Augustinowitz, founder and CEO of ID Stronghold.
[03:22:52.369 --> 03:22:54.291]  Don't be a victim of electronic pickpocketing.
[03:22:54.451 --> 03:22:58.655]  Protect yourself from crimes you can't see with ID Stronghold wallets, card sleeves, and purses.
[03:22:58.836 --> 03:23:03.680]  Visit IDStronghold.com and get the original RFID blocking wallets and badge holders.
[03:23:05.222 --> 03:23:07.004]  IDStronghold.com
[03:23:08.752 --> 03:23:15.596]  It's no secret that pathogens such as bacteria, viruses, moles and fungus can inflict severe damage in the human body.
[03:23:15.756 --> 03:23:20.178]  Fortunately, a new and vastly improved silver solution has been developed.
[03:23:20.398 --> 03:23:31.024]  Supernatural Silver is a revolutionary, broad-spectrum, antibacterial, antiviral, antifungal solution that can be used inside the body as well as on the skin.
[03:23:31.204 --> 03:23:36.447]  Supernatural Silver is unique and superior to colloidal and ionic silvers.
[03:23:36.667 --> 03:23:44.810]  Using a patented technology that is highly effective against colds, flus, infections, food poisoning, and yeast, in addition to many other pathogens.
[03:23:45.110 --> 03:23:53.894]  Supernatural Silver is scientifically supported, extremely safe, and is the number one choice of thousands of people for immune system support.
[03:23:53.974 --> 03:23:57.515]  Find out how Supernatural Silver could change your life.
[03:23:57.635 --> 03:24:02.097]  Go to SupernaturalSilver.com and use the promo code HEALTHY for 20% off.
[03:24:03.137 --> 03:24:07.194]  That's SupernaturalSilver.com and like us on Facebook!
[03:24:15.393 --> 03:24:20.555]  Well, I'm not the kind to kiss and tell, but I've been seen with Farrah.
[03:24:20.615 --> 03:24:26.218]  Well, the great thing about the Alex Jones Show, you never know who's going to drop on by the studio.
[03:24:26.338 --> 03:24:34.401]  You may have heard and seen the trailer of Amerageddon, the movie that Alex Jones has a pretty big role in as an evil senator.
[03:24:34.842 --> 03:24:37.383]  Well, I've got sitting next to me, not Leanne McAdoo,
[03:24:38.143 --> 03:24:46.353]  But Gary Haven, the writer and producer of Amerigheddon, just dropped by and so he decided to come in and we're going to spend the next half hour with him.
[03:24:46.373 --> 03:24:47.334]  We're going to take your phone calls.
[03:24:47.394 --> 03:24:53.542]  I got Kevin in Florida, Antoine in California, Wayne in Kansas, Austin in Oklahoma.
[03:24:53.962 --> 03:24:54.543]  That's interesting.
[03:24:54.643 --> 03:24:55.544]  And Jerome in Texas.
[03:24:56.044 --> 03:25:00.048]  And we'll take more calls as we go along through the rest of the fourth hour.
[03:25:00.689 --> 03:25:09.658]  But it was interesting, I was talking to Gary back in the conference room that we have, sort of our green room, and he was talking about some interesting things that are going on with North Korea.
[03:25:10.519 --> 03:25:18.482]  I don't know if you've been watching or paying attention to that, but there is some saber-rattling going on amongst all the Trump hoopla that's going on in the United States.
[03:25:19.162 --> 03:25:31.285]  And oh, before we go to that and start talking about that, I want to just give a quick plug to in the Fed Facebook group who played that last video or who produced that last video that we that we just played about Donald Trump.
[03:25:31.766 --> 03:25:32.366]  And I think
[03:25:33.206 --> 03:25:37.008]  You know, you can't deny the crowds that Donald Trump is getting.
[03:25:37.489 --> 03:25:38.329]  Same as Bernie Sanders.
[03:25:38.369 --> 03:25:39.330]  He's getting good crowds.
[03:25:40.611 --> 03:25:42.232]  The crowds are crickets for everybody else.
[03:25:42.252 --> 03:25:44.353]  Ted Cruz is getting some crowds, but not like Donald.
[03:25:45.074 --> 03:25:45.934]  Not like Sanders.
[03:25:46.134 --> 03:25:48.436]  Hillary, they get smaller and smaller.
[03:25:48.516 --> 03:25:50.097]  Rubio, they get smaller and smaller.
[03:25:50.117 --> 03:25:51.158]  I mean, what do you think's going on?
[03:25:51.858 --> 03:25:54.202]  You know, Trump's a mess, right?
[03:25:54.543 --> 03:25:56.085]  But he's his own mess.
[03:25:56.125 --> 03:25:59.270]  He's not bought and paid for by the elite, the establishment.
[03:25:59.891 --> 03:26:02.355]  And the reality is people are waking up.
[03:26:02.696 --> 03:26:04.299]  They want their country back.
[03:26:05.260 --> 03:26:13.447]  And Trump is somebody who gives us hope that we could have a leader that will actually stand for us and not for the establishment.
[03:26:13.787 --> 03:26:15.729]  And I think help get government out of the way.
[03:26:17.110 --> 03:26:18.671]  I see that as being the biggest problem.
[03:26:18.691 --> 03:26:20.152]  People think the government's there to help you.
[03:26:20.453 --> 03:26:20.893]  They're not.
[03:26:21.073 --> 03:26:23.555]  They get in the way of everything.
[03:26:23.715 --> 03:26:24.836]  They got in the way in Katrina.
[03:26:24.876 --> 03:26:29.140]  People were trying to send water to these people and the government was getting in the way saying, no, you can't send people water.
[03:26:29.760 --> 03:26:31.582]  But come on, it's water.
[03:26:32.267 --> 03:26:35.909]  You know, the government gets in the way of giving people water when they need water.
[03:26:35.929 --> 03:26:36.650]  Okay?
[03:26:36.870 --> 03:26:37.790]  That's the government.
[03:26:38.171 --> 03:26:39.852]  And that was a George Bush administration.
[03:26:40.252 --> 03:26:40.512]  Okay?
[03:26:41.373 --> 03:26:42.674]  Barack Obama wasn't any better.
[03:26:42.694 --> 03:26:45.896]  I mean, these people, they get in the way.
[03:26:46.156 --> 03:26:47.737]  And the government keeps getting bigger and bigger.
[03:26:47.997 --> 03:26:49.158]  We need smaller government.
[03:26:49.418 --> 03:26:51.999]  We have the technology now to communicate.
[03:26:53.180 --> 03:26:54.361]  Pretty instantaneously.
[03:26:54.621 --> 03:26:59.503]  Just since I've gotten here, the news, I mean, we are on like, if it's two days old, it's old.
