[00:00:03.110 --> 00:00:04.051]  We're live.
[03:39:14.117 --> 03:39:20.359]  The crony capitalists or whatever will come in and they'll put everybody else out of business and you wind up with Coke or Pepsi.
[03:39:20.359 --> 03:39:20.920]  Exactly.
[03:39:20.920 --> 03:39:22.480]  Glenn or Erdogan.
[03:39:22.480 --> 03:39:23.801]  Which one do you want?
[03:39:23.801 --> 03:39:25.201]  You're on the worldwide caliphate.
[03:39:25.201 --> 03:39:26.842]  Well, I don't want a worldwide caliphate.
[03:39:27.142 --> 03:39:29.525]  And you know, David, it's much more complex than that, as we know.
[03:39:29.525 --> 03:39:32.308]  And it's much more complex than that in Turkey.
[03:39:32.308 --> 03:39:36.712]  And I'm afraid that over the years, our government has been supporting Fethullah Gulen.
[03:39:36.712 --> 03:39:48.025]  As you say, rightly, the Turks have requested that Fethullah Gulen be extradited back to Turkey to stand trial for his crimes in partaking in this coup.
[03:39:49.586 --> 03:39:58.253]  And as of now, we're about a month after the coup, it doesn't look like anything has been done to move that forward very much.
[03:39:58.253 --> 03:40:02.377]  There have been some exchanges of papers between our governments.
[03:40:02.377 --> 03:40:02.777]  The U.S.
[03:40:02.777 --> 03:40:07.060]  government says they're not seeing any evidence that links him to the coup.
[03:40:07.060 --> 03:40:15.947]  I guess this will play out over time, but it has led to a very angry populace in Turkey because they're comparing this.
[03:40:15.947 --> 03:40:18.530]  I just got off the phone before I came over here to talk to you today.
[03:40:19.190 --> 03:40:22.771]  I was talking with a friend in Turkey and he said, you know, this is our 9-11.
[03:40:22.771 --> 03:40:25.572]  Many people in Turkey are viewing this as a 9-11 event.
[03:40:25.572 --> 03:40:33.675]  And what if it had been Osama Bin Laden staying in Turkey after 9-11?
[03:40:33.675 --> 03:40:41.298]  Wouldn't you want to at least have him under some sort of watch or in jail until this issue had been resolved?
[03:40:42.518 --> 03:41:12.298]  Declared in our extradition treaty allows for that allows for detention for up to 60 days of people that have been involved in these types of coup attempts So it's led to tremendous strain between our two governments as you say in Sir lick was a nuclear air base run by NATO I have on good authority that our nuclear weapons have been removed from in Sir lick and have gone to either Bulgaria or Romania and I don't think our foreign policy in this regard us foreign policy has done us very well
[03:41:13.258 --> 03:41:14.979]  They're telling you that they're removed by who?
[03:41:14.979 --> 03:41:15.440]  By the U.S.
[03:41:15.440 --> 03:41:16.340]  government?
[03:41:16.340 --> 03:41:17.961]  Yeah.
[03:41:17.961 --> 03:41:20.582]  Thankfully.
[03:41:20.582 --> 03:41:24.824]  So we look at this and you're talking about the extradition requests.
[03:41:24.824 --> 03:41:29.367]  There was a formal request finally made two days ago by Turkey to the State Department.
[03:41:29.367 --> 03:41:33.209]  We had Joe Biden talk about it and say, well, you know, we don't really see anything there.
[03:41:33.209 --> 03:41:34.810]  So I don't think they're going to do that because
[03:41:35.731 --> 03:41:43.408]  You've got not only the pay-to-play corruption that we see just rampant in Washington, with Hillary Clinton being the poster child for that.
[03:41:44.042 --> 03:41:45.902]  But you also have essentially a pay-to-stay.
[03:41:45.902 --> 03:41:49.783]  I mean, this is a guy you had when he first came into the country.
[03:41:49.783 --> 03:42:01.565]  He had people who opposed him being here, who were concerned about his connections to radical Islam, and yet you had people within the CIA who wrote him letters who got him to stay here.
[03:42:01.565 --> 03:42:07.726]  But let's talk about what's going on with the schools, and let's talk about what's happening with your film first.
[03:42:07.726 --> 03:42:09.866]  Let's talk about that, and then let's talk about what's going on with the schools.
[03:42:09.866 --> 03:42:13.507]  Tell us about the screenings that you've got coming up, I think, starting this weekend?
[03:42:13.907 --> 03:42:14.407]  Sure.
[03:42:14.407 --> 03:42:20.550]  We've started having what we call a Texas screenings because a lot of this film takes place in Texas.
[03:42:20.550 --> 03:42:25.132]  The largest chain of these Gulen schools are here in Texas.
[03:42:25.132 --> 03:42:27.033]  But it is a national problem.
[03:42:27.033 --> 03:42:28.073]  It is a national problem.
[03:42:28.073 --> 03:42:29.154]  It's happening all across the country.
[03:42:29.154 --> 03:42:30.915]  They're in 26 states in our country.
[03:42:30.915 --> 03:42:38.218]  They just opened, I think this happened just in the past month, they've opened a new school on Nellis Air Force Base.
[03:42:39.098 --> 03:42:43.540]  Um, which I just don't understand at all, you know, given what we know about this group now.
[03:42:43.540 --> 03:42:48.021]  Why would the Air Force allow a ghoul and run charter school on an Air Force base?
[03:42:48.021 --> 03:42:48.681]  Very strange.
[03:42:48.681 --> 03:42:54.263]  And they operate as explicitly religious schools elsewhere in the world, but not here, so they can get the money here.
[03:42:54.263 --> 03:42:54.763]  Exactly.
[03:42:54.983 --> 03:43:00.045]  And I understand why people, look, I want to see parents making choices in education.
[03:43:00.045 --> 03:43:02.645]  I want to see them taking over their children's education.
[03:43:02.645 --> 03:43:13.989]  It's becoming essentially impossible within the government school system because the control of education has transferred up the chain of command from local schools to state control to federal control.
[03:43:14.469 --> 03:43:18.892]  So that you don't really have any control of what's going on within the school structure.
[03:43:18.892 --> 03:43:20.773]  So they're looking for other alternatives.
[03:43:20.773 --> 03:43:23.954]  But I think we're jumping out of the frying pan into the fire.
[03:43:23.954 --> 03:43:31.498]  Many conservatives are looking at the government school system and saying, I don't want my kids being taught by secular humanists who hate Christianity.
[03:43:31.498 --> 03:43:36.481]  Then we're going to have them taught by people who want to establish a worldwide caliphate based out of Turkey.
[03:43:36.761 --> 03:43:39.223]  I mean, you know, this is the situation.
[03:43:39.223 --> 03:43:40.484]  We have to look at this.
[03:43:40.484 --> 03:43:48.589]  Again, going back to the dichotomy that we have, it's not always the solutions that are offered to us are really the ones that we really ought to be seriously considering.
[03:43:48.589 --> 03:43:49.790]  Well, and you're right.
[03:43:49.790 --> 03:43:56.855]  You know, parents are looking for alternatives, and there has been this charter movement in our country for the 20 years or so.
[03:43:56.855 --> 03:44:03.720]  What we're seeing, and what we've seen in the research that we did for this film, is there is a trend line away from the parent-involved single charters
[03:44:04.480 --> 03:44:04.881]  That's right.
[03:44:24.222 --> 03:44:39.697]  It starts out like a small business, starts out with some parents coming in and say, let's create a charter school, and then they get taxpayer money for that, but then the rules are established, and the wise guys, and the crony capitalists will come in, or the foreign influences will come in and say,
[03:44:40.277 --> 03:44:48.263]  Oh, here's the rules, and here's how we can take this over, just like we would come in with a big box retailer and drive out all the mom and pops that are there.
[03:44:48.263 --> 03:44:49.584]  And that's essentially what we're seeing.
[03:44:49.584 --> 03:44:55.669]  And whenever you've got that kind of concentration and government subsidization of something, you're always going to invite corruption.
[03:44:55.669 --> 03:44:57.250]  It's going to be hard to keep that out of there.
[03:44:57.250 --> 03:44:57.790]  Exactly.
[03:44:57.790 --> 03:44:59.211]  And that's what the film goes into.
[03:44:59.211 --> 03:45:03.915]  Killing Ed really looks at the worst case scenario of a very lightly regulated system.
[03:45:04.535 --> 03:45:06.357]  And it also looks at the political corruption.
[03:45:06.357 --> 03:45:17.746]  You say, you know, you mentioned that the Clinton Foundation, not only the Clinton Foundation, but Hillary Clinton's campaign and a PAC set up by Hillary Clinton, have all received money from the Gulen movement.
[03:45:17.746 --> 03:45:22.449]  I don't think they're supposed to, but nobody's really looking after our laws in that regard.
[03:45:22.449 --> 03:45:23.230]  Nobody enforces the law.
[03:45:23.750 --> 03:45:40.076]  But we also see in the film many, many trips that have been taken by politicians, senators, all the way down to local sheriffs, state officials, and they've, you know, hundreds and hundreds of these trips and politicians have gone on these trips funded by Gulen non-profits.
[03:45:40.076 --> 03:45:42.057]  Not only do they operate charter schools,
[03:45:42.717 --> 03:45:57.939]  They operate many hundreds of non-profit organizations throughout our state, throughout our country, and those have been very corrosive in our political process, and they have led to campaign donations to all types of people, and you'll see a list of them in the film.
[03:45:57.939 --> 03:45:59.300]  It's quite remarkable.
[03:45:59.761 --> 03:46:08.347]  Of course, they're also involved in kickbacks to construction companies and other things like kickbacks to teachers who come in abusing the H-1B visa program.
[03:46:08.347 --> 03:46:13.811]  Supposedly, we can't find teachers in this country, so we have to import them from Turkey.
[03:46:13.811 --> 03:46:20.556]  And they, as we've seen as your documentary shows, they're getting considerably more money than domestic teachers are.
[03:46:20.896 --> 03:46:21.556]  Well, that's right.
[03:46:21.556 --> 03:46:32.782]  One of the scams of the Gulen movement is to bring in many hundreds, if not thousands, of followers of Imam Gulen on H1B visas from Turkey and Central Asia.
[03:46:32.782 --> 03:46:36.524]  These teachers are paid a prevailing wage under our immigration law.
[03:46:36.524 --> 03:46:38.885]  But what happens, and we have it documented in the film,
[03:46:39.865 --> 03:46:49.913]  Uh, all of those people that are followers of Gulen that are coming in to teach at these schools are made to swear that they're going to follow something called a Tuzuk, which is essentially their bylaws.
[03:46:49.913 --> 03:46:56.458]  And what that means is they get paid only a certain fraction of what they're required by our law to get, and the rest of that money, uh,
[03:46:57.699 --> 03:47:01.762]  You know, it goes back to the non-educational purposes of the Gulen movement.
[03:47:01.762 --> 03:47:06.065]  So it's really a scam in a lot of different ways, and I don't think many people know this story.
[03:47:06.065 --> 03:47:07.846]  It's been quite under-reported.
[03:47:07.846 --> 03:47:13.209]  Let's talk a little bit about the pushback that you're starting to get here in this area, because we've got an attorney.
[03:47:13.209 --> 03:47:16.372]  You sent me his Facebook post, Jim Harrington.
[03:47:16.372 --> 03:47:19.594]  Talk about that post that he put out and who he is and why he would oppose you.
[03:47:20.895 --> 03:47:28.119]  Well, we've noticed that we've had a tremendous amount of difficulty in Texas getting anything about this film published.
[03:47:28.119 --> 03:47:41.507]  We started releasing this film in February this year, and my marketing guys and PR people have worked since February just to get a paragraph in the press and large media markets here, and we have had no luck whatsoever.
[03:47:41.507 --> 03:47:43.228]  It's been quite amazing.
[03:47:43.228 --> 03:47:47.691]  We'd heard that there were people making statements that the film was Islamophobic,
[03:47:48.811 --> 03:47:54.333]  Or that I was paid by the Erdogan government to make this film.
[03:47:54.333 --> 03:48:07.838]  And so, you know, there's an example here by this gentleman, Jim Harrington, who is a well-known civil rights lawyer here in Texas, who is a very strong adherent and believer in the Gulen movement.
[03:48:07.838 --> 03:48:10.419]  As far as I know, he's been to Turkey with them.
[03:48:10.419 --> 03:48:15.540]  He's lectured at many of the Gulen-sponsored conferences that they hold around the country.
[03:48:15.540 --> 03:48:17.181]  He's even published a book
[03:48:17.821 --> 03:48:25.067]  About Gulen's trial in Turkey for sedition when Gulen was trying to overthrow the Turkish government.
[03:48:25.067 --> 03:48:27.869]  I believe with the help and the assistance of the Gulen movement.
[03:48:27.869 --> 03:48:39.718]  So he's published something on our film's Facebook page saying that I was totally funded by the PR firm in London of Erdogan or the Erdogan government.
[03:48:39.718 --> 03:48:41.260]  I can tell you that's a total lie.
[03:48:41.900 --> 03:48:46.322]  That's something that is a ghoulin' talking point, and this is their motive.
[03:48:46.322 --> 03:48:49.564]  If you seek to criticize them, they're going to try to silence you.
[03:48:49.564 --> 03:48:50.044]  Yes.
