[00:00:05.091 --> 00:00:05.852]  You've got it.
[03:34:47.457 --> 03:34:48.398]  Thank you for having me.
[03:34:49.531 --> 03:34:50.312]  Good to have you here.
[03:34:50.372 --> 03:34:51.694]  I'm a big fan of your videos.
[03:34:52.155 --> 03:34:59.005]  Now I want to get into the technical details of what's happening over at YouTube with their new censorship program, the whole limited state thing.
[03:34:59.546 --> 03:35:02.490]  But first I want to get into the overarching agenda.
[03:35:02.510 --> 03:35:05.815]  We had Julian Assange no less earlier today
[03:35:06.375 --> 03:35:07.936]  Tweet this, I'm going to read it.
[03:35:08.276 --> 03:35:12.918]  This is where young men, not on the left, are now getting their social or political education.
[03:35:13.258 --> 03:35:16.960]  This includes people like, at Prison Planet, he also mentioned you of course.
[03:35:17.300 --> 03:35:28.265]  He's talking about people going to YouTube, people getting their commentary, their information, from video content, not necessarily from written content.
[03:35:28.285 --> 03:35:30.346]  He went on to say, while the US left,
[03:35:30.946 --> 03:35:43.694]  That was Julian Assange in a tweet earlier today.
[03:35:44.214 --> 03:35:51.999]  You know, Carl, I joked a few months ago that YouTube was becoming a right-wing safe space because the left just can't compete on there.
[03:35:52.039 --> 03:35:53.600]  You've made videos about that in the past.
[03:35:53.620 --> 03:35:54.681]  They get downvoted.
[03:35:55.001 --> 03:35:58.523]  Their videos either get no traction or they get completely trashed.
[03:35:59.142 --> 03:36:07.606]  Of course, you know, it's far easier to spit out a virtue signaling tweet than to actually take the time to script, dictate and edit a 10 minute YouTube video.
[03:36:08.126 --> 03:36:23.233]  So the question is, you know, how much of this censorship when it comes to YouTube is down to Google compensating for the left's laziness and their failure to resonate with an audience, particularly, you know, particularly a younger audience on YouTube,
[03:36:23.933 --> 03:36:33.799]  I think a lot of it is down to laziness because it's a lot easier to virtue signal on Twitter than to actually sit down and craft a YouTube video that's going to resonate with people.
[03:36:34.880 --> 03:36:40.663]  I think that a lot of it is really on the fiscal side as far as Google itself is concerned.
[03:36:41.364 --> 03:36:50.810]  I think they're legitimately worried about advertisers going elsewhere, but the thing is they're not going to be able to get any of those advertisers back just by pretending to be moral.
[03:36:50.870 --> 03:36:52.971]  Everyone knows that ultimately it's about the money.
[03:36:53.712 --> 03:36:57.014]  If they didn't have a problem with the ad companies, they probably wouldn't censor anything.
[03:36:57.034 --> 03:36:58.175]  They probably wouldn't care.
[03:36:58.215 --> 03:37:03.739]  They'd put anything on YouTube and allow it to be there so long as it was making them a paycheck.
[03:37:04.871 --> 03:37:10.417]  In so far as that's concerned, I don't think it's really pressure from the left so much as on a fiscal level.
[03:37:10.457 --> 03:37:13.681]  The pressure from the left appears to be brought to bear.
[03:37:14.101 --> 03:37:16.303]  They're going after domain registrars now.
[03:37:16.704 --> 03:37:19.227]  It's not just Google or any Google service.
[03:37:19.247 --> 03:37:21.609]  They've gone after Gab most recently.
[03:37:21.629 --> 03:37:23.611]  They've gone after other sites as well.
[03:37:24.792 --> 03:37:26.054]  Ad firms themselves.
[03:37:26.114 --> 03:37:27.055]  I think what happens
[03:37:27.874 --> 03:37:32.655]  Is that some some group of authoritarian leftists that don't want anyone to have a good time.
[03:37:32.715 --> 03:37:33.756]  They don't have good ideas.
[03:37:33.776 --> 03:37:35.636]  They're like, oh, we can't compete with anybody.
[03:37:36.016 --> 03:37:37.997]  We need to lean on the advertisers.
[03:37:38.357 --> 03:37:41.298]  So they use the advertisers, I think, as a form of middleman.
[03:37:41.798 --> 03:37:45.439]  And Google has to be aware of this going on.
[03:37:45.459 --> 03:37:47.079]  They have to know that it's going on.
[03:37:47.719 --> 03:37:53.341]  But they're kind of stymied in their ability to respond because they're like, well, we don't want to lose even more money, I suppose.
[03:37:55.123 --> 03:37:56.284]  Yeah, it's interesting, isn't it?
[03:37:56.304 --> 03:38:00.528]  I mean, I just don't see that many successful left-wing commentators on YouTube.
[03:38:00.549 --> 03:38:08.116]  Of course, they still have a huge traffic on the late-night comedy shows, but in terms of independent content creators, they're just pathetic.
[03:38:08.156 --> 03:38:11.079]  They get owned every single time, and I think that's part of it.
[03:38:11.700 --> 03:38:14.743]  Even like Vice and New York Times came out a couple of months ago and said,
[03:38:15.283 --> 03:38:16.803]  Basically said, yeah, I was right.
[03:38:16.943 --> 03:38:20.984]  The right or libertarians or whoever are completely dominating YouTube.
[03:38:21.004 --> 03:38:24.745]  So I think it is a part of the motivation behind wanting to censor it.
[03:38:25.065 --> 03:38:26.926]  Just getting into the technical details.
[03:38:27.706 --> 03:38:30.366]  Of course, we had this announcement from Google last week.
[03:38:30.406 --> 03:38:34.987]  I believe they would censor offensive or controversial content, which of course is totally subjective.
[03:38:35.527 --> 03:38:37.168]  They introduced this limited state.
[03:38:37.208 --> 03:38:42.189]  Just explain what limited state means and what kind of videos are being censored right now.
[03:38:43.365 --> 03:38:53.575]  Yeah, as far as I can tell from the list of limited state videos, 90% of them are things that technically do breach the TOS, so I'm not even sure why they're retaining it on the platform.
[03:38:53.615 --> 03:38:58.900]  But then you've got the problematic group, which is stuff that doesn't violate the TOS.
[03:38:59.000 --> 03:39:00.382]  Well, why is it in limited state?
[03:39:00.402 --> 03:39:01.323]  It should just be there.
[03:39:01.343 --> 03:39:05.507]  If they're worried about it, then there should be a public debate over the actual content.
[03:39:05.967 --> 03:39:06.808]  I don't even think
[03:39:07.856 --> 03:39:18.111]  To your mention of like the left online, there are people on the actual left as opposed to like, you know, Hillary Clinton, neoliberal or something.
[03:39:18.823 --> 03:39:25.849]  That have made it, they're going to get censored too because they actually respond to some of these so-called offensive content too.
[03:39:26.330 --> 03:39:28.852]  They're just oblivious to this fact for the most part.
[03:39:29.613 --> 03:39:34.257]  But what it is, Limited State is all about trying to hide things away and it simply won't work.
[03:39:34.317 --> 03:39:36.098]  It's already not worked.
[03:39:36.338 --> 03:39:41.903]  Some of these users posted stats on the videos that they had had moved to Limited State.
[03:39:41.943 --> 03:39:43.705]  Some of it was Black Pigeon Speaks.
[03:39:44.338 --> 03:39:46.699]  Not against TOS, not even really out there.
[03:39:46.780 --> 03:39:50.002]  I think one of the videos is kind of out there, the other two, not really.
[03:39:50.022 --> 03:39:51.022]  They were pretty mundane.
[03:39:51.462 --> 03:39:53.904]  Swan of 2ELENA, I believe, and others.
[03:39:54.782 --> 03:40:03.464]  And when the content gets censored like that, somebody slaps it on a list somewhere, and other people think, wow, well it must be cool because it's been put in a limited state.
[03:40:03.504 --> 03:40:08.765]  The Streisand effect kicks in, all of a sudden a hundred times more people are watching it.
[03:40:09.065 --> 03:40:22.868]  They just simply can't interact with it on YouTube, and that's, I think it's YouTube's plausible deniability at play there, where they don't really care per se if the material is there, but they're trying to appease those same leftists, and so they're like, oh,
[03:40:23.308 --> 03:40:26.052]  Well, yeah, it'll spread around far further.
[03:40:26.392 --> 03:40:30.698]  We don't really care, though, because all these NGOs that we're working with, they'll be appeased.
[03:40:30.978 --> 03:40:33.601]  People will just spread it around off of Google services.
[03:40:33.681 --> 03:40:34.783]  So it's all good, I guess.
[03:40:36.351 --> 03:40:45.013]  Yeah, it was interesting because I think one of those videos, and I didn't watch it all, but it was basically a woman in her living room from Finland or somewhere talking about the migrant crisis.
[03:40:45.553 --> 03:40:50.294]  That was one of them that was limited to say, this is like, oh, this is the most shocking, controversial thing.
[03:40:50.694 --> 03:40:53.715]  Literally some woman sat in front of a webcam talking about things.
[03:40:54.075 --> 03:40:57.956]  But like you said, you know, it gives them that Streisand effect.
[03:40:58.036 --> 03:40:58.936]  It makes it illicit.
[03:40:58.996 --> 03:41:00.556]  It gives it this illicit cachet.
[03:41:00.916 --> 03:41:04.017]  I thought they would deal with that by just banning a whole range of things.
[03:41:04.837 --> 03:41:05.017]  Right.
[03:41:05.097 --> 03:41:09.860]  As of this moment, it seems to be quite limited, the actual number of videos that they've censored in that way.
[03:41:09.900 --> 03:41:12.362]  So, you know, maybe it's just a token measure.
[03:41:13.692 --> 03:41:16.814]  Yeah, I wanted to move on though because, you know, we're short on time.
[03:41:17.114 --> 03:41:30.161]  The whole moral panic over white supremacism, fascism, we had Calgary police, I saw you talking about this the other day, they put out a list of potential characteristics for parents whose children might be prone to joining racist hate groups.
[03:41:30.781 --> 03:41:37.405]  One of them was literally listening to heavy metal music and you made the connection, the comparison,
[03:41:38.025 --> 03:41:47.269]  How it's completely flipped, like back in the day it was the evangelicals, it was the Christian right that created this whole panic over, you know, satanic messages embedded in rock music.
[03:41:47.569 --> 03:41:51.771]  So it seems to have completely flipped where the so-called progressives are now the Puritans, right?
[03:41:53.084 --> 03:41:53.704]  Exactly.
[03:41:53.724 --> 03:41:59.008]  I expect them to start burning albums, or something like that, or literally burning books.
[03:41:59.408 --> 03:42:13.356]  Like, you know, ten years ago we're talking about good, pious, generally right-leaning at least, Christian individuals are like, Harry Potter doesn't belong in the library, Harry Potter doesn't belong, you know, Lord of the Rings or something doesn't belong in the school.
[03:42:13.757 --> 03:42:14.357]  Why is it there?
[03:42:14.397 --> 03:42:15.498]  It's offensive to us.
[03:42:15.538 --> 03:42:17.439]  So we must suppress it because it's offensive.
[03:42:17.779 --> 03:42:21.266]  It's the same thing that they're saying now, it's just different people saying it.
[03:42:21.727 --> 03:42:30.423]  But I think part of it is, uh, those, some millennials, not all, like I'm a millennial myself, but some, or I should say many,
[03:42:31.323 --> 03:42:41.192]  They've done what the people who stood against the reigning culture in maybe the 80s did, which is they got older, they got more boring, and now they're moralistic.
[03:42:41.592 --> 03:42:44.435]  But they've been imprinted on differently from past generations.
[03:42:44.495 --> 03:42:58.167]  Back then it was, you listen to Iron Maiden and Ozzy, you must be a Satanist, you must be worshipping the devil, we gotta look out about you, probably put you through therapy, certainly shouldn't let you speak freely because it's so offensive and it'll cause crime and all these things.
[03:42:58.727 --> 03:42:59.928]  Now they say the same thing.
[03:42:59.988 --> 03:43:05.692]  The Calgary police, as you pointed out, they come out and they say, loud angry rock music makes you a Nazi.
[03:43:05.772 --> 03:43:12.897]  So if they're listening to literal anarcho-punk, something that communists would listen to, that also makes them a Nazi.
[03:43:13.657 --> 03:43:22.123]  And I think the average person, if they saw it phrased differently, if they're getting this report from the old guard legacy media, they might just gobble it down.
[03:43:22.603 --> 03:43:28.167]  But if they hear somebody online, and this is I think what they're worried about, satirizing the fact that it's so dumb,
[03:43:28.886 --> 03:43:31.093]  Then they say, oh yeah, of course it's dumb.
