[00:00:09.617 --> 00:00:10.558]  Another time.
[03:44:28.523 --> 03:44:33.026]  Then we're going to hop on the 37, which is apparently where a lot of this traffic is.
[03:44:33.266 --> 03:44:34.486]  It's the main evacuation zone.
[03:44:34.506 --> 03:44:36.688]  37 is the main evacuation zone.
[03:44:40.080 --> 03:44:53.906]  Yeah, so we're heading towards 37 right now, and then we're going to head into the belly of Hurricane Harvey, and we're going to see what people are doing, if people are really evacuating like they've been told, if people are hunkering down.
[03:44:54.066 --> 03:44:55.807]  People we already know are raiding the spurs.
[03:44:56.347 --> 03:44:57.227]  So we're going to see all that.
[03:44:57.247 --> 03:45:00.829]  We'll see if we can see the FEMA response, whether it be good or bad.
[03:45:00.869 --> 03:45:03.090]  I know that President Trump has been really preparing for this.
[03:45:03.470 --> 03:45:07.692]  I can't remember during Hurricane Sandy or Hurricane Katrina
[03:45:08.630 --> 03:45:20.360]  Maybe you can remember this, but I don't remember any other president doing as much action prior to the actual hurricane, prior to the devastation that the weather is going to bring that President Trump has been drawing attention to.
[03:45:21.180 --> 03:45:22.601]  I've never seen that before in the past.
[03:45:22.681 --> 03:45:23.582]  Obama didn't really do it.
[03:45:23.602 --> 03:45:24.583]  I don't think Bush did it.
[03:45:25.003 --> 03:45:28.086]  You can see what happened with Sandy and Katrina just for proof of that.
[03:45:28.106 --> 03:45:31.769]  And by the way, Obama did nothing for Hurricane Sandy.
[03:45:32.209 --> 03:45:33.210]  But that was okay.
[03:45:33.550 --> 03:45:35.692]  But Trump hasn't done enough, even though it hasn't hit yet.
[03:45:35.932 --> 03:45:36.973]  That's the new talking point.
[03:45:38.737 --> 03:45:45.401]  Yeah, so we'll see what the response is like from FEMA, if they really need to get involved, if it's that devastating.
[03:45:45.581 --> 03:45:46.982]  Oh, they're going to need to get involved.
[03:45:47.182 --> 03:45:49.623]  Dude, that is a fast-moving big hurricane.
[03:45:50.784 --> 03:45:52.265]  Three inches puts Houston underwater.
[03:45:52.285 --> 03:45:53.826]  We're talking 35, 40 inches.
[03:45:54.086 --> 03:45:55.647]  This is going to be a disaster.
[03:45:57.366 --> 03:46:06.392]  You know, and to the point that you were saying earlier, if you live in downtown Austin and there was some sort of a big event and you had to get out of the city, good luck!
[03:46:06.493 --> 03:46:10.956]  You're not going anywhere because they have you bottlenecked onto three bridges.
[03:46:10.996 --> 03:46:13.458]  There's only three bridges you can get over the water with.
[03:46:13.478 --> 03:46:23.745]  So, you know, this is the type of thing that makes people realize how fragile society really can be in the midst of a big event, especially when you're in a big city like Austin and people try to get out.
[03:46:24.005 --> 03:46:25.106]  You're not going anywhere, buddy.
[03:46:25.126 --> 03:46:25.606]  You're stuck.
[03:46:25.626 --> 03:46:26.547]  You better be prepared.
[03:46:26.949 --> 03:46:31.770]  And you know, I said this the other day, Alex, and this is sad, but I think it's true.
[03:46:31.790 --> 03:46:35.852]  I think that we are going to see some serious devastation from this hurricane.
[03:46:35.892 --> 03:46:38.072]  I think it's going to hit Corpus Christi hard tonight.
[03:46:38.352 --> 03:46:40.293]  I think it's going to hit Houston hard tomorrow.
[03:46:40.593 --> 03:46:44.594]  And then I think it's going to hit Louisiana hard on Sunday.
[03:46:44.714 --> 03:46:45.174]  Exactly.
[03:46:45.194 --> 03:46:47.275]  Despite the fact we say this, and I get it too.
[03:46:47.895 --> 03:46:54.400]  Because you don't believe it and all of a sudden the little streams in Austin, we're not even by the coast, go up and like, it's barely rushing, suddenly it is rushing.
[03:46:54.760 --> 03:46:56.342]  Don't drive across streams.
[03:46:56.822 --> 03:46:57.723]  Stay in your house.
[03:46:58.143 --> 03:46:59.064]  Get to high ground.
[03:46:59.384 --> 03:47:00.285]  Hundreds are going to die.
[03:47:00.725 --> 03:47:03.147]  If people don't listen, thousands or hundreds die each time.
[03:47:03.447 --> 03:47:09.572]  This is a big, fat storm full of water, dumping, they're saying, minutes, you know, inches a minute.
[03:47:10.012 --> 03:47:17.499]  And so, this is going to hit Texas hard, and we need to pray for folks, but people need to get to high ground, and they do need to evacuate.
[03:47:17.519 --> 03:47:26.768]  In fact, I told you guys this morning, I didn't know who was going to go, I just said, pick a hotel 50 miles from the coast, don't be down there low in that area, do whatever you want.
[03:47:26.808 --> 03:47:28.970]  You're driving along in my Ford truck, it looks pretty slick doesn't it?
[03:47:29.030 --> 03:47:30.852]  I've had that truck for like 7 years, it's an awesome truck.
[03:47:31.292 --> 03:47:39.856]  The point is, is that you need to be there, be safe, just show the stores, show the people, do the reports live in the stores at night, show the folk, but be safe.
[03:47:39.916 --> 03:47:40.416]  Okay, Owen?
[03:47:41.216 --> 03:47:43.457]  Well, InfoHouse is going to have the coverage of this, Alex.
[03:47:43.477 --> 03:47:44.538]  We're going to be boots on the ground.
[03:47:44.558 --> 03:47:45.298]  We're going to be fearless.
[03:47:45.318 --> 03:47:47.539]  We're going to do exactly what our audience expects from us.
[03:47:47.939 --> 03:47:51.161]  But just on a closing note, I do agree with you.
[03:47:51.201 --> 03:47:53.322]  I think there's going to be some serious devastation with this.
[03:47:53.382 --> 03:47:53.782]  However,
[03:47:54.511 --> 03:47:58.796]  Sadly, I think that this can be used as a good time for America to unify.
[03:47:58.816 --> 03:48:01.339]  You know, to remember that we're all one country.
[03:48:01.359 --> 03:48:02.701]  We're all together in this.
[03:48:03.423 --> 03:48:11.288]  That's my next point.
[03:48:11.308 --> 03:48:12.688]  Did you know liberals everywhere?
[03:48:12.708 --> 03:48:14.890]  I saw this from Paul earlier and I couldn't believe it.
[03:48:14.910 --> 03:48:15.590]  I just searched it.
[03:48:16.030 --> 03:48:21.473]  Tens of thousands of tweets saying kill Texas, kill Florida, kill Louisiana.
[03:48:21.493 --> 03:48:22.874]  They deserve it because they're Republican.
[03:48:23.294 --> 03:48:25.055]  A third of the people are more Democrat.
[03:48:25.095 --> 03:48:26.076]  They are so crazy.
[03:48:26.376 --> 03:48:30.578]  They want everybody to die, the Democrats do, because Texas is Republican.
[03:48:30.918 --> 03:48:31.839]  What the hell?
[03:48:33.444 --> 03:48:36.867]  Well, I think that America is going to come together after this.
[03:48:36.927 --> 03:48:39.750]  I think people are going to come to help the devastation.
[03:48:39.810 --> 03:48:41.411]  And I think Trump's going to come to Texas.
[03:48:42.072 --> 03:48:43.273]  And I think so too.
[03:48:43.293 --> 03:48:47.236]  And I think this will be, even though a devastating sad moment, also a healing moment.
[03:48:47.617 --> 03:48:49.098]  Alex, we just went under a bridge.
[03:48:49.158 --> 03:48:53.402]  There was a digital sign on top of it that said, warning, do not travel south.
[03:48:53.782 --> 03:48:54.763]  Well, we're heading south.
[03:48:55.623 --> 03:48:59.146]  Let's aim that camera right out the front of that Ford Raptor that they're driving.
[03:48:59.166 --> 03:49:05.211]  The great American, big old giant vehicle that Al Gore actually owns one of, but he thinks you shouldn't be able to have one of.
[03:49:05.231 --> 03:49:07.133]  There we go, ladies and gentlemen.
[03:49:07.193 --> 03:49:09.455]  We're in the Ford Raptor.
[03:49:10.036 --> 03:49:11.977]  And hey, show me your crew member, who you got with you.
[03:49:11.997 --> 03:49:12.818]  Go ahead and show folks.
[03:49:13.699 --> 03:49:14.519]  There's Harrison.
[03:49:14.579 --> 03:49:15.881]  Harrison is a great patriot.
[03:49:16.101 --> 03:49:16.841]  Let's talk to Harrison.
[03:49:16.861 --> 03:49:17.862]  I know he's driving it, real quick.
[03:49:18.143 --> 03:49:19.544]  Harrison, give us your take on things.
[03:49:21.628 --> 03:49:22.870]  I gotta agree with Owen.
[03:49:22.930 --> 03:49:24.993]  I lived through a couple hurricanes in Houston.
[03:49:25.013 --> 03:49:27.415]  I grew up in Houston.
[03:49:27.796 --> 03:49:32.842]  After the hurricane hit, I've never seen a neighborhood come together like after a hurricane hit.
[03:49:33.182 --> 03:49:34.384]  Neighbors just getting together.
[03:49:34.404 --> 03:49:36.486]  If you got a big truck, you go drive through the water.
[03:49:36.527 --> 03:49:37.628]  You see if anybody needs help.
[03:49:37.968 --> 03:49:39.010]  Everybody's powers out.
[03:49:39.030 --> 03:49:40.892]  Everybody's just sitting out on the front porch.
[03:49:41.266 --> 03:49:42.026]  We're good to go.
[03:50:05.849 --> 03:50:06.749]  Well said, my friend.
[03:50:06.769 --> 03:50:07.610]  What a great crew member.
[03:50:07.930 --> 03:50:09.270]  A lot of great videos he's put out.
[03:50:09.310 --> 03:50:12.892]  Let's aim that he did Trump's first six months videos that show all the accomplishments.
[03:50:13.172 --> 03:50:14.933]  Let's aim that camera real quick for TV viewers.
[03:50:14.993 --> 03:50:16.653]  Infowars.com forward slash show.
[03:50:16.673 --> 03:50:21.155]  I'm going to skip this break so folks can see as you barrel towards the old hurricane.
[03:50:21.175 --> 03:50:21.555]  Here we go.
[03:50:22.856 --> 03:50:23.756]  Get out in front of the car.
[03:50:23.796 --> 03:50:24.537]  Here we go, folks.
[03:50:24.997 --> 03:50:26.457]  Barreling down the highway towards it.
[03:50:26.517 --> 03:50:27.318]  Be safe, guys.
[03:50:27.738 --> 03:50:31.339]  Listeners, please pray for Harrison and for Owen.
[03:50:31.719 --> 03:50:32.500]  God bless you guys.
[03:50:32.540 --> 03:50:32.920]  Be safe.
[03:50:36.067 --> 03:50:36.507]  All right, there you go.
[03:50:36.527 --> 03:50:37.487]  We're going to skip this break.
[03:50:37.547 --> 03:50:39.488]  Back to Roger Stone for closing comments.
[03:50:39.788 --> 03:50:43.048]  Then closing comments from Mr. Hagman.
[03:50:44.409 --> 03:50:47.369]  I cannot express to listeners enough that we're committed to this fight.
[03:50:48.210 --> 03:50:49.330]  And it's not because we're heroes.
[03:50:49.370 --> 03:50:49.990]  We're not slaves.
[03:50:51.830 --> 03:50:53.471]  And we're going to win.
[03:50:54.971 --> 03:50:58.292]  And I just feel sorry for all the other victims of communism, but we're in one hell of a fight.
[03:50:58.352 --> 03:50:59.552]  Roger Stone, closing comments.
[03:51:01.311 --> 03:51:02.411]  Well, you called it, Alex.
[03:51:03.192 --> 03:51:06.653]  I must admit, this has happened much faster than I thought it would.
[03:51:06.753 --> 03:51:13.835]  I thought that ultimately the left would settle down, particularly as Donald Trump moves the country towards prosperity.
[03:51:15.136 --> 03:51:27.280]  But instead, what we seem to have on our hands is a violent revolution, a violent overthrow of the constitutionally elected government, with half of the media defending it or promoting it.
[03:51:28.520 --> 03:51:33.061]  Uh, it is, uh, all my predictions on TM and TMZ, I stand by.
[03:51:33.781 --> 03:51:36.162]  You are going to have a bloody civil war.
[03:51:36.782 --> 03:51:37.882]  We're not advocating it.
[03:51:38.082 --> 03:51:38.982]  We don't condone it.
[03:51:39.402 --> 03:51:40.162]  We're not for it.
[03:51:40.803 --> 03:51:43.503]  But it's not, we are not the ones provoking it.
[03:51:43.523 --> 03:51:44.023]  Yeah, that's right.
[03:51:44.063 --> 03:51:45.524]  We're not going to take it once they swing.
[03:51:46.864 --> 03:51:47.464]  Why would we?
[03:51:48.144 --> 03:51:53.145]  I mean, I think we're the ones committed to a democratic constitutional system.
[03:51:53.265 --> 03:51:54.925]  And notice we're winning that way.
[03:51:54.945 --> 03:51:55.906]  We're winning.
[03:51:56.126 --> 03:51:57.126]  We're winning that way.
[03:51:57.915 --> 03:52:02.319]  Well, you know, I got contacted by some high-powered lawyers through my lawyers.
[03:52:16.144 --> 03:52:21.770]  And they said, yeah, they're going to indict a Hollywood person that promotes supplements to make it look like they're not going after you.
[03:52:21.910 --> 03:52:23.232]  And they even did it like a month later.
[03:52:23.552 --> 03:52:25.314]  Gwyneth Paltrow, Alex Jones, sold supplements.
[03:52:25.374 --> 03:52:25.755]  Arrest them.
[03:52:26.095 --> 03:52:32.462]  Now they've got the indictments in California to put her in jail for selling mainline supplements that everybody else does.
[03:52:33.556 --> 03:52:35.156]  So they go, oh, we got Paltrow.
[03:52:35.216 --> 03:52:36.137]  Like, we don't know.
[03:52:36.497 --> 03:52:38.537]  Don't they get, like, it's going to come out?
[03:52:39.118 --> 03:52:40.078]  They don't understand.
[03:52:40.098 --> 03:52:44.979]  This isn't like we're blind, like their poor average constituent they're selling crack to.
[03:52:45.379 --> 03:52:46.319]  We are awake.
[03:52:46.379 --> 03:52:47.000]  We are ready.
[03:52:47.040 --> 03:52:48.180]  We're going to win, Roger.
[03:52:49.740 --> 03:53:03.044]  Well, I've just been told that some radical left-wing group has filed a complaint against me with the FBI, claiming that I have threatened members of Congress
[03:53:04.076 --> 03:53:11.079]  When I said that, in my opinion, no member of Congress who voted for impeachment would be safe.
[03:53:11.119 --> 03:53:18.123]  When I said that they would be taking their lives in their own hands, my lawyers will handle this.
[03:53:18.723 --> 03:53:22.205]  Filing a false complaint with the FBI is, of course,
