[00:00:00.289 --> 00:00:01.812]  I don't think so.
[03:36:53.496 --> 03:36:54.737]  And they were keeping an eye on it.
[03:36:54.737 --> 03:37:08.362]  See, if you were actually in a test experiment, right, an experiment of any kind with any drugs, all of us would be going in randomly for so many things that we would have to give them like every couple of days.
[03:37:08.362 --> 03:37:09.642]  They would be monitoring you.
[03:37:09.642 --> 03:37:15.064]  They would be telling you exactly, you know, this is your heart rate and this is the effects you're having.
[03:37:15.064 --> 03:37:17.445]  None of us are going through that, are they?
[03:37:17.445 --> 03:37:18.886]  Nobody, right?
[03:37:18.886 --> 03:37:21.367]  You get the shot, you go home, you think, oh, I've been vaccinated.
[03:37:22.634 --> 03:37:26.260]  Well, we are in a study and I'll talk about that too.
[03:37:26.260 --> 03:37:30.988]  Number six, hydroxychloroquine was praised in 2005 for fighting SARS.
[03:37:30.988 --> 03:37:32.351]  Yes, by Tony Fauci.
[03:37:33.192 --> 03:37:34.193]  And his group.
[03:37:34.193 --> 03:37:40.096]  So severe acute respiratory syndrome, SARS, is caused by a newly discovered coronavirus.
[03:37:40.096 --> 03:37:43.998]  No effective, you know, exposure therapy currently available.
[03:37:43.998 --> 03:37:51.482]  But they did say that chloroquine has strong antiviral effects on SARS-CoV-2 infection of primate cells.
[03:37:51.482 --> 03:38:01.928]  And these inhibitory effects are observed when the cells are treated with this drug either before or after exposure to the virus, suggesting therapeutic advantage.
[03:38:02.822 --> 03:38:03.922]  Interesting, isn't it?
[03:38:03.922 --> 03:38:11.865]  And then also, chloroquine is effective in preventing the spread of SARS-CoV-2 in cell culture.
[03:38:11.865 --> 03:38:13.125]  Isn't that amazing?
[03:38:13.125 --> 03:38:18.987]  And that comes to us right from the ncbi.nih.gov.
[03:38:18.987 --> 03:38:19.967]  There was also, you know,
[03:38:21.468 --> 03:38:33.666]  Throughout the trial, he said that they were able to enroll a diverse population similar to the population that was being infected with SARS at the time and when he was doing his remdesivir trial.
[03:38:33.666 --> 03:38:35.849]  I thought that was kind of interesting too because
[03:38:37.594 --> 03:38:45.340]  I think we don't really understand a lot about how he has been projecting this, wanting this, desiring this for years.
[03:38:45.340 --> 03:38:49.263]  But man, this was his moment and he was wanting it for a very long time.
[03:38:49.263 --> 03:38:52.866]  And not only that, he controls over 3,000 patents.
[03:38:52.866 --> 03:38:55.167]  He also controls who does the studies.
[03:38:55.167 --> 03:39:00.111]  As you noticed in one of the clips, he said the NIH did the study for Remdesivir.
[03:39:00.111 --> 03:39:05.255]  So he actually controls all the studies, the efficacy, the results, the price.
[03:39:05.768 --> 03:39:09.470]  I mean, he's on every single end of this, the NIH.
[03:39:09.470 --> 03:39:17.135]  And then also, of course, Ivermectin, when it won the Nobel Prize, this is what it said about Ivermectin.
[03:39:17.135 --> 03:39:23.798]  It said that it has fundamentally changed the treatment of parasitic diseases.
[03:39:23.798 --> 03:39:31.703]  And the derivative Ivermectin from Avermectin, which is Ivermectin, is used in all parts of the world that are plagued by parasitic disease.
[03:39:32.558 --> 03:39:35.639]  All parts of the world plagued by disease.
[03:39:35.639 --> 03:39:40.040]  Isn't that interesting that they're demonizing this right now to a fault?
[03:39:40.040 --> 03:39:43.201]  I mean, they couldn't demonize it more if they wanted to.
[03:39:43.201 --> 03:39:47.802]  In fact, if you go to the hospital, absolutely no ivermectin or hydroxychloroquine.
[03:39:47.802 --> 03:39:51.503]  Now they've tripled the price to ivermectin and it's difficult to get.
[03:39:51.503 --> 03:39:53.203]  If I were you, I'd pay cash.
[03:39:53.203 --> 03:40:00.385]  If you ever get ivermectin or hydroxychloroquine, do not go through your insurance because people that are prescribing it are getting leaned on
[03:40:00.825 --> 03:40:01.585]  Because of this.
[03:40:01.585 --> 03:40:07.587]  And so I would absolutely pay cash so it does not go through the insurance companies.
[03:40:07.587 --> 03:40:13.350]  And speaking of insurance companies, number seven, insurance company Boone.
[03:40:13.350 --> 03:40:22.453]  I was talking with Dr. David Martin and let me just tell you, he is in charge of the largest risk assessment, financial risk assessment company in the world.
[03:40:22.453 --> 03:40:26.694]  And so, of course, he's going to look at the insurance life insurance payout numbers in 2020.
[03:40:26.694 --> 03:40:26.854]  Well,
[03:40:29.184 --> 03:40:30.325]  What did he say?
[03:40:30.325 --> 03:40:33.729]  Well, it was an actual boon that year for the insurance companies.
[03:40:33.729 --> 03:40:35.652]  They didn't have to pay out on much.
[03:40:35.652 --> 03:40:37.153]  Isn't that interesting?
[03:40:37.153 --> 03:40:41.819]  They didn't have to pay out on all these debts we had from a supposed pandemic.
[03:40:41.819 --> 03:40:44.262]  I find that kind of... strange.
[03:40:45.526 --> 03:40:54.009]  But let me tell you, we actually did less in funerals, less in burial, less in everything in the year 2020.
[03:40:54.009 --> 03:41:01.552]  And it's very difficult to find that, because if you do searches, they always cut off at 2019 and jump to 2021.
[03:41:01.552 --> 03:41:03.553]  It's like they don't want to discuss it.
[03:41:03.553 --> 03:41:04.593]  Interesting.
[03:41:04.593 --> 03:41:13.257]  And then also, the stimulus came out with $2 billion for funerals of COVID-19 families.
[03:41:13.257 --> 03:41:14.277]  Where's that money going?
[03:41:15.390 --> 03:41:16.630]  Where's that money going?
[03:41:16.630 --> 03:41:19.271]  So insurance companies didn't pay out.
[03:41:19.271 --> 03:41:22.952]  We never built a cemetery in 2020.
[03:41:22.952 --> 03:41:29.653]  We didn't have morticians on TV saying they didn't have enough materials, they were running out, there were shortages.
[03:41:29.653 --> 03:41:31.734]  Remember all the shortages?
[03:41:31.734 --> 03:41:35.535]  And the insurance companies sat on a ton of money, just a ton of money.
[03:41:35.535 --> 03:41:36.455]  And so what did they do?
[03:41:37.459 --> 03:41:41.783]  They came out with articles because people were starting to ask questions about this very thing.
[03:41:41.783 --> 03:41:43.625]  You know, the insurance, the life insurance.
[03:41:43.625 --> 03:41:46.167]  That's a big tell on something like this, isn't it?
[03:41:46.167 --> 03:41:48.069]  A pretty big tell.
[03:41:48.069 --> 03:41:51.072]  So Wall Street Journal came out with this headline.
[03:41:51.072 --> 03:41:52.653]  I can't make this up.
[03:41:52.653 --> 03:41:59.439]  Those dying from COVID-19 are least likely to own life insurance.
[03:41:59.439 --> 03:42:01.321]  I just have no words.
[03:42:02.759 --> 03:42:14.741]  Wow, that was really fortunate for the insurance companies that everybody that died from COVID, specifically, were not the ones that would go out and buy life insurance.
[03:42:14.741 --> 03:42:16.301]  Huh, that's weird.
[03:42:16.301 --> 03:42:17.462]  I remember the homeless.
[03:42:17.462 --> 03:42:18.902]  They weren't getting sick.
[03:42:18.902 --> 03:42:19.662]  Hmm.
[03:42:19.662 --> 03:42:22.723]  I just remember a lot of people weren't getting very ill.
[03:42:22.723 --> 03:42:26.223]  People were only dying in the ICUs.
[03:42:26.223 --> 03:42:27.563]  They weren't peeling off at home.
[03:42:27.563 --> 03:42:29.664]  They weren't, they weren't dying in a corner.
[03:42:29.664 --> 03:42:30.904]  They weren't dying in the streets.
[03:42:32.719 --> 03:42:34.381]  Only in the ICUs.
[03:42:34.381 --> 03:42:36.863]  It's kind of remarkable, isn't it?
[03:42:36.863 --> 03:42:39.566]  So yes, insurance companies made a fortune last year.
[03:42:39.566 --> 03:42:42.829]  It was one of their best years, actually.
[03:42:42.829 --> 03:42:44.310]  Isn't that fascinating?
[03:42:44.310 --> 03:42:48.053]  When you go to the numbers and the numbers don't exactly add up.
[03:42:48.053 --> 03:42:51.016]  We didn't build a single solitary cemetery either.
[03:42:51.016 --> 03:42:52.478]  Hmm, interesting.
[03:42:52.478 --> 03:42:53.018]  Be right back.
[03:42:53.018 --> 03:42:54.279]  Kate Daly, katedalyshow.com.
[03:42:57.415 --> 03:43:02.738]  I'm up here working on a Thursday night in mid-April 2021, and I just want to say something.
[03:43:02.738 --> 03:43:12.503]  I am so blessed and honored to work with this incredible crew that has come together over the years and is truly an answer to prayer, and I am so blessed and thankful for all of you, the listeners of this show.
[03:43:12.503 --> 03:43:15.404]  I want you to know that I love you and I appreciate you.
[03:43:15.404 --> 03:43:18.786]  Whether you are old, whether you are Hispanic, white, black, it doesn't matter.
[03:43:18.786 --> 03:43:19.966]  You got red blood.
[03:43:19.966 --> 03:43:26.890]  And if you love freedom and justice, and if you love our innocent children, then we are brothers and sisters together, and it has just been
[03:43:27.270 --> 03:43:27.690]  We're good to go.
[03:43:57.617 --> 03:44:09.508]  A little more than 20 years ago, Japanese scientists discovered and were able to isolate a compound that is naturally in nature and in foods we eat, but in very, very low amounts.
[03:44:09.508 --> 03:44:12.850]  It's called PQQ or bio PQQ.
[03:44:12.850 --> 03:44:15.913]  When you have the organic form of it, it does amazing things.
[03:44:15.913 --> 03:44:17.314]  It actually makes your telomeres
[03:44:18.155 --> 03:44:18.696]  Last Longer!
[03:44:41.536 --> 03:44:42.056]  Thank you.
[03:44:58.672 --> 03:45:14.925]  In late August, InfoWars saw an explosion of orders because our audience understands that the globalists are destabilizing the planet by design and are attempting to cause an economic and financial collapse worldwide.
[03:45:14.925 --> 03:45:18.588]  Now, ladies and gentlemen, storable food has always been something that's important to have.
[03:45:18.588 --> 03:45:25.294]  It's a checkbox that everybody needs to have taken care of, right along with water filtration, self-defense, and a relationship with God.
[03:45:25.894 --> 03:45:29.977]  But now more than ever, you need to get your storable food orders in now.
[03:45:29.977 --> 03:45:32.719]  We're ready to ship to you within 24 hours of your order.
[03:45:32.719 --> 03:45:33.539]  It's high quality.
[03:45:33.539 --> 03:45:36.742]  It's very, very low cost at InfoWarStore.com.
[03:45:36.742 --> 03:45:44.127]  Because in the future, you're going to see more food supply shortages and you're going to see food supply price increases that are already taking place.
[03:45:44.127 --> 03:45:50.271]  So lock in your storable food now at a lower price and fund the InfoWar at InfoWarStore.com.
[03:45:50.271 --> 03:45:54.774]  That's how you fight the Great Reset is by being self-sufficient and not under their control.
[03:45:55.034 --> 03:45:57.543]  So get prepared now at M4WarStore.com!
[03:45:58.933 --> 03:46:04.336]  Could you imagine a year ago walking into a bank with your face covered?
[03:46:04.336 --> 03:46:06.397]  Could you imagine even going into the grocery store?
[03:46:06.397 --> 03:46:08.118]  Do you think they would let you in?
[03:46:08.118 --> 03:46:12.761]  Do you think they would be following you in the aisles to make sure that you weren't going to be shoplifting?
[03:46:12.761 --> 03:46:21.066]  Could you imagine going up to a gas station and going inside the little mini mart to pay for your gas with a bandana on?
[03:46:21.066 --> 03:46:22.687]  How far do you think that would get you?
[03:46:22.687 --> 03:46:27.270]  Could you imagine as a teacher showing up to school with a shield that looks like a space
[03:46:28.050 --> 03:46:28.951]  Alien?
[03:46:28.951 --> 03:46:36.075]  Those things are offensive to us because it interferes with normal human interaction.
[03:46:36.075 --> 03:46:39.738]  The globalists are running a psychological war for operational humanity.
[03:46:39.738 --> 03:46:42.520]  Only waking up to the Great Reset and its tyranny will save us.
[03:46:43.300 --> 03:46:45.601]  And the mask is the sign of slavery.
[03:46:45.601 --> 03:46:51.562]  We must inform the public that it's a fraud, and that it's dangerous, and that it causes major medical issues, and it's dehumanizing.
[03:46:51.562 --> 03:46:53.143]  And the film COVIDland does that.
[03:46:53.143 --> 03:47:01.565]  Secure your copy now at covidland.com, and get a free copy of Endgame with your purchase.
[03:47:01.565 --> 03:47:04.226]  You're listening to the Alex Jones Show.
[03:47:18.352 --> 03:47:20.233]  I am Kate Daly, your guest host.
