[00:00:12.174 --> 00:00:13.055]  We're live.
[03:44:05.966 --> 03:44:12.830]  What we're seeing, and what we've seen in the research that we did for this film, is there is a trend line away from the parent-involved single charters
[03:44:13.590 --> 03:44:13.971]  That's right.
[03:44:33.334 --> 03:44:48.815]  It starts out like a small business, starts out with some parents coming in and say, let's create a charter school, and then they get taxpayer money for that, but then the rules are established, and the wise guys, and the crony capitalists will come in, or the foreign influences will come in and say,
[03:44:49.395 --> 03:44:57.118]  Oh, here's the rules, and here's how we can take this over, just like we would come in with a big box retailer and drive out all the mom and pops that are there.
[03:44:57.378 --> 03:44:58.639]  And that's essentially what we're seeing.
[03:44:58.679 --> 03:45:04.721]  And whenever you've got that kind of concentration and government subsidization of something, you're always going to invite corruption.
[03:45:04.781 --> 03:45:06.181]  It's going to be hard to keep that out of there.
[03:45:06.361 --> 03:45:06.862]  Exactly.
[03:45:06.882 --> 03:45:08.302]  And that's what the film goes into.
[03:45:08.322 --> 03:45:13.024]  Killing Ed really looks at the worst case scenario of a very lightly regulated system.
[03:45:13.664 --> 03:45:15.425]  And it also looks at the political corruption.
[03:45:15.486 --> 03:45:25.654]  You say, you know, you mentioned that the Clinton Foundation, not only the Clinton Foundation, but Hillary Clinton's campaign and a PAC set up by Hillary Clinton, have all received money from the Gulen movement.
[03:45:26.854 --> 03:45:31.518]  I don't think they're supposed to, but nobody's really looking after our laws in that regard.
[03:45:31.578 --> 03:45:32.479]  Nobody enforces the law.
[03:45:32.879 --> 03:45:49.165]  But we also see in the film many, many trips that have been taken by politicians, senators, all the way down to local sheriffs, state officials, and they've, you know, hundreds and hundreds of these trips and politicians have gone on these trips funded by Gulen non-profits.
[03:45:49.205 --> 03:45:51.186]  Not only do they operate charter schools,
[03:45:51.846 --> 03:46:06.973]  They operate many hundreds of non-profit organizations throughout our state, throughout our country, and those have been very corrosive in our political process, and they have led to campaign donations to all types of people, and you'll see a list of them in the film.
[03:46:07.033 --> 03:46:08.394]  It's quite remarkable.
[03:46:08.874 --> 03:46:17.180]  Of course, they're also involved in kickbacks to construction companies and other things like kickbacks to teachers who come in abusing the H-1B visa program.
[03:46:17.460 --> 03:46:22.564]  Supposedly, we can't find teachers in this country, so we have to import them from Turkey.
[03:46:22.904 --> 03:46:29.669]  And they, as we've seen as your documentary shows, they're getting considerably more money than domestic teachers are.
[03:46:30.009 --> 03:46:30.569]  Well, that's right.
[03:46:30.669 --> 03:46:40.455]  One of the scams of the Gulen movement is to bring in many hundreds, if not thousands, of followers of Imam Gulen on H-1B visas from Turkey and Central Asia.
[03:46:41.896 --> 03:46:45.198]  These teachers are paid a prevailing wage under our immigration law.
[03:46:45.638 --> 03:46:58.465]  But what happens, and we have it documented in the film, all of those people that are followers of Gulen that are coming in to teach at these schools are made to swear that they're going to follow something called a tuzuk, which is essentially their bylaws.
[03:46:59.006 --> 03:47:05.509]  And what that means is they get paid only a certain fraction of what they're required by our law to get, and the rest of that money
[03:47:06.810 --> 03:47:10.212]  You know, it goes back to the non-educational purposes of the Gulen movement.
[03:47:10.872 --> 03:47:15.115]  So it's really a scam in a lot of different ways, and I don't think many people know this story.
[03:47:15.175 --> 03:47:16.476]  It's been quite under-reported.
[03:47:16.956 --> 03:47:21.698]  Let's talk a little bit about the pushback that you're starting to get here in this area, because we've got an attorney.
[03:47:22.319 --> 03:47:25.040]  You sent me his Facebook post, Jim Harrington.
[03:47:25.481 --> 03:47:28.942]  Talk about that post that he put out and who he is and why he would oppose you on a film.
[03:47:30.023 --> 03:47:35.926]  Well, we've noticed that we've had a tremendous amount of difficulty in Texas getting anything about this film published.
[03:47:36.487 --> 03:47:50.414]  We started releasing this film in February this year, and my marketing guys and PR people have worked since February just to get a paragraph in the press and large media markets here, and we have had no luck whatsoever.
[03:47:50.614 --> 03:47:51.835]  It's been quite amazing.
[03:47:52.335 --> 03:47:56.798]  We'd heard that there were people making statements that the film was Islamophobic,
[03:47:57.938 --> 03:48:02.740]  Or that I was paid by the Erdogan government to make this film.
[03:48:04.881 --> 03:48:15.365]  There's an example here by this gentleman, Jim Harrington, who is a well-known civil rights lawyer here in Texas, who is a very strong adherent and believer in the Gulen movement.
[03:48:16.946 --> 03:48:18.947]  As far as I know, he's been to Turkey with them.
[03:48:19.527 --> 03:48:24.649]  He's lectured at many of the Gulen-sponsored conferences that they hold around the country.
[03:48:25.169 --> 03:48:26.290]  He's even published a book
[03:48:26.930 --> 03:48:33.936]  About Gulen's trial in Turkey for sedition when Gulen was trying to overthrow the Turkish government.
[03:48:34.176 --> 03:48:36.498]  I believe with the help and the assistance of the Gulen movement.
[03:48:36.979 --> 03:48:48.428]  So he's published something on our film's Facebook page saying that I was totally funded by the PR firm in London of Erdogan or the Erdogan government.
[03:48:48.828 --> 03:48:50.370]  I can tell you that's a total lie.
[03:48:51.010 --> 03:48:55.031]  That's something that is a ghoulin' talking point, and this is their motive.
[03:48:55.432 --> 03:48:58.673]  If you seek to criticize them, they're going to try to silence you.
[03:48:59.173 --> 03:49:00.233]  They have friends in the media.
[03:49:00.813 --> 03:49:06.095]  They have friends like Mr. Harrington, who I have a high regard for a lot of the things that he's done for the poor here in Texas.
[03:49:06.535 --> 03:49:10.657]  But on this situation, he is totally wrong, and in my opinion, he's sold out.
[03:49:10.957 --> 03:49:12.017]  What's the tactic of the left?
[03:49:12.457 --> 03:49:13.778]  And we've seen this in other film festivals.
[03:49:14.578 --> 03:49:16.740]  Look at the film Vaxxed, okay?
[03:49:16.780 --> 03:49:21.683]  That was about the connection between autism and vaccines.
[03:49:22.243 --> 03:49:32.229]  And you've got filmmakers coming to Robert De Niro at the Tribeca Film Festival demanding, filmmakers demand that other filmmakers' documentaries be shut down.
[03:49:32.289 --> 03:49:35.311]  They don't want a free and open discussion of what's going on.
[03:49:35.331 --> 03:49:39.574]  It's what we heard earlier when Alex was talking to Mark Marino about
[03:49:41.215 --> 03:49:46.820]  Those who want to use RICO statutes against people who don't believe their climate models, okay?
[03:49:47.100 --> 03:49:52.844]  So we can't have a discussion whether it's about science or whether it's even about education.
[03:49:52.924 --> 03:49:54.866]  We can't have a discussion with these people.
[03:49:54.906 --> 03:49:56.787]  They want to censor their opponents.
[03:49:57.088 --> 03:50:03.933]  They want to criminalize free speech and literally put people in jail for disagreeing with them.
[03:50:04.213 --> 03:50:08.856]  It's very concerning that, you know, I may not agree with everything you might say, David.
[03:50:08.876 --> 03:50:12.899]  You may not agree with me, but we should have the forum to be able to discuss these things.
[03:50:13.499 --> 03:50:16.361]  Maybe we should have a Voltaire Filmmaker Festival, right?
[03:50:17.364 --> 03:50:22.386]  It's like, we disagree with each other on all these films, but we're going to let each other, we're going to have this open discussion.
[03:50:22.406 --> 03:50:25.727]  We're going to show what we believe and openly talk about this.
[03:50:26.127 --> 03:50:33.210]  Well, this film was called the film that Texas does not want you to see by a writer in the Huffington Post.
[03:50:33.590 --> 03:50:34.730]  I'm starting to really believe it.
[03:50:34.870 --> 03:50:35.991]  I see these posts.
[03:50:36.511 --> 03:50:43.693]  It's not only Mr. Harrington that is spreading these rumors and other things about me or the film, but it's also the GOP.
[03:50:43.813 --> 03:50:49.355]  It's also insiders in Houston that have been disparaging things and making it difficult to get the film out.
[03:50:49.455 --> 03:50:51.036]  It's a very well-researched film.
[03:50:51.436 --> 03:50:52.556]  It's very well-produced.
[03:50:52.957 --> 03:51:02.180]  And the fact that it was chosen, that they chose not to show it at South by Southwest tells you how politicized that whole thing has become.
[03:51:02.300 --> 03:51:05.481]  We're going to be right back with Mark Hall talking about killing Ed.
[03:51:05.501 --> 03:51:05.901]  Stay with us.
[03:51:10.342 --> 03:51:14.884]  Bill Clinton rape accuser Juanita Broderick has said that she now fears for her life.
[03:51:15.425 --> 03:51:18.406]  But what does Juanita Broderick have to be concerned about?
[03:51:18.426 --> 03:51:20.947]  It's not like there's a body count behind the Clintons.
[03:51:21.187 --> 03:51:26.410]  No one has ever turned up dead after dealing with the Clintons, Paula Grover, Jerry Parks, Barry Seal.
[03:51:26.810 --> 03:51:32.313]  Never ever has anyone died after calling out the Clintons for scandalous behavior, James McDougal.
[03:51:32.553 --> 03:51:38.916]  There haven't been women in the past turn up dead who were accusing Bill Clinton of sexual misconduct, Mary Mahoney.
[03:51:39.176 --> 03:51:42.477]  It's just a coincidence all the suicides that have followed the Clintons.
[03:51:42.577 --> 03:51:49.720]  Vince Foster, Ed Willey, James Bunch, James Winston, Kathy Ferguson, Gandhi Baugh, Suzanne Coleman, Danny Caspillaro.
[03:51:49.900 --> 03:51:55.343]  There haven't been any strange deaths that can be tied to the Clintons that have happened lately.
[03:51:55.603 --> 03:51:56.783]  Seth Rich, John Ash.
[03:51:57.004 --> 03:52:06.167]  So, since there's no evidence that the Clintons might have a hit team out to silence people who are a threat to their political empire, I think Juanita Broderick's fears are unfounded.
[03:52:06.487 --> 03:52:06.887]  NOT!
[03:52:07.167 --> 03:52:09.948]  This is Owen Schroer from InfoWars.com.
[03:52:10.048 --> 03:52:19.132]  If you can't see the irony in having a gun ban enforced by men with guns, well then you fail to understand why the Second Amendment was written in the first place.
[03:52:19.172 --> 03:52:21.993]  Throughout history, only slaves are disarmed.
[03:52:22.133 --> 03:52:25.916]  A well-regulated militia being necessary to the security of a free state.
[03:52:26.017 --> 03:52:27.138]  The right of the people.
[03:52:27.218 --> 03:52:28.359]  The right of the people.
[03:52:28.419 --> 03:52:29.340]  The right of the people.
[03:52:29.420 --> 03:52:31.842]  To keep and bear arms shall not be infringed.
[03:52:31.902 --> 03:52:40.770]  For all of you actors out there who go to your red carpet events surrounded by full battle rattle swat teams while you accept your awards for your latest violent movie.
[03:52:41.090 --> 03:52:42.270]  I have a strict gun control policy.
[03:52:42.290 --> 03:52:44.411]  If there's a gun around, I want to control it.
[03:52:44.451 --> 03:52:45.331]  Clint Eastwood.
[03:52:45.371 --> 03:52:45.551]  Go ahead.
[03:52:45.631 --> 03:52:46.111]  Make my day.
[03:52:46.151 --> 03:52:49.271]  Dads demand guns because it's me that's got to get up and go check out that noise at 2am.
[03:53:10.143 --> 03:53:11.525]  Clean, pure drinking water.
[03:53:11.805 --> 03:53:13.087]  You can't survive without it.
[03:53:13.287 --> 03:53:14.189]  But where do you get it?
[03:53:14.489 --> 03:53:20.257]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[03:53:20.477 --> 03:53:26.205]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[03:53:26.385 --> 03:53:43.250]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[03:53:43.650 --> 03:53:45.770]  Filter capacity up to 5,000 gallons.
[03:53:46.131 --> 03:53:47.331]  Stainless steel construction.
