[00:00:19.698 --> 00:00:20.479]  Another time.
[03:40:05.283 --> 03:40:12.787]  So when you get the superdelegate, when all the dust settles out and they allocate all the delegates and they give her the superdelegates out of that state,
[03:40:13.427 --> 03:40:14.687]  It wasn't 17-17.
[03:40:15.048 --> 03:40:16.468]  It wasn't 18-11.
[03:40:16.928 --> 03:40:18.929]  It was 19-18.
[03:40:19.309 --> 03:40:23.931]  So he beats her by 15% and he gets one more delegate than she gets.
[03:40:24.731 --> 03:40:26.592]  And he's not going to win.
[03:40:27.072 --> 03:40:32.594]  She is only 143 away from the magic number that she needs to have a majority.
[03:40:32.654 --> 03:40:33.995]  That's 50% plus 1.
[03:40:34.855 --> 03:40:36.356]  And that's only 143 delegates.
[03:40:36.456 --> 03:40:40.417]  They have a lot more delegates in the Democrat Party than they do in the Republican Party.
[03:40:40.437 --> 03:40:41.538]  It's like two different currencies.
[03:40:43.342 --> 03:40:51.626]  They have about twice the number of delegates as they do in the Republican Party, so that would be equivalent to saying that Trump only needed about 60 or 70 delegates in order to seal up the election.
[03:40:52.166 --> 03:40:53.026]  It's going to happen.
[03:40:53.126 --> 03:40:57.028]  And so, you know, yeah, there's a difference in the way that they rigged the election.
[03:40:58.268 --> 03:40:59.329]  How they set this up.
[03:40:59.349 --> 03:41:06.392]  She started out, before the election even began, she started out 15% of the way there with superdelegates who had already pledged to her.
[03:41:06.920 --> 03:41:13.164]  When I was in North Carolina, I tried to interview a guy who was a Bernie Sanders supporter at the university there, and he was very upset.
[03:41:13.184 --> 03:41:23.690]  He had put some stuff out on Facebook talking about how they had tried numerous things that had been sabotaged by Democrat party operatives in the state of North Carolina.
[03:41:23.730 --> 03:41:28.512]  They kept trying to organize things, and things kept getting shut down, or other things would happen.
[03:41:30.233 --> 03:41:47.497]  His suspicion was that these people were doing things for Hillary Clinton even though they were supposed to be working for Bernie Sanders, they were doing things for the Clinton Organization because they were career Democrats and they knew where their bread was going to be buttered in the future and they were going to play along with the system and so that's the way that works.
[03:41:47.857 --> 03:41:50.297]  Let's go to Debra in Ohio.
[03:41:50.317 --> 03:41:51.818]  You also want to talk about the Money Ranch.
[03:41:51.838 --> 03:41:52.358]  Go ahead, Debra.
[03:41:54.858 --> 03:41:55.858]  Hi, how are you today?
[03:41:56.098 --> 03:41:56.479]  Doing good.
[03:41:57.879 --> 03:41:58.739]  Good, I'm glad to hear.
[03:41:59.642 --> 03:42:03.124]  Listen, um, you know, usually I'm not a caller.
[03:42:03.444 --> 03:42:12.189]  I'm not someone who calls in, but I did want to get something off my mind here because it's really been bothering me.
[03:42:13.189 --> 03:42:19.873]  Um, and, and it's about your coverage of, uh, not about your coverage.
[03:42:19.913 --> 03:42:21.754]  It doesn't matter whether you cover it or not.
[03:42:22.714 --> 03:42:25.396]  Um, and that is the subject of Pete Santilli.
[03:42:26.476 --> 03:42:27.557]  I am his cohost.
[03:42:28.247 --> 03:42:32.890]  And I want to tell you something, Mr. Knight, and I love the work that you do.
[03:42:33.530 --> 03:42:39.853]  Actually, Pete has called you an American hero on our show many, many times.
[03:42:40.053 --> 03:42:42.754]  Well, that's not what he was saying at the Bundy Ranch, quite frankly.
[03:42:43.275 --> 03:42:45.616]  You know, I hear one thing and I see another thing.
[03:42:45.876 --> 03:42:54.020]  And, you know, quite frankly, this is, you know what, this is about a lot of things that he's tried to make himself at the center of all this.
[03:42:54.140 --> 03:42:56.902]  And this is, I think, a key issue of the problem.
[03:42:57.802 --> 03:43:01.484]  And I'm just not interested in talking about him and building him up.
[03:43:01.644 --> 03:43:08.868]  That seems to be what he's doing, and he's gotten himself and a lot of other people in a lot of trouble by making himself the center of the issue.
[03:43:09.268 --> 03:43:15.091]  So that's really all I've got to say about it, and if you want to keep calling me about it, the issue here is land.
[03:43:15.611 --> 03:43:17.432]  It's not a reporter somewhere.
[03:43:18.172 --> 03:43:19.373]  Okay, it's about land.
[03:43:19.454 --> 03:43:21.255]  It's about an out-of-control government.
[03:43:21.756 --> 03:43:25.600]  And when anybody makes themselves a story, that changes the whole dynamic.
[03:43:25.620 --> 03:43:27.202]  And I'm not interested in talking about that.
[03:43:27.222 --> 03:43:29.344]  I mean, we've got other people who are in trouble.
[03:43:29.364 --> 03:43:32.427]  I'm far more interested in talking to the Bundys themselves.
[03:43:32.527 --> 03:43:35.470]  I'm far more interested in talking to Ammon and others.
[03:43:35.611 --> 03:43:40.416]  And basically, a lot of those lines of communication appear to have been burned.
[03:43:40.876 --> 03:43:43.398]  By a guy who made himself the center of everything.
[03:43:43.418 --> 03:43:50.082]  When I first went there, he said, hey, I'm the liaison between alternative media and the government.
[03:43:50.442 --> 03:43:51.563]  I'm not alternative media.
[03:43:51.683 --> 03:43:52.844]  I don't need a liaison.
[03:43:53.024 --> 03:43:55.706]  I talk to people that I want to talk to when I want to talk to them.
[03:43:56.086 --> 03:43:57.967]  I don't need anybody's permission to do it.
[03:43:58.548 --> 03:43:59.628]  Nobody represents me.
[03:44:00.029 --> 03:44:01.089]  And he didn't represent them.
[03:44:01.129 --> 03:44:03.611]  And if he did, it was very foolish on their part.
[03:44:04.371 --> 03:44:07.574]  Let's go to our next caller, Rob in New York.
[03:44:07.594 --> 03:44:07.994]  Go ahead, Rob.
[03:44:10.558 --> 03:44:10.938]  Mr. Knight?
[03:44:11.198 --> 03:44:11.399]  Yes.
[03:44:12.819 --> 03:44:13.480]  How are you doing today?
[03:44:13.680 --> 03:44:14.340]  Doing good, go ahead.
[03:44:15.701 --> 03:44:26.307]  Okay, so I, the reason for my call in, David, is that I wanted to pass along an article for you guys so that way you could potentially really use this.
[03:44:26.727 --> 03:44:28.008]  I think it's very interesting.
[03:44:28.028 --> 03:44:33.411]  It has to do, obviously, with Mr. Zuckerberg and the virtual reality glasses that are coming out.
[03:44:35.252 --> 03:44:36.593]  If I could, is there a
[03:44:37.688 --> 03:44:39.432]  email that I could send this to, maybe?
[03:44:39.772 --> 03:44:43.900]  Sure, send it to me at davidkay at InfoWars.com.
[03:44:43.920 --> 03:44:45.263]  You're talking about Oculus Rift, right?
[03:44:46.556 --> 03:44:47.657]  Yep, basically.
[03:44:48.798 --> 03:44:58.928]  I've seen the pictures of people sitting there, you know, crowds of people with these giant goggles on, and you know, it truly is literally becoming like the Matrix.
[03:44:59.428 --> 03:45:03.972]  And I've tried them on myself, it's a very impressive thing, and it's a very dangerous thing too.
[03:45:04.233 --> 03:45:09.277]  You know, we need to understand, just as we talk about technology, just because you can build something
[03:45:09.998 --> 03:45:10.799]  Doesn't mean you should do it.
[03:45:10.819 --> 03:45:13.922]  We talked about that when we talked about synthetic DNA the other day.
[03:45:13.962 --> 03:45:14.943]  Talked about it on Sunday.
[03:45:15.303 --> 03:45:19.287]  The fact that they could construct children, designer children, wherever they want to do it.
[03:45:19.348 --> 03:45:24.873]  There's a picture you can see, they pulled up a picture of this crowd of people sitting there, wired into the matrix, literally.
[03:45:25.213 --> 03:45:29.838]  You know, when we're talking about scientists and we say just because they can construct a human being,
[03:45:31.039 --> 03:45:49.626]  From scratch and they can build a super soldier that they can then program and control after the Program it from birth and program from before birth They shouldn't do it just because you can do something doesn't mean you should do it and just because something is entertaining and engaging Like this virtual reality oculus rift.
[03:45:49.786 --> 03:45:52.767]  I think we need to understand the dangers involved in it
[03:45:52.847 --> 03:45:58.408]  I mean, this is something that has a potential to be like a drug to people, because it is so engaging.
[03:45:58.768 --> 03:46:04.269]  And so, just as I don't support drug prohibition, because I don't think it works, I also don't support drug use.
[03:46:05.009 --> 03:46:05.309]  Okay?
[03:46:05.849 --> 03:46:17.552]  I don't use drugs, I don't drink, and I think it's a wise thing to just abstain from some of these things that can really suck you in, can waste your life, destroy your time, and make you helpless and dependent.
[03:46:18.132 --> 03:46:18.912]  Your comments, Rob.
[03:46:20.584 --> 03:46:34.408]  That's the beauty of this article, David, is that the inventor and founder, Palmer Lucky, was actually caught in a suspicious ring of burglaries due to this.
[03:46:36.108 --> 03:46:49.292]  And one of the golden points, I'm not going to take up too much more time, but one of the golden points is at the end, when the police said, when asked how he exactly, or when he knew exactly when the victims were using VR,
[03:46:50.538 --> 03:46:53.340]  Lucky simply stated, we're owned by Facebook.
[03:46:53.940 --> 03:46:54.240]  Wow.
[03:46:54.640 --> 03:46:54.840]  Wow.
[03:46:55.020 --> 03:46:55.941]  Yeah, send me that article.
[03:46:56.461 --> 03:46:57.122]  I'd like to see that.
[03:46:57.162 --> 03:46:58.022]  Sounds like a great article.
[03:46:58.062 --> 03:46:59.063]  Thank you for passing that on.
[03:46:59.563 --> 03:47:01.844]  Let me go quickly to John in Wyoming.
[03:47:01.864 --> 03:47:02.384]  John, go ahead.
[03:47:04.025 --> 03:47:04.526]  Hi, David.
[03:47:04.826 --> 03:47:05.026]  Hi.
[03:47:05.226 --> 03:47:05.706]  Can you hear me?
[03:47:05.826 --> 03:47:06.026]  Yes.
[03:47:06.567 --> 03:47:06.787]  You're on.
[03:47:06.807 --> 03:47:07.147]  Go ahead.
[03:47:07.167 --> 03:47:07.427]  Okay.
[03:47:07.907 --> 03:47:13.470]  You're right on the Electoral College issue because, look, Wyoming is the least populous state in the Union.
[03:47:13.531 --> 03:47:16.212]  We have about 568,000 people.
[03:47:16.752 --> 03:47:19.094]  California, on the other hand, has well over 38 million.
[03:47:20.569 --> 03:47:25.052]  So, right now, they have 55 electoral votes, and we have 3.
[03:47:25.432 --> 03:47:28.634]  So they outnumber us 18 and a third to 1.
[03:47:28.774 --> 03:47:36.319]  However, if we went to a direct democracy, they would outnumber us 67.4 to 1.
[03:47:36.539 --> 03:47:37.099]  Exactly.
[03:47:37.119 --> 03:47:47.406]  So the Founding Fathers gave us the Electoral College to protect the rural areas from the excesses of big cities and big populated states in the Northeast.
[03:47:47.806 --> 03:47:48.146]  Exactly.
[03:47:48.166 --> 03:47:48.947]  That's the whole point.
[03:47:49.267 --> 03:47:53.519]  The Electoral College is there to protect our vote, not to destroy it.
[03:47:54.048 --> 03:48:02.051]  And not only just to protect rural interests against urban interests, but to protect state interests, because it was the states that created the federal government.
[03:48:02.371 --> 03:48:09.273]  They were sovereign states at the time they created the federal government, and they wanted to make sure that they did not lose that sovereignty.
[03:48:09.693 --> 03:48:14.615]  They gave limited powers to the federal government, and they made it very, very clear.
[03:48:14.635 --> 03:48:21.197]  In the 9th and the 10th Amendment, they said, if we don't explicitly give you these powers, you don't have them.
[03:48:21.977 --> 03:48:25.640]  And we have to enumerate anything that we give you, it has to be enumerated very specifically.
[03:48:25.680 --> 03:48:30.523]  That's why we have an amendment that said that they had the power to prohibit alcohol.
[03:48:31.004 --> 03:48:33.946]  But now they prohibit everything, unless it's expressly permitted.
[03:48:34.166 --> 03:48:36.808]  And that includes prescription drugs, not just things like marijuana.
[03:48:37.048 --> 03:48:39.489]  Where is the amendment to prohibit marijuana?
