[00:00:11.132 --> 00:00:17.154]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[03:30:42.100 --> 03:30:45.122]  Everybody's on these drugs to knock their brain out because the brain's so fried.
[03:30:45.282 --> 03:30:46.664]  You're looking at the television screen.
[03:30:46.684 --> 03:30:52.410]  For research purposes, whatever we've been doing, trying to learn something, or staring at the computer all day, working, doing good, you're still damaging your brain.
[03:30:52.450 --> 03:30:58.257]  You will find BrainForce and other game-changing products at Infowarslife.com or call 888-253-3139.
[03:31:01.480 --> 03:31:05.841]  Get Brain Force at 25% off for a limited time at Infowarslife.com.
[03:31:06.161 --> 03:31:07.602]  And we thank you for your support.
[03:31:08.142 --> 03:31:11.123]  A clean, toxic-free body is the foundation of true health.
[03:31:11.383 --> 03:31:14.104]  Introducing Deep Cleanze by Infowarslife.com.
[03:31:14.304 --> 03:31:20.985]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[03:31:21.286 --> 03:31:26.407]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[03:31:26.567 --> 03:31:35.369]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanse doesn't hold back.
[03:31:35.689 --> 03:31:44.271]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[03:31:44.511 --> 03:31:51.393]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spigyrex herbal processing technique.
[03:31:51.553 --> 03:31:57.756]  We use only the highest quality organic herbs backed by serious research and we still bring it to you at the best price out there.
[03:31:57.917 --> 03:32:02.639]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit InfoWarsLife.com.
[03:32:02.819 --> 03:32:04.760]  That's InfoWarsLife.com or call 888-253-3139.
[03:32:07.762 --> 03:32:11.123]  The globalist social engineers are not just targeting us with propaganda.
[03:32:11.223 --> 03:32:13.484]  They are manipulating our genetics.
[03:32:13.664 --> 03:32:22.047]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[03:32:22.307 --> 03:32:25.648]  The key is to be aware of this attack and to fight back against it.
[03:32:25.808 --> 03:32:36.092]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-GMO, organic, super male vitality formula.
[03:32:36.432 --> 03:32:43.715]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated for maximum potency.
[03:32:43.916 --> 03:32:45.816]  I've always believed in nutrition and herbs.
[03:32:46.157 --> 03:32:53.740]  Supermail Vitality was developed to activate your body's own natural processes, instead of using synthetic chemicals.
[03:32:53.800 --> 03:32:53.880]  Yes.
[03:32:54.100 --> 03:33:00.282]  Super Mel Vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[03:33:00.582 --> 03:33:07.505]  Visit InfoWarsLife.com today to secure your Super Mel Vitality and other powerful products from InfoWars Life.
[03:33:22.978 --> 03:33:25.040]  Waging war on corruption.
[03:33:25.620 --> 03:33:30.604]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[03:33:35.862 --> 03:33:36.282]  We are back.
[03:33:36.302 --> 03:33:38.523]  It's 4th Hour Overdrive of the Alex Jones Show.
[03:33:38.583 --> 03:33:39.763]  I'm Paul Joseph Watson.
[03:33:40.223 --> 03:33:50.285]  Now, of course, liberals continue to freak out over these bathroom bills that are either in the process of passing or have passed in several states.
[03:33:50.325 --> 03:33:54.166]  And, of course, the main battlefront is North Carolina.
[03:33:54.766 --> 03:34:03.828]  They passed a bill called HB2, which would, God forbid, require people to use public bathrooms that correspond with the gender they were born.
[03:34:04.508 --> 03:34:24.494]  Now this was a reaction, it was a defensive measure against an ordinance in Charlotte which would have forced private businesses to cater for transgender people and allow them to use whichever bathroom they like depending on which gender they identify on that particular day.
[03:34:25.234 --> 03:34:32.198]  So, this was a complete violation of the rights of private businesses, similar to what we've seen with Christian bakeries.
[03:34:32.738 --> 03:34:37.380]  Of course, we've had gay activists go out and try and ruin people's lives.
[03:34:37.440 --> 03:34:39.601]  This was a vindictive measure.
[03:34:39.981 --> 03:34:41.602]  It wasn't a random occurrence.
[03:34:42.663 --> 03:34:48.706]  In several examples where they go to a Christian bakery, ask for a gay wedding cake,
[03:34:49.727 --> 03:34:54.273]  And they're refused because the owners say, sorry, that doesn't accord with our beliefs.
[03:34:54.373 --> 03:34:55.515]  We politely reject.
[03:34:55.655 --> 03:34:57.698]  You know, we suggest you go somewhere else.
[03:34:58.459 --> 03:35:01.583]  Of course, Stephen Crowder did that in Michigan.
[03:35:01.623 --> 03:35:06.549]  He went to a bunch of Muslim-owned bakeries and asked for a gay wedding cake.
[03:35:07.190 --> 03:35:13.833]  They refused, but there was no national hounding campaign, there was no national scandal surrounding that.
[03:35:14.274 --> 03:35:19.696]  So again, it's one rule for one set of people and another rule for another set of people.
[03:35:20.196 --> 03:35:33.283]  So they passed this bill in North Carolina, there are similar bills in other states, and all it said was in public bathrooms you have to use bathroom which corresponds with your biological gender which is on your birth certificate.
[03:35:34.278 --> 03:35:47.390]  They said, if you're a private business, feel completely free to provide transgender bathrooms, or to allow transgender-identifying people to use whichever bathroom they choose.
[03:35:47.990 --> 03:35:59.161]  So, in a sense, it was a defense of rights in terms of the majority, whereas the Charlotte Ordinance was a violation of people's rights to cater for a minority.
[03:35:59.741 --> 03:36:07.772]  Bearing in mind 0.03% of the US population identifies as transgender.
[03:36:08.153 --> 03:36:09.555]  A tiny minority.
[03:36:10.116 --> 03:36:12.779]  And the point I made in a video that I put out about this is...
[03:36:14.301 --> 03:36:23.924]  If you make the effort to look, if you're a man and you want to be a woman, and you make the effort to look like a woman, then nobody is even going to notice if you use the female bathroom.
[03:36:24.605 --> 03:36:30.287]  Of course, what this will do, and it's already had this effect in several cases which I talk about in the video,
[03:36:31.267 --> 03:36:36.850]  It basically, it's a loophole to allow perverts and freaks to go into women's bathrooms.
[03:36:37.390 --> 03:36:43.052]  And I'm not just saying that for effect, it already happened in Seattle, back a couple of months ago.
[03:36:43.432 --> 03:36:48.155]  There was a man who, quote, made no verbal or physical attempt to identify as a woman.
[03:36:48.555 --> 03:36:50.856]  You know, he didn't even make the effort to put on a wig.
[03:36:51.436 --> 03:36:55.618]  He walked into a female bathroom in Seattle and began to undress.
[03:36:57.026 --> 03:36:57.626]  As a man.
[03:36:58.046 --> 03:36:59.507]  He didn't even look like a woman.
[03:37:00.187 --> 03:37:02.468]  But again, he cited the law.
[03:37:03.528 --> 03:37:06.589]  Quote, the law has changed and I have a right to be here.
[03:37:07.049 --> 03:37:12.631]  That's what this hairy creep said as he walked into a women's bathroom and began to undress.
[03:37:13.291 --> 03:37:18.913]  So again, this is what this kind of ordinance that we saw in Charlotte is going to make more likely.
[03:37:19.633 --> 03:37:23.414]  It's basically a red carpet for perverts and pedophiles.
[03:37:23.854 --> 03:37:25.655]  You had the case in Colorado where
[03:37:26.840 --> 03:37:33.345]  Teen girls complained about a, quote, transgender student who kept entering the girls' changing room.
[03:37:33.965 --> 03:37:37.928]  They were threatened with hate crimes charges for doing so.
[03:37:38.929 --> 03:37:52.598]  So again, violating the privacy rights, violating the private business rights, the private religious rights of people, the majority to cater for this tiny, tiny minority, 0.03% of the population.
[03:37:55.848 --> 03:38:06.236]  You know, people like the guy who we featured a few months ago who left his wife and family to become a woman and now identifies as a six-year-old girl.
[03:38:06.256 --> 03:38:07.717]  And he's in the clip.
[03:38:07.757 --> 03:38:08.998]  You can go and watch the video.
[03:38:09.558 --> 03:38:16.463]  You know, if he identifies as a six-year-old girl, shouldn't he be allowed to use the children's playground?
[03:38:16.904 --> 03:38:21.187]  Shouldn't he be allowed to use the children's locker room?
[03:38:21.767 --> 03:38:23.288]  You know, a 55-year-old guy with a beard.
[03:38:25.580 --> 03:38:31.443]  Doesn't really look much like a woman, but he identifies as a woman, and he also identifies as a six-year-old child.
[03:38:31.963 --> 03:38:33.744]  So are you committing hate speech?
[03:38:34.364 --> 03:38:44.089]  Are you violating his rights by saying that he, as a biological 55-year-old man, shouldn't be allowed to go into a children's locker room?
[03:38:44.849 --> 03:38:48.771]  This is the abuse that this is opening up, the potential for it.
[03:38:49.171 --> 03:38:50.532]  But it's no surprise, you know, given that
[03:38:51.465 --> 03:39:01.209]  The left is now beginning to hail, as we predicted all along, pedophilia as an alternative sexual lifestyle choice.
[03:39:01.790 --> 03:39:17.577]  They're actually giving pedophiles platforms on Salon.com to argue that they're just victims of right-wing bigotry, and that their sexual preference should just be accepted in the same way that being gay is accepted.
[03:39:18.357 --> 03:39:28.086]  So it's no surprise that the left is really, again, laying down the red carpet for pedophiles, for perverts, to abuse this kind of situation.
[03:39:29.327 --> 03:39:34.011]  And then you have, of course, the virtue signaling on steroids that's taking place.
[03:39:34.031 --> 03:39:40.897]  You had Ringo Starr cancel a gig in North Carolina to protest against this bathroom bill.
[03:39:41.923 --> 03:39:48.285]  Now he didn't cancel a gig in Russia where they actually arrest gay people for protesting on the streets, oh no.
[03:39:48.966 --> 03:39:50.526]  Only in North Carolina.
[03:39:51.026 --> 03:39:59.569]  You had PayPal come out and say they were withdrawing plans for an operations center in North Carolina that would have employed 400 people.
[03:40:01.633 --> 03:40:16.359]  With the justification, quote, this is from the CEO, PayPal's Dan Schulman, the new law perpetuates discrimination and it violates the values and principles that are at the core of PayPal's mission and culture.
[03:40:16.939 --> 03:40:25.402]  That's what they said when they decided to pull this 400 people operations unit in North Carolina to protest against this bathroom bill.
[03:40:26.980 --> 03:40:29.041]  Again, citing their values and principles.
[03:40:29.341 --> 03:40:38.043]  Those values and principles don't get in the way of PayPal doing business in Saudi Arabia, a country that beheads homosexuals.
[03:40:38.523 --> 03:40:45.105]  The virtue signaling kind of disappears when it comes to Middle Eastern countries, of course, because they can do no wrong.
[03:40:45.426 --> 03:40:52.988]  You had Coca-Cola, Starbucks, Microsoft, Google, all signing this letter decrying the North Carolina bill.
