[00:00:00.009 --> 00:00:00.511]  We're good to go.
[03:48:52.759 --> 03:48:56.221]  If it's narrow in an area, they can turn it into a big victory, okay?
[03:48:56.561 --> 03:49:00.803]  The reason they haven't been able to do it is because Donald Trump has been getting record turnout.
[03:49:01.104 --> 03:49:03.385]  That's the only reason they haven't been able to rig these state elections.
[03:49:03.445 --> 03:49:03.685]  Enough.
[03:49:04.205 --> 03:49:06.127]  They've rigged them, believe me, they've rigged them.
[03:49:06.367 --> 03:49:10.250]  They've done point shaving, and they've done stuff like I believe they've done in Ohio.
[03:49:10.270 --> 03:49:24.102]  I don't have any evidence of that, I'm just going by my gut feeling, I'm going about what I've watched for my entire life, and I'm telling you, with what we saw yesterday, with what we saw in Ohio, and with John Boehner crowing about how they're going to make their own appointment, I'm telling you,
[03:49:24.980 --> 03:49:25.380]  He thinks.
[03:49:25.760 --> 03:49:26.901]  They rigged the election, I think.
[03:49:27.301 --> 03:49:29.241]  He says, we don't have a nominee who can win on the first ballot.
[03:49:29.521 --> 03:49:30.962]  I'm for none of the above, said Boehner.
[03:49:31.282 --> 03:49:32.242]  They all had a chance to win.
[03:49:32.282 --> 03:49:33.743]  None of them won, so I'm for none of the above.
[03:49:33.783 --> 03:49:35.243]  I'm for Paul Ryan to be our nominee.
[03:49:35.883 --> 03:49:40.185]  And, of course, Paul Ryan has come out and said, no, no, I'm grateful, but I would not accept the nomination.
[03:49:40.225 --> 03:49:43.966]  You heard that before, didn't you, when it was all about the Speaker of the House stuff.
[03:49:44.026 --> 03:49:47.747]  Now, I've said I'm going to give these guys a chance to weigh in, and I've talked a long time.
[03:49:47.767 --> 03:49:49.767]  Let me go right away to Vincent in Vermont.
[03:49:49.787 --> 03:49:50.348]  Go ahead, Vincent.
[03:49:52.528 --> 03:49:52.768]  Yeah, hi.
[03:49:52.808 --> 03:49:53.549]  Can you hear me?
[03:49:53.629 --> 03:49:54.269]  Yes, go ahead.
[03:49:54.429 --> 03:49:54.689]  You're on.
[03:49:55.413 --> 03:50:06.159]  Alright, I think personally Donald Trump's only way of winning is to pull out of the Republican primaries and go all-in independent.
[03:50:06.699 --> 03:50:23.828]  Pull in somebody maybe like Jesse Ventura for his VP and that might sound crazy but then that gives Donald Trump an opportunity to move himself more to the center and nobody's gonna kill Donald Trump or assassinate him if Jesse Ventura is the Vice President.
[03:50:23.888 --> 03:50:24.729]  That's for darn sure.
[03:50:25.140 --> 03:50:25.961]  Well, I don't know, you know.
[03:50:25.981 --> 03:50:29.464]  I see what you're saying, because they're afraid of Jesse Ventura as president.
[03:50:29.864 --> 03:50:30.364]  Yeah, I don't know.
[03:50:30.385 --> 03:50:31.405]  I think it will be.
[03:50:31.606 --> 03:50:35.829]  It'll either be a hostile takeover of the GOP, or I think he will run as an independent.
[03:50:35.849 --> 03:50:43.235]  But look, the GOP has ballot access, and I've worked with third parties, and I know how difficult it is to get on the ballot as an independent or as a political party.
[03:50:43.676 --> 03:50:49.741]  And that's why it's a lot better to try to take over the GOP than it is to try to go the independent route.
[03:50:49.861 --> 03:50:53.566]  I mean, that is a smart way to go, and I'm glad that he's doing it.
[03:50:53.766 --> 03:50:55.268]  They absolutely hate that he's there.
[03:50:56.690 --> 03:50:57.751]  Thanks for calling.
[03:50:57.791 --> 03:51:03.178]  Hang on, we're going to come right back with Vincent closing comments with David in Arizona and with Frank in Maryland.
[03:51:03.258 --> 03:51:03.779]  We'll be right back.
[03:51:09.645 --> 03:51:11.546]  My name is Don Whiskin.
[03:51:11.626 --> 03:51:15.888]  In 1994, I lost my 62-year-old father to complications of bypass surgery.
[03:51:16.588 --> 03:51:20.389]  In 1977, my 44-year-old brother was found dead in his apartment.
[03:51:20.609 --> 03:51:21.730]  He suffered a heart attack.
[03:51:22.170 --> 03:51:25.591]  In January of 98, my mother had a stroke and passed away in her bed.
[03:51:25.611 --> 03:51:30.533]  21 days later, my 53-year-old brother passed away on his arrival to the hospital.
[03:51:30.834 --> 03:51:31.654]  He waited too long.
[03:51:32.094 --> 03:51:35.115]  In June, that same year, I almost joined them at 42.
[03:51:35.455 --> 03:51:36.115]  What did I do?
[03:51:36.355 --> 03:51:43.597]  I took a 7-herb formula I now call ExtendoVite made from garlic, cayenne, bilberry, ginkgo biloba, hawthorn, milk thistle, and valerian.
[03:51:43.797 --> 03:51:51.978]  Based on German studies of natural medicine, ExtendoVite is designed to clear blocked arteries, clean the toxins from your blood, and improve your immune system.
[03:51:52.239 --> 03:51:53.739]  To get your ExtendoVite, call 1-877-928-8822.
[03:51:53.879 --> 03:51:54.119]  That's 1-877-928-8822.
[03:51:59.180 --> 03:52:07.068]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[03:52:16.116 --> 03:52:25.528]  At InfoWarsLife, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[03:52:25.809 --> 03:52:32.678]  Now, InfoWarsLife.com has taken colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[03:52:33.158 --> 03:52:40.601]  Infowarslife.com developed Silver Bullet by closely working with one of the top silver manufacturing labs in the United States.
[03:52:40.981 --> 03:52:44.302]  We set out to bring you the very best at the lowest price.
[03:52:44.663 --> 03:52:49.384]  Find out more about the proprietary development of Silver Bullet at Infowarslife.com.
[03:52:49.625 --> 03:52:53.686]  In these times, it's essential to have high-quality, loyal silver on hand.
[03:52:54.046 --> 03:52:56.867]  No survival chest is complete without Silver Bullet.
[03:52:57.087 --> 03:52:59.528]  Exclusively available at Infowarslife.com.
[03:52:59.568 --> 03:53:00.569]  Secure your Silver
[03:53:01.049 --> 03:53:04.534]  Call us today at InfoHorseLife.com or by calling toll free 888-253-3139.
[03:53:08.884 --> 03:53:15.728]  It's no secret that pathogens such as bacteria, viruses, moles, and fungus can inflict severe damage in the human body.
[03:53:15.908 --> 03:53:20.371]  Fortunately, a new and vastly improved silver solution has been developed.
[03:53:20.531 --> 03:53:31.037]  Supernatural Silver is a revolutionary, broad-spectrum, antibacterial, antiviral, antifungal solution that can be used inside the body as well as on the skin.
[03:53:31.457 --> 03:53:32.258]  We're good to go.
[03:53:46.254 --> 03:53:54.021]  Supernatural Silver is scientifically supported, extremely safe, and is the number one choice of thousands of people for immune system support.
[03:53:54.121 --> 03:53:57.645]  Find out how Supernatural Silver could change your life.
[03:53:57.785 --> 03:54:03.150]  Go to SupernaturalSilver.com and use the promo code HEALTHY for 20% off.
[03:54:03.290 --> 03:54:07.334]  That's SupernaturalSilver.com and like us on Facebook.
[03:54:13.502 --> 03:54:14.703]  Welcome back to the Alex Jones Show.
[03:54:14.763 --> 03:54:15.263]  I'm David Knight.
[03:54:15.303 --> 03:54:18.566]  In this final segment, we're going to try to get to these three callers who have held over.
[03:54:18.586 --> 03:54:20.507]  Vincent had one more thing he wanted to say.
[03:54:20.527 --> 03:54:22.508]  Vincent, make it very quick when we come back.
[03:54:22.969 --> 03:54:28.032]  Before we go to them, real quickly, I want to let you know that we have Supermail Vitality back in stock at InfoWarsLife.com.
[03:54:28.712 --> 03:54:32.035]  There's a lot of products there, just as you heard the caller who
[03:54:32.915 --> 03:54:40.137]  Talked to Alex about Building 7, even though he's really upset with Alex about not bringing that topic up with Donald Trump.
[03:54:40.477 --> 03:54:42.758]  He said these products have changed his life.
[03:54:42.798 --> 03:54:44.018]  Go to our website.
[03:54:44.038 --> 03:54:45.319]  Go to Infowarslife.com.
[03:54:45.379 --> 03:54:46.399]  Look at the reviews there.
[03:54:46.779 --> 03:54:51.300]  Look at what other people have said about how these have changed their lives, how they have used them.
[03:54:51.360 --> 03:54:53.341]  Again, we have Supermail Vitality back in stock.
[03:54:53.361 --> 03:54:55.682]  We've got Survival Shield X2 in stock.
[03:54:55.982 --> 03:55:00.003]  And of course, there's been a lot of news that has come out this last week about the importance of gut health.
[03:55:00.703 --> 03:55:03.344]  And Iodine plays a big part in that.
[03:55:03.364 --> 03:55:05.646]  Again, Infowarslife.com.
[03:55:05.666 --> 03:55:08.647]  Real quickly, Vincent in Vermont, finish up with a point that you want to make.
[03:55:09.928 --> 03:55:11.168]  Alright, I'll just be real quick.
[03:55:11.208 --> 03:55:20.433]  I just wanted to confirm for Alex that I was at the Social Security office and there was a non-English speaking person there getting his Social Security card with an interpreter.
[03:55:21.153 --> 03:55:25.956]  And when he filled out his application, the lady gave him his card.
[03:55:26.716 --> 03:55:29.697]  The interpreter was shocked and was like, you already got the Social Security card?
[03:55:29.737 --> 03:55:32.217]  And she was like, yeah, it was already in the computer.
[03:55:32.357 --> 03:55:33.637]  We're just printing it out for him.
[03:55:34.358 --> 03:55:35.958]  And I thought that was amazing.
[03:55:35.978 --> 03:55:36.618]  They make it easy.
[03:55:37.378 --> 03:55:37.958]  They make it easy.
[03:55:37.998 --> 03:55:43.559]  When Kasich says on his first 100 days he's going to put through amnesty, OK, that's a big dog whistle to everybody.
[03:55:43.579 --> 03:55:44.800]  Come on in.
[03:55:44.840 --> 03:55:45.940]  Get in the country.
[03:55:46.640 --> 03:55:48.120]  We're going to close the doors later, maybe.
[03:55:48.260 --> 03:55:48.620]  Who knows?
[03:55:48.660 --> 03:55:49.501]  I don't know.
[03:55:49.521 --> 03:55:49.981]  Thanks, Vincent.
[03:55:50.001 --> 03:55:51.141]  Let's go to David in Arizona.
[03:55:51.181 --> 03:55:51.401]  David.
[03:55:53.459 --> 03:55:54.199]  Thank you, David.
[03:55:54.819 --> 03:56:01.161]  I misunderstood the nature that you wanted the freedom dissenters calling in.
[03:56:02.781 --> 03:56:03.601]  God help us.
[03:56:03.821 --> 03:56:05.962]  And I'm a Trump supporter.
[03:56:06.182 --> 03:56:07.162]  I believe in him.
[03:56:07.182 --> 03:56:12.703]  And if he's real, he's the last chance America's got.
[03:56:13.363 --> 03:56:15.223]  You know, I'm 70 years old.
[03:56:15.303 --> 03:56:19.444]  It's taken me a long time to get where you and AJ are at.
[03:56:19.964 --> 03:56:22.165]  You guys are wise beyond your years.
[03:56:23.186 --> 03:56:25.367]  Well, we're always learning, and you know, I agree with you.
[03:56:25.487 --> 03:56:26.767]  I don't think Donald Trump is perfect.
[03:56:26.807 --> 03:56:27.887]  No man is perfect, okay?
[03:56:27.907 --> 03:56:31.449]  He's got flaws in his life, and he disagrees with me on issues.
[03:56:32.069 --> 03:56:33.149]  At least he's upfront about it.
[03:56:33.369 --> 03:56:38.010]  I have no illusion that somehow he's going to magically change and become libertarian, okay?
[03:56:38.811 --> 03:56:48.374]  But at least we can have an honest discussion about that, and with him being honest and upfront about where he is on these issues, it makes it easier to have that honest discussion with an individual, even if they disagree with you.
[03:56:48.794 --> 03:56:52.475]  And so, I'm not looking at him as being perfect, and I agree with you.
[03:56:53.075 --> 03:56:53.315]  I don't know.
[03:56:53.335 --> 03:56:54.396]  Have you ever voted before?
[03:56:54.416 --> 03:56:55.938]  Or are you a new voter?
[03:56:57.239 --> 03:56:57.740]  No, no.
[03:56:58.360 --> 03:57:00.482]  I voted for John Kennedy.
[03:57:00.502 --> 03:57:01.584]  Oh, okay.
[03:57:01.924 --> 03:57:06.528]  Okay, so you've been voting a long time, and you're probably not happy with what you've been getting, are you?
[03:57:07.610 --> 03:57:08.911]  Oh, absolutely not.
[03:57:09.151 --> 03:57:17.039]  I was 75th Rangers, sent to Vietnam TDY for two years, special operations.
[03:57:17.669 --> 03:57:28.536]  After I was trained at the Classified School of America, I was the only, at the time, the only enlisted man, 19 years old, to go there for a year.
[03:57:29.236 --> 03:57:34.119]  Wow, you have experienced it on one end of it that I have not experienced it on.
[03:57:34.179 --> 03:57:34.920]  That's truly amazing.
[03:57:34.940 --> 03:57:39.362]  You've been at the very center of things, the Vietnam and the college.
[03:57:39.683 --> 03:57:40.263]  That's amazing.
[03:57:41.283 --> 03:57:43.624]  My innocence started dying in Vietnam.
[03:57:44.344 --> 03:57:45.804]  I'm shocked.
