[00:00:03.507 --> 00:00:04.347]  We're live.
[01:55:31.585 --> 01:55:43.615]  And they hired these school teachers, you know, pretty much Americanized or Englishized, you know, Muslims like you, married to a Christian lady, you know, going to Las Vegas, stuff like that, you know, might drink a beer or whatever.
[01:55:44.476 --> 01:55:45.216]  That's who they target.
[01:55:45.376 --> 01:55:53.363]  And these guys thought they were fighting Muslim extremists and were going to do a drill for the drill they had that day of the London Underground being bombed and that very bus.
[01:55:53.763 --> 01:55:57.405]  The exact trains, exact time, exact place, exact bus was the drill.
[01:55:57.685 --> 01:56:02.227]  A bunch of London cops freaked out, so they went public and said, oh yeah, we ran a drill, the exact thing.
[01:56:02.647 --> 01:56:03.907]  But they brought those guys on.
[01:56:04.087 --> 01:56:05.808]  One group didn't show up and figured it out.
[01:56:06.048 --> 01:56:07.689]  They shot them all at Canary Wharf.
[01:56:08.209 --> 01:56:09.389]  That was even in the news.
[01:56:09.830 --> 01:56:11.931]  And whistleblowers went public and made a film.
[01:56:12.271 --> 01:56:15.092]  The Brits arrested the guy that made a film about it.
[01:56:15.894 --> 01:56:27.967]  So, I mean, my point is, they probably would have gotten you or others down the road, because, you know, a lot of people will jump at it, to think you're going in to bust a group, and then again, they remote detonate and set you up.
[01:56:28.948 --> 01:56:30.109]  Yeah, I knew that, too.
[01:56:30.149 --> 01:56:32.471]  I mean, thank God I would never do it, but thank God I didn't.
[01:56:32.591 --> 01:56:36.455]  You know, it sounds like it's, it just sounds horrible for what happens to everybody in the end.
[01:56:37.588 --> 01:56:47.183]  But then those guys get to be on the news as the heroes that, you know, that either busted you planning to blow something up when they had you go out and do a setup, or they let it go forward.
[01:56:49.400 --> 01:56:50.960]  Yeah, it's unbelievable.
[01:56:51.000 --> 01:56:55.882]  I've been following all that stuff since this has happened to me and, you know, it's not hard to see through.
[01:56:55.922 --> 01:57:01.643]  I don't know how people actually believe some of the stuff they say, but for me it's very simple, like you just explained it.
[01:57:02.063 --> 01:57:05.644]  It's, you know, it's all stuff they created and then they say they busted the plot.
[01:57:05.664 --> 01:57:07.665]  Well, it's entrapment is what it is.
[01:57:08.405 --> 01:57:11.426]  Yeah, but they lead them and they find idiots to do it.
[01:57:12.446 --> 01:57:12.606]  Abe,
[01:57:14.810 --> 01:57:21.472]  Just briefly, just because it's an interesting point, I'm going along here, but this interview is going over, but it's very informative.
[01:57:22.984 --> 01:57:24.584]  Were you born into a Muslim family?
[01:57:24.604 --> 01:57:27.325]  Did you become Muslim because you're married to a Christian lady?
[01:57:27.345 --> 01:57:28.065]  I mean, how did that happen?
[01:57:28.586 --> 01:57:32.607]  Well, my dad was a Palestinian immigrant and my mother is a Taylor Street Catholic.
[01:57:32.627 --> 01:57:35.307]  So, no, I grew up in a multi-religious household.
[01:57:35.728 --> 01:57:40.149]  You know, nobody was real religious, you know, but it's the same household I live in today.
[01:57:40.189 --> 01:57:41.709]  You know, my wife's a different religion than me.
[01:57:41.749 --> 01:57:43.070]  So, no, I wasn't born into it.
[01:57:43.610 --> 01:57:47.891]  It's just a decision I made later in my life to practice it and, you know, that's how it went.
[01:57:49.562 --> 01:57:52.325]  But my reason in bringing that up is I've seen the demographics.
[01:57:53.126 --> 01:57:55.148]  So many Muslims are just like Christians.
[01:57:56.070 --> 01:57:57.972]  You know, they're Christians because their family's Christian.
[01:57:58.773 --> 01:58:00.274]  And I'm not attacking your faith.
[01:58:00.314 --> 01:58:03.138]  I understand you made a decision that you knew would be under attack, so you believe it.
[01:58:03.638 --> 01:58:05.360]  My point is, is that
[01:58:06.846 --> 01:58:12.309]  And it's all, you know, I mean, Judaism, Christianity, Islam, if you go back to the roots, same God.
[01:58:12.770 --> 01:58:26.638]  The point is, they try to sell this idea that every Muslim, when it might actually be one out of a hundred thousand, and usually that's either some crazy person or whatever, or they're being set up, are the opposite of trying to blow things up or do things.
[01:58:26.658 --> 01:58:31.861]  I mean, I went to high school, had some Iraqi friends that I would just lift weights with, along with, you know, other folks.
[01:58:33.035 --> 01:58:36.176]  And they've just, I mean, I've run into them on the street today.
[01:58:36.196 --> 01:58:38.037]  They're just business people, American Dream.
[01:58:38.677 --> 01:58:44.179]  And they've made jokes about, after 9-11, people think they're at their house with like dynamite.
[01:58:44.199 --> 01:58:45.859]  I mean, it's just ridiculous.
[01:58:45.919 --> 01:58:48.400]  I mean, tell folks what it's like to be an American Muslim.
[01:58:49.181 --> 01:58:49.821]  It's difficult.
[01:58:49.861 --> 01:58:51.382]  I don't let any of my clients know.
[01:58:51.442 --> 01:58:59.027]  I mean, obviously, this doesn't help when I go on TV and all that, you know, but, you know, if I get new clients and stuff, I never talk to them about my personal stuff like that.
[01:58:59.087 --> 01:59:01.968]  Nobody by looking at me would tell that I'm Muslim in the first place.
[01:59:02.369 --> 01:59:06.011]  You know, a lot of people think I'm Hispanic or something like that, but it's very difficult.
[01:59:06.451 --> 01:59:06.571]  Yeah.
[01:59:23.097 --> 01:59:38.342]  I got a lot of cousins and stuff that are Muslim and so people, I hope that changes in America too because you know there's not that many Muslims in America but for the ones that are here it's difficult to run around and practice that religion because you know that every mosque, Alex, is definitely under surveillance.
[01:59:38.402 --> 01:59:40.003]  I mean that's the truth of the matter.
[01:59:40.463 --> 01:59:49.026]  When they offered me the position inside of the hotel room they even told me that they already had several other informants at the mosque that I would attend on occasion.
[01:59:49.606 --> 01:59:50.668]  So, there you go.
[01:59:50.828 --> 01:59:54.032]  I mean, they're telling you that they already know about things, you know what I mean?
[01:59:54.092 --> 01:59:55.353]  And they have people all over.
[01:59:55.454 --> 01:59:58.337]  So, you know, it's crazy.
[01:59:58.357 --> 02:00:00.480]  It's difficult to be an American Muslim, that's for sure.
[02:00:01.080 --> 02:00:05.105]  Well, listen, if it was any consolation, they're done beta testing on you, brother.
[02:00:05.666 --> 02:00:07.227]  They are moving on now.
[02:00:07.688 --> 02:00:15.134]  They're approaching the dentists, the doctors, the lawyers, offering them money to spy on all their patients, their clients.
[02:00:15.214 --> 02:00:16.035]  Hey, you'll get money.
[02:00:16.055 --> 02:00:16.975]  You're a secret agent.
[02:00:17.376 --> 02:00:18.897]  My dad's a dentist that got approached.
[02:00:18.917 --> 02:00:19.718]  He started going to other dentists.
[02:00:19.758 --> 02:00:20.618]  Like, oh, we got approached.
[02:00:20.638 --> 02:00:21.799]  We got approached.
[02:00:21.819 --> 02:00:22.980]  We got approached at our home.
[02:00:23.401 --> 02:00:25.442]  They are creating a giant snitch army.
[02:00:26.723 --> 02:00:30.507]  And they've got them just in regular bars of good old boy bars.
[02:00:31.147 --> 02:00:32.589]  And the guys are on there talking about football.
[02:00:32.609 --> 02:00:35.392]  There's a paid snitch sitting there drinking their beer.
[02:00:36.673 --> 02:00:40.297]  And then you find out a lot of times it's to run narcotics and stuff.
[02:00:40.637 --> 02:00:41.939]  Look, it's a mafia.
[02:00:42.479 --> 02:00:44.701]  That's all this is, and this country's got cancer.
[02:00:45.122 --> 02:00:49.226]  Well, Abe, I want to thank you so much for joining us.
[02:00:49.286 --> 02:00:51.849]  The book is No Spy, No Fly.
[02:00:52.990 --> 02:00:55.451]  No, I haven't seen those yet.
[02:00:55.471 --> 02:00:57.572]  I did buy the one about the Oklahoma City though, which was crazy.
[02:01:17.557 --> 02:01:18.577]  Oh, were the government staged that?
[02:01:18.617 --> 02:01:19.077]  Very loving.
[02:01:19.898 --> 02:01:21.578]  Yep, that was very shocking.
[02:01:21.618 --> 02:01:24.058]  I watched that and then I've seen some of the other stuff on there.
[02:01:24.078 --> 02:01:30.280]  I got all of Jesse Ventura's books, but those FEMA camps I've seen on Jesse's show, which you can't even find anymore.
[02:01:30.340 --> 02:01:31.860]  You can't watch it online anymore.
[02:01:31.880 --> 02:01:35.901]  I don't know if they took it off YouTube or something, but that stuff's getting hard to get to.
[02:01:35.921 --> 02:01:39.022]  Oh, the Homeland Security threatened people over that.
[02:01:39.042 --> 02:01:40.362]  I'm not even allowed to say what happened.
[02:01:40.402 --> 02:01:42.322]  I was told in confidence and now I can't report it.
[02:01:47.244 --> 02:01:54.132]  You know, I just, as a journalist, and I'm also somebody who gives my commentary, I just, I really, it's hard to not tell people what I know.
[02:01:56.455 --> 02:01:57.537]  People knew how real this was.
[02:01:58.017 --> 02:02:00.640]  Okay, well, thank you so much for spending time with us, sir.
[02:02:01.257 --> 02:02:01.837]  No problem, Alex.
[02:02:01.897 --> 02:02:03.839]  If you ever need anything in the future, just give us a call.
[02:02:32.519 --> 02:02:33.461]  And they just get into it.
[02:02:33.481 --> 02:02:34.363]  It's like, it's so fun.
[02:02:34.403 --> 02:02:35.064]  It's so scary.
[02:02:35.104 --> 02:02:36.988]  They're gonna get us, you know, all this stuff.
[02:02:37.048 --> 02:02:37.549]  And I go, okay.
[02:02:39.431 --> 02:02:41.172]  Do you know the different Muslim groups?
[02:02:41.433 --> 02:02:42.193]  Do you know their history?
[02:02:42.654 --> 02:02:49.259]  Do you know about British intelligence infiltrating and taking over Saudi Arabia, founding it?
[02:02:49.879 --> 02:02:54.583]  Do you understand how they've used radical Muslims to keep the Middle East in the dark ages?
[02:02:54.803 --> 02:03:06.133]  And how anytime Muslims try to develop a country and build it, which they're very good at doing, the system has the Muslim jihadis blow it up and take it over, like you're seeing part five of right now with Al Qaeda.
[02:03:06.753 --> 02:03:09.195]  In Libya and Syria and other areas.
[02:03:09.495 --> 02:03:10.857]  Do you actually know the nuts and bolts?
[02:03:10.877 --> 02:03:13.018]  Do you know that the government created Al Qaeda?
[02:03:13.299 --> 02:03:14.480]  Do you understand all this?
[02:03:14.500 --> 02:03:15.280]  Do you understand?
[02:03:16.786 --> 02:03:21.669]  That they're going to use an unpopular minority to beta test this, and then they're going to roll it out against their real enemy.
[02:03:22.469 --> 02:03:23.450]  And let me tell you who that is.
[02:03:23.510 --> 02:03:26.392]  It's Christian, conservative, libertarian types.
[02:03:26.732 --> 02:03:27.952]  And now the documents are all out.
[02:03:28.273 --> 02:03:29.673]  I told you this 10 years ago.
[02:03:30.094 --> 02:03:32.475]  I told you this from RAND Corporation documents before 9-11.
[02:03:32.515 --> 02:03:36.617]  I told you they were going to blow up the World Trade Center and blame it on their asset bin Laden.
[02:03:37.018 --> 02:03:38.559]  I told you they'd roll out his dead body later.
[02:03:39.099 --> 02:03:39.839]  I told you everything.
[02:03:40.660 --> 02:03:41.700]  I know their number.
[02:03:42.181 --> 02:03:45.743]  Because once you understand their system, you're like, how did I never see that before?
[02:03:46.647 --> 02:03:47.368]  It's a pattern.
[02:03:47.388 --> 02:03:48.429]  They got playbooks.
[02:03:49.391 --> 02:03:54.016]  And the reason they had those FBI agents with a script is not that they're even supposedly dumb.
[02:03:54.337 --> 02:03:56.679]  They do not let them deviate one micron.
[02:03:58.402 --> 02:04:04.749]  That's what zero tolerance is about, where a kid brings a Luden's cough drop, it's not even a drug, it's candy to school, and they arrest them.
[02:04:05.646 --> 02:04:08.168]  It's about the teacher cannot make a decision.
[02:04:08.228 --> 02:04:09.289]  You can't make a decision.
[02:04:09.549 --> 02:04:10.650]  You've got to do what the state says.
[02:04:10.690 --> 02:04:12.031]  It's about being programmed.
[02:04:12.751 --> 02:04:13.752]  And no due process.
[02:04:13.792 --> 02:04:14.653]  You can't have a job.
[02:04:14.713 --> 02:04:15.353]  You can't fly.
[02:04:15.393 --> 02:04:15.954]  You can't live.
[02:04:15.974 --> 02:04:18.175]  A lot of people say, well, Alex, this stuff's scary.
[02:04:18.195 --> 02:04:19.316]  In closing, I'll say this.
[02:04:20.557 --> 02:04:21.498]  You're scaring people.
[02:04:21.778 --> 02:04:23.239]  Look, I believe you have courage.
[02:04:23.379 --> 02:04:25.721]  I think when you hear the truth, you're going to make preparation for it.
[02:04:26.451 --> 02:04:31.237]  I know some will be scared by this info and say, oh my god, I'll be put on a no-fly list if I protest.
[02:04:31.277 --> 02:04:32.038]  I better not do it.
[02:04:32.139 --> 02:04:32.299]  No.
[02:04:32.719 --> 02:04:35.243]  All of America will fall into total dark tyranny.
