[00:00:00.009 --> 00:00:02.050]  Broadcasting Network.
[02:51:36.560 --> 02:51:39.083]  And the Berkey Guy will ship your order free of charge.
[02:51:39.283 --> 02:51:46.150]  With the purchase of a Berkey Light, the Berkey Guy is also offering a set of fluoride and arsenic filters for only thirty nine ninety nine.
[02:51:46.290 --> 02:51:48.392]  That's over 30% off the retail price.
[02:51:48.632 --> 02:51:52.893]  Call the Berkey guy at 1-877-886-3653.
[02:51:52.933 --> 02:51:56.014]  That's 1-877-886-3653.
[02:51:56.035 --> 02:51:59.476]  Or order online at GoBerkey.com.
[02:51:59.616 --> 02:52:01.576]  That's GoBerkey.com today.
[02:52:02.017 --> 02:52:06.118]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[02:52:06.798 --> 02:52:09.719]  I want you to know some very important information.
[02:52:09.819 --> 02:52:18.122]  In 1985, President Ronald Reagan requested that Carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[02:52:18.766 --> 02:52:23.708]  Now, 27 years later, carnivore capsules are used around the world to keep people healthy.
[02:52:24.328 --> 02:52:35.291]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[02:52:35.692 --> 02:52:42.694]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[02:52:43.374 --> 02:52:47.637]  Call 1-866-VENUSFLY or order from carnivora.com.
[02:52:47.677 --> 02:52:50.838]  That's C-A-R-N-I-V-O-R-A dot com.
[02:52:51.279 --> 02:52:58.222]  That's 1-866-836-8735, 1-866-VENUSFLY or visit carnivora.com.
[02:52:58.523 --> 02:52:59.523]  Protect your immune system.
[02:52:59.803 --> 02:53:00.824]  It's the only one you've got.
[02:53:02.708 --> 02:53:04.188]  Hey there, Frank Bates here.
[02:53:04.949 --> 02:53:09.550]  Have you heard about the weird device that could wipe out 280 million Americans?
[02:53:10.030 --> 02:53:11.430]  This is really scary stuff.
[02:53:11.830 --> 02:53:16.532]  Defense experts warn that this odd device poses the greatest threat we've ever known.
[02:53:17.092 --> 02:53:24.274]  In fact, just a few weeks ago, former Speaker of the House Newt Gingrich wrote an op-ed piece for the Washington Post warning about this deadly threat.
[02:53:25.134 --> 02:53:27.355]  I can't believe that more people aren't talking about this.
[02:53:27.915 --> 02:53:31.096]  It may be because the liberals in the government are trying to cover it up.
[02:53:31.696 --> 02:53:39.818]  That's why my friend just created a free video at WeirdDevice.com that exposes this threat and blows the doors off the conspiracy.
[02:53:40.258 --> 02:53:50.401]  Go watch the shocking video at WeirdDevice.com right now to discover exactly what it is, plus discover the number one way you and your family can survive this deadly attack.
[02:53:51.141 --> 02:53:55.966]  I'm not sure how long this video will be online, so go to WeirdDevice.com before it's gone forever.
[02:53:56.467 --> 02:53:58.489]  Again, that's WeirdDevice.com.
[02:54:05.845 --> 02:54:11.249]  We're doing a little bit of overdrive here into the next hour with Max Keiser of MaxKeiser.com.
[02:54:11.269 --> 02:54:12.631]  Again, I'm Alex Jones, your host.
[02:54:13.531 --> 02:54:14.312]  Christmas is here.
[02:54:14.472 --> 02:54:15.613]  It's time to wake folks up.
[02:54:15.673 --> 02:54:22.599]  We've got the new issue of InfoWars magazine that will be sold out by the end of the day if you want to buy it in bulk at cost.
[02:54:22.619 --> 02:54:26.262]  You can also get a 12-issue subscription, a great gift to give people.
[02:54:26.622 --> 02:54:29.945]  If 12 magazines, glossy, full of info won't wake them up,
[02:54:30.345 --> 02:54:31.106]  Not much will.
[02:54:31.506 --> 02:54:37.029]  We're also selling 10 PrisonPlanet.tv memberships for the price of one, so you can give them to friends and family.
[02:54:37.369 --> 02:54:38.430]  Handle all your shopping.
[02:54:38.470 --> 02:54:40.030]  PrisonPlanet.tv.
[02:54:40.050 --> 02:54:47.234]  And we have the ProPures until December 10th at 15% off the great water filters at InfowarsStore.com.
[02:54:47.835 --> 02:54:49.015]  Going back to Max Keiser.
[02:54:49.255 --> 02:54:49.976]  Okay, Max, go ahead.
[02:54:49.996 --> 02:54:55.879]  You've got the floor with the point you were making about any way to arrest these bankers, any way to bring them to justice.
[02:54:55.899 --> 02:54:57.180]  But you were making another point as well.
[02:54:57.799 --> 02:55:24.155]  Yeah, no, you know, the guests on your show you've had, and we've talked about this collapse coming, and you know, the question always is when, and I think that it's, you know, if you're standing on the surface of the Earth, you know, it's tough to see that you're actually standing on a round object, because it's a very large object, and this crisis is very large, but when it happens, it'll happen quite quickly, because this is
[02:55:24.335 --> 02:55:26.676]  An historic bubble we're talking about for bonds.
[02:55:27.316 --> 02:55:32.299]  You have to go back and compare to, let's say, the tulip bulb mania in Holland in 1634.
[02:55:32.819 --> 02:55:38.081]  The price of tulip bulbs went from 1.5 to 60 to 0.
[02:55:39.182 --> 02:55:45.064]  In France, during the Mississippi bubble, the stock in that Ponzi scheme went from 500
[02:55:46.906 --> 02:55:48.507]  18,000 to zero.
[02:55:48.967 --> 02:55:53.952]  The South Sea bubble of 1720, the stock went from 100 to 1,000 to 100.
[02:55:54.132 --> 02:56:00.197]  Now more recently with Enron, the stock went from $2 to 90 to zero.
[02:56:00.758 --> 02:56:03.400]  What I'm saying is that the government bonds in America, the U.S.
[02:56:03.620 --> 02:56:06.803]  Treasury bond, has never been higher in 240 years.
[02:56:09.125 --> 02:56:14.170]  The Treasury bond in the UK has never been higher in 300 years.
[02:56:14.490 --> 02:56:24.820]  And when the bubble pops, it'll collapse by 50, 60, 70% with lightning speed, as we've seen with these other historic bubbles.
[02:56:25.380 --> 02:56:28.261]  So it'll be too late to do anything at that time.
[02:56:28.301 --> 02:56:30.001]  You have to be prepared beforehand.
[02:56:30.101 --> 02:56:36.683]  And if you want proof of what I'm saying is true, look at what these central banks are doing.
[02:56:37.263 --> 02:56:40.984]  Since 1971, they were net sellers of gold and they bought paper.
[02:56:41.024 --> 02:56:47.465]  But from 2009, after the collapse of 2008 of Lehman Brothers, they became net buyers of gold.
[02:56:48.135 --> 02:56:48.815]  Gold is
[02:57:08.365 --> 02:57:08.606]  Thank you.
[02:57:19.082 --> 02:57:21.683]  Like NASDAQ, from 1981 to 2000, it went from 100 to 5,000, then crashed to 1,500.
[02:57:21.723 --> 02:57:24.184]  In Nikkei, remember the Nikkei bubble from 1970 to 1992, it went from 3,000 to 40,000, then crashed to 8,000.
[02:57:24.324 --> 02:57:28.965]  At one point, you had in Japan that the land under the Royal Palace was worth more than the entire state of California.
[02:57:42.489 --> 02:57:47.212]  Once that happened more than 15 years ago, they've never come back in Japan.
[02:57:47.252 --> 02:57:49.394]  So you're saying there's going to be a treasury bubble go under?
[02:57:50.215 --> 02:57:51.896]  We're in a bubble, treasury bubble.
[02:57:52.176 --> 02:57:54.718]  It's never... Oh my God.
[02:57:54.758 --> 02:57:55.538]  The 10-year U.S.
[02:57:55.579 --> 02:57:58.020]  treasury bond has not been this high.
[02:57:58.461 --> 02:57:59.421]  That is to say... No, no.
[02:57:59.461 --> 02:58:00.682]  You're saying it's coming to an end.
[02:58:00.722 --> 02:58:02.403]  It's obviously the biggest bubble in 300 years.
[02:58:02.704 --> 02:58:08.468]  You're saying it begins to pop or will pop coming up on April 15th or thereafter.
[02:58:08.788 --> 02:58:09.609]  How bad will it be?
[02:58:11.546 --> 02:58:16.770]  It'll be, it'll be the worst financial crisis in 100 years, 150 years.
[02:58:18.672 --> 02:58:20.413]  Absolutely, without a shadow of a doubt.
[02:58:20.433 --> 02:58:32.363]  I've talked to a lot of big insiders, including well-known billionaires, and they've said the word is all these companies are pulling back and digging in, and so there's a lot of signs this is coming.
[02:58:32.643 --> 02:58:34.724]  We're gonna go to break, come back a little bit more with Max Keiser.
[02:58:34.804 --> 02:58:36.246]  I'm Alex Jones of InfoWars.com.
[02:58:36.286 --> 02:58:38.527]  You can follow Max at Max Keiser.
[02:58:38.607 --> 02:58:40.369]  I'm at RealAlexJones on Twitter.
[02:58:43.397 --> 02:58:45.239]  Thank you for listening to GCN.
[02:58:46.800 --> 02:58:49.002]  Visit GCNlive.com today.
[02:58:52.068 --> 02:59:01.652]  You prepare by purchasing gold, food, and firearms, but if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[02:59:02.032 --> 02:59:05.334]  When you're sleeping, who's watching out for intruders and spooks?
[02:59:06.014 --> 02:59:07.114]  Check out SimpliSafe.
[02:59:07.395 --> 02:59:11.276]  It's a new do-it-yourself home security system that is completely wireless.
[02:59:11.636 --> 02:59:13.577]  Go to GetSimpliSafe.com.
[02:59:13.857 --> 02:59:16.458]  SimpliSafe is independent and off the grid.
[02:59:16.739 --> 02:59:19.840]  It runs on battery power, so even if the grid goes down,
[02:59:20.220 --> 02:59:21.001]  You're protected.
[02:59:21.422 --> 02:59:28.009]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[02:59:28.389 --> 02:59:35.878]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[02:59:36.378 --> 02:59:40.399]  If you move or need to relocate, you can take the system with you wherever you go.
[02:59:40.820 --> 02:59:46.021]  SimpliSafe will stand guard protecting your property 24 hours a day, 7 days a week.
[02:59:46.401 --> 02:59:48.202]  Go to GetSimpliSafe.com.
[02:59:48.482 --> 02:59:50.783]  That's GetSimpliSafe.com.
[02:59:52.763 --> 02:59:53.924]  Coast to coast.
[02:59:54.304 --> 02:59:55.684]  Direct from Austin.
[02:59:56.345 --> 02:59:59.566]  You're listening to the Alex Jones Broadcasting Network.
[03:00:05.948 --> 03:00:09.032]  You are either with the Republic or against it.
[03:00:09.253 --> 03:00:13.499]  Resistance to tyrants is obedience to God.
[03:00:14.280 --> 03:00:15.922]  It's Alex Jones.
[03:00:17.898 --> 03:00:20.881]  Yeah, I've got a big retransmission coming up in the resting hour.
[03:00:20.901 --> 03:00:22.182]  We've done over three hours here today.
[03:00:22.202 --> 03:00:25.925]  I'll be back tonight, 7 o'clock, InfoWars Nightly News.
[03:00:25.945 --> 03:00:27.527]  I think David Knight's doing the news tonight.
[03:00:27.547 --> 03:00:28.948]  We're going to have some other special reports.
[03:00:28.968 --> 03:00:31.731]  Tomorrow night we premiere the big Ron Paul film.
[03:00:32.771 --> 03:00:33.512]  Get ready for that.
[03:00:33.532 --> 03:00:35.174]  We've got a bunch of other special things this week.
[03:00:35.194 --> 03:00:37.696]  My big interview with Joe Rogan in person here in Austin.
[03:00:37.716 --> 03:00:38.336]  Very powerful.
[03:00:38.937 --> 03:00:42.580]  That's coming up Thursday night on InfoWars Nightly News.
[03:00:42.600 --> 03:00:43.821]  And we'll air parts of it on the radio.
[03:00:44.862 --> 03:00:47.543]  Friday, Max Keiser is our guest.
[03:00:47.783 --> 03:00:49.563]  And Max, you've got the floor still.
[03:00:49.723 --> 03:00:52.424]  Other points you'd like to make, we're all ears.
[03:00:52.484 --> 03:00:53.824]  I know I want to hear what you have to say.
