[00:00:00.089 --> 00:00:00.649]  Network.
[03:43:43.835 --> 03:43:49.097]  And if something happens to us too, folks, I see that as a major canary in the coal mine.
[03:43:49.897 --> 03:43:52.479]  So if they set me up with drugs, I don't use drugs.
[03:43:53.419 --> 03:44:04.945]  If they, God forbid, you know, as that police officer called in yesterday, he's told all his buddies, you know, if they say, you know, that I killed my wife and burned my house down, it's not true, folks.
[03:44:05.425 --> 03:44:06.706]  I'll never commit suicide.
[03:44:06.766 --> 03:44:08.027]  I'll never hurt my family.
[03:44:08.708 --> 03:44:09.569]  None of it's true.
[03:44:10.129 --> 03:44:12.051]  And I'm found dead in a hotel room with a hooker.
[03:44:12.471 --> 03:44:14.133]  Folks, I wasn't with a hooker.
[03:44:15.474 --> 03:44:17.056]  People need to understand, this isn't a game.
[03:44:17.776 --> 03:44:19.178]  Doug, how arrogant are they?
[03:44:19.298 --> 03:44:21.299]  Is it waking up the federal sources you've got?
[03:44:21.319 --> 03:44:24.122]  Because I know this is one thing that I think has woken people up.
[03:44:24.182 --> 03:44:27.425]  And Bilderberg was concerned a year and a half ago about this in Libya.
[03:44:27.445 --> 03:44:29.086]  They're concerned now from our sources.
[03:44:29.807 --> 03:44:33.570]  That the alternative media forced the New York Times, L.A.
[03:44:33.590 --> 03:44:44.219]  Times, and others to report that our government runs Al-Qaeda in Libya and Syria and has them shooting down airliners and making Father Suicide Bomb.
[03:44:44.919 --> 03:44:50.524]  So, how does that work for the feds who've said, oh, the government wasn't involved in 9-11?
[03:44:50.544 --> 03:44:51.585]  Well, we didn't say that.
[03:44:51.925 --> 03:44:53.366]  Criminal elements were.
[03:44:54.467 --> 03:44:56.409]  Al-Qaeda was a creation of the globalists.
[03:44:57.170 --> 03:45:00.851]  They've been used to take down the Russians, the Serbs, now America.
[03:45:00.871 --> 03:45:04.473]  I mean, is that something you're getting back from your sources?
[03:45:05.253 --> 03:45:06.474]  Oh, very much so.
[03:45:07.114 --> 03:45:12.956]  The level, the veil of transparency, the veneer of the shadows.
[03:45:13.236 --> 03:45:22.760]  Look, people are beginning to wake up, and there is a level of concern among the people, the higher levels, at the Napolitano levels.
[03:45:23.300 --> 03:45:33.123]  There's a level of concern there, saying, wait a minute, you know, I don't want people out there lynching me, stringing me up from the nearest oak tree for what I'm doing.
[03:45:33.523 --> 03:45:37.364]  So there is a concern there by shining the light of truth.
[03:45:37.884 --> 03:45:41.885]  And at the higher levels, however, there's a hubris.
[03:45:41.925 --> 03:45:43.026]  But at the mid-levels,
[03:45:44.387 --> 03:45:48.290]  Exactly, because the Rockefellers and Rothschilds, the public doesn't even know their names.
[03:45:48.550 --> 03:45:55.856]  They're insulated, even in Napolitano, which that she is, and that weird group of deviant women around her who just...
[03:45:56.781 --> 03:46:09.226]  How does that affect morale, though, even with corrupt FBI people and folks they've hired to have weirdo women call you in and say, you know, do me favors and go live in the bathroom, you ugly man.
[03:46:09.246 --> 03:46:10.787]  I mean, these are crazy people.
[03:46:11.067 --> 03:46:15.448]  I mean, why are even the corrupt people serving such scum?
[03:46:15.509 --> 03:46:18.170]  I mean, when it's going to destroy the whole system.
[03:46:18.590 --> 03:46:23.752]  I mean, just so they can... because the globalists hate America and gun owners and Christians.
[03:46:24.432 --> 03:46:25.333]  So much, folks.
[03:46:25.653 --> 03:46:27.694]  They'll burn everything just to get to us.
[03:46:28.015 --> 03:46:42.785]  I hope all you minions that serve the system and get invited down to the local CFR and get invited down to the Head Mason Hall and get invited, you know, down to the local Federal Reserve meetings, you all think you're at the table because you got a hundred million dollars in the bank.
[03:46:43.165 --> 03:46:45.587]  They're going to take everything you've got.
[03:46:45.627 --> 03:46:48.168]  And you're going to be lucky if they just take everything you've got.
[03:46:48.389 --> 03:46:50.110]  See, when globalists steal from people,
[03:46:50.490 --> 03:46:51.570]  And authoritarians do this?
[03:46:51.871 --> 03:46:55.332]  They're then going to trump up charges on you later, and they're going to kill you.
[03:46:55.992 --> 03:46:57.773]  So, so, you know what's sick about this, Dean?
[03:46:58.273 --> 03:47:02.255]  Doug, I'm thinking of a Dean hack on the X-Files guy, who I might get on the show soon.
[03:47:02.635 --> 03:47:05.896]  Doug, is that these guys don't know history.
[03:47:05.916 --> 03:47:12.279]  100% of the time, the people that open the drawbridge to the traitors are all the first ones to get gutted.
[03:47:13.833 --> 03:47:20.037]  You know, they may know history, but they think that they can change it.
[03:47:20.077 --> 03:47:26.561]  They've got this mental thought process where they're better than everyone else.
[03:47:26.581 --> 03:47:28.202]  They're different than everyone else.
[03:47:29.242 --> 03:47:30.242]  They're more capable.
[03:47:30.362 --> 03:47:32.043]  They're capable of changing history.
[03:47:32.083 --> 03:47:33.223]  That's what they're trying to do.
[03:47:33.263 --> 03:47:34.023]  That's a hubris.
[03:47:34.303 --> 03:47:40.425]  And you mentioned about that culture of just perversion that exists.
[03:47:40.865 --> 03:47:46.226]  Look, at that level, everyone has something in their background.
[03:47:46.246 --> 03:47:50.227]  And we saw that with Petraeus.
[03:47:50.927 --> 03:47:54.728]  When he was taken on at the CIA, they knew that he was involved.
[03:47:56.668 --> 03:47:57.868]  With Paula Broadwell.
[03:47:57.888 --> 03:48:01.089]  They knew it, and they held it over his head.
[03:48:01.489 --> 03:48:05.130]  See, that's how the system now works.
[03:48:05.570 --> 03:48:12.331]  And the more perverse that the situations are, or that the people are, the better things are.
[03:48:12.651 --> 03:48:21.252]  And it's like Caligula, and that was a term used by my contact at the DHS, like Caligula.
[03:48:21.372 --> 03:48:24.853]  And people have to understand the evil, the perversity behind it.
[03:48:26.021 --> 03:48:32.183]  Well, when you look at the stuff that most of these top politicians are into, they don't let you in the club.
[03:48:32.224 --> 03:48:38.226]  You don't get the committee chairmanship unless you bare minimum have boyfriends and girlfriends.
[03:48:38.946 --> 03:48:40.427]  And that's not usually enough.
[03:48:40.447 --> 03:48:43.688]  You know, to be a top general, they tell you, you've got to cheat on your wife.
[03:48:43.708 --> 03:48:44.809]  We've got to have photos of it.
[03:48:45.249 --> 03:48:47.890]  But to get into the upper rings, you've got to do illegal stuff.
[03:48:48.490 --> 03:48:50.112]  And I don't think people get it.
[03:48:50.432 --> 03:48:57.500]  That's why history, you always have such evil people in control, is because only they're willing to do really evil stuff to be in power.
[03:48:58.141 --> 03:49:02.846]  And they want power, so they can grab your little kid and rape him and cut their head off.
[03:49:03.427 --> 03:49:09.792]  I mean, I'm sorry, but that's what we've got up there is a bunch of people who don't just like hurting little kids, they like killing them.
[03:49:10.413 --> 03:49:15.857]  You know, Sandusky was providing kids to globalists all over the country, and look at who was all around him and who defended him.
[03:49:16.337 --> 03:49:20.801]  Top TV casters, top sports casters, politicians, DHS people.
[03:49:21.341 --> 03:49:24.944]  Well, you bet they're protecting him, because he was supplying them little kids.
[03:49:25.304 --> 03:49:25.765]  Go ahead, sir.
[03:49:26.784 --> 03:49:39.087]  No, you make a great point here, because when we're talking about people like, for example, Hillary Clinton, and people like her, people have to understand, the mindset is different.
[03:49:39.707 --> 03:49:44.828]  You might not agree with what they do or believe in, but it doesn't matter.
[03:49:45.088 --> 03:49:46.409]  It's what they believe.
[03:49:46.709 --> 03:49:51.310]  People like Hillary Clinton believe, for example, according to my source, hey look,
[03:49:52.491 --> 03:49:58.780]  She can change things through, shall we say, unconventional means.
[03:49:59.421 --> 03:50:02.886]  When I say spells, if you will, think of witchcraft.
[03:50:02.986 --> 03:50:07.253]  No, no, no, it's on record she does witchcraft.
[03:50:07.273 --> 03:50:08.134]  That came out when
[03:50:08.414 --> 03:50:11.837]  The first year they were in office, Tony Blair worships Lucifer.
[03:50:11.877 --> 03:50:12.898]  That's mainstream news.
[03:50:13.198 --> 03:50:17.281]  Francois Mitterrand, that's what I'm telling you, is that I've been to Bohemian Grove.
[03:50:17.522 --> 03:50:19.543]  For a regular person, it's a cheesy play.
[03:50:19.843 --> 03:50:22.025]  Those old men were in religious rapture.
[03:50:22.405 --> 03:50:24.447]  These people are devil worshippers.
[03:50:24.707 --> 03:50:28.691]  Look at the guy that killed his mom, his grandma with a hammer, and then shot the firefighters.
[03:50:29.011 --> 03:50:30.552]  Turns out he was a devil worshipper.
[03:50:31.133 --> 03:50:32.574]  They probably gave him orders.
[03:50:33.274 --> 03:50:35.556]  We're dealing with a cult of devil worshippers.
[03:50:35.896 --> 03:50:37.438]  And you're saying the DHS knows that?
[03:50:38.311 --> 03:50:39.071]  Absolutely.
[03:50:39.091 --> 03:50:43.234]  And know it, and they said watch for it, watch for it to expand.
[03:50:43.254 --> 03:50:46.175]  Hold on, I gotta hear about the devil worship angle.
[03:50:46.195 --> 03:50:46.555]  Stay there.
[03:50:46.815 --> 03:50:48.976]  Final segment, we're just taking the whole hour.
[03:50:49.797 --> 03:50:55.940]  And again, that petition's up there to make the White House a gun-free zone, to make the President turn in his guns.
[03:50:56.300 --> 03:51:00.802]  And that pig, Dianne Feinstein, that maggot, that self-propelled demon of hell.
[03:51:01.483 --> 03:51:02.103]  We'll be right back.
[03:51:03.246 --> 03:51:05.448]  What's better than Mountain House freeze-dried food?
[03:51:05.848 --> 03:51:07.650]  Buckets of Mountain House freeze-dried food.
[03:51:08.130 --> 03:51:14.875]  Now the Freeze-Dry Guy introduces convenient, easy-to-store Mountain House Survival Buckets filled with our top-selling items.
[03:51:15.155 --> 03:51:22.101]  Each item is sealed in a Mylar-type pouch, and each pouch is neatly packed in clear buckets so you can easily see the contents inside.
[03:51:22.281 --> 03:51:30.825]  These Mountain House Survival Buckets come with well over a 25-year shelf life and are perfect for emergency preparedness, camping, backpacking or at-home use.
[03:51:31.105 --> 03:51:42.691]  Go to freezedryguy.com, click on freeze-dried foods and choose our 12-month, 6-month, 3-month, 1-month or 7-day Mountain House Survival Bucket with 32 generous servings starting at just $69.95.
[03:51:44.292 --> 03:51:46.614]  And all orders to the lower 48 ship free.
[03:51:46.835 --> 03:51:49.898]  Call 866-404-3663 or go to freezedryguy.com.
[03:51:49.958 --> 03:51:52.320]  That's 866-404-3663 or go to freezedryguy.com.
[03:51:52.340 --> 03:51:53.101]  100% veteran owned.
[03:51:53.141 --> 03:51:54.022]  The Freeze Dry Guy.
[03:52:02.045 --> 03:52:02.625]  Happy Holidays!
[03:52:02.685 --> 03:52:04.606]  Peter Kronstaml from Midas Resources.
[03:52:04.646 --> 03:52:05.346]  Today is December 28, 2012.
[03:52:05.406 --> 03:52:06.407]  Gold opened this morning at $1660.90.
[03:52:06.527 --> 03:52:10.348]  A one ounce gold Kugrand can be purchased for $1702.28, $881.14 for a half ounce, $425.57 for a quarter ounce.
[03:52:10.368 --> 03:52:10.488]  $1702.28, $851.14 and $425.57.
[03:52:21.952 --> 03:52:23.253]  Hi, this is Ted Anderson.
[03:52:23.353 --> 03:52:28.216]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[03:52:28.656 --> 03:52:29.276]  Wait a sec.
[03:52:29.516 --> 03:52:33.659]  Gold and silver is going up while Congress is trying to settle on the next debt increase.
[03:52:33.919 --> 03:52:35.360]  And there's no end to this madness.
