[00:00:00.009 --> 00:00:00.094]  Yeah.
[03:09:22.235 --> 03:09:26.238]  And then at the end of it, it was brought to you by JPMorgan Chase.
[03:09:26.678 --> 03:09:29.340]  And folks, JPMorgan Chase is the emperor
[03:09:30.240 --> 03:09:33.443]  Of the New World Order, and Goldman Sachs is Darth Vader the Enforcer.
[03:09:33.863 --> 03:09:43.430]  I mean, you cannot get higher in the pyramid of the Rothschild-Rockefeller Combine, the folks that don't want a free market, the people that want a world government.
[03:09:43.790 --> 03:09:45.712]  These are the people destroying this country.
[03:09:46.433 --> 03:09:49.175]  And I'm not saying everybody that works at JPMorgan Chase is evil.
[03:09:49.835 --> 03:09:55.680]  I'm not saying, you know, that getting a home loan from them is, you know, that inherently you're bad.
[03:09:56.667 --> 03:10:00.470]  I'm saying the directives of it, they are the founders of the private Federal Reserve.
[03:10:00.930 --> 03:10:02.591]  They are the biggest shareholders of it.
[03:10:02.871 --> 03:10:04.473]  They're the ones that set the agenda.
[03:10:04.673 --> 03:10:07.134]  They're the ones that bankrolled Obama and Mitt Romney.
[03:10:08.696 --> 03:10:22.725]  And you see this, well, I'm going to play the special report here, then we'll go to break and I'll come back with my review of World War Z. I'm going to do a more detailed one on the nightly news, but I need to talk about this because it dovetails with all the eugenics and dehumanization.
[03:10:23.746 --> 03:10:27.588]  Trying to condense down to eight, nine minutes here, all the things they're doing.
[03:10:27.848 --> 03:10:28.808]  I mean, they're behind it all.
[03:10:29.229 --> 03:10:33.731]  If you're a PrisonPlanet.tv viewer, you'll see all the articles and documents where I back up my claims.
[03:10:33.751 --> 03:10:36.832]  If you're a radio listener, you can just write down notes of what I'm saying.
[03:10:37.072 --> 03:10:42.214]  We're also going to post it in the next hour at PrisonPlanet.com and Infowars.com on YouTube for everybody.
[03:10:42.875 --> 03:10:43.795]  Get this video out.
[03:10:43.815 --> 03:10:44.896]  It needs to go viral.
[03:10:45.316 --> 03:10:46.516]  But it is Goldman Sachs.
[03:10:46.616 --> 03:10:50.238]  They're the ones, if you've got to say any group, destroying America.
[03:10:50.278 --> 03:10:51.839]  They're where the MF Global money went.
[03:10:52.796 --> 03:11:01.402]  I mean, this is New World Order, Eye of Sauron, Morgoth, Beelzebub, Baphomet, Satan, Leviathan.
[03:11:04.785 --> 03:11:05.305]  This is it.
[03:11:06.306 --> 03:11:10.629]  Let's go ahead and play this analysis that Aaron Dykes and I put together.
[03:11:11.474 --> 03:11:18.120]  Alex Jones here to report on one of the most sickening displays of high-tech propaganda I have ever witnessed.
[03:11:18.721 --> 03:11:29.871]  Since the week of Thanksgiving, the airwaves have been bombarded with a commercial paid for and produced by JPMorgan Chase.
[03:11:30.612 --> 03:11:39.354]  Showing iconic images of soldiers returning home and the 9-11 attacks and people toasting each other over turkeys.
[03:11:39.414 --> 03:11:41.694]  The very essence of Americana.
[03:11:41.714 --> 03:11:44.375]  Looks like it was directed by Steven Spielberg.
[03:11:44.955 --> 03:11:49.636]  Let's analyze and break down this sickening piece of propaganda.
[03:11:50.736 --> 03:11:53.757]  Let's give thanks for an idea.
[03:11:56.164 --> 03:11:58.567]  A grand idea called America.
[03:11:59.387 --> 03:12:04.493]  Deathly conjuring an image that only existed in Norman Rockwell's America.
[03:12:04.833 --> 03:12:17.607]  We are then told finally that this image of a beautiful and strong America is brought to you by JPMorgan Chase, the very authors of our decline and eventual collapse.
[03:12:18.147 --> 03:12:36.660]  It is incredibly painful to see them putting out this pro-family, pro-America image so that they can brand themselves to it, so they can tie themselves to it, when they are at the heart of destroying our republic and taking this country into debt bondage.
[03:12:37.120 --> 03:12:39.062]  Let's analyze this piece a little bit further.
[03:12:39.702 --> 03:12:56.121]  Imagine the cold-blooded calculation that when you're all sitting around watching the football game after enjoying the turkey with your family, grandma's there, the grandchildren are there, the fire's going, and you're bombarded every 10 minutes, because I was watching football with family as well, with
[03:12:56.641 --> 03:12:57.682]  JPMorgan Chase.
[03:12:57.722 --> 03:12:58.762]  JPMorgan Chase.
[03:12:59.163 --> 03:13:00.584]  They bring you America.
[03:13:00.924 --> 03:13:02.625]  They bring you prosperity.
[03:13:02.925 --> 03:13:03.986]  They bring you freedom.
[03:13:04.266 --> 03:13:12.051]  When they are steering this country towards economic collapse, because that's how they conquer you, is by economic fraud.
[03:13:12.412 --> 03:13:20.297]  They want you in debt to them for nothing but zeros and ones that they created fraudulently on their derivative sheet.
[03:13:20.677 --> 03:13:25.000]  In his farewell address to Congress, Ron Paul pointed out who the real enemy is.
[03:13:25.400 --> 03:13:26.101]  The megabanks.
[03:13:27.101 --> 03:13:30.744]  He called them authoritarian psychopaths.
[03:13:31.345 --> 03:13:36.909]  Psychopathic authoritarians endorse government-initiated force to change the world.
[03:13:37.549 --> 03:13:46.756]  He went on to point out the fact that when Americans lost their homes, Goldman Sachs, JP Morgan, Bank of America, Wells Fargo, and others
[03:13:48.436 --> 03:13:48.836]  I think?
[03:14:08.115 --> 03:14:12.458]  The truth is that Wall Street regulates the Congress.
[03:14:13.098 --> 03:14:15.860]  They have untold, unlimited amounts of money.
[03:14:16.040 --> 03:14:18.962]  Money which they use, by the way, to get the deregulation.
[03:14:19.922 --> 03:14:22.364]  Then, they implode the economy in 2008.
[03:14:23.445 --> 03:14:29.068]  Threaten martial law if the government doesn't shine on to their too-big-to-fail derivatives.
[03:14:29.668 --> 03:14:31.089]  And they did the same thing in Europe.
[03:14:31.489 --> 03:14:34.711]  Three bailouts later, the people are more poor than ever.
[03:14:35.112 --> 03:14:36.653]  The taxes are sky-high.
[03:14:37.373 --> 03:14:43.881]  And the tax money is going to Goldman Sachs, JPMorgan and others, who again brag that they've conquered the world.
[03:14:44.081 --> 03:14:47.405]  Aren't we all just living and dying for what the central banks do?
[03:14:47.425 --> 03:14:50.869]  To answer your question, we are absolutely slaves to central banks.
[03:14:51.390 --> 03:14:55.094]  We'd love to be slaves to the economy, but the economic numbers continue to do nothing but tremble.
[03:14:55.234 --> 03:14:57.296]  Is this global governance at last?
[03:14:57.396 --> 03:14:58.336]  Is it one world?
[03:14:58.396 --> 03:14:59.858]  The central banker's in charge.
[03:14:59.918 --> 03:15:10.105]  If authoritarianism leads to poverty and war and less freedom for all individuals, and is controlled by rich special interests, the people should be begging for liberty.
[03:15:10.585 --> 03:15:15.149]  I think it's important to also note that they say America is about being a free market.
[03:15:15.469 --> 03:15:20.152]  Free markets, free enterprise, and free refills.
[03:15:21.658 --> 03:15:31.604]  So JPMorgan Chase implies that they are free market when their entire business model is designed around government bailouts and government contracts.
[03:15:32.165 --> 03:15:39.309]  And when Goldman Sachs and JPMorgan are at the core of pushing planned economies via Agenda 21.
[03:15:40.470 --> 03:15:54.485]  Their business model is shutting down their competition using government regulation and then exempting themselves from those regulations while becoming bloated on the blood, sweat, and tears of the American people via corporate welfare.
[03:15:55.046 --> 03:16:00.112]  The circumstances surrounding JP Morgan, how big an opportunity is this right now?
[03:16:00.552 --> 03:16:02.834]  The American people are angry at Wall Street.
[03:16:02.854 --> 03:16:03.535]  You know what they want?
[03:16:04.015 --> 03:16:08.158]  They want our financial institutions to invest in the real economy.
[03:16:08.639 --> 03:16:11.381]  They want Wall Street to be lending money to businesses.
[03:16:11.681 --> 03:16:14.964]  JPMorgan claims they want to get America moving in this ad.
[03:16:14.984 --> 03:16:17.726]  That they want to see that entrepreneurial spirit thrive.
[03:16:18.527 --> 03:16:32.843]  While making investments in China where they have no carbon tax, JP Morgan is at the center of driving a program to shut down the majority of power plants in the country and quote, bankrupt coal, which is projected to more than double the price of electricity.
[03:16:33.424 --> 03:16:42.851]  JPMorgan Chase and the other five megabanks are diametrically opposed to a real free market and a true system with competition and private property.
[03:16:43.091 --> 03:16:48.376]  They can only exist via a government license to operate their private Federal Reserve.
[03:16:48.936 --> 03:17:07.632]  While people like Jamie Dimon, who they're now pushing to be the new Treasury Secretary, sits on the highest levels of the private Federal Reserve Board while he sits as the head of JPMorgan Chase, giving trillions of dollars of free credit to himself and his shareholders.
[03:17:08.493 --> 03:17:13.136]  That gives new meaning to conflict of interest and Fox guarding the hen house.
[03:17:13.636 --> 03:17:15.558]  And who owns the private Federal Reserve?
[03:17:16.178 --> 03:17:17.879]  The Rockefellers and the Rothschilds.
[03:17:18.600 --> 03:17:21.341]  12 years ago, they merged their banks.
[03:17:21.381 --> 03:17:24.203]  In 2012, they publicly merged their family fortunes.
[03:17:24.443 --> 03:17:26.525]  I'm not just talking to people in the United States.
[03:17:26.625 --> 03:17:28.146]  I'm talking to humans worldwide.
[03:17:28.746 --> 03:17:30.667]  We are under bankster occupation.
[03:17:30.947 --> 03:17:32.008]  They think you're stupid.
[03:17:32.388 --> 03:17:34.209]  They think you don't understand finance.
[03:17:34.609 --> 03:17:36.690]  They think you don't understand what fraud is.
[03:17:37.050 --> 03:17:45.674]  This is a criminal takeover by a group of globalists that have given themselves unlimited capital through fiat fraudulent derivatives.
[03:17:46.174 --> 03:17:55.078]  I want to close with a quote by one of our greatest founding fathers, Thomas Jefferson, because he understood who the enemy was 230 plus years ago.
[03:17:56.599 --> 03:17:59.101]  We need to understand who the enemy is today.
[03:17:59.401 --> 03:18:16.093]  If the American people ever allow private banks to control the issue of their currency, first by inflation, then by deflation, the banks and corporations that will grow up around them will deprive the people of all property until their children wake up homeless on the continent their fathers conquered.
[03:18:16.813 --> 03:18:21.334]  I believe that banking institutions are more dangerous to our liberties than standing armies.
[03:18:21.974 --> 03:18:28.616]  The issuing power should be taken from the banks and restored to the people to whom it properly belongs.
[03:18:29.236 --> 03:18:30.517]  Thomas Jefferson.
[03:18:30.957 --> 03:18:32.277]  The issuing power.
[03:18:32.637 --> 03:18:42.960]  They can issue unlimited fraudulent derivatives paper and then have government sign on to the fraud they created and declare us their debt slaves.
[03:18:44.221 --> 03:18:51.145]  I'm Alex Jones for Infowars.com, and if you are watching this transmission, remember, you are the resistance.
[03:19:08.590 --> 03:19:10.251]  As a set piece of how good they are.
[03:19:10.511 --> 03:19:12.672]  Brad Pitt, who I know knows about the New World Order.
[03:19:12.692 --> 03:19:15.734]  I've talked to multiple people in Hollywood that know him.
[03:19:15.754 --> 03:19:17.675]  Showed him my films, Aaron Russo's film.
[03:19:17.695 --> 03:19:21.618]  Aaron Russo actually... I'm not gonna get into it.
[03:19:21.858 --> 03:19:24.880]  It's just really, really is a major bummer.
[03:19:26.120 --> 03:19:29.301]  But I guess he likes flying around in helicopters, being treated like he's important.
[03:19:29.762 --> 03:19:32.343]  I've gotten the breakdown on this film, it's really sickening.
[03:19:32.363 --> 03:19:33.423]  And it's just par for the course.
[03:19:33.803 --> 03:19:35.024]  Maybe Brad Pitt's just stupid.
[03:19:35.344 --> 03:19:37.845]  Maybe his wife's stupid too, but I don't think so.
[03:19:38.925 --> 03:19:40.986]  But there you go, JPMorgan Chase.
[03:19:41.046 --> 03:19:46.088]  Folks, a lot of you can be delusional and think you're a Democrat or Republican, think you're part of the power structure.
