[00:00:05.350 --> 00:00:05.592]  I don't know.
[03:24:17.638 --> 03:24:26.869]  The other thing too is, because of the deep fakes, and because of what they're able to do with technology, you might want to set up a set of codes with family.
[03:24:26.869 --> 03:24:29.493]  Visual, vocal, that are only known to you guys.
[03:24:30.675 --> 03:24:41.703]  I offer this advice because I think we need to do a lot more of this kind of thing, but with what's coming, but that make sure that you're not doing any of this in front of smart devices.
[03:24:41.703 --> 03:24:49.669]  Make sure that you are setting up codes, questions, random things that you would say so somebody knew that it was you.
[03:24:49.669 --> 03:24:55.073]  And I know that sounds creepy and it sounds sci-fi and why are you mentioning this, Kate?
[03:24:55.073 --> 03:24:58.335]  Because I really feel like we're going to get to this point where
[03:24:59.443 --> 03:25:12.950]  We have to stay ahead of their game by being intuitive, by sort of countering their AI, and that's one of the only ways I know how, is to set up systems and codes and things like that in your family.
[03:25:12.950 --> 03:25:17.313]  Things that only you would say, because I think it might get to that point.
[03:25:17.313 --> 03:25:21.455]  That's why they're taking us down this road really, really fast.
[03:25:21.455 --> 03:25:26.177]  It's scary, I know, but that's kind of where we're headed.
[03:25:26.177 --> 03:25:27.198]  I also want to talk about
[03:25:28.353 --> 03:25:29.694]  Trump today too.
[03:25:29.694 --> 03:25:41.499]  Now, this is kind of interesting because I'm going to look at this from a sort of like, uh, from a, from a hot air balloon perspective, rather than my feelings about Trump or I actually liked Trump.
[03:25:41.499 --> 03:25:42.500]  I think he's cool.
[03:25:42.500 --> 03:25:43.260]  I really do.
[03:25:43.260 --> 03:25:43.680]  I like him.
[03:25:43.680 --> 03:25:46.061]  I know a lot of personal stories about him.
[03:25:46.061 --> 03:25:52.864]  Um, and, uh, I have a lot of friends that are close to him and I'm telling you, I, he's, he's, he's a decent man.
[03:25:52.864 --> 03:25:53.665]  He's a good man.
[03:25:53.665 --> 03:25:53.885]  Okay.
[03:25:55.160 --> 03:26:03.203]  But I want to see it from a 3D, you know, more, more, not like a 3D, but like really kind of like a Truman Show kind of aspect.
[03:26:03.203 --> 03:26:06.444]  There's a couple of problems with what's going on right now.
[03:26:06.444 --> 03:26:16.727]  This won't be popular when I say this because people are wound up in, in the drama of what's going on rather than I think looking at it from the hot air balloon perspective.
[03:26:16.727 --> 03:26:18.568]  Okay.
[03:26:18.568 --> 03:26:19.708]  No mugshot.
[03:26:19.708 --> 03:26:21.329]  Who gets out of a mugshot?
[03:26:21.329 --> 03:26:24.690]  You think that's a little bizarre that somebody would get out of a mugshot legally?
[03:26:26.363 --> 03:26:29.526]  And the reason was given that, well, everybody knows you?
[03:26:29.526 --> 03:26:31.287]  Mm-mm.
[03:26:31.287 --> 03:26:32.669]  That doesn't happen.
[03:26:32.669 --> 03:26:34.110]  It just doesn't happen.
[03:26:34.110 --> 03:26:37.733]  Not in real trials, not in real arrests.
[03:26:37.733 --> 03:26:39.094]  Boxes around the living room.
[03:26:39.094 --> 03:26:43.638]  Do you really think a billionaire would keep boxes in his house?
[03:26:43.638 --> 03:26:48.362]  Do you really think that he'd keep them under the bed and in a dining room?
[03:26:48.362 --> 03:26:51.085]  Do you really think he'd keep them in closets?
[03:26:51.085 --> 03:26:51.205]  Mm-mm.
[03:26:52.526 --> 03:26:55.468]  Why are they stringing this out, kind of like Russiagate?
[03:26:55.468 --> 03:26:58.210]  Why are they stringing it out?
[03:26:58.210 --> 03:27:02.273]  We've been kind of getting this news load, right?
[03:27:02.273 --> 03:27:06.456]  I think it's a major distraction, but this news load for a long time.
[03:27:06.456 --> 03:27:10.819]  Russiagate was three years worth of news load for us.
[03:27:10.819 --> 03:27:15.942]  Nothing ever happened, but everybody was emotionally intertwined into the Russiagate story.
[03:27:15.942 --> 03:27:16.703]  Okay?
[03:27:18.334 --> 03:27:21.878]  So, then they said he was having a hard time finding lawyers.
[03:27:21.878 --> 03:27:29.325]  And then they said that, oh, the judge's criminal trial experience, you know, is very, very low.
[03:27:29.325 --> 03:27:33.449]  So, you could look at this a couple of ways, is what I'm saying.
[03:27:33.449 --> 03:27:33.950]  Okay.
[03:27:33.950 --> 03:27:38.634]  And then also, ex-Chief of Staff John Kelly, he's scared crapless.
[03:27:38.634 --> 03:27:40.356]  Can't use the other word.
[03:27:40.356 --> 03:27:42.258]  So, why is this going on?
[03:27:43.351 --> 03:27:49.876]  Well, why did we get the story about Biden and his boxes in his garage?
[03:27:49.876 --> 03:27:51.037]  Why did we get that story?
[03:27:51.037 --> 03:27:55.800]  Because that came from their administration wanted to out that story.
[03:27:55.800 --> 03:27:58.502]  They could have kept that hidden if it was real.
[03:27:58.502 --> 03:28:01.385]  Because they want to show you the injustice.
[03:28:01.385 --> 03:28:10.952]  They want to show you that this clearly has no legs and it's been done by other people and they're not going to jail.
[03:28:12.299 --> 03:28:18.242]  Only Trump is going to somehow, you know, get on trial for this.
[03:28:18.242 --> 03:28:25.485]  And I think that this is very interesting to watch because none of these things I think could have happened.
[03:28:25.485 --> 03:28:34.509]  So there is kind of an A answer and a B answer and I'll share those with you when I get back because they're really the only two answers left.
[03:28:34.509 --> 03:28:41.913]  But we need to be questioning why this is shown as a distraction to us every five minutes and none of the pieces and parts make sense.
[03:28:43.126 --> 03:28:45.170]  Is it a real trial?
[03:28:45.170 --> 03:28:47.994]  Are they real charges?
[03:28:47.994 --> 03:28:48.996]  What's happening?
[03:28:48.996 --> 03:28:51.200]  What's the real truth about what's going on?
[03:28:51.200 --> 03:28:56.809]  I'll give you my theory when I come back, probably not popular, but I'll give it to you anyway, of course, on the Alex Jones Show!
[03:28:57.025 --> 03:29:01.411]  The short time we have, I can't get into all the incredible ingredients in Superfemale Vitality.
[03:29:01.411 --> 03:29:10.244]  Go to InfoWarshaw.com, read about the ingredients, look them up for yourself, and then understand, this is cold-pressed herbs, so it has a more powerful effect to the body.
[03:29:10.244 --> 03:29:12.627]  Get yours today at InfoWarshaw.com for 50% off.
[03:29:15.208 --> 03:29:17.230]  Super Mel Vitality is selling out.
[03:29:17.230 --> 03:29:20.092]  It's an incredible formula for stamina, energy, libido.
[03:29:20.092 --> 03:29:21.413]  Only a few hundred bottles left.
[03:29:21.413 --> 03:29:26.797]  But the good news is we have several thousand bottles left of Super Female Vitality that's the same formula.
[03:29:26.797 --> 03:29:27.577]  It boosts men.
[03:29:27.577 --> 03:29:28.598]  It boosts women.
[03:29:28.598 --> 03:29:29.359]  It works great.
[03:29:29.359 --> 03:29:31.240]  But women like pink labels.
[03:29:31.240 --> 03:29:33.202]  Men like different color labels.
[03:29:33.202 --> 03:29:35.243]  So it works for men as well.
[03:29:35.243 --> 03:29:36.304]  It's the same formula.
[03:29:36.304 --> 03:29:37.565]  It's an incredible formula.
[03:29:37.565 --> 03:29:38.506]  And it funds our operation.
[03:29:38.506 --> 03:29:40.207]  And there's another important part of the
[03:29:40.607 --> 03:29:41.167]  We're good to go.
[03:29:58.530 --> 03:30:01.672]  I talk a lot about the great successes InfoWars has had.
[03:30:01.672 --> 03:30:03.973]  I don't think anybody can deny it.
[03:30:03.973 --> 03:30:07.915]  And it is because of listeners and viewers supporting us.
[03:30:07.915 --> 03:30:11.838]  When we talk about the crew at InfoWars, people behind the scenes, the researchers, the writers...
[03:30:13.291 --> 03:30:16.832]  They really have been the MVPs in this fight.
[03:30:16.832 --> 03:30:25.654]  And when you look at Harrison Smith and Owen Schroer and the hard work they engage in every day, five, six, seven days a week, it's really just incredible.
[03:30:25.654 --> 03:30:29.295]  So from myself and the whole InfoWars crew, I thank you for your past support.
[03:30:29.295 --> 03:30:34.257]  And I want to encourage you now to realize that InfoWars cannot stay on air if you do not support us.
[03:30:35.077 --> 03:30:36.038]  I know you spread the word.
[03:30:36.038 --> 03:30:37.539]  I know you pray for us, and that's wonderful.
[03:30:37.539 --> 03:30:38.120]  Keep doing it.
[03:30:38.120 --> 03:30:47.048]  But most viewers and listeners never go to infowarstore.com, and you never buy great products that enrich and empower your life, all at the same time keeping us on air.
[03:30:47.048 --> 03:30:51.372]  I know that less than 1% of our listeners actually go buy products at infowarstore.com.
[03:30:51.372 --> 03:30:56.317]  If just 1% more of you took action and went to infowarstore.com, our funding problems will be over.
[03:30:56.317 --> 03:30:57.098]  Please take action now.
[03:30:57.658 --> 03:31:04.585]  Iodine is naturally acquired through the soil, which is at the foundation of our entire food supply.
[03:31:04.585 --> 03:31:13.573]  Modern farming techniques have stripped the soil of this essential trace element, which has caused an iodine deficiency in about half the population.
[03:31:13.573 --> 03:31:15.795]  And there are two things we need to do about it.
[03:31:16.415 --> 03:31:19.720]  We need to practice more regenerative farming.
[03:31:19.720 --> 03:31:28.253]  There are plenty of proven technologies in permaculture and biodynamics that will naturally keep the soil rich with iodine.
[03:31:28.253 --> 03:31:32.378]  And we need to ensure that we get the sufficient amount of iodine every day.
[03:31:33.059 --> 03:31:44.569]  Derived from ancient sea salts found thousands of feet below the Earth's surface, our InfoWars Life Survival Shield X3 is hands down the best.
[03:31:44.569 --> 03:31:50.654]  Pure nascent iodine, stabilized in an activated triiodine form.
[03:31:50.654 --> 03:31:56.799]  For a healthy thyroid and a healthy metabolism, get yours now at InfoWarsStore.com.
[03:31:57.139 --> 03:32:06.023]  Two amazing nootropics, that means brain power, are back in stock at InfoWarsTour.com, and they're both 50% off.
[03:32:06.023 --> 03:32:10.265]  We haven't offered these for 50% off since last Christmas.
[03:32:10.265 --> 03:32:14.267]  These are amazing products, and for those of you on the fence, I want you to try them.
[03:32:14.267 --> 03:32:19.070]  Brain Force Ultra hits in 15 minutes, only lasts 3 hours, with no hangover.
[03:32:19.070 --> 03:32:20.430]  It is a game changer.
[03:32:20.430 --> 03:32:21.651]  Nobody's got something close to this.
[03:32:22.011 --> 03:32:22.171]  Yeah!
[03:32:39.701 --> 03:32:42.983]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones!
[03:33:12.028 --> 03:33:13.929]  Back here with you on the Alex Jones Show.
[03:33:13.929 --> 03:33:14.990]  So glad to be with you today.
[03:33:14.990 --> 03:33:20.374]  I'm Kate Dally from katedallyradio.com, The Kate Dally Show.
[03:33:20.374 --> 03:33:24.497]  So let's, I know, let's examine this for a moment.
[03:33:24.497 --> 03:33:26.058]  Somebody gets out of a mugshot.
[03:33:26.058 --> 03:33:27.079]  That's not normal.
[03:33:27.079 --> 03:33:33.243]  It's not normal to say that you don't get to, you don't have to because everyone knows you.
[03:33:33.243 --> 03:33:33.764]  To me, that's
[03:33:34.614 --> 03:33:37.076]  It just screams of something not right, right?
[03:33:37.076 --> 03:33:37.796]  Okay.
[03:33:37.796 --> 03:33:43.520]  So then you also have, you know, the boxes, the pictures of the boxes are my favorite, lined up in the dining room.
[03:33:43.520 --> 03:33:47.062]  Because yes, that's what somebody would do.
[03:33:47.062 --> 03:33:49.103]  And really, do we even know what's in those boxes?
[03:33:49.103 --> 03:33:53.106]  It's supposed to be so vital and important that he would have these documents.
[03:33:53.106 --> 03:34:02.152]  And of course we know that Hill and, uh, good ol' Hill and, uh, King Fraudalot have documents, but nothing's happening to them.
[03:34:02.776 --> 03:34:04.658]  But I think they want you to see that.
[03:34:04.658 --> 03:34:09.603]  They wanted you to see the ousted boxes in Biden's garage.
