[00:00:00.000 --> 00:00:27.719]  [MUSIC PLAYING]
[02:42:49.404 --> 02:42:50.444]  Who's got the blueprints?
[02:42:51.244 --> 02:42:52.945]  Who's got the blueprints for the universe?
[02:42:53.746 --> 02:42:57.587]  Who's got the blueprints for the multi-dimensional universe that we all know exists?
[02:42:58.067 --> 02:42:59.448]  Because you can interface with it.
[02:42:59.508 --> 02:43:03.970]  I don't recommend you do, because you start dealing with demonic activity and powers.
[02:43:04.570 --> 02:43:07.531]  And if you're not a born-again Christian, you will not shake them.
[02:43:08.071 --> 02:43:09.012]  You will be tormented.
[02:43:09.913 --> 02:43:10.834]  We'll be tormented.
[02:43:11.274 --> 02:43:21.039]  A lot of people wake up to this reality when they start dabbling with the occult and witchcraft and mediums and interfacing with spirits that claim to be their grandpa from World War II.
[02:43:21.920 --> 02:43:25.182]  They're all demonic beings that have been around longer than you and I have been alive.
[02:43:25.922 --> 02:43:29.765]  These demonic powers, Lucifer, they have perfect theology.
[02:43:29.785 --> 02:43:31.385]  You say, Drew, whoa, what does that mean?
[02:43:31.586 --> 02:43:35.648]  Oh, these beings have been in the presence of God in eternity.
[02:43:36.354 --> 02:43:38.355]  Before mankind was even established.
[02:43:38.835 --> 02:43:39.856]  They know who God is.
[02:43:40.636 --> 02:43:44.598]  That's why they are masters at manipulating the truth.
[02:43:45.018 --> 02:43:45.799]  God is truth.
[02:43:46.479 --> 02:43:47.220]  God is life.
[02:43:47.980 --> 02:43:48.880]  Christ is truth.
[02:43:49.541 --> 02:43:50.381]  Christ is life.
[02:43:50.801 --> 02:43:51.862]  What is the reality?
[02:43:52.902 --> 02:43:53.883]  Who is reality?
[02:43:54.643 --> 02:43:55.704]  Who made reality?
[02:43:55.724 --> 02:43:59.666]  These are fundamental questions that the Bible reveals to every single one of us.
[02:44:00.464 --> 02:44:01.984]  And, of course, there will be a pushback.
[02:44:02.365 --> 02:44:03.925]  And, of course, there will be a rebellion.
[02:44:04.265 --> 02:44:07.306]  And, of course, there will be, well, that's just all mythological.
[02:44:07.946 --> 02:44:08.246]  Is it?
[02:44:09.007 --> 02:44:10.987]  Then why has this existed for so long?
[02:44:11.807 --> 02:44:24.391]  Then why have some of the most prominent men in human history that were confronted by the historical figure of Christ been confronted with this fundamental question, what is truth in Saul, Jesus Christ?
[02:44:24.851 --> 02:44:26.932]  The Bible will always be right in the end.
[02:44:28.721 --> 02:44:30.742]  God will always be correct in the end.
[02:44:32.203 --> 02:44:42.628]  You're dealing with the New World Order, you're dealing with the Antichrist, you're dealing with the satanic, anti-human agenda that is an attack on God.
[02:44:43.449 --> 02:44:51.393]  Those made in God's image, biological males, biological females, getting twisted, perverted, distorted.
[02:44:52.373 --> 02:44:53.774]  It's an ultimate attack on God.
[02:44:54.274 --> 02:45:00.836]   You read Psalms Chapter 2, The fallen world, those that are not born again, are not at war with Trump.
[02:45:00.856 --> 02:45:03.076]  They're not at war with America.
[02:45:03.096 --> 02:45:04.737]  They're not at war.
[02:45:04.797 --> 02:45:06.257]  Well, fundamentally, yes, they are.
[02:45:07.117 --> 02:45:11.018]  But ultimately, their war is not with patriotism.
[02:45:12.358 --> 02:45:34.599]   Their war is ultimately against Messiah, Jesus Christ, the Son of God, because the ultimate showdown in the end, when the New World Order is fully installed, when the Antichrist Rises and is installed, which the Bible says he will enter into the third Jewish temple in Israel, the state of Israel.
[02:45:34.660 --> 02:45:39.161]  Right now, the Temple Mount is empty when it comes to a Jewish temple.
[02:45:40.301 --> 02:45:41.561]  You got the Temple Mount up there.
[02:45:41.581 --> 02:45:44.842]  The Muslims have their religious site.
[02:45:45.922 --> 02:45:48.163]  But there is no third Jewish temple.
[02:45:48.203 --> 02:45:52.624]  There is no third Israeli temple, which they are pushing for.
[02:45:53.638 --> 02:45:56.019]  You will watch the Antichrist according to the Bible.
[02:45:56.059 --> 02:45:57.220]  He will deceive the Jews.
[02:45:57.240 --> 02:45:59.321]  He will deceive the State of Israel.
[02:45:59.361 --> 02:46:00.901]  They will receive him as Messiah.
[02:46:02.642 --> 02:46:07.164]  And they will not even understand and realize that they are accepting Satan with open arms.
[02:46:08.645 --> 02:46:19.943]   But why that's fundamentally imperative to understand is that when this New World Order is installed, this anti-human Agenda is installed.
[02:46:20.363 --> 02:46:23.365]  It will be the epicenter in the Middle East.
[02:46:23.645 --> 02:46:27.108]  It will be predominantly in Jerusalem, Old City, Jerusalem.
[02:46:27.148 --> 02:46:29.769]  The Bible targets this very specifically.
[02:46:29.789 --> 02:46:37.835]  He will go into the third Jewish temple that will be built again, because in human history you only see two.
[02:46:38.675 --> 02:46:42.638]  There will be a third one that will be erected, that will be established.
[02:46:43.979 --> 02:46:47.201]  The Antichrist will ultimately walk into it.
[02:46:48.726 --> 02:46:52.447]  He will sit in the Holy of Holies and declare himself to be God.
[02:46:52.467 --> 02:47:06.110]  And at that point, the Jews will realize that they've been deceived and they've made a huge mistake because salvation will come to the House of Israel and to the tribes, the 12 tribes, and God will save them in a remnant.
[02:47:07.171 --> 02:47:17.209]   But that deception and that level of deception and the installation of the New World Order where you see This fall of humanity, and you see this fall, it comes alongside of it.
[02:47:17.770 --> 02:47:19.911]  Yes, you see the mark of the beast.
[02:47:19.971 --> 02:47:23.333]  You see this mark in the right hand and in the forehead.
[02:47:23.353 --> 02:47:29.957]  You will not be able to access the economy, the cashless society, not only in one region of the world.
[02:47:29.997 --> 02:47:31.718]  This will be worldwide enforced.
[02:47:32.458 --> 02:47:39.563]  But alongside, you will see, the Bible does say, especially particularly in the times of the Antichrist, lawlessness will abound.
[02:47:40.399 --> 02:47:44.467]  Now, is that only law and order falling in a country?
[02:47:44.487 --> 02:47:47.313]  Is that a police state installed?
[02:47:47.353 --> 02:47:52.222]  Yes, there will be an authoritarian, psychotic machine that the world has never seen before.
[02:47:53.587 --> 02:47:59.892]  But you will see total degeneracy at the same time because it will be lawlessness also in the heart.
[02:48:00.233 --> 02:48:09.000]  It'll be lawlessness also with those casting away the law of God, casting away morality that they've been given because God's law has been written on our hearts.
[02:48:09.461 --> 02:48:16.627]  These end times will be accompanied with a lawlessness that you have never even seen or experienced before.
[02:48:17.187 --> 02:48:31.179]   That the world, that planet Earth, That's why Jesus came out and said, as in the days of Noah shall be these times, these times of the end of the world, the times of the Antichrist, the end days.
[02:48:32.480 --> 02:48:37.985]  And they'll probably be even worse because you see Romans chapter one and you see the ultimate degeneracy.
[02:48:38.805 --> 02:48:46.171]  You see the attack on traditional biological marriage, getting traded in for something perverted, inverted and disgusting.
[02:48:47.415 --> 02:48:51.696]  Which is also accompanied with mass mental illness and mass instability.
[02:48:51.716 --> 02:48:56.537]  That's what the so-called trans movement literally is, whether it's adult or child.
[02:48:56.997 --> 02:48:58.438]  That's literally what it is.
[02:48:59.958 --> 02:49:02.299]  And the truth is gonna hurt, but the truth is gonna unlock.
[02:49:03.799 --> 02:49:06.100]  An open rebuke is better than concealed with love.
[02:49:07.060 --> 02:49:14.962]  The Christian is given the task to expose and unveil what is being done in the darkness.
[02:49:16.494 --> 02:49:33.969]  And all of these are New World Order antichrist systems that are meant to depopulate the earth and plunge humanity into a place of desperate, desperate times to where you accept and you willfully accept the authoritarian regime yourself.
[02:49:35.160 --> 02:49:44.685]  Has God not mandated biological procreation in the context of holy matrimony between a biological male and a biological female?
[02:49:45.085 --> 02:49:48.107]  Is that biblical doctrine from the very beginning of mankind?
[02:49:48.387 --> 02:49:48.707]  Yes.
[02:49:49.788 --> 02:49:57.929]   Anything outside of that is not only heretical, I would go as far to say doctrines of demons because it's anti-Christ.
[02:49:58.469 --> 02:50:08.397]  It's the literal opposite of what God has instituted for mankind from the very beginning, from the very jump, from the very start of who we are as a civilization.
[02:50:08.897 --> 02:50:10.698]  This is fundamental to our existence.
[02:50:11.059 --> 02:50:12.620]  That's why it's depopulation.
[02:50:13.320 --> 02:50:18.584]  That's why on a scientific, on a physical, biological level, it is depopulation.
[02:50:18.804 --> 02:50:33.522]   You will not, you cannot have a society That has a future that does not practice biological procreation, especially in the context of holy matrimony.
[02:50:34.302 --> 02:50:35.542]  You will spread disease.
[02:50:36.162 --> 02:50:39.283]  You will have to result to abducting children.
[02:50:39.503 --> 02:50:56.363]   You will have to eventually result to going back to biological procreation, biological male, biological female, because the homosexual community, the so-called trans community, which is all just gay anyways, Has no biological future.
[02:50:56.403 --> 02:51:00.747]  That's just the reality of this situation.
[02:51:01.207 --> 02:51:02.689]  Now, is that what God desires?
[02:51:03.109 --> 02:51:08.594]  Because we can't sit here and say, well, we're anti-depopulation, but we're not going to address this part of it.
[02:51:10.396 --> 02:51:15.341]  As a Christian, like I said, who gets to fundamentally determine what is truth?
[02:51:16.122 --> 02:51:18.184]  Now, is telling the truth to someone, is that hate?
[02:51:19.167 --> 02:51:25.251]  Well, that's how the Deep State and the authoritarian regime is seeking, and the New World Order is seeking, to define that.
[02:51:25.871 --> 02:51:26.571]  Truth is hate.
[02:51:27.312 --> 02:51:28.032]  Truth is hate.
[02:51:28.512 --> 02:51:29.213]  Hate is truth.
[02:51:30.093 --> 02:51:36.337]  They're defining, that's why fact-checkers all over Facebook, that's why it doesn't matter whether you're talking about kids or an adult, it doesn't matter!
[02:51:36.577 --> 02:51:43.241]  Across the entire board, they're creating protected classes because it's about censorship and shutting down anyone that comes out and what?
[02:51:43.581 --> 02:51:45.322]  Tells the truth!
[02:51:47.323 --> 02:51:51.353]   Is the truth meant To be a sniper bullet of hate?
[02:51:52.674 --> 02:52:01.756]  Or is the truth meant to be, metaphorically I'm speaking, a sniper bullet of truth and love in order to unlock the mind of those that are deceived?
[02:52:01.856 --> 02:52:08.338]  I would argue the Bible does teach that truth is meant to unlock those that are deceived.
[02:52:08.378 --> 02:52:15.860]  Because every single one of us that have come to Jesus, that have given our lives to Jesus, we all were degenerate at one point in our lives.
[02:52:16.906 --> 02:52:20.574]  So when we move forward, we don't walk in our past.
[02:52:21.115 --> 02:52:25.224]  We don't walk in the powerless inability of our past.
[02:52:25.244 --> 02:52:27.249]  But I will tell you, no one's perfect.
[02:52:28.467 --> 02:52:31.008]  But if you are living a double life, you have no power.
[02:52:31.248 --> 02:52:34.469]  That's why you don't believe you have the power to speak the truth of God.
[02:52:34.749 --> 02:52:37.631]  Doesn't mean you have to be perfect, but the Bible is very clear.
[02:52:37.951 --> 02:52:41.192]  You must be authentic about your profession in Christ.
[02:52:41.572 --> 02:52:45.013]  Obviously, you're going to struggle a little more than others or less than others.
[02:52:45.474 --> 02:52:48.935]  That's all determined between you and God.
[02:52:49.595 --> 02:52:51.816]  But you never sacrifice the truth.
[02:52:52.776 --> 02:52:57.098]  And you will only sacrifice the truth if you yourself are compromised.
[02:52:58.297 --> 02:52:58.677]  Period!
[02:52:58.737 --> 02:52:59.077]  That's it!
[02:52:59.817 --> 02:53:06.599]  Doesn't mean you have to be, because, you know, what they call in theological circles, what I'm describing is what they call hyper-grace.
[02:53:07.359 --> 02:53:26.284]   Hyper-grace is the teaching in belief where no matter how bad something is, no matter how degenerate something is, no matter what, you don't address it righteously, you don't address it with any righteous discipline, you don't address it with any kind of Righteous unveiling.
