[00:00:00.000 --> 00:00:27.359]  [MUSIC PLAYING]
[02:55:55.555 --> 02:55:57.495]  This can be interpreted in one of two ways.
[02:55:58.435 --> 02:56:06.013]   This can be interpreted as religion does not have the right To position itself as this.
[02:56:06.673 --> 02:56:08.573]  It shouldn't be positioning itself as this.
[02:56:08.933 --> 02:56:14.635]  Screw what that religion believes and what its values are and what its traditions are.
[02:56:15.576 --> 02:56:21.778]  And I think that that's really the undertone of this entire report, which will make sense when we look at the conclusions.
[02:56:23.998 --> 02:56:32.701]  Within the legal framework that they outlined, they say that all persons should live free from violence and discrimination based on their sexual orientation and or gender identity.
[02:56:34.120 --> 02:56:39.201]  And that it's not an idea from a particular part of the world, it's an international standard.
[02:56:40.562 --> 02:56:50.764]  He says that the state has an obligation to adopt measures to eradicate such violence and discrimination and notes that it continues to face opposition.
[02:56:51.384 --> 02:56:58.445]  The problem that we have here is what constitutes violence and discrimination in these people's view.
[02:56:59.286 --> 02:57:00.486]  All of this sounds great.
[02:57:01.838 --> 02:57:07.021]  Same person would say, well, of course we don't want violence against anyone.
[02:57:07.822 --> 02:57:12.925]  Not just, you know, whether they're gay, straight, black, white, Chinese, it doesn't matter.
[02:57:13.605 --> 02:57:15.326]  You know, we're all different.
[02:57:15.787 --> 02:57:19.329]  We're not going to commit violence against each other just because we disagree.
[02:57:20.229 --> 02:57:22.931]  But that's not what they're talking about when they say violence.
[02:57:23.011 --> 02:57:29.675]  They're talking about saying something that hurts someone's feelings and that is provable.
[02:57:31.584 --> 02:57:46.391]  They also say that states' human rights obligations must be calibrated against the dominant religious and belief or cultural orthodoxies in national contexts.
[02:57:47.912 --> 02:58:16.692]   So he is calling for laws to be calibrated to disregard religion or cultural orthodoxies to incorporate And promote gay lifestyle, gay people, intersex people, transgender people, minor attracted persons, pedophiles.
[02:58:17.713 --> 02:58:21.056]  States' human rights obligations must be calibrated.
[02:58:21.576 --> 02:58:25.360]  It has to be against the dominant religion.
[02:58:25.961 --> 02:58:37.088]   States have to come against religions To incorporate acceptance of pedophiles into society, says the United Nations, essentially.
[02:58:37.109 --> 02:59:04.106]   The mandate has reviewed the robust evidentiary and theoretical bases that lead to the conclusion that these positions, which they say, traditional values, public morals and national values, are commonly used in discourses that are hostile to women, LGBT persons and religious and belief minorities,
[02:59:04.106 --> 02:59:10.406]   and they often rely explicitly on religious and belief norms and values, which are, he
[02:59:10.406 --> 02:59:17.186]   says, linked with patriotism and patriarchal gender and family norms, and that these
[02:59:17.186 --> 02:59:21.046]   positions are not supported by international human rights.
[02:59:21.029 --> 02:59:29.677]  So the international human rights do not support patriotism, patriarchal gender and family norms or your religious freedoms.
[02:59:30.157 --> 02:59:32.459]  We'll keep going right on the other side of this break.
[02:59:32.639 --> 02:59:33.340]  Don't go anywhere.
[02:59:33.360 --> 02:59:34.021]  We'll be right back.
[02:59:34.161 --> 02:59:38.345]  If you're watching this right now, head to InfoWarsStore.com.
[02:59:38.445 --> 02:59:39.766]  Please support InfoWars.
[02:59:40.246 --> 02:59:51.209]  In whatever which way you can, whether it's buying high quality products, buying water filters, making a donation, please keep this broadcast alive and pumping and expanding.
[02:59:51.629 --> 02:59:53.810]  We need InfoWars like we need air.
[02:59:54.290 --> 03:00:26.240]   All right, so the mandate of the United Nations Special Rapporteur on Freedom of Religion or Belief They talk about how there are two trains of thought here, which is that you don't have the right to control someone's belief systems, but it also says that the right to manifest one's religion or belief through actions can and should be limited by states in certain circumstances.
[03:00:26.320 --> 03:00:27.001]  So why?
[03:00:29.205 --> 03:00:30.986]  Why would that have to be the case?
[03:00:31.006 --> 03:00:37.647]  Well, they talk about public safety, order, health, or morals, or the fundamental rights and freedoms of others.
[03:00:37.727 --> 03:00:52.958]   Again, I'm talking about the fact that you are not allowed to, according to these people, on the basis of your religion, your belief systems, criticize, admonish, offer advice, And, you know, they talk about conversion practices here.
[03:00:52.999 --> 03:00:54.779]  You're not allowed to pray for someone.
[03:00:54.819 --> 03:01:07.646]  It's already illegal for a parent in the state of Victoria, here in Australia, if their kid comes home and says, mum, I am really thinking that, you know, a female child, I'm really thinking that I might be a boy.
[03:01:07.666 --> 03:01:12.168]  If that family says, no, sweetie, you're not a boy, you're a girl.
[03:01:12.368 --> 03:01:13.989]  And I think you may be confused.
[03:01:14.409 --> 03:01:15.470]  Let me pray for you.
[03:01:15.750 --> 03:01:17.511]  That parent can go to jail for 10 years.
[03:01:19.269 --> 03:01:34.195]  And then the school can take the child and go and get them butchered up by these Nazi doctors that take pleasure in cutting children's breasts off and adding fake genitals to them.
[03:01:35.835 --> 03:01:44.639]  And the school can do that on behalf of the parent while the parent rots in prison for trying to save their child from genital mutilation.
[03:01:45.799 --> 03:01:48.000]  That's already a law in Australia.
[03:01:49.981 --> 03:01:58.146]  So when they're talking about, you know, you don't really have a right to religious expression.
[03:01:58.166 --> 03:02:02.069]  You have a right to believe what you want, but you don't really have a right to express it.
[03:02:03.410 --> 03:02:22.506]   But when we have Pride Month, an entire month of displaying This depravity, standing on floats and whipping each other in front of children half naked, teaching them about BDSM and men in their underwear twerking in front of women, old men with saggy underwear.
[03:02:22.546 --> 03:02:24.367]  You all know the clip I'm talking about.
[03:02:24.427 --> 03:02:24.987]  That's okay.
[03:02:25.027 --> 03:02:28.388]  That freedom of expression is perfectly okay.
[03:02:29.329 --> 03:02:31.270]  The state doesn't intervene in that.
[03:02:32.708 --> 03:02:46.975]  Alex aired a clip from Rob Primo contacting the Canadian police during Pride Month, and the police essentially said to him, and I interviewed Rob about this not long after, the police essentially said to him, yeah, look, you know, during Pride Month, we always kind of have this thing.
[03:02:47.455 --> 03:02:53.578]  Normally, sexual exploitation in front of children is not okay, but during Pride Month, it is what it is.
[03:02:54.038 --> 03:02:54.459]  Oh, well.
[03:02:56.179 --> 03:03:01.262]  Thanks to the police for protecting our children from pedophilia and grooming.
[03:03:03.925 --> 03:03:14.093]  So it then talks about how freedom of opinion and expression is enshrined, and it references a few articles here.
[03:03:14.614 --> 03:03:31.448]  I won't go into all the details, but it says, the provisions are given context by Article 20 of the Covenant, which prohibits racial or religious hatred that constitutes incitement to discrimination, hostility or violence.
[03:03:33.362 --> 03:03:46.412]  What we're talking about here is charging people or accusing them of inciting discrimination, hostility or violence and creating laws around it which limit religious freedoms.
[03:03:47.353 --> 03:03:54.119]  What does it mean to incite discrimination, hostility or violence?
[03:03:54.139 --> 03:04:09.390]   Well, an example here is that LG, it's saying That LGBT persons or the LGBT agenda is a threat to the traditional family or the nation is incitement to discrimination, hostility or violence.
[03:04:11.632 --> 03:04:13.873]  So let me just be really logical here.
[03:04:15.094 --> 03:04:23.860]  If everyone was gay and we didn't preserve traditional family values, we wouldn't have natural reproduction anymore.
[03:04:25.001 --> 03:04:26.302]  That's not hateful.
[03:04:26.942 --> 03:04:27.883]  That's just fact.
[03:04:29.389 --> 03:04:34.272]  If we were all gay, the human race wouldn't survive very long.
[03:04:35.953 --> 03:04:40.637]  But they have a solution for that, though.
[03:04:40.657 --> 03:04:42.678]  They're going to give you lab-grown babies.
[03:04:42.698 --> 03:04:58.949]  Either way, you're not allowed to say it according to these people, and if you claim that there are religious reasons why you think that way, the state should limit that freedom of your expression because it incites hatred and violence.
[03:05:00.000 --> 03:05:03.162]  I'm going to go into what they actually constitute as hate speech in a moment.
[03:05:04.042 --> 03:05:20.952]  They say that the extent to which religion can be invoked for autocratic practices and denial of basic rights and civil liberties is also evident in some of the state legislatures seeking to enshrine anti-trans exclusion and eliminate comprehensive sex education in the United States.
[03:05:21.496 --> 03:05:25.397]  So he's actually, and he says that, you know, they're doing this for political purposes.
[03:05:25.437 --> 03:05:41.540]  So when a, when a normal person who realizes that pedophilia is not so good, uh, says, Hey, this book, this book is pornographic in nature and shouldn't be viewed by children.
[03:05:41.780 --> 03:05:45.061]  We had this recently in Australia with a book called Welcome to Sex.
[03:05:45.121 --> 03:05:48.782]  It got pulled off the shelves of a major retailer after public backlash.
[03:05:49.821 --> 03:05:55.303]  And one of the authors said, I'd be perfectly comfortable with a mature eight-year-old viewing this book.
[03:05:56.423 --> 03:06:04.985]  And the book had explicit details on how to perform sexual acts, such as rimming and scissoring.
[03:06:05.625 --> 03:06:07.046]  I don't even want to go into it for you.
[03:06:07.086 --> 03:06:10.687]  It's too disgusting for even adults to talk about on air.
[03:06:10.987 --> 03:06:15.128]  But one of the authors said, yeah, a mature eight-year-old could view this.
[03:06:15.408 --> 03:06:18.989]  So that's perfectly OK, says the United Nations.
[03:06:23.331 --> 03:06:39.021]  And they're using the example of people eliminating what they call comprehensive sex education, which is porn, being given to children as an example of this hatred, violence, incitement to violence.
