[00:00:00.000 --> 00:00:07.599]  [outro music]
[03:05:37.513 --> 03:05:38.354]  Are they kidding me?
[03:05:38.754 --> 03:05:41.916]  It really pisses me off that they're doing this to our boys.
[03:05:42.336 --> 03:05:52.524]   I have two sons and you know, It was hard to raise sons because, you know, to see these women that they got a choice of is pretty bad.
[03:05:52.624 --> 03:06:02.533]  My one son that's here with me, he had, you know, some trouble with the women, you know, because, you know, we've got to raise, women have to raise boys different.
[03:06:02.913 --> 03:06:07.858]  So I took my son over there to Jerusalem by the scruff of his effing neck.
[03:06:07.938 --> 03:06:10.440]  And I said, I want you to get over there for the wall there.
[03:06:11.286 --> 03:06:13.727]  I mean, I'm Jewish, so I'm just saying as a Jew, you know.
[03:06:14.147 --> 03:06:19.929]  So I says, you get over there to the wall and pray for a good Jewish wife to kick your ass into shape.
[03:06:20.510 --> 03:06:22.390]  That gets along with me, first of all.
[03:06:22.410 --> 03:06:23.291]  She's gorgeous.
[03:06:23.351 --> 03:06:24.231]  Great grandchild there.
[03:06:24.591 --> 03:06:31.814]  OK, so that's what he got, because I made him go over there and pray and get right with God and pray and ask for, you know, what he needed.
[03:06:31.934 --> 03:06:35.376]  Well, we come back, you know, I says, would you pray for her?
[03:06:35.416 --> 03:06:37.356]  He goes, I pray for the Broncos to win.
[03:06:39.552 --> 03:06:41.073]  I said, it don't work like that.
[03:06:41.394 --> 03:06:42.795]  But anyway, we came back.
[03:06:43.296 --> 03:06:44.057]  Bronco's lost.
[03:06:44.377 --> 03:06:46.780]  But we came back and look what happened.
[03:06:47.420 --> 03:06:47.721]  I mean...
[03:06:49.499 --> 03:06:52.882]  We have to raise our sons to get the right woman.
[03:06:53.602 --> 03:07:03.331]  And what they're doing to our boys is one thing, but what they're doing to our women, God Almighty, Alex, I'm so afraid for the women because look what they're out there doing.
[03:07:03.351 --> 03:07:04.112]  The women are the real power.
[03:07:04.252 --> 03:07:08.355]  The women, they got them so fucked up, Alex, they don't know what's coming or going.
[03:07:08.395 --> 03:07:09.616]  They're nothing but whores.
[03:07:10.037 --> 03:07:12.459]  How about saying they think the system is their husband?
[03:07:13.084 --> 03:07:21.250]  Well, they're out there defending, to destroy the rights of women to bodily autonomy.
[03:07:21.730 --> 03:07:24.753]  That's what these young girls are out there going, no.
[03:07:25.513 --> 03:07:27.695]  We like men to come in our bathroom.
[03:07:27.855 --> 03:07:30.297]  I mean, that's what they got them brainwashed to that degree.
[03:07:30.317 --> 03:07:31.057]  Exactly.
[03:07:31.077 --> 03:07:36.281]  Their husband, I see Gillette ads where, pull up the Gillette ad, I guess it talks about selenity, three years ago.
[03:07:36.842 --> 03:07:40.885]  Gillette has ads where a guy asking a girl out at a movie theater is rape.
[03:07:41.545 --> 03:07:44.488]  But if a pedophile wants to come talk to your kids at school, that's good.
[03:07:45.008 --> 03:07:46.670]  I know, it's pedo-law.
[03:07:47.050 --> 03:07:49.112]  That's what I defined it as a long time ago.
[03:07:49.172 --> 03:07:53.676]  When everything's run by pedophiles and they make the law, check it out.
[03:07:55.277 --> 03:08:07.168]  In the course of this country, if a woman accused her husband of being a pedophile, which a lot of them did for no reason and put a lot of good men in jail, we all know that because it's all effed.
[03:08:08.118 --> 03:08:10.699]  It's all screwed, and they don't have the right data.
[03:08:10.719 --> 03:08:13.360]  They're not even going by data, they're going by emotion.
[03:08:13.900 --> 03:08:25.344]  But a lot of judges, if it was true, and they saw that it was true, and they saw the data on the kid being abused, they called the woman crazy and gave custody to the abusive father.
[03:08:25.384 --> 03:08:28.044]  There's a lot of those stories on both sides.
[03:08:28.445 --> 03:08:35.847]  So that proves to me that it's people who don't care, and whatever money grease, the pedos have a lot of money.
[03:08:37.456 --> 03:08:39.477]  You know that stuff about Boys Town.
[03:08:39.717 --> 03:08:40.858]  Oh, yeah.
[03:08:40.978 --> 03:08:47.001]  They say that Boys Town and everything that happened there is the archetype for this whole government now.
[03:08:47.541 --> 03:08:47.942]  Well, that's right.
[03:08:47.962 --> 03:08:48.882]  You're talking about Omaha, Nebraska.
[03:08:49.502 --> 03:08:49.662]  Yeah.
[03:08:49.682 --> 03:08:51.243]  And then you've got Penn State.
[03:08:52.444 --> 03:08:53.504]  Look at Penn State.
[03:08:55.806 --> 03:08:59.127]  That's where they brought the Nazis, Operation Paperclip.
[03:09:01.208 --> 03:09:04.310]  It's all like the same money, the same people.
[03:09:04.850 --> 03:09:05.651]  Few hands.
[03:09:06.032 --> 03:09:07.113]  Few hands.
[03:09:07.473 --> 03:09:09.216]  This spider spins the same web though.
[03:09:09.876 --> 03:09:10.878]  That's why we can beat it.
[03:09:11.676 --> 03:09:17.199]  That is right, because basically I figured out it's 2,500 people against, what, a billion?
[03:09:17.379 --> 03:09:18.659]  I agree with you.
[03:09:18.699 --> 03:09:20.560]  There's a couple hundred globalists and their millions.
[03:09:20.580 --> 03:09:21.240]  A couple thousand.
[03:09:21.641 --> 03:09:23.261]  Well, you know, I had Henry Kissinger try to hire me.
[03:09:23.281 --> 03:09:23.962]  He tried to get me.
[03:09:24.482 --> 03:09:27.483]  It's the only time I've told a story, because he did it in front of my producer, John Harmon.
[03:09:28.123 --> 03:09:30.124]  Because I'll have meetings with these guys that are off record.
[03:09:30.645 --> 03:09:31.805]  As a journalist, I've got to wear that hat.
[03:09:31.825 --> 03:09:34.546]  Unless it's criminal, what they're saying, you know, it's off record.
[03:09:37.659 --> 03:09:40.542]  You know, Fox News people and, you know, all the rest of them.
[03:09:40.962 --> 03:09:44.706]  But with Kissinger, he said to have the Kissinger group talk to me.
[03:09:45.627 --> 03:09:48.469]  And they said, listen, you need to come join us.
[03:09:48.489 --> 03:09:49.470]  You get how it works.
[03:09:49.911 --> 03:09:50.831]  You'll have a seat at the table.
[03:09:50.851 --> 03:09:54.014]  You won't get all the power, but at least have your voice being heard.
[03:09:54.755 --> 03:09:56.897]  And that's basically what they told me.
[03:09:56.957 --> 03:10:07.680]   So that's why it's so frustrating for the general audience to understand It's not like some big bonus point I make this, but I mean, I could have worked for them, and most people do do that.
[03:10:08.141 --> 03:10:14.643]  But who would want to work for something, like you said it earlier, how does a billionaire spend their money when the civilization's collapsing?
[03:10:15.204 --> 03:10:20.146]  Why would you, like Henry Ford was a weirdo, and supported the Nazis, and was crazy.
[03:10:20.686 --> 03:10:27.849]  But he also was smart in ways, he said, they said, Henry Ford, why do you pay your factory workers in Detroit, Michigan, three times anybody else does?
[03:10:27.869 --> 03:10:30.430]  He goes, there's not a market for my cars.
[03:10:31.198 --> 03:10:32.139]  Right, exactly.
[03:10:33.320 --> 03:10:35.542]  That's real capitalism, though.
[03:10:35.742 --> 03:10:37.443]  That's not crony capitalism.
[03:10:37.524 --> 03:10:37.684]  Exactly.
[03:10:37.704 --> 03:10:38.765]  That's what we got, right?
[03:10:39.185 --> 03:10:43.969]  We don't have real capitalism where there's like, what do they call it, supply and demand.
[03:10:44.009 --> 03:10:44.950]  They're none of that shit.
[03:10:44.990 --> 03:10:49.554]  That's why they'll make eight million little peanuts with a wind-up thing in it.
[03:10:49.974 --> 03:10:51.335]  It isn't supply and demand.
[03:10:51.395 --> 03:10:52.997]  It's crony capitalism.
[03:10:54.039 --> 03:10:58.561]  And that's what they, you know, then we can go talk about Marx and all that stuff.
[03:10:58.601 --> 03:11:02.283]  But anyway, you know, we'll spin out of control.
[03:11:02.303 --> 03:11:03.103]  No, do ten minutes more.
[03:11:03.123 --> 03:11:03.924]  I'm going to shut up.
[03:11:04.264 --> 03:11:05.544]  This is a historic interview.
[03:11:05.564 --> 03:11:06.605]  You made amazing points.
[03:11:06.625 --> 03:11:08.566]  I hope it's the first of many interviews.
[03:11:09.426 --> 03:11:10.046]  Oh, I love you.
[03:11:10.106 --> 03:11:10.827]  I'd love to come back.
[03:11:10.847 --> 03:11:12.167]  We were talking like three, four years ago.
[03:11:12.207 --> 03:11:12.708]  I know.
[03:11:12.968 --> 03:11:13.688]  You're going to come on.
[03:11:13.708 --> 03:11:14.348]  We're going to come on.
[03:11:14.368 --> 03:11:15.249]  I'm glad it happened.
[03:11:15.609 --> 03:11:16.129]  Why now?
[03:11:16.329 --> 03:11:17.530]  Is the planets aligned?
[03:11:18.311 --> 03:11:30.098]  Yeah, it was a great alignment last Wednesday where Jupiter, which I spelled J-E-W-P-I-T-E-R as a joke, but Jupiter aligned with Venus and just before Purim.
[03:11:30.318 --> 03:11:32.279]  So to me, that's a lot of stuff.
[03:11:32.319 --> 03:11:34.921]  That's a lot of female divine energy.
[03:11:35.441 --> 03:11:45.267]  And I think that's what we're entering into a time where mothers are going to matter more than they ever have before, because they're going to realize that, you know, we have a lot to say.
[03:11:45.307 --> 03:11:46.508]  We have a lot to change.
[03:11:46.588 --> 03:11:53.486]   We have to Raise our children better and we have to be in a world where we're more protected instead of prey.
[03:11:53.966 --> 03:11:55.807]  By the way, let's talk paradox.
[03:11:56.227 --> 03:11:59.589]  The left claims they're empowering women because the women have the power, they want to control women.
[03:11:59.949 --> 03:12:01.149]  I agree, women are the answer.
[03:12:01.730 --> 03:12:03.170]  But not the way the system says.
[03:12:03.390 --> 03:12:07.112]  No, the way they're using women is against women.
[03:12:07.292 --> 03:12:11.414]  It's like women are the ultimate power against women in the wrong hands.
[03:12:12.115 --> 03:12:17.328]   When women aren't working for women and children, Then that's a bad world.
[03:12:17.388 --> 03:12:20.409]  Women are working for women and children.
[03:12:20.429 --> 03:12:20.769]  Exactly.
[03:12:20.789 --> 03:12:21.869]  So I'm not an astronomer.
[03:12:21.889 --> 03:12:23.309]  I'm not an astronomer.
[03:12:24.330 --> 03:12:32.351]  Well, in Judaism, we look at the entire cosmos as God's creation to us that we are to honor.
[03:12:32.371 --> 03:12:34.632]  We don't look at it as like devil stuff.
[03:12:34.732 --> 03:12:35.372]  It's a clock.
[03:12:35.872 --> 03:12:36.592]  It is a clock.
[03:12:36.652 --> 03:12:40.173]  Have you been to Prague and seen that clock in Prague?
[03:12:40.273 --> 03:12:41.753]  The Jewish clock?
[03:12:41.833 --> 03:12:42.033]  I have.
[03:12:43.007 --> 03:12:44.868]  That's it, exactly.
[03:12:45.489 --> 03:12:46.690]  I go to Cancun for a week.
[03:12:46.810 --> 03:12:51.293]  Spend time with my parents who are getting old and family because I'm trying to like compress things that I haven't done.
[03:12:51.353 --> 03:12:51.773]  I'm guilty.
[03:12:51.813 --> 03:12:55.316]  I've been absent in many ways from my family for 20 something years.
[03:12:55.876 --> 03:12:59.039]  So at least four or five days a month now I take off to be with family.
[03:12:59.719 --> 03:13:02.001]  And so family goes to bed about 10 o'clock at night.
[03:13:02.141 --> 03:13:06.204]  I go on the balcony of this hotel and I look up and there's the moon.
[03:13:07.827 --> 03:13:09.308]  And I'm sitting there and I go, what's that?
[03:13:09.609 --> 03:13:11.130]  It's like a red light right next to it.
[03:13:11.611 --> 03:13:14.813]  There's another light and my eyes can look at it because I do have a telescope.
[03:13:14.833 --> 03:13:15.454]  I used to look at it.
[03:13:16.015 --> 03:13:16.555]  I go, wait a minute.
[03:13:16.795 --> 03:13:19.218]  So I look on my phone and it was all conjunct.
[03:13:19.678 --> 03:13:23.081]  It was like three planets around the moon lined up and I could see them.
[03:13:23.121 --> 03:13:25.003]  Like you were just saying, it was crazy.
[03:13:25.764 --> 03:13:27.745]  So much of it is about the planets.
[03:13:27.845 --> 03:13:30.888]  Like, you know, when they talk about the three wise men and that.
[03:13:30.948 --> 03:13:32.169]  Yeah, they were following that light.
[03:13:32.310 --> 03:13:32.610]  Right.
[03:13:33.130 --> 03:13:33.671]  It is about.
[03:13:36.050 --> 03:13:38.254]  So much of Revelations is about that too.
[03:13:38.674 --> 03:13:43.863]  When they talk about the woman giving birth and the whole thing, that's the alignment we're in right now.
[03:13:44.364 --> 03:13:45.405]  So it is the end.
[03:13:45.445 --> 03:13:45.766]  Roll with it.
[03:13:45.786 --> 03:13:46.287]  You got the floor.
[03:13:46.307 --> 03:13:46.748]  Tell us about it.
[03:13:47.284 --> 03:13:58.455]  Well it is the end of times and some people are saying oh that means the end of days and that's what people are saying oh it's the end of the world.
[03:13:58.775 --> 03:14:10.885]   Well it's not the end of the world it's to me what it means is it's the end of the old and the old has a lot of You know, stuff that doesn't serve us anymore.
[03:14:10.925 --> 03:14:12.265]  A lot of it is... Exactly.
[03:14:12.285 --> 03:14:15.106]  So they're offering AI and all this BS because they're old.
[03:14:15.407 --> 03:14:16.747]  They're trying to act like they're the future.
[03:14:16.767 --> 03:14:17.147]  They're not.
[03:14:17.387 --> 03:14:22.909]  Well, they want to keep that Babylonian child sacrifice going because that's how they keep their power.
