[00:00:00.000 --> 00:00:02.960]  [BEEPING]
[03:15:11.759 --> 03:15:13.099]  Without 218, we fail on every count.
[03:15:12.918 --> 03:15:19.918]   We have to have 218 yes votes to do anything in the House of Representatives.
[03:15:19.918 --> 03:15:22.918]  Without 218, we fail on everything.
[03:15:22.918 --> 03:15:24.918]  So you've got to overwhelmingly nail it?
[03:15:24.918 --> 03:15:26.918]  We have to overwhelmingly nail it.
[03:15:27.863 --> 03:15:29.184]  Kevin McCarthy has been there.
[03:15:29.284 --> 03:15:30.144]  He's already been there.
[03:15:30.505 --> 03:15:54.862]  He has spent time, our Oversight Committee has spent time, Judiciary has spent time, Ways and Means Committee has spent time producing evidence, investigating evidence, and showing it through our committee work so that we can not only show the American people, we can also show all of our colleagues, everyone in Congress, to convince them, look, we have the evidence right now.
[03:15:55.382 --> 03:15:59.063]  Not to impeach, literally just to ask the question.
[03:15:59.343 --> 03:16:01.204]  That's what an impeachment inquiry is.
[03:16:01.764 --> 03:16:03.284]  Can we just ask the question?
[03:16:03.424 --> 03:16:08.585]  Separately, we got some really, really, really, really, really, really, really, really, really, really, really good news.
[03:16:09.446 --> 03:16:14.167]  Because it's a great product you love, and people want it, and it funds our operation of 360WIN.
[03:16:14.607 --> 03:16:16.587]  Body's ultimate turmeric formula.
[03:16:16.948 --> 03:16:18.428]  The strongest you're going to find anywhere.
[03:16:19.048 --> 03:16:26.434]  Jam-packed, a big ol' giant bottle of stuff that destroys inflammation, that empowers your neurological system, you name it.
[03:16:26.474 --> 03:16:28.456]  I mean, it's just so amazing.
[03:16:28.476 --> 03:16:29.297]  God gave it to us.
[03:16:29.737 --> 03:16:31.459]  And it's the strongest curcuminoid out there.
[03:16:31.939 --> 03:16:34.581]  Other leading brands are like 70% curcuminoid.
[03:16:35.402 --> 03:16:37.384]  Most brands are 5% cumidin.
[03:16:37.744 --> 03:16:39.646]  And that still does a great thing for you.
[03:16:40.006 --> 03:16:42.848]  This is the strongest anybody makes.
[03:16:43.249 --> 03:16:44.650]  95% curcuminoid.
[03:16:44.970 --> 03:16:46.331]  I am so glad this is back.
[03:16:47.512 --> 03:16:48.913]  I have been out of this myself for months.
[03:16:49.373 --> 03:16:51.414]  We've been sold out of this for almost seven months.
[03:16:52.295 --> 03:16:53.736]  Body's Ultimate Turmeric Formula.
[03:16:54.076 --> 03:16:54.816]  Back in stock 25% off.
[03:16:54.655 --> 03:17:04.254]   25% off info or store.com or triple-8 2 5 3 3 1 3 9 top scientists and
[03:17:04.254 --> 03:17:08.094]   researchers agree our food and water supply is under attack making us fat
[03:17:08.094 --> 03:17:11.734]   sick and stupid But now you can fight back with BrainForce+.
[03:17:12.014 --> 03:17:19.560]  This next generation nootropic feeds your brain neurons with potent ingredients like Bacoba Herb Extract, Alpha GPC, and Yerba Mate Leaf Powder.
[03:17:19.940 --> 03:17:23.683]  Experience enhanced focus, mental clarity, and improved cognitive function.
[03:17:23.923 --> 03:17:30.328]  Visit InfoWarsStore.com today and supercharge your state of mind with BrainForce+, and help support the InfoWars.
[03:17:33.638 --> 03:17:40.160]  Coffee has not been available at InfoWarsTour.com for two years because the price went up too high and the quality was starting to go down.
[03:17:40.540 --> 03:17:48.563]  I turned out so many other producers that wanted to partner with us, but when the folks at Minuteman came to me a year ago and I began to try their coffees, I was blown away.
[03:17:48.983 --> 03:17:54.185]  We finally have three great coffees that are the best they have to offer available to you right now.
[03:17:54.425 --> 03:17:56.345]  This is the best coffee I've ever tasted.
[03:17:56.365 --> 03:18:00.227]   It smells amazing and And it's some of the strongest coffee I've ever drank.
[03:18:00.507 --> 03:18:07.630]  Ladies and gentlemen, these three single-source Colombian coffees are now available at Infowarshore.com exclusively.
[03:18:08.090 --> 03:18:09.931]  Escape the Prison Planet Light Roast.
[03:18:10.452 --> 03:18:10.972]  Tastes great.
[03:18:11.312 --> 03:18:12.072]  It's the strong one.
[03:18:12.512 --> 03:18:13.073]  Really strong.
[03:18:13.373 --> 03:18:14.834]  But these are all close second and thirds.
[03:18:15.214 --> 03:18:15.874]  Medium Roast.
[03:18:15.974 --> 03:18:16.694]  Wake of America.
[03:18:16.994 --> 03:18:17.375]  Woo!
[03:18:17.915 --> 03:18:18.935]  That's what my go-to.
[03:18:19.255 --> 03:18:19.836]  Dark Roast.
[03:18:19.856 --> 03:18:20.396]  Tip of the spear.
[03:18:20.436 --> 03:18:23.898]  Tastes the best and is amazing and is still very, very strong.
[03:18:23.938 --> 03:18:24.578]  Gives you that pep.
[03:18:24.938 --> 03:18:31.924]  They're all three available at InfoWareStore.com, and they fund our operation, and each order gets a Pocket Constitution Citizen Rollback.
[03:18:33.166 --> 03:18:36.807]  You're going to want to pay attention to what I'm about to say in the next 60 seconds.
[03:18:37.567 --> 03:18:42.248]  Two new incredible products are now available exclusively at mfullmorestore.com.
[03:18:42.789 --> 03:18:54.712]  They are both clones of national best-selling products from a major pharmaceutical slash supplement maker that are listeners and patriots that are allowing us to private label it at a lower price you'll find in stores.
[03:18:55.132 --> 03:18:58.293]  It's Joint Relief Max and Nerve Renew.
[03:18:59.133 --> 03:19:11.718]  Both of these have known, documented natural compounds to lower pain and to also make your nerves healthier, which is one of the major reasons nerves get irritated and are more inductive to pain.
[03:19:12.138 --> 03:19:14.158]  There's major research behind this all.
[03:19:14.459 --> 03:19:20.182]   You need to get Joint Relief Max from InfoWarsMD and Nerve Renew from InfoWarsMD.
[03:19:20.662 --> 03:19:24.307]  Exclusively at InfoWarsStore.com right now.
[03:19:24.707 --> 03:19:26.269]  Introducing them both, 25% off.
[03:19:26.309 --> 03:19:33.309]   sent off. You'll find them exclusively at InfoWarsTour.com and they fund our operation.
[03:19:33.309 --> 03:19:58.309]  [music]
[03:19:58.200 --> 03:20:02.764]  Visit InfoWars.com forward slash show and share the link today.
[03:20:04.685 --> 03:20:10.590]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[03:20:14.206 --> 03:20:17.727]  I will not vote for any appropriation bill that does those things.
[03:20:17.867 --> 03:20:21.168]  I will not vote for a short-term CR that does those things.
[03:20:21.188 --> 03:20:26.109]  And how amazing, though, has been them trying to roll it out again?
[03:20:26.269 --> 03:20:27.269]  I mean, it's everywhere.
[03:20:28.329 --> 03:20:29.350]  They're losing.
[03:20:29.430 --> 03:20:32.690]  They need things to distract people, to suck them into fear.
[03:20:32.751 --> 03:20:34.851]  That's why they need the climate change crisis.
[03:20:34.891 --> 03:20:37.632]  That's why they want climate activists and protesters.
[03:20:37.652 --> 03:20:38.612]  They're going to be rioters.
[03:20:38.672 --> 03:20:39.152]  Just wait.
[03:20:39.592 --> 03:20:40.792]  Then we may have lockdowns.
[03:20:40.812 --> 03:20:42.153]  You're blocking roads and everything.
[03:20:42.273 --> 03:20:43.033]  Of course they are.
[03:20:43.473 --> 03:20:47.516]  Then we're going to have more COVID to increase mass hysteria and fear.
[03:20:47.856 --> 03:20:50.097]  They need people distracted, and I'll go back to why.
[03:20:50.558 --> 03:20:51.639]  The border's wide open.
[03:20:51.999 --> 03:20:56.122]  Bidenomics is destroying people's ability to pay their bills.
[03:20:56.542 --> 03:20:59.784]  They're putting us into a war that may lead to World War III.
[03:21:00.064 --> 03:21:02.886]  They cannot win on these policies.
[03:21:03.286 --> 03:21:11.832]  They're locking up their top political opponent, President Trump, who we remember four years with President Trump as some of the greatest years in American history.
[03:21:11.872 --> 03:21:13.833]  The head of the DNC says this isn't working.
[03:21:14.674 --> 03:21:15.975]  What did they think was going to happen?
[03:21:17.916 --> 03:21:20.758]  Well, they did a good job with elections before.
[03:21:20.938 --> 03:21:22.359]  We understand that.
[03:21:23.560 --> 03:21:27.963]  But I truly see this as they're so arrogant.
[03:21:28.003 --> 03:21:29.884]  Really, Alex, they're so arrogant.
[03:21:30.264 --> 03:21:51.303]   They really believe that their policies are the best, that they know what they're doing, and that these little stupid peons and the uneducated people of America, You know, the deplorables, as they called us once before, that we don't know what we're doing, that they know better than us, and that they can just win, and that they'll just- And Marjorie Taylor Greene, that's the key.
[03:21:51.743 --> 03:21:56.128]  The Black Rocks know it's to create an angrier world, destroy things, and consolidate power.
[03:21:56.368 --> 03:22:01.694]  But you're right, the Democrats actually believe they're creating a utopia, and they're being given marching orders that are going to destroy everything.
[03:22:02.074 --> 03:22:02.494]  They are.
[03:22:02.975 --> 03:22:05.037]  Well, they're definitely doing that.
[03:22:05.097 --> 03:22:07.859]  They're leading us down to a road of destruction.
[03:22:08.139 --> 03:22:10.401]  But I'm telling you, Alex, people are waking up.
[03:22:10.822 --> 03:22:11.662]  It's the most incredible thing.
[03:22:11.682 --> 03:22:12.743]  Oh, that's an understatement.
[03:22:12.803 --> 03:22:14.385]  I'm not saying you're wrong.
[03:22:14.405 --> 03:22:17.367]  I'm saying I don't have a way to describe to people what I see on the street.
[03:22:17.848 --> 03:22:19.449]  Because I live in liberal communist Austin.
[03:22:19.749 --> 03:22:20.870]  I got hate a year ago.
[03:22:21.291 --> 03:22:22.292]  No hate ever now.
[03:22:22.832 --> 03:22:24.634]  I mean, it's total reversal.
[03:22:25.285 --> 03:22:31.449]  That's wonderful because people know and they're suffering under the Biden administration or the Biden regime.
[03:22:31.769 --> 03:22:32.850]  They've already been fooled.
[03:22:32.930 --> 03:22:38.153]  People that really bought into COVID, they have come out of this thing so upset and angry.
[03:22:38.193 --> 03:22:39.694]  Like, I can't believe I got these vaccines.
[03:22:39.714 --> 03:22:40.495]  They didn't even work.
[03:22:40.835 --> 03:22:42.556]  I can't believe I wore a mask all the time.
[03:22:42.936 --> 03:22:43.637]  That didn't help me.
[03:22:43.677 --> 03:22:44.978]  It didn't stop the spread of COVID.
[03:22:45.298 --> 03:22:48.980]  People that are coming out of this are coming out and they're waking up.
[03:22:49.301 --> 03:22:51.182]  And so they have no desire to go back.
[03:22:51.522 --> 03:22:56.587]  They're also realizing that, oh, maybe there's some truth to this Hunter Biden laptop.
[03:22:57.047 --> 03:22:59.950]  Oh, shoot, maybe Joe Biden has been doing that.
[03:23:00.090 --> 03:23:03.273]  And they see Maui really piss people off.
[03:23:03.757 --> 03:23:04.917]  It should piss people off.
[03:23:05.097 --> 03:23:06.518]  Lahaina was a wonderful town.
[03:23:06.558 --> 03:23:07.598]  I've been there many times.
[03:23:07.618 --> 03:23:07.878]  Me too.
[03:23:08.298 --> 03:23:12.599]  Yeah, it was one of the best places to go visit in Maui.
[03:23:13.759 --> 03:23:17.520]  My daughter spent nearly every summer out there for like eight years.
[03:23:18.460 --> 03:23:19.761]  The people there are wonderful.
[03:23:19.881 --> 03:23:22.861]  It just was a great community.
[03:23:22.881 --> 03:23:29.143]  And Biden, he said about the train deal, Roman, he said he's too busy to go there.
[03:23:29.183 --> 03:23:29.803]  We have that club.
[03:23:30.782 --> 03:23:31.822]  Just too busy to go.
[03:23:31.862 --> 03:23:32.723]  Too busy to go.
[03:23:32.823 --> 03:23:35.744]  Well, you know, Joe Biden, it's amazing.
[03:23:35.784 --> 03:23:43.067]  He wants $24 billion more dollars for Ukraine, but wants to give a $700 one-time payment to the people of Lahaina that lost everything.
[03:23:43.827 --> 03:23:49.669]  Then when he did go talk to him, he talked about how his kitchen fire and experience there is if somehow... Made about him.
[03:23:49.808 --> 03:23:53.108]  comparable to what they went through. They lost everything.
[03:23:53.108 --> 03:23:56.849]   They can't even find neighbors. They can't find kids. Their livelihoods are
[03:23:56.849 --> 03:24:00.548]   gone. Their homes are gone. But yet he hasn't gone to visit East
[03:24:00.548 --> 03:24:06.298]   Palestine. He hasn't gone to the border. But you better bet he's been over to Ukraine to
[03:24:06.298 --> 03:24:10.048]   see Zelensky countless times. And he's set his ass on the beach in
[03:24:10.048 --> 03:24:14.498]   Delaware I don't know how many times. I think at 44% of the time he's on vacation.
[03:24:14.498 --> 03:24:15.608]  Yeah that's a lot of vacation time.
[03:24:15.946 --> 03:24:24.989]  You know, if you work Monday through Friday, if you work Monday through Friday, that's about 26, that gives you about 26% of the year vacation time.
[03:24:25.309 --> 03:24:25.749]  Think about that.
[03:24:25.809 --> 03:24:30.791]  If you work Monday through Friday all year long, then you, Saturday and Sunday, Saturday and Sunday is vacation.
[03:24:31.151 --> 03:24:33.091]  So that's about 26% of the year.
[03:24:33.492 --> 03:24:35.572]  But Joe Biden has spent over 40%, 40, 44%.
[03:24:36.453 --> 03:24:38.413]  It's incredible.
