[00:00:00.000 --> 00:00:03.359]  [BEEPING]
[03:28:46.521 --> 03:29:10.064]   There's a very sort of famous thing, I think Massive Attack made it, of the number of images of falling towers that precede preceded 9/11.
[03:29:10.447 --> 03:29:12.348]  Black Friday comes early.
[03:29:13.189 --> 03:29:23.456]  Everything is massively discounted at InfoWarsTore.com up to 60% off and X2 sold out for over a year is finally back in stock.
[03:29:24.156 --> 03:29:27.059]  The InfoWars Black Friday special has arrived.
[03:29:27.500 --> 03:29:31.064]  Up to 60% off at free shipping and double Patriot points.
[03:29:31.484 --> 03:29:35.168]  Ladies and gentlemen, the annual Black Friday event at InfoWars Store has arrived.
[03:29:35.188 --> 03:29:40.814]  We're bringing you a huge roster of sales including recently restocked best-selling items up to 60% off.
[03:29:41.995 --> 03:29:47.660]  In addition to those savings, we're offering free store-wide shipping and double Patriot points.
[03:29:47.680 --> 03:29:56.747]  60% off Brain Force Plus, 60% off Brain Force Ultra, 50% off Real Red Pill Plus, green fiber capsules, down and out sleep support, all 50% off.
[03:29:58.368 --> 03:29:58.548]  40% off.
[03:29:58.608 --> 03:29:59.309]  Back in stock.
[03:29:59.349 --> 03:30:00.049]  Vazzo Beats.
[03:30:00.389 --> 03:30:01.570]  Bodies Limited Supply.
[03:30:01.850 --> 03:30:02.710]  Vitamin Mineral Fusion.
[03:30:02.730 --> 03:30:03.371]  Limited Supply.
[03:30:03.411 --> 03:30:04.191]  DNA Force Plus.
[03:30:04.451 --> 03:30:05.111]  Limited Supply.
[03:30:05.151 --> 03:30:05.872]  D3 Gummies.
[03:30:06.112 --> 03:30:07.973]  Whole Food Multivitamins.
[03:30:07.993 --> 03:30:08.193]  25% off.
[03:30:08.433 --> 03:30:08.913]  X2.
[03:30:08.973 --> 03:30:09.633]  Back in stock.
[03:30:09.974 --> 03:30:10.594]  All coffee.
[03:30:10.794 --> 03:30:12.415]  All InfoWars MD products.
[03:30:12.555 --> 03:30:13.675]  All InfoWars Platinum products.
[03:30:14.135 --> 03:30:18.477]  And more at InfoWarsStore.com.
[03:30:18.497 --> 03:30:21.260]   But I'm telling you, This Black Friday comes early.
[03:30:21.361 --> 03:30:27.130]  It's critical to your health, your stamina, your energy, your immune system, and it keeps us on air.
[03:30:27.210 --> 03:30:27.670]  It's a 360 win.
[03:30:27.991 --> 03:30:28.932]  Take action now.
[03:30:29.032 --> 03:30:30.114]  Black Friday comes early.
[03:30:30.595 --> 03:30:31.637]  X2 back in stock.
[03:30:34.984 --> 03:30:37.545]  I've got a canister of the Covilight Plus here.
[03:30:37.745 --> 03:30:38.906]  This is just ridiculous.
[03:30:39.086 --> 03:30:41.747]  I'm just looking at the supplement facts again and the ingredients here.
[03:30:41.566 --> 03:30:49.905]   is F off. Tune in live weekdays from 3 to 6 p.m. Central at Banned.Video. I've got a
[03:30:49.905 --> 03:30:54.266]   canister of the Covilight Plus here. This is just ridiculous. I'm just looking at
[03:30:54.266 --> 03:30:57.666]   the supplement facts again and the ingredients here. I don't know how you
[03:30:57.666 --> 03:31:01.905]  squeeze so much into there. Everybody loves it.
[03:30:59.974 --> 03:31:03.177]  I remember, like, Gerard Flynn would be like, oh my god, Covey Light, the Covey Light lady!
[03:31:03.357 --> 03:31:06.079]  Whenever I go out, everybody on the Covey Light... The Covey Light lady!
[03:31:06.239 --> 03:31:06.780]  Everybody!
[03:31:06.880 --> 03:31:07.941]  Claire loves Covey Light.
[03:31:07.961 --> 03:31:09.122]  They're like, woah, woah, woah.
[03:31:09.162 --> 03:31:10.603]  You need to do it.
[03:31:10.643 --> 03:31:11.424]  You can sing.
[03:31:11.704 --> 03:31:14.586]  You need to sing a song that's like a catchy Covey Light song.
[03:31:15.307 --> 03:31:15.848]  I know, right?
[03:31:16.608 --> 03:31:18.490]  You need your Covey Light.
[03:31:19.070 --> 03:31:21.432]  You need your Covey Light for today.
[03:31:21.472 --> 03:31:23.214]  You need your Covey Light.
[03:31:24.195 --> 03:31:24.775]  There it is!
[03:31:24.594 --> 03:31:26.594]  I mean that's just incredible.
[03:31:26.594 --> 03:31:28.594]  You need your COVID lights.
[03:31:28.594 --> 03:31:30.594]  You need your COVID lights for today.
[03:31:30.594 --> 03:31:32.594]  You need your COVID lights.
[03:31:32.594 --> 03:31:34.594]  It takes away the brain fog.
[03:31:34.852 --> 03:31:35.713]  It makes you feel better.
[03:31:35.733 --> 03:31:40.135]  There are no additives.
[03:31:40.195 --> 03:31:44.038]  That is just supplements.
[03:31:44.078 --> 03:31:45.498]  This is some good stuff.
[03:31:47.320 --> 03:31:53.803]  There it is!
[03:31:54.324 --> 03:31:58.446]  It has like a focus blend and it has like a cardio blend and then it has regular vitamins.
[03:31:58.466 --> 03:31:59.547]  I mean, that's just incredible.
[03:31:59.667 --> 03:32:01.088]  I take my vitamins in Covilight.
[03:32:03.723 --> 03:32:09.025]  A lot of listeners have complained in the last two years that our amazing, high-quality coffee has not been available.
[03:32:09.486 --> 03:32:13.868]  And that's because the prices went up too high for the raw beans and the quality had gone down some.
[03:32:14.308 --> 03:32:16.789]  I turned down so many companies that wanted to work with us.
[03:32:17.349 --> 03:32:26.734]  But now, we have brought back the coffee and it's even better from a national supplier that's veteran-owned and veteran-operated.
[03:32:26.934 --> 03:32:29.555]  It's powered by the company Minuteman Coffee.
[03:32:30.155 --> 03:32:38.203]  Ladies and gentlemen, this is the best-tasting, best-smelling, strongest coffee that I have ever drank.
[03:32:38.684 --> 03:32:40.085]  It is game-changing.
[03:32:40.526 --> 03:32:42.708]  All you gotta do is buy a bag of it and try it.
[03:32:42.728 --> 03:32:45.891]  I know you're gonna be hooked, which will then fund your Operation A360 win.
[03:32:46.131 --> 03:32:50.115]  Go to infowarstore.com right now for Escape the Prison Planet Light Roast.
[03:32:50.175 --> 03:32:50.956]  That's the strongest.
[03:32:51.216 --> 03:32:52.858]  The amazing medium roast.
[03:32:52.898 --> 03:32:53.619]  Wake up, America.
[03:32:54.059 --> 03:33:01.302]  And finally, the best tasting dark roast tip of the spear now exclusively available at info or store dot com.
[03:33:01.562 --> 03:33:02.382]  Get your coffee now.
[03:33:05.143 --> 03:33:09.224]  Leading a frontal assault on the lies of the New World Order.
[03:33:09.764 --> 03:33:11.045]  It's Alex Jones.
[03:33:13.846 --> 03:33:18.587]  A new craze has spread among teenagers and patriots all across America.
[03:33:18.687 --> 03:33:22.488]  The mainstream media is calling it InfoWars Mania.
[03:33:22.648 --> 03:33:29.249]  Millions of listeners are tuning in at InfoWars.com forward slash show to see what the buzz is all about.
[03:33:29.248 --> 03:33:33.248]   Let's take a look now at what's going on everywhere InfoWars can be heard.
[03:33:33.248 --> 03:33:49.248]  [Music]
[03:33:49.908 --> 03:33:57.113]  Despite all the imputations, you know you could just go out and dance to that Hip-Hop War Station.
[03:33:57.173 --> 03:34:00.375]  It was all right.
[03:34:00.416 --> 03:34:02.637]  You know, it was all right.
[03:34:05.450 --> 03:34:18.919]  Santos, aspartame, poison in the vaccines, pump scanners for kids to get their luck in taxless societies, satellite tracking systems, cops in black ski masks, foreign troops, FEMA camps.
[03:34:18.939 --> 03:34:23.042]  She started dancing to that bad, bad music.
[03:34:23.082 --> 03:34:31.082]   You don't like the safe by Holly Stones Despite all the computation
[03:34:31.082 --> 03:34:38.082]   You could just dance to the information Baby, it was alright, yeah
[03:34:38.082 --> 03:34:43.082]   It was alright New World Order, we're coming for you, you hear us?
[03:34:43.082 --> 03:34:47.082]  The Globalist or these dark magicians want to be God.
[03:34:47.435 --> 03:34:49.016]  And so to be God, they want to be 360.
[03:34:49.316 --> 03:34:55.680]  They see the world like the Space Shuttle Control Board, where there's all these different political movements and organizations.
[03:34:56.541 --> 03:35:02.425]  Most of them, they don't direct or control, but they can decide what to shut down or what to throttle back or what to promote.
[03:35:03.194 --> 03:35:05.896]  So they're in a Hegelian dialectic manipulating this.
[03:35:05.936 --> 03:35:13.361]  So a lot of people in movies and culture, meanwhile, they see a dystopia, so they go make a movie about it.
[03:35:13.862 --> 03:35:28.690]   And the establishment doesn't care, because unless it's direct and hitting the conscious mind to activate the subconscious and unconscious, They believe it just predictably programs and normalizes it so that you will accept it and not worry about it.
[03:35:28.730 --> 03:35:45.959]  In fact, I later learned, talking to some top globalists that I off-record have met with, they thought that I was basically doing revelation of the method, not for them, but unconsciously, and that I was more of a court jester, and that I was fulfilling a role to just kind of make everything a joke.
[03:35:46.180 --> 03:35:49.301]  I wasn't doing that on purpose, but they thought I was a joke until 2016.
[03:35:51.778 --> 03:36:16.792]  And so, now they realize they're not God, and movies like Zardoz, and Soylent Green, and V for Vendetta, and The Island, and just countless other ones, they put those out because they wanted to hit movies, and they know the truth of what they're building is going to resonate, because our unconscious and subconscious is hundreds, if not thousands of times more powerful than our limited cerebral cortex focus.
[03:36:17.592 --> 03:36:19.853]  And so they're like moths to flame.
[03:36:20.173 --> 03:36:22.935]  They can't help tell the truth even though they want to lie.
[03:36:23.175 --> 03:36:25.996]  And a lot of them, like Chris Carter, said, hey, Alex Jones is right.
[03:36:26.076 --> 03:36:30.739]  I was approached by the CIA to put out this show about attacking the World Trade Center.
[03:36:31.039 --> 03:36:35.201]  But Alex was talking about it in March when I was writing the script.
[03:36:35.261 --> 03:36:36.022]  That's what he said.
[03:36:36.042 --> 03:36:38.243]  He's like, whoa, Jones was saying all this.
[03:36:39.657 --> 03:36:42.518]  And he reached out, like, did the CIA tell you this?
[03:36:42.538 --> 03:36:43.959]  Because the CIA told me to do this.
[03:36:43.999 --> 03:36:45.400]  And I was like, no, I just came up with it.
[03:36:45.420 --> 03:36:46.320]  I mean, I just saw this.
[03:36:46.841 --> 03:36:53.664]  So it was on a timeline while the CIA is saying, produce a show about this that airs right before 9-11.
[03:36:54.544 --> 03:36:57.586]  And I'm literally just seeing it and saying it.
[03:36:58.431 --> 03:37:00.292]  Before there were trailers or they didn't even put it out.
[03:37:00.492 --> 03:37:01.432]  It was in the ether.
[03:37:01.772 --> 03:37:03.573]  So the globalists don't control it.
[03:37:03.633 --> 03:37:04.513]  They know it's there.
[03:37:05.054 --> 03:37:13.297]  And they're trying to control it, trying to use AI to then scan human consciousness and try to see the algorithms so they can get ahead of it.
[03:37:13.317 --> 03:37:13.917]  But every time...
[03:37:14.597 --> 03:37:18.561]  They try to squash one thing, it's like whack-a-mole, it pops up back here.
[03:37:19.181 --> 03:37:26.488]  And so that's why they tell the truth in the movies, is so they can also mix in the lies.
