[00:00:00.723 --> 00:00:01.603]  Well, so does he.
[02:44:50.432 --> 02:44:54.073]  They cannot dump that stuff into the sea by international law.
[02:44:54.433 --> 02:44:56.773]  It's too concentrated to dump locally.
[02:44:57.133 --> 02:44:59.134]  But if someone buys it from them,
[02:44:59.675 --> 02:45:04.002]  It stops being a hazardous waste and it becomes a product.
[02:45:04.443 --> 02:45:08.711]  And the people that are buying this conveniently are the public water people.
[02:45:09.628 --> 02:45:15.912]  So once they buy it, it's a product, and now they can put into our drinking water, which they're not allowed to put into the sea.
[02:45:16.232 --> 02:45:24.998]  And of course, it has a whole bunch of other crap in there, in addition to... Well, that's what I was gonna... I've had, uh, you know, the famous dentist on, I forget his name, you'll probably remember it... Marty Linebacker?
[02:45:25.258 --> 02:45:26.659]  Uh, uh, from, from, from Canada.
[02:45:27.040 --> 02:45:31.563]  He was the guy who lobbied decades ago, and was the face of, let's get fluoridated.
[02:45:32.003 --> 02:45:36.486]  And then, he finally was sent the literature, wait, this isn't just sodium fluoride, I thought it was calcium fluoride.
[02:45:36.826 --> 02:45:39.508]  This is hundreds of other chemicals under the name fluoride.
[02:45:39.728 --> 02:45:40.369]  Right, right.
[02:45:40.589 --> 02:45:41.069]  Absolutely.
[02:45:41.149 --> 02:45:43.551]  So what other goodies are in there for the children?
[02:45:43.591 --> 02:45:48.015]  Well, they mine the same rock for uranium, so we have to worry about radioactive isotopes.
[02:45:48.115 --> 02:45:49.716]  Oh, well that's good for you.
[02:45:49.816 --> 02:45:55.380]  But the one of particular concern is arsenic, because according to the EPA, there's no safe level of arsenic.
[02:45:55.841 --> 02:45:58.143]  And so if you're adding a chemical to the water,
[02:45:58.703 --> 02:46:02.485]  And it contains arsenic, which it does, then you're going to increase the cancer rate.
[02:46:02.745 --> 02:46:11.730]  We can argue about how much it increases the cancer rate, but as we're also arguing about how little benefit it is to swallow fluoride as far as teeth is concerned.
[02:46:12.110 --> 02:46:19.754]  So for a small, if any, benefit to teeth, we are risking increasing the risk of cancer amongst our population.
[02:46:20.154 --> 02:46:21.415]  Another bizarre twist.
[02:46:21.495 --> 02:46:22.756]  You know, I'm going to do a YouTube bit.
[02:46:23.796 --> 02:46:37.400]  Uh, where I'm going to, and I'll spit it out later, where I'm going to drink, or maybe I'll put milk in so it's fake, I'm going to drink, uh, because I'm going to say, oh, it's a sunny day, you know, maybe at the beach, and I'm going to take a big thing of, say, Coppertone, and I'm going to drink it.
[02:46:37.740 --> 02:46:37.840]  Yeah.
[02:46:37.860 --> 02:46:38.460]  And I'm going to go, what?
[02:46:38.500 --> 02:46:39.680]  That's what I do with fluoride.
[02:46:40.101 --> 02:46:43.221]  You know, I don't put it topically on my teeth.
[02:46:43.842 --> 02:46:46.802]  I, you know, I drink it so it must be for my skin too.
[02:46:46.862 --> 02:46:48.743]  I'll, I'll, I'll, I'll drink the, uh,
[02:46:49.483 --> 02:46:50.784]  The, uh, Coppertone.
[02:46:50.985 --> 02:46:53.567]  Yeah, suntan lotion to protect these, the skin.
[02:46:54.027 --> 02:46:56.450]  And that's what we're doing with it, because it works topically.
[02:46:56.770 --> 02:46:58.352]  And it's not us that are saying that.
[02:46:58.372 --> 02:47:04.397]  This is the Center of Disease Control in 1999 said, whoops, we made a big mistake.
[02:47:04.437 --> 02:47:08.281]  We thought the babies had to swallow this before their teeth erupted.
[02:47:08.581 --> 02:47:09.242]  We were wrong.
[02:47:09.682 --> 02:47:13.684]  It works, the predominant mechanism, it works from the outside of the tooth.
[02:47:14.044 --> 02:47:22.589]  So why is everybody swallowing it and exposing their whole bodies to it and our baby's brains to it when they could just be brushing on the teeth and spitting?
[02:47:22.849 --> 02:47:27.692]  Doctor, you think the government wanted to help the children they shot up with syphilis in Guatemala?
[02:47:29.558 --> 02:47:30.520]  What about the black people?
[02:47:31.581 --> 02:47:34.684]  Or what about the UN caught this year shooting kids up with live polio?
[02:47:35.185 --> 02:47:37.608]  Oh, it's an accident too, just like the fluoride.
[02:47:38.008 --> 02:47:43.634]  Of course, I have their own documents in my film, Endgame, and I'll just say it on record, I like the fact you just stick to the science.
[02:47:44.515 --> 02:47:47.718]  But we have their quotes, how they're killing us, and they think it's a big joke, too.
[02:47:47.758 --> 02:47:48.559]  It's very funny to them.
[02:47:48.819 --> 02:47:51.221]  Well, let me tell you, let's get closer to home on this.
[02:47:51.542 --> 02:48:03.972]  The gentleman that was the chief toxicologist of the Manhattan Project, a guy called Harold Hodge, who was the number one promoter of the safety of fluoridation from the 1940s through to practically the 1980s,
[02:48:05.774 --> 02:48:14.417]  He also was part of the team that injected plutonium into patients at Rochester Medical School without their knowledge.
[02:48:14.437 --> 02:48:15.937]  But plutonium's good for babies.
[02:48:15.957 --> 02:48:17.198]  Maybe we should put it in the water.
[02:48:17.538 --> 02:48:22.760]  Well, I mean, it's certainly somebody who didn't have qualms about injecting plutonium.
[02:48:22.820 --> 02:48:26.521]  Sir, look, I got John P. Holdren's book right here about putting sterolins in the water.
[02:48:27.061 --> 02:48:27.841]  Yeah, really?
[02:48:28.782 --> 02:48:29.362]  Oh my goodness.
[02:48:29.782 --> 02:48:30.682]  Very, very nice person.
[02:48:30.722 --> 02:48:31.903]  He's the White House Science Czar.
[02:48:32.903 --> 02:48:33.043]  Yeah.
[02:48:33.848 --> 02:48:35.328]  But again, maybe I shouldn't read this.
[02:48:35.388 --> 02:48:36.089]  It's a little scary.
[02:48:36.129 --> 02:48:38.589]  I mean, he wrote it, but, you know.
[02:48:38.649 --> 02:48:47.272]  The largest study, Alex, the largest study ever done in the United States to look at tooth decay as a function of fluoride looked at 39,000 children in 84 communities.
[02:48:50.333 --> 02:49:04.998]  And the best that they could come up with in the difference between a child that had lived all its life in a fluoridated or all its life in a non-fluoridated was a saving of 0.6 of one tooth surface out of 128 tooth surfaces in a child's mouth.
[02:49:05.898 --> 02:49:15.962]  And if you adjust the data for the delayed eruption in teeth caused by fluoride, there is absolutely no difference in tooth surface.
[02:49:15.982 --> 02:49:18.283]  But that's worth having a 20 point IQ reduction.
[02:49:19.377 --> 02:49:20.678]  Well, I don't think it's 20 points.
[02:49:20.718 --> 02:49:22.179]  Well, the studies I've seen is 10 to 20.
[02:49:22.299 --> 02:49:23.921]  It runs the gamut.
[02:49:24.001 --> 02:49:31.607]  In this Chinese study I referred to before, the levels in the water were 2.5 to 4.5, and that was a 5 to 10 IQ drop.
[02:49:32.068 --> 02:49:39.014]  But they extrapolated that this drop would begin at about 1.9 parts per million, but that was with the small study groups.
[02:49:39.094 --> 02:49:44.799]  If you took in the whole exposure range and sensitivity... But people need to not think too much.
[02:49:45.379 --> 02:49:48.201]  You know, we're going to skip this final break so we have time to take a few calls.
[02:49:48.241 --> 02:49:50.463]  Dr. Conant, I'm really impressed with the work you've done.
[02:49:50.483 --> 02:49:54.567]  I hope folks will get your book, The Case Against Fluoride, and it's in bookstores too?
[02:49:54.707 --> 02:49:55.467]  It's in bookstores.
[02:49:55.487 --> 02:49:56.909]  You can get it from Amazon.com.
[02:49:56.949 --> 02:49:58.070]  I think you're going to carry it.
[02:49:59.691 --> 02:50:11.060]  Yeah, we've tried to write a book which is easy to read or for a fairly intelligent person, but if you are qualified, if you're a doctor, if you're a dentist, if you're a scientist,
[02:50:11.821 --> 02:50:30.225]  Then all the references there's, there's not a single... And by the way, people should buy this book and Endgame and other things and give it to doctors, give it to dentists and say, look, instead of believing what the AMA or, you know, different groups are telling you, or the American Dental Association, read this, know the facts, and any scientist or doctor that looks at this wakes up.
[02:50:30.385 --> 02:50:35.546]  You know, my dad's a dentist and about 10 years ago he actually looked at literature and said, I guess you're right about this chloride stuff.
[02:50:35.606 --> 02:50:36.847]  But don't give it to them, Alex.
[02:50:37.387 --> 02:50:38.047]  Lend it to them.
[02:50:38.507 --> 02:50:42.029]  There's no reason why you should give anything to a doctor or dentist.
[02:50:42.049 --> 02:50:43.069]  They're earning a lot of money.
[02:50:43.589 --> 02:50:45.210]  So lend it to them by all means.
[02:50:45.290 --> 02:50:47.771]  But people don't appreciate things they get for nothing.
[02:50:48.672 --> 02:50:51.613]  So I would encourage them either to buy it or lend it to them.
[02:50:51.633 --> 02:50:51.893]  I don't know.
[02:50:51.933 --> 02:50:52.873]  We give our films away.
[02:50:52.893 --> 02:50:54.294]  They're number one, so...
[02:50:54.554 --> 02:50:55.495]  But I mean, you're probably right.
[02:50:55.515 --> 02:50:56.275]  I mean, they should.
[02:50:56.595 --> 02:50:58.236]  But, you know, they'd rather just go play golf.
[02:50:58.576 --> 02:51:01.218]  Of course, they might want to know why their sons and daughters aren't as smart as them.
[02:51:01.278 --> 02:51:02.818]  I mean, maybe they think that's kind of cute.
[02:51:02.858 --> 02:51:07.781]  Hey, Junior can't really talk and he's eight years old, like a lot of kids now, but that's just freedom.
[02:51:07.821 --> 02:51:09.402]  You know, fight Al-Qaeda, drink fluoride.
[02:51:10.142 --> 02:51:10.943]  Let's talk to Ted.
[02:51:10.963 --> 02:51:12.984]  Go ahead and put your headphones on there, Doc.
[02:51:13.004 --> 02:51:13.344]  Thank you.
[02:51:13.724 --> 02:51:14.485]  How's the audio there?
[02:51:15.585 --> 02:51:15.985]  Sound good?
[02:51:16.466 --> 02:51:17.686]  I can't get anything at the moment.
[02:51:17.746 --> 02:51:18.266]  It's silence.
[02:51:18.287 --> 02:51:19.667]  All right, we'll see if you can hear a caller.
[02:51:20.508 --> 02:51:21.968]  Ted in Texas, you're on the air.
[02:51:22.008 --> 02:51:22.689]  Go ahead, Ted.
[02:51:23.516 --> 02:51:25.057]  All right, thanks for taking my call.
[02:51:25.137 --> 02:51:30.181]  Dr. Conant, I have a science question for you, and then maybe a general question for both of you.
[02:51:31.462 --> 02:51:31.942]  Let's see.
[02:51:32.122 --> 02:51:35.505]  We're getting his audio turned up.
[02:51:35.565 --> 02:51:36.245]  Go ahead now, sir.
[02:51:36.305 --> 02:51:37.206]  Go ahead and ask your question.
[02:51:38.127 --> 02:51:40.168]  All right, Dr. Conant.
[02:51:40.528 --> 02:51:50.796]  In Austin, I'd like to see if you could use Austin as an example with just pure science on this to say, Austin says that
[02:51:51.916 --> 02:52:19.046]  Their fluoride is 0.5 parts per million, and I was just wondering what you would say as how long it would take to bioaccumulate, when that would be harmful at 0.5, and then for both you guys, you know, on the Austin City website, it says, you know, the CDC has recognized water fluoridation as one of the 10 great public health achievements of the 20th century, so with people saying that,
[02:52:19.713 --> 02:52:21.455]  Have there been positive results?
[02:52:21.656 --> 02:52:23.038]  No, it's all propaganda, Ted.
[02:52:23.058 --> 02:52:23.839]  I appreciate your call.
[02:52:23.859 --> 02:52:24.540]  Let's get a comment.
[02:52:24.900 --> 02:52:26.122]  Yeah, I was very interested.
[02:52:26.142 --> 02:52:28.785]  I met Bill Kyle from Alamo Heights.
[02:52:28.886 --> 02:52:31.729]  They stopped fluoridating there or didn't start fluoridation there.
[02:52:32.250 --> 02:52:36.015]  One of the things that Bill Kyle told me just a few days ago was
[02:52:36.656 --> 02:52:54.063]  When the citizen asked him to look at the literature, he didn't go to the anti-fluoridation literature, he went to the pro-fluoridation literature, and he decided, as a professional geophysicist who's headed up research laboratories for Shell Oil Company, he said it was so much junk, it was just clearly propaganda!
[02:52:54.583 --> 02:53:02.927]  So it was the pro-fluoridation literature that convinced him that fluoridation was unacceptable, and they managed to keep it out of Alamo Heights.
[02:53:03.607 --> 02:53:11.709]  Yes, this Centre of Disease Control statement that fluoridation was one of the top ten public health achievements of the 20th century, as Alex says, total propaganda.
[02:53:11.889 --> 02:53:13.069]  It was written by two people.
[02:53:13.589 --> 02:53:17.310]  A guy that had never written anything on fluoridation before, and an economist.
[02:53:17.610 --> 02:53:19.330]  Two people from the Oral Health Division.
[02:53:19.850 --> 02:53:25.071]  In this paper that supported the statement, they were six years out of date on the health literature.
[02:53:25.311 --> 02:53:26.472]  They cited a review from 1993.
