[00:00:00.117 --> 00:00:00.537]  Network.
[02:36:44.939 --> 02:36:51.343]  And forget that, they got the blimps and the helicopters now, as of five years ago, with ground penetrating radar looking right through your walls.
[02:36:51.684 --> 02:36:57.488]  I'm not talking about infrared, folks, that shows the images, you know, foggy images, heat resonance signatures.
[02:36:57.548 --> 02:36:59.490]  I'm talking about crisp images.
[02:37:00.590 --> 02:37:01.011]  Crisp!
[02:37:02.816 --> 02:37:03.516]  That's your freedom!
[02:37:05.497 --> 02:37:06.058]  Unbelievable.
[02:37:06.098 --> 02:37:09.359]  So that's an article that goes along with this, as well as the Richmond article.
[02:37:09.760 --> 02:37:11.821]  Richmond debates whether to declare a state of emergency.
[02:37:13.061 --> 02:37:22.906]  The mayor said that a local declaration of emergency is used when you want to bring in National Guard, impose curfews, and suspend constitutional rights, and do process procedures.
[02:37:24.447 --> 02:37:26.228]  And we called their office today.
[02:37:26.668 --> 02:37:27.929]  It looks like they may pass it.
[02:37:29.770 --> 02:37:30.350]  Checkpoints.
[02:37:30.431 --> 02:37:30.911]  No rights.
[02:37:30.931 --> 02:37:31.731]  You just heard the mayor.
[02:37:31.791 --> 02:37:32.592]  Martial law.
[02:37:33.232 --> 02:37:34.573]  And the crime rate is down.
[02:37:34.633 --> 02:37:35.414]  Hold on, let me find it.
[02:37:36.334 --> 02:37:37.315]  Pull the article back out.
[02:37:37.335 --> 02:37:41.418]  The crime rate is down 6.7% since last year.
[02:37:41.458 --> 02:37:42.118]  But, oh!
[02:37:42.198 --> 02:37:44.440]  The media says gang warfare is an epidemic.
[02:37:44.960 --> 02:37:49.123]  So, because some gang members are shooting each other, we better give up all of our freedoms.
[02:37:50.744 --> 02:37:54.307]  So, and it says feds, the government, cameras, checkpoints.
[02:37:54.707 --> 02:37:56.088]  Again, the military grid.
[02:37:56.688 --> 02:37:57.909]  It is a military grid.
[02:37:59.142 --> 02:38:05.365]  I already mentioned police used taser on an 82-year-old Alzheimer's patient who didn't even touch them or resist, just walked away.
[02:38:06.566 --> 02:38:20.012]  China's hair, I love how they give themselves Deutsch names to confuse people, launches bold bid for U.S.
[02:38:20.052 --> 02:38:22.473]  appliance maker, Maytag.
[02:38:23.053 --> 02:38:26.435]  And another display of China's growing economic cloud appliance maker, Haier,
[02:38:27.791 --> 02:38:32.492]  ...has entered the bidding to take over Maytag Corp., a proud but struggling icon of U.S.
[02:38:32.652 --> 02:38:34.593]  white goods industry.
[02:38:36.573 --> 02:38:44.295]  A Chinese oil company offers $18.5 billion for Unicol, whose former vice president now is the dictator of Afghanistan.
[02:38:44.695 --> 02:38:47.856]  A Chinese state-controlled oil company made an $18.5 billion unsolicited cash bid.
[02:38:51.617 --> 02:38:56.619]  Igniting the first ever takeover battle between corporations in China and the United States.
[02:38:56.979 --> 02:39:11.586]  The bold bid by the China National Offshore Oil Corporation, or CNOOC, that's got the Panama Canal by the way, may be a watershed in Chinese corporate behavior and demonstrates the interesting influence of Wall Street-backed knuckle tactics.
[02:39:11.606 --> 02:39:12.146]  Excuse me.
[02:39:12.924 --> 02:39:24.812]  The increasing influence of Wall Street bare-knuckled tactics in Asia, the offer also illustrates how critical oil and gas resources are to China, given its huge growth already surpassing us this year in economic development.
[02:39:26.233 --> 02:39:27.674]  Oh boy, we're in trouble!
[02:39:28.675 --> 02:39:37.621]  And they're raising all the property taxes, they're setting up systems, bringing in more illegals to drop down wages, saying they can take the home you paid for and not even pay you a paltry sum of what it's worth.
[02:39:39.153 --> 02:39:40.073]  Continuing, U.N.
[02:39:40.133 --> 02:39:42.374]  uncovers torture at Guantanamo Bay.
[02:39:42.954 --> 02:39:43.975]  Associated Press, U.N.
[02:39:43.995 --> 02:39:48.256]  human rights experts said Thursday they have reliable accounts of detainees being tortured at all U.S.
[02:39:48.296 --> 02:39:49.557]  bases in Guantanamo Bay, Cuba.
[02:39:49.877 --> 02:39:55.879]  The expert also said Washington did not respond to their latest request to check on the conditions of terror suspects at the facility in eastern Cuba.
[02:39:56.299 --> 02:39:57.620]  That request was made in April.
[02:39:57.720 --> 02:39:57.900]  U.S.
[02:39:57.940 --> 02:40:03.262]  officials have so far allowed only their National Committee of the Red Cross to visit Guantanamo detainees, and they said it was torture.
[02:40:03.722 --> 02:40:03.962]  The U.N.
[02:40:04.002 --> 02:40:07.063]  human rights investigations have been trying to visit, and so too.
[02:40:08.780 --> 02:40:09.940]  Now, let's just stop right there.
[02:40:10.080 --> 02:40:15.502]  I went and printed the UN's ICRC report this morning.
[02:40:15.522 --> 02:40:16.362]  I scanned over it.
[02:40:17.703 --> 02:40:28.586]  They don't... See, whenever you can tell something's a shill operation or a foil, a fake attack is when... They don't mention Rick Baucus, the general, quitting, refusing to torture.
[02:40:29.106 --> 02:40:32.647]  They don't mention the interrogators and interpreters quitting.
[02:40:33.227 --> 02:40:36.988]  They don't mention members of the staff saying they were beat up and abused.
[02:40:38.129 --> 02:40:42.152]  They don't mention Alberto Gonzales' own statements.
[02:40:42.433 --> 02:40:43.473]  See, it's all semantical.
[02:40:43.754 --> 02:40:47.737]  Oh, we don't torture, but torture, it isn't even torture to beat someone to death.
[02:40:48.958 --> 02:40:50.619]  See, so they just don't call that torture now.
[02:40:51.820 --> 02:40:53.601]  It's like Bush says there'll be no more amnesty.
[02:40:55.383 --> 02:40:58.465]  He's just going to legalize everyone, but that's not amnesty, so it's not amnesty.
[02:40:58.626 --> 02:40:59.766]  No, it's just total legalization.
[02:41:00.707 --> 02:41:05.051]  So by doing this now, see, you're with the UN if you're against the torture.
[02:41:05.231 --> 02:41:06.672]  Oh, well you must be a UN lover.
[02:41:07.310 --> 02:41:07.890]  Meanwhile, the U.N.
[02:41:07.970 --> 02:41:09.551]  is conducting torture all over the planet.
[02:41:10.011 --> 02:41:12.472]  And then they'll bring forward fake evidence and be discredited.
[02:41:14.773 --> 02:41:15.554]  They never stop.
[02:41:16.174 --> 02:41:16.554]  U.N.
[02:41:16.654 --> 02:41:18.515]  uncovers torture at Guantanamo Bay.
[02:41:18.575 --> 02:41:19.876]  So that article is there for you.
[02:41:20.576 --> 02:41:22.817]  Al Jazeera reports, Pentagon sued by U.S.
[02:41:22.877 --> 02:41:24.238]  soldier over Gitmo beating.
[02:41:24.338 --> 02:41:29.140]  Our comment is, if they're doing this to their own people, just imagine what they're doing to the Muslims.
[02:41:30.131 --> 02:41:38.776]  An American soldier who was seriously beaten when he posed as a foreign detainee during a training drill at Guantanamo is suing the Pentagon for $15 million.
[02:41:39.996 --> 02:41:48.200]  Special Sean Baker was medically retired from the military after he suffered a traumatic brain injury.
[02:41:48.260 --> 02:41:50.742]  I mean, they stomped him so hard in 2003.
[02:41:51.202 --> 02:41:58.786]  A 38-year-old military policeman, I guess, I mean, is he with Al-Qaeda too, was assaulted after he volunteered to wear an orange jumpsuit and portray an
[02:41:59.682 --> 02:42:00.782]  Cooperative detainee.
[02:42:01.422 --> 02:42:06.824]  Baker said his fellow MPs were told that he was an unruly detainee who had been assaulting an American sergeant.
[02:42:07.144 --> 02:42:12.345]  Severely beat him, leaving him with seizures, blackouts, headaches, insomnia, and psychological problems.
[02:42:12.845 --> 02:42:17.106]  The Army had to give him full medical discharge and funds because it's true.
[02:42:17.126 --> 02:42:18.667]  The lawsuit filed in the U.S.
[02:42:18.707 --> 02:42:20.407]  District Court in Lexington, Kentucky.
[02:42:20.447 --> 02:42:24.488]  Baker asked the Army to reinstate him in a position that would accommodate his medical condition.
[02:42:24.928 --> 02:42:27.149]  The Army put him on medical retirement against his wishes.
[02:42:29.111 --> 02:42:30.652]  So, I mean, that's the freedom!
[02:42:30.692 --> 02:42:33.553]  We talked about this about a year ago, when it first came out.
[02:42:34.333 --> 02:42:35.994]  I mean, boy!
[02:42:36.534 --> 02:42:39.656]  They've had a whole bunch of deaths in there, but they claim they're natural deaths.
[02:42:41.056 --> 02:42:42.557]  Lots of suicide attempts.
[02:42:45.978 --> 02:42:56.643]  And by the way, whenever they bust one of their people that tortured somebody to death, they'll speak out, and then they'll arrest them, their own guards, and charge them under the Patriot Act, where they can't defend themselves.
[02:42:57.879 --> 02:43:03.802]  Oh yeah, did you know they're charging guards in Iraq and Afghanistan and in other areas where they have over a hundred camps.
[02:43:04.142 --> 02:43:08.364]  When they beat somebody to death and somebody finds out, they get in trouble and then they go to jail.
[02:43:09.064 --> 02:43:10.685]  And then they can't even have a regular trial.
[02:43:11.445 --> 02:43:15.487]  So you better think about that out there listening.
[02:43:15.547 --> 02:43:15.687]  U.S.
[02:43:15.727 --> 02:43:18.188]  poised to rule on cloned livestock, meat and milk.
[02:43:18.248 --> 02:43:19.489]  This is Financial Times of London.
[02:43:20.049 --> 02:43:24.971]  Meat and milk cloned from farm animals is about to be declared safe and the evidence shows it's not safe.
[02:43:25.748 --> 02:43:29.150]  It changes the proteins in the meat for human consumption by the U.S.
[02:43:29.190 --> 02:43:31.931]  Food and Drug Administration, one of the world's most powerful regulatory bodies.
[02:43:32.671 --> 02:43:40.095]  A favorable risk assessment from the FDA is expected to start the commercial exploitation of cloning to improve livestock quality around the world.
[02:43:40.655 --> 02:43:51.740]  FDA officials told the Bio05 Biotech Industry Conference that they had completed a four-year assessment process and concluded that cloned animals and their progeny would be safe to eat as conventional bred animals.
[02:43:52.310 --> 02:43:56.155]  They also found that cloning was acceptable for the viewpoint of animal welfare.
[02:43:56.236 --> 02:43:59.941]  Scientists said the first pork and beef from cloned animals could reach the market next year.
[02:44:00.041 --> 02:44:05.769]  John Matheson, Senior Regulatory Scientist at the FDA, said that uncertainty in U.S.
[02:44:05.809 --> 02:44:09.434]  government about the ethics of cloning had delayed publication of the assessment.
[02:44:11.514 --> 02:44:13.576]  The FDA's bought and paid for by these people.
[02:44:14.396 --> 02:44:17.119]  Continuing, Rove criticizes liberals on 9-11.
[02:44:17.399 --> 02:44:31.110]  See, now you're a liberal, if you... Karl Rove came to the heart of Manhattan last night to talk about the decline of liberalism in politics, saying Democrats responded weakly to September 11th and had placed American troops in greater danger by criticizing their actions.
[02:44:31.130 --> 02:44:33.552]  Is that why Bush has a 20-something approval rating?
[02:44:34.324 --> 02:44:39.708]  Conservatives saw the savagery of 9-11, we did see your savage attack, in the attacks and prepared for war.
[02:44:39.788 --> 02:44:47.034]  Liberals saw the savagery of the 9-11 attacks and waited to prepare indictments and offer therapy and understanding for our attackers.
[02:44:47.134 --> 02:44:48.134]  Pure garbage.
[02:44:48.495 --> 02:44:51.457]  George Bush is a liberal, by all of your yardsticks.
[02:44:52.538 --> 02:44:56.941]  HRP, treating children as young as 4 for bipolar disease.
[02:44:57.722 --> 02:44:58.702]  You didn't get the memo?
[02:44:58.882 --> 02:45:00.223]  It's as young as 18 months.
[02:45:01.644 --> 02:45:06.408]  Two-thirds of foster children plus in Texas are on it, and most other states on an average of four psychotrophics.
[02:45:06.848 --> 02:45:14.575]  A report in the Wall Street Journal should raise serious concerns about the legitimacy of psychiatric diagnosing and drug prescribing for children.
[02:45:14.595 --> 02:45:16.477]  The Journal reports that close to 20,000 U.S.
[02:45:16.517 --> 02:45:19.819]  children are being diagnosed with bipolar disorder, much higher than that.
[02:45:20.200 --> 02:45:25.184]  A condition that had until recently been very rarer according to respondents of child psychiatrists.
[02:45:25.604 --> 02:45:37.806]  The number of children diagnosed as bipolar rose 26% from 0-2 to 0-4 to 19,776 cases according to patient records kept by health care information company NDCH Health Corps.
[02:45:38.627 --> 02:45:51.969]  Increasing use of antidepressant medicines such as the Seroquel and Respiradol was a big driver in psychiatric drug costs last year according to pharmacy benefit manager Medco Health Solutions, people that sell this.
[02:45:53.230 --> 02:45:55.010]  Then it goes on to talk about how deadly it is.
[02:45:57.219 --> 02:45:58.120]  Let's take a few calls.
[02:45:59.220 --> 02:45:59.941]  I've got more news.
[02:45:59.981 --> 02:46:00.801]  We'll see if we can get to it.
[02:46:01.662 --> 02:46:02.442]  Mark in Texas.
[02:46:02.462 --> 02:46:03.102]  Go ahead, Mark.
[02:46:03.563 --> 02:46:04.103]  Hello, Alex.
[02:46:04.643 --> 02:46:05.604]  Hi.
[02:46:05.764 --> 02:46:14.109]  I think you and your readers have noticed that the elite in Britain and the elite in America are doing the same things at the same time to their people.
